"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
62736.800781,49490.000000,83077.781250,52569.000000,33126.000000,104001.750000,7884.200195,22812.000000,0.838344
122065.601562,95509.000000,83758.507812,53894.000000,37189.000000,94974.250000,8215.209961,4547.000000,1.036133
30267.201172,25250.000000,78558.078125,51901.000000,24658.000000,137942.406250,1995.540039,11244.000000,1.185730
47204.800781,36248.000000,85345.781250,73619.000000,40060.000000,120436.710938,4382.919922,21718.000000,1.483919
30044.000000,24877.000000,79147.953125,37474.000000,19049.000000,128925.195312,17374.470703,6983.000000,1.575283
27645.599609,20793.000000,87134.226562,26664.000000,20845.000000,83830.750000,659.650024,10992.000000,1.609419
32624.800781,19181.000000,111469.625000,44022.000000,22365.000000,128997.343750,3259.540039,8829.000000,1.649580
122513.601562,99984.000000,80303.367188,87348.000000,42912.000000,133399.484375,5906.040039,5975.000000,1.713836
45728.800781,24130.000000,124197.382812,45428.000000,22802.000000,130566.156250,5940.800293,16994.000000,1.827289
145872.000000,122825.000000,77833.242188,61772.000000,43485.000000,93096.234375,1914.170044,29273.000000,1.957809
42662.402344,25653.000000,108990.101562,39421.000000,23121.000000,111738.015625,3870.210205,10554.000000,2.015037
27195.201172,16245.000000,109711.585938,37954.000000,9697.000000,256507.515625,11558.490234,5913.000000,2.082306
93482.398438,71997.000000,85093.312500,84380.000000,45673.000000,121076.523438,3077.840088,8900.000000,2.203790
180940.000000,150025.000000,79040.718750,97962.000000,61625.000000,104179.109375,16170.510742,9165.000000,2.220858
81240.804688,61393.000000,86723.195312,79081.000000,49061.000000,105636.906250,3209.770020,14408.000000,2.230898
43240.800781,34795.000000,81443.578125,62269.000000,39435.000000,103483.234375,11203.780273,27162.000000,2.279091
77097.601562,61318.000000,82401.054688,49854.000000,32434.000000,100734.773438,3284.820068,9853.000000,2.334311
46044.800781,34675.000000,87025.007812,46158.000000,24215.000000,124923.015625,1703.239990,39051.000000,2.536116
74068.000000,53041.000000,91516.382812,80036.000000,41041.000000,127804.867188,7785.450195,11190.000000,2.597360
29235.201172,20057.000000,95525.656250,38936.000000,24141.000000,105700.250000,1937.869995,11527.000000,2.748965
55524.800781,42469.000000,85683.054688,40391.000000,31509.000000,84009.796875,667.549988,21858.000000,2.786113
29896.000000,19835.000000,98778.132812,36073.000000,17391.000000,135937.000000,2767.370117,7274.000000,2.842337
69570.398438,53470.000000,85269.609375,56936.000000,29486.000000,126546.765625,3822.810059,15665.000000,2.879485
42612.800781,32573.000000,85735.820312,39675.000000,23325.000000,111474.421875,6720.530273,3338.000000,2.943742
60728.800781,51164.000000,77787.562500,19977.000000,16232.000000,80656.281250,11676.200195,804.000000,2.996954
70450.398438,61125.000000,75534.359375,81971.000000,47605.000000,112846.375000,2275.199951,8054.000000,3.039122
30304.800781,20848.000000,95263.601562,36501.000000,19028.000000,125716.289062,5048.100098,12813.000000,3.098358
43423.199219,36424.000000,78129.335938,38620.000000,22344.000000,113274.281250,2815.560059,15284.000000,3.151571
79067.203125,52085.000000,99486.390625,49979.000000,29665.000000,110413.750000,1408.570068,3968.000000,3.225867
96283.203125,76330.000000,82667.578125,48648.000000,27802.000000,114675.031250,15260.430664,3351.000000,3.241931
110930.398438,92309.000000,78756.507812,77104.000000,47781.000000,105755.171875,7047.590332,10092.000000,3.383496
34535.199219,27273.000000,82986.796875,51445.000000,28153.000000,119756.312500,9750.970703,4151.000000,3.441728
114716.000000,99417.000000,75621.156250,49738.000000,35581.000000,91611.523438,2193.830078,4789.000000,3.487912
62311.199219,49820.000000,81967.625000,74260.000000,43160.000000,112759.585938,15392.360352,12389.000000,3.510000
62906.402344,52604.000000,78371.109375,81741.000000,42216.000000,126894.507812,4574.890137,21679.000000,3.513012
43847.199219,30733.000000,93501.125000,70572.000000,37881.000000,122093.046875,5631.120117,40472.000000,3.523052
38500.000000,18468.000000,136622.046875,75412.000000,42692.000000,115764.093750,15873.470703,25041.000000,3.587309
16154.400391,12238.000000,86508.812500,30551.000000,22094.000000,90621.445312,9288.030273,929.000000,3.712809
33660.800781,26605.000000,82916.531250,27511.000000,19405.000000,92912.179688,4784.240234,15246.000000,3.788110
26424.800781,23251.000000,74481.773438,44984.000000,24371.000000,120966.375000,1689.810059,45933.000000,3.850358
39219.199219,27053.000000,95008.671875,46537.000000,21869.000000,139459.921875,1080.719971,15163.000000,3.985898
89272.804688,72997.000000,80148.265625,63445.000000,38881.000000,106939.937500,32133.250000,18008.000000,4.063207
28862.400391,18443.000000,102560.664062,58989.000000,28955.000000,133514.171875,6267.860352,24170.000000,4.067223
90581.601562,63794.000000,93055.085938,86632.000000,41446.000000,136985.828125,7501.050293,21589.000000,4.092323
45306.402344,36188.000000,82049.312500,57428.000000,39948.000000,94212.507812,4402.669922,17702.000000,4.442720
37421.601562,27745.000000,88392.945312,58307.000000,27061.000000,141207.187500,29554.691406,12347.000000,4.609385
82873.601562,65489.000000,82933.085938,66662.000000,43733.000000,99896.210938,6684.189941,16636.000000,4.699746
82756.804688,60557.000000,89561.070312,66912.000000,44393.000000,98780.101562,3116.550049,6637.000000,4.744926
13203.200195,9048.000000,95632.742188,49437.000000,24888.000000,130179.335938,4202.010254,9802.000000,4.747938
100688.000000,80356.000000,82118.187500,86513.000000,48004.000000,118109.242188,21149.880859,5536.000000,4.762998
40112.000000,33826.000000,77714.773438,38299.000000,22422.000000,111941.992188,1557.090088,10080.000000,4.827254
106208.804688,93852.000000,74164.648438,59986.000000,43688.000000,89984.492188,3625.310059,12046.000000,4.904563
100108.000000,83841.000000,78251.429688,52859.000000,36165.000000,95787.851562,1906.270020,2361.000000,4.935687
95832.000000,76900.000000,81670.296875,42993.000000,30276.000000,93063.468750,13468.709961,2344.000000,5.243916
26265.599609,25388.000000,67801.421875,49097.000000,46684.000000,68923.421875,148.520004,411.000000,5.341305
40700.000000,35485.000000,75167.406250,35106.000000,21737.000000,105842.890625,3242.950195,25426.000000,5.405561
36713.601562,25175.000000,95573.492188,44788.000000,17031.000000,172346.093750,5293.790039,32505.000000,5.464797
28280.000000,15761.000000,117591.406250,60269.000000,16785.000000,235316.609375,2587.250000,32974.000000,5.587286
21977.599609,13292.000000,108360.210938,49352.000000,22988.000000,140696.562500,4452.439941,11649.000000,5.708770
37940.800781,33733.000000,73710.859375,43934.000000,28949.000000,99459.703125,628.840027,3940.000000,5.754955
29181.599609,23688.000000,80734.765625,38121.000000,26140.000000,95573.757812,3124.450195,16955.000000,5.814191
47543.199219,33373.000000,93362.632812,53254.000000,21561.000000,161868.843750,6783.729980,21613.000000,6.233865
49444.000000,42884.000000,75561.093750,55946.000000,25120.000000,145958.500000,4337.100098,9428.000000,6.284065
35798.402344,26382.000000,88927.453125,52475.000000,31594.000000,108849.843750,1587.109985,14189.000000,6.406554
70795.203125,52333.000000,88656.000000,53064.000000,31101.000000,111816.414062,6997.820312,3168.000000,6.412578
95858.398438,74360.000000,84483.281250,48869.000000,30792.000000,104010.093750,6850.880371,4622.000000,6.465790
