"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
76279.203125,59954.000000,83381.156250,73057.000000,39926.000000,119918.437500,19684.429688,10061.000000,0.595382
26339.201172,19661.000000,87796.445312,47087.000000,24345.000000,126756.765625,2514.570068,11936.000000,0.624548
27124.000000,21012.000000,84599.203125,43749.000000,22352.000000,128271.953125,19933.281250,6662.000000,0.648685
122314.398438,105504.000000,75978.132812,78535.000000,47604.000000,108118.429688,8913.570312,11702.000000,0.694948
78973.601562,52820.000000,97985.882812,90774.000000,39828.000000,149366.390625,16785.919922,262143.000000,0.787474
104954.398438,84588.000000,81315.210938,47395.000000,26600.000000,116769.882812,5399.650391,7768.000000,0.896091
43568.000000,28703.000000,99476.445312,88146.000000,36943.000000,156368.906250,8225.480469,7897.000000,0.993645
29759.201172,18285.000000,106661.156250,32202.000000,20841.000000,101261.468750,9555.839844,6035.000000,0.996662
80467.203125,61416.000000,85865.226562,50792.000000,32668.000000,101894.953125,26550.320312,5872.000000,1.047953
57241.601562,39861.000000,94111.679688,62552.000000,35637.000000,115032.343750,1681.910034,3794.000000,1.178696
126875.203125,108381.000000,76719.093750,57314.000000,44553.000000,84307.007812,2555.650146,3742.000000,1.337599
15623.200195,14672.000000,69784.765625,40128.000000,39104.000000,67252.164062,274.130005,3548.000000,1.526673
24839.201172,22724.000000,71636.242188,57219.000000,44048.000000,85132.234375,145.360001,329.000000,1.736867
47863.199219,28197.000000,111244.562500,42064.000000,23957.000000,115068.937500,15803.160156,3857.000000,1.774079
136179.203125,110289.000000,80920.492188,47007.000000,36245.000000,84995.195312,8284.730469,3683.000000,1.877667
87920.000000,74661.000000,77174.500000,58943.000000,39857.000000,96918.703125,36373.972656,6726.000000,1.965164
81778.398438,68584.000000,78144.015625,32543.000000,23996.000000,88878.898438,1326.410034,1916.000000,2.033553
92072.000000,74342.000000,81165.843750,59317.000000,36038.000000,107869.445312,12167.580078,6581.000000,2.039587
120005.601562,101222.000000,77697.414062,32615.000000,24278.000000,88040.882812,22861.021484,2822.000000,2.098924
7973.600098,6976.000000,74907.945312,30363.000000,29472.000000,67517.289062,222.779999,1538.000000,2.222627
38240.000000,25958.000000,96544.289062,24098.000000,14310.000000,110362.437500,1788.560059,6739.000000,2.243747
38512.800781,29655.000000,85111.281250,70369.000000,34003.000000,135626.343750,5175.290039,30364.000000,2.334261
56783.199219,36089.000000,103115.742188,84830.000000,29977.000000,185456.140625,8795.860352,22925.000000,2.341301
121335.203125,96688.000000,82242.101562,49525.000000,27648.000000,117392.593750,9006.790039,8805.000000,2.369461
46234.402344,34001.000000,89115.554688,24285.000000,16261.000000,97874.781250,1628.190063,6497.000000,3.064409
160870.406250,128866.000000,81812.132812,120922.000000,65010.000000,121900.382812,11608.260742,5462.000000,3.262535
74124.000000,52256.000000,92961.390625,51097.000000,27600.000000,121329.460938,4457.180176,10886.000000,3.263541
89070.398438,71329.000000,81836.531250,58857.000000,42497.000000,90765.289062,4736.050293,15528.000000,3.335952
43220.000000,33357.000000,84913.695312,42813.000000,23593.000000,118924.796875,3756.450195,11338.000000,3.524020
82707.203125,61953.000000,87490.500000,42887.000000,27333.000000,102829.640625,9900.280273,2835.000000,3.598443
97189.601562,77282.000000,82417.875000,77858.000000,47542.000000,107326.187500,13335.200195,9999.000000,3.627609
102252.000000,87253.000000,76801.796875,56024.000000,40993.000000,89566.242188,6397.420410,5920.000000,3.641689
122969.601562,101531.000000,79374.140625,54218.000000,35183.000000,100992.835938,7565.040039,11897.000000,3.741254
33364.000000,19493.000000,112170.679688,34831.000000,19573.000000,116624.148438,1637.670044,11184.000000,3.744272
24483.201172,11345.000000,141430.671875,50268.000000,22965.000000,143451.500000,7335.150391,7463.000000,3.766397
54804.800781,39689.000000,90495.789062,35990.000000,25481.000000,92564.687500,4013.200195,5491.000000,3.839814
135500.796875,106708.000000,83219.453125,57330.000000,38724.000000,97024.554688,27557.570312,5360.000000,3.881048
