"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
60243.199219,40560.000000,97339.703125,60290.000000,35952.000000,109901.132812,5109.720215,21510.000000,0.771102
93596.000000,80528.000000,76171.125000,41173.000000,34144.000000,79027.468750,411.589996,4891.000000,1.039181
67951.203125,50785.000000,87688.296875,41774.000000,30341.000000,90231.062500,1381.710083,4382.000000,1.056250
98910.398438,80177.000000,80848.523438,71953.000000,58721.000000,80303.671875,754.450012,4037.000000,1.099423
78504.804688,63018.000000,81641.601562,42030.000000,32462.000000,84852.382812,3201.080078,4367.000000,1.183763
87989.601562,78805.000000,73174.117188,36450.000000,27889.000000,85653.382812,1819.369995,29447.000000,1.189787
105580.000000,88261.000000,78395.789062,55103.000000,41105.000000,87853.789062,2796.600098,5439.000000,1.190791
29896.800781,22833.000000,85810.742188,29664.000000,16661.000000,116683.265625,1738.790039,18104.000000,1.309268
61714.402344,55308.000000,73127.125000,34222.000000,25404.000000,88284.250000,520.609985,1488.000000,1.475938
63631.199219,54500.000000,76516.226562,30041.000000,25012.000000,78712.906250,2498.770020,2028.000000,1.522124
89829.601562,75080.000000,78410.671875,44630.000000,33756.000000,86647.460938,731.540039,7009.000000,1.746025
84385.601562,70400.000000,78555.320312,41534.000000,33140.000000,82135.554688,926.670044,3046.000000,1.883578
62276.800781,53686.000000,76023.031250,32305.000000,25286.000000,83727.773438,4009.250000,3929.000000,1.896631
99600.000000,87860.000000,74293.031250,37379.000000,31232.000000,78434.625000,2118.780029,4376.000000,1.924744
66942.398438,52364.000000,83781.554688,33478.000000,26012.000000,84346.242188,1721.410034,5475.000000,1.947837
84533.601562,67914.000000,81573.671875,41638.000000,30698.000000,88891.390625,1989.220093,3987.000000,2.117519
114148.804688,94433.000000,79218.664062,48754.000000,36645.000000,87191.757812,613.040039,6946.000000,2.129568
109633.601562,95101.000000,75550.718750,70720.000000,49789.000000,93086.945312,1717.460083,4347.000000,2.199851
64403.199219,54228.000000,77833.007812,49937.000000,37360.000000,87598.265625,1995.540039,5412.000000,2.281178
114573.601562,81505.000000,92125.585938,80688.000000,44613.000000,118529.773438,2247.550049,10000.000000,2.327364
88880.804688,66395.000000,87730.890625,41499.000000,31227.000000,87093.812500,620.940002,4158.000000,2.350457
89720.000000,74645.000000,78771.390625,93458.000000,56517.000000,108372.054688,11830.250000,11634.000000,2.356481
96364.804688,74867.000000,84354.445312,62264.000000,41811.000000,97594.742188,2613.320068,4788.000000,2.476966
75660.000000,66112.000000,75000.812500,44258.000000,33776.000000,85874.359375,701.520020,4071.000000,2.761109
52854.402344,45328.000000,76417.796875,36603.000000,25632.000000,93586.703125,2655.979980,3508.000000,2.853481
79340.000000,69537.000000,74774.960938,35114.000000,28113.000000,81856.476562,530.880005,3237.000000,2.881594
80522.398438,64733.000000,81521.265625,49365.000000,32029.000000,101007.984375,2192.250000,1468.000000,2.894646
83084.000000,56506.000000,96361.328125,48072.000000,30846.000000,102134.695312,2797.390137,23035.000000,2.922759
40342.402344,22862.000000,115645.156250,56274.000000,37438.000000,98508.812500,4426.370117,4874.000000,2.965933
58264.800781,51513.000000,74125.796875,60585.000000,42317.000000,93827.507812,545.100037,6593.000000,3.027179
72840.000000,63476.000000,75203.898438,22535.000000,16404.000000,90030.101562,2633.070068,11360.000000,3.146660
100925.601562,85677.000000,77199.945312,43193.000000,29229.000000,96845.476562,2930.900146,26837.000000,3.146660
45239.199219,30124.000000,98419.734375,57550.000000,36152.000000,104326.085938,2297.320068,5302.000000,3.237024
78328.000000,67396.000000,76166.304688,36154.000000,28772.000000,82350.500000,2946.700195,3756.000000,3.307306
45458.402344,36408.000000,81827.125000,41688.000000,30776.000000,88772.578125,2524.050049,3530.000000,3.530203
68393.601562,55901.000000,80181.804688,52727.000000,35849.000000,96390.882812,577.489990,2126.000000,3.532211
93207.203125,79688.000000,76654.296875,62173.000000,46108.000000,88370.125000,1594.220093,11593.000000,3.568357
75761.601562,62948.000000,78876.414062,30793.000000,24212.000000,83349.164062,7425.209961,40417.000000,3.718963
29280.000000,18285.000000,104943.625000,60923.000000,44057.000000,90624.648438,2258.610107,10937.000000,3.785229
54804.000000,44753.000000,80254.617188,24828.000000,18309.000000,88870.375000,946.420044,4710.000000,3.926799
51918.402344,47288.000000,71953.242188,30948.000000,24136.000000,84032.492188,2539.850098,3136.000000,3.979009
30994.400391,19929.000000,101924.281250,35366.000000,22573.000000,102677.812500,4631.770020,50336.000000,4.002102
79909.601562,66953.000000,78218.390625,28202.000000,22313.000000,82832.710938,1180.260010,5461.000000,4.032223
69796.804688,48649.000000,94024.617188,42944.000000,28857.000000,97528.429688,2089.550049,3153.000000,4.034231
76231.203125,64974.000000,76890.570312,53822.000000,40350.000000,87417.070312,3131.560059,4320.000000,4.070376
72160.000000,57376.000000,82422.578125,42061.000000,32032.000000,86054.882812,1659.790039,13749.000000,4.090457
66047.203125,57829.000000,74849.460938,42861.000000,32165.000000,87329.039062,1026.210083,4894.000000,4.378617
60796.800781,50684.000000,78612.171875,21672.000000,18604.000000,76343.601562,1490.729980,12999.000000,4.382633
92841.601562,78764.000000,77249.343750,56403.000000,39544.000000,93476.312500,7991.640137,42987.000000,4.657740
50405.601562,32202.000000,102583.117188,42823.000000,21390.000000,131203.750000,3450.720215,3980.000000,4.674809
67705.601562,58831.000000,75422.046875,42998.000000,33003.000000,85383.664062,1679.540039,3431.000000,4.808345
71558.398438,59844.000000,78364.609375,42547.000000,36228.000000,76967.000000,1734.050049,5664.000000,4.842483
97541.601562,81834.000000,78115.289062,43393.000000,35690.000000,79680.687500,3176.590088,19388.000000,4.928830
78688.804688,66044.000000,78083.546875,41165.000000,31516.000000,85600.632812,1458.340088,2299.000000,4.958951
77708.804688,67760.000000,75158.265625,35894.000000,28964.000000,81216.312500,6232.310059,2498.000000,5.039275
34504.800781,29821.000000,75829.335938,32811.000000,28105.000000,76509.578125,555.369995,52129.000000,5.293297
97044.000000,78904.000000,80602.703125,90232.000000,60348.000000,97989.070312,1290.070068,5686.000000,5.371612
32161.599609,19313.000000,109135.945312,32717.000000,23489.000000,91282.789062,1015.940002,2107.000000,5.383660
108716.804688,89653.000000,79471.570312,79673.000000,54145.000000,96434.570312,1090.989990,9915.000000,5.462979
66507.203125,54635.000000,79777.000000,47182.000000,33867.000000,91301.843750,2541.430176,13248.000000,5.466996
91530.398438,74236.000000,80803.601562,46300.000000,34652.000000,87565.414062,1077.560059,4154.000000,5.511174
50729.601562,40705.000000,81675.843750,65485.000000,42949.000000,99923.742188,2683.630127,10292.000000,5.550331
51133.601562,39125.000000,85650.906250,33911.000000,26129.000000,85054.593750,1783.030029,2901.000000,5.575432
156400.796875,128245.000000,79924.226562,82556.000000,59553.000000,90850.000000,327.059998,4402.000000,5.650735
80058.398438,69397.000000,75604.234375,52505.000000,39477.000000,87163.867188,3282.450195,3211.000000,5.710977
