"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
89619.968750,78734.000000,74597.179688,74030.000000,54766.000000,88588.367188,231.000000,16212.000000,0.623967
69860.492188,54647.000000,83780.937500,55524.000000,41047.000000,88650.109375,805.419983,11007.000000,0.633264
91795.632812,78755.000000,76387.773438,92967.000000,63923.000000,95312.882812,545.159973,22011.000000,0.635331
116620.593750,101322.000000,75431.265625,105745.000000,70366.000000,98486.554688,1138.829956,13303.000000,0.639463
123040.132812,107031.000000,75338.531250,107188.000000,66631.000000,105426.500000,3654.419922,23899.000000,0.654959
85705.523438,70596.000000,79562.546875,71345.000000,51636.000000,90550.507812,2974.510010,12881.000000,0.678719
95259.781250,82516.000000,75657.390625,73884.000000,52000.000000,93116.578125,433.509979,32490.000000,0.679752
169277.250000,144941.000000,76539.789062,213901.000000,115757.000000,121100.375000,765.380005,41379.000000,0.680785
81241.234375,74278.000000,71679.718750,95774.000000,65234.000000,96217.382812,657.579956,22110.000000,0.683884
59329.000000,37358.000000,104079.054688,91788.000000,57310.000000,104962.804688,646.799988,41524.000000,0.686983
61561.542969,51450.000000,78415.890625,54249.000000,42478.000000,83696.562500,927.079956,7683.000000,0.691116
32475.320312,27918.000000,76234.062500,50961.000000,36206.000000,92243.828125,277.970001,12271.000000,0.702479
98082.453125,92256.000000,69674.945312,99568.000000,65680.000000,99349.703125,386.539978,17650.000000,0.702479
101424.156250,90583.000000,73379.484375,63486.000000,49043.000000,84836.132812,349.579987,20102.000000,0.709711
85711.843750,70074.000000,80161.132812,75188.000000,50666.000000,97254.984375,495.879974,16310.000000,0.714876
85197.554688,70950.000000,78696.367188,66556.000000,47414.000000,91994.226562,957.880005,11054.000000,0.716942
87267.351562,67214.000000,85088.718750,105906.000000,59978.000000,115720.023438,127.820000,15376.000000,0.719008
88824.445312,75027.000000,77588.062500,99233.000000,67667.000000,96107.914062,387.309998,33397.000000,0.721074
97873.101562,79203.000000,80984.453125,89142.000000,58359.000000,100104.695312,455.069977,49297.000000,0.731405
121016.945312,102117.000000,77665.492188,115420.000000,76049.000000,99464.359375,555.940002,24323.000000,0.734504
115348.695312,86529.000000,87363.687500,130462.000000,72241.000000,118353.257812,749.979980,32759.000000,0.739669
102320.804688,80151.000000,83663.281250,83446.000000,59671.000000,91647.828125,2935.239990,29671.000000,0.740702
54506.839844,46075.000000,77529.257812,74841.000000,45563.000000,107648.304688,159.389999,23572.000000,0.756198
52419.660156,44803.000000,76677.335938,78337.000000,55127.000000,93128.484375,555.940002,10912.000000,0.758264
77235.929688,64558.000000,78405.992188,73968.000000,47422.000000,102221.898438,271.039978,20219.000000,0.765496
89753.484375,72494.000000,81138.906250,84102.000000,51486.000000,107052.578125,181.720001,10015.000000,0.782025
17820.031250,13143.000000,88857.460938,43798.000000,24499.000000,117161.750000,234.849991,6811.000000,0.783058
24598.230469,20042.000000,80434.578125,62992.000000,27226.000000,151628.718750,277.970001,33665.000000,0.789256
87675.781250,71906.000000,79908.773438,75352.000000,42422.000000,116408.203125,208.669998,6416.000000,0.790289
117798.484375,103330.000000,74712.484375,81328.000000,60502.000000,88094.804688,1319.010010,8579.000000,0.792355
84782.015625,68707.000000,80869.117188,81474.000000,53847.000000,99160.210938,268.729980,6657.000000,0.793388
81829.781250,77998.000000,68755.562500,87164.000000,54458.000000,104895.148438,756.139954,16672.000000,0.794421
89121.484375,77995.000000,74885.132812,77297.000000,56171.000000,90184.195312,1519.209961,10252.000000,0.806818
99910.515625,87046.000000,75221.562500,67875.000000,52950.000000,84008.617188,1817.199951,18733.000000,0.807851
106439.070312,88687.000000,78654.046875,94373.000000,58431.000000,105848.421875,338.799988,16795.000000,0.813016
144290.343750,120476.000000,78490.429688,100208.000000,78616.000000,83535.562500,311.850006,17261.000000,0.816116
80190.531250,66659.000000,78839.570312,74906.000000,48855.000000,100481.828125,1169.630005,14033.000000,0.818182
76125.195312,65891.000000,75715.062500,66020.000000,44631.000000,96943.531250,454.299988,9292.000000,0.834711
105703.585938,87423.000000,79239.898438,129011.000000,78315.000000,107959.718750,1503.039917,41560.000000,0.837810
76967.335938,62416.000000,80814.718750,85716.000000,54116.000000,103804.492188,2901.359863,31524.000000,0.846074
81647.289062,66036.000000,81029.085938,62336.000000,48704.000000,83879.187500,1171.169922,36187.000000,0.853306
69670.101562,50371.000000,90645.406250,81869.000000,48435.000000,110774.585938,461.229980,10216.000000,0.858471
50149.203125,35150.000000,93501.523438,98054.000000,47594.000000,135018.437500,3875.409912,14289.000000,0.875000
81751.570312,72647.000000,73749.375000,53002.000000,42807.000000,81144.187500,1681.679932,5475.000000,0.876033
83293.648438,75338.000000,72456.562500,67902.000000,52990.000000,83978.601562,323.399994,15479.000000,0.883264
91279.765625,74915.000000,79851.984375,55599.000000,44067.000000,82686.273438,706.859985,86674.000000,0.887397
32876.640625,24611.000000,87546.359375,75871.000000,36535.000000,136096.406250,353.429993,3281.000000,0.890496
59302.929688,42221.000000,92050.804688,118257.000000,60365.000000,128387.156250,504.349976,7801.000000,0.894628
70506.710938,58198.000000,79396.679688,85433.000000,55141.000000,101538.546875,3675.979980,24748.000000,0.902893
73857.101562,66275.000000,73033.562500,61267.000000,43587.000000,92119.070312,766.919983,18104.000000,0.905992
32081.900391,29466.000000,71354.085938,36382.000000,30586.000000,77954.976562,143.989990,2261.000000,0.910124
34849.269531,29343.000000,77833.953125,41570.000000,26623.000000,102329.992188,503.579987,5171.000000,0.917355
64678.882812,49779.000000,85152.281250,69178.000000,43207.000000,104928.585938,550.549988,16708.000000,0.935950
83975.421875,72406.000000,76007.695312,62203.000000,48146.000000,84670.289062,549.779968,33245.000000,0.940083
55098.550781,32021.000000,112767.828125,80454.000000,47361.000000,111328.593750,812.349976,16780.000000,0.943182
103562.679688,94012.000000,72193.812500,59547.000000,42652.000000,91495.648438,190.959991,2505.000000,0.943182
72126.210938,62897.000000,75152.453125,60292.000000,46181.000000,85561.085938,351.889984,3960.000000,0.957645
53930.929688,44638.000000,79179.570312,50861.000000,33626.000000,99126.460938,526.679993,12786.000000,0.964876
64196.191406,48463.000000,86811.835938,137081.000000,59051.000000,152135.281250,1664.739990,61833.000000,0.965909
56449.453125,45002.000000,82206.828125,44337.000000,26058.000000,111507.773438,26.949999,10366.000000,0.988636
169039.468750,146439.000000,75650.406250,125354.000000,87223.000000,94186.164062,3771.459961,12736.000000,0.990702
87106.984375,78498.000000,72723.429688,64986.000000,48870.000000,87147.992188,800.029968,10010.000000,0.995868
133509.218750,111115.000000,78744.187500,117469.000000,82651.000000,93144.054688,1014.089966,19968.000000,0.997934
99469.695312,88873.000000,73350.132812,67143.000000,54237.000000,81130.656250,1459.150024,5135.000000,1.002066
91662.914062,81523.000000,73687.429688,65011.000000,48951.000000,87037.257812,118.579994,6186.000000,1.006198
104811.671875,92182.000000,74514.953125,83095.000000,60534.000000,89961.250000,1080.309937,18897.000000,1.007231
108346.921875,95715.000000,74185.070312,95643.000000,69091.000000,90721.796875,277.970001,21589.000000,1.008264
105706.742188,89743.000000,77193.734375,120177.000000,74191.000000,106157.359375,1061.059937,18541.000000,1.012397
45097.152344,30207.000000,97841.132812,78808.000000,39823.000000,129692.921875,460.459991,13310.000000,1.019628
92409.460938,80971.000000,74794.023438,94691.000000,68939.000000,90016.828125,391.160004,13065.000000,1.020661
28373.640625,26207.000000,70954.132812,75872.000000,41071.000000,121067.109375,906.289978,10695.000000,1.021694
105675.929688,92670.000000,74733.765625,53784.000000,42106.000000,83712.257812,252.559998,11534.000000,1.029959
77144.289062,57411.000000,88062.007812,89175.000000,44531.000000,131238.312500,289.519989,22487.000000,1.035124
71240.625000,62095.000000,75188.429688,78223.000000,50735.000000,101043.125000,540.539978,8368.000000,1.045455
131390.437500,116789.000000,73729.585938,107794.000000,73909.000000,95582.234375,640.640015,30618.000000,1.061983
52786.222656,30663.000000,112819.945312,132274.000000,52167.000000,166172.265625,231.000000,38614.000000,1.061983
41682.769531,28734.000000,95069.328125,108426.000000,58346.000000,121787.382812,303.380005,35046.000000,1.063017
78077.281250,60378.000000,84747.304688,79129.000000,53694.000000,96580.593750,1729.419922,16707.000000,1.072314
83169.625000,58479.000000,93206.195312,85824.000000,47275.000000,118975.390625,1534.609985,25444.000000,1.073347
69027.039062,53511.000000,84538.812500,69824.000000,46471.000000,98469.703125,2111.339844,17360.000000,1.077479
173089.796875,138979.000000,81621.054688,152127.000000,97767.000000,101975.046875,358.819977,7297.000000,1.084711
107640.664062,89615.000000,78718.281250,60073.000000,46955.000000,83845.046875,1206.589966,21509.000000,1.086777
93690.054688,84203.000000,72919.867188,51073.000000,40895.000000,81846.687500,1448.369995,13549.000000,1.089876
98753.953125,87686.000000,73808.132812,63284.000000,49766.000000,83337.625000,1875.719971,13916.000000,1.094008
108887.281250,87691.000000,81377.078125,111404.000000,70399.000000,103708.476562,1647.799927,32323.000000,1.096074
128075.593750,101338.000000,82827.390625,108631.000000,72186.000000,98623.578125,331.869995,7082.000000,1.100207
102627.320312,94839.000000,70917.914062,100306.000000,74439.000000,88309.273438,1262.030029,15430.000000,1.112603
116181.351562,102234.000000,74476.804688,76413.000000,57226.000000,87509.218750,1281.280029,21626.000000,1.115703
92988.531250,84195.000000,72380.742188,73744.000000,51763.000000,93365.656250,556.709961,9037.000000,1.118802
20382.791016,14506.000000,92086.492188,51101.000000,31018.000000,107968.117188,311.850006,8386.000000,1.119835
95502.312500,85007.000000,73627.351562,68750.000000,49467.000000,91082.945312,3135.439941,10562.000000,1.142562
127803.835938,114355.000000,73243.429688,104769.000000,65447.000000,104911.484375,1047.969971,37452.000000,1.144628
84866.539062,79471.000000,69985.445312,63896.000000,49483.000000,84624.789062,569.799988,10447.000000,1.149793
57068.023438,33553.000000,111465.742188,109287.000000,60421.000000,118538.796875,718.409973,9020.000000,1.152892
91344.539062,71302.000000,83957.757812,103427.000000,64438.000000,105189.359375,822.359985,21809.000000,1.153926
119267.093750,98474.000000,79374.125000,119482.000000,77790.000000,100660.398438,360.359985,7098.000000,1.153926
57948.082031,50943.000000,74547.750000,75130.000000,46827.000000,105147.023438,302.609985,33227.000000,1.154959
27850.660156,16586.000000,110045.867188,94100.000000,53870.000000,114478.140625,342.649994,3624.000000,1.160124
68699.984375,62397.000000,72156.070312,85246.000000,53209.000000,104995.054688,895.509949,15263.000000,1.164256
51040.320312,41107.000000,81372.476562,59572.000000,40963.000000,95308.226562,211.750000,8540.000000,1.166322
117140.414062,94111.000000,81572.976562,81116.000000,60267.000000,88207.781250,234.849991,10381.000000,1.170455
48229.500000,33623.000000,94006.140625,83233.000000,38423.000000,141965.953125,251.789993,31286.000000,1.176653
93473.593750,77053.000000,79502.242188,80112.000000,54749.000000,95896.179688,1043.349976,18710.000000,1.177686
106488.054688,94815.000000,73604.398438,93194.000000,63839.000000,95671.328125,314.929993,19092.000000,1.182851
126869.265625,109251.000000,76104.609375,106169.000000,73331.000000,94883.343750,961.729980,54685.000000,1.199380
37920.792969,32369.000000,76776.453125,48501.000000,26533.000000,119796.539062,311.079987,26386.000000,1.199380
62297.820312,43434.000000,93998.937500,68237.000000,43742.000000,102235.390625,1648.569946,18467.000000,1.199380
73886.328125,61455.000000,78792.851562,59892.000000,45247.000000,86747.898438,1026.410034,6894.000000,1.201446
74341.375000,66739.000000,73001.335938,53678.000000,40855.000000,86105.531250,96.250000,6438.000000,1.203512
82694.835938,63718.000000,85054.281250,90769.000000,53174.000000,111871.164062,280.279999,24916.000000,1.207645
63219.750000,44313.000000,93497.835938,79079.000000,55098.000000,94060.070312,1101.099976,17671.000000,1.209711
116333.031250,102725.000000,74217.585938,83979.000000,56357.000000,97656.859375,216.369995,3445.000000,1.213843
102299.476562,90249.000000,74286.679688,81477.000000,59597.000000,89596.414062,494.339996,17486.000000,1.213843
51086.929688,38135.000000,87794.226562,63375.000000,41219.000000,100762.859375,577.500000,25381.000000,1.217975
68894.320312,62513.000000,72225.914062,54457.000000,37537.000000,95076.695312,330.329987,14767.000000,1.225207
95315.875000,86583.000000,72146.046875,65079.000000,45283.000000,94185.835938,287.979980,18972.000000,1.230372
47270.441406,35368.000000,87590.929688,69495.000000,46488.000000,97969.890625,5698.770020,11469.000000,1.233471
60525.062500,48444.000000,81879.500000,83501.000000,50840.000000,107638.109375,314.929993,17445.000000,1.234504
72811.140625,62398.000000,76472.820312,84105.000000,58442.000000,94314.117188,196.349991,5054.000000,1.237603
