"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
74805.1,65945,74341.2,40576.8,28653,92808.4,3133.22,1236.24,0.003,0
45703.1,32783,91364.3,71599.9,40987,114484,6423.06,3822.85,0.01,2
43847.4,33237,86457.3,55098.5,33573,107555,3446.46,3142.11,0.012,3
92245.1,80688,74922.9,50345.5,39652,83209.9,3946.66,3533.99,0.03,6
24117.1,19668,80361,25547.9,13232,126535,4251.7,1376.63,0.03,7
17162.8,11873,94734.1,41201.9,25893,104283,859.36,1574.59,0.038,8
32422.4,26177,81171.8,31704.9,22917,90666.9,2079.52,1317.04,0.058,9
20886.8,14702,93105.6,32787.6,18974,113248,1348.9,5808.51,0.059,10
117163,96031,79957.7,78149.8,49871,102697,1173.42,2202.81,0.095,12
58088.7,48060,79211.4,48209.3,31196,101277,2167.26,1002.93,0.137,14
103790,87093,78100.4,54890.5,39489,91096.3,4712.54,1449.35,0.167,16
25257.1,20938,79054.8,27160.9,19214,92641.7,1745.78,5111.61,0.171,17
41582.4,28776,94702.1,45519.7,32652,91362.8,873.3,2114.94,0.179,18
89439.1,86800,67528.6,53134.1,39908,87255.6,4062.28,1519.04,0.181,19
58624.3,44017,87284.5,57266,31541,118987,3570.28,3082.52,0.227,21
22555.3,13364,110609,40064.7,25316,103716,1289.86,2072.52,0.244,22
20507.6,16560,81158.6,48399.2,27792,114130,1772.84,8445.62,0.26,24
35739.6,32360,72380.4,30727.2,21832,92238,2642.86,1189.78,0.278,25
81306.8,69716,76431.9,59898.1,37600,104401,2273.04,1797.8,0.3,27
105759,88641,78192,67927.5,42453,104862,9302.08,1757.4,0.303,28
98178.8,81760,78696.8,80669.7,48612,108754,2214,3078.48,0.305,29
43517.2,31225,91335.1,52593.7,27869,123678,3533.38,1732.15,0.308,30
18052.3,10152,116536,50517.2,27068,122310,4617.42,2323,0.309,31
89907.5,80424,73263.9,56308.5,41912,88047.2,5015.94,2965.36,0.329,34
39511.9,27448,94340.2,44242,23820,121723,4306.64,5471.17,0.336,35
26543.2,25360,68593.7,21807.9,20880,68448.5,465.76,1048.38,0.339,38
16300.1,8781,121654,35593.4,19225,121334,2208.26,2473.49,0.339,40
123167,109924,73431.6,69210.2,51248,88506.2,23211.7,3055.25,0.343,42
37956.3,31476,79028.7,29798,21712,89943.1,5227.5,1137.26,0.345,43
89548.1,82113,71470.1,40336.4,30805,85813.5,3871.22,1134.23,0.345,44
