"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
176000,148453,77697,139866,78913,116156,993.02,2906.78,0.004,3
20216.1,8377,158157,28132.5,12585,146499,92.66,428.24,0.004,4
62346.8,46332,88188.7,91702.9,72236,83197.4,584.66,1240.28,0.013,6
114749,99241,75777.1,70623.2,50873,90978.8,350.14,1723.06,0.038,14
40200.7,28688,91836.1,42986.6,27008,104309,241.08,1396.83,0.041,15
76262.6,57157,87442.5,84353.2,39781,138965,225.5,1305.93,0.042,16
61473.1,43309,93022.2,109510,52633,136357,761.78,4120.8,0.043,18
23901.5,12672,123612,60276.8,21124,187005,263.22,1051.41,0.048,21
67368,49829,88603.7,66534.8,40161,108574,455.92,771.64,0.074,24
80743.5,58016,91209.5,87417.5,42416,135067,531.36,1506.92,0.094,27
19366.8,18453,68781.6,22644.2,21489,69059.1,-27.88,431.27,0.101,28
88772.3,70449,82581.5,82763.4,54145,100175,323.9,1042.32,0.101,29
207580,168204,80877.6,97335.7,68568,93031.6,819.18,1608.93,0.117,31
27344.3,25525,70207,38956.7,21793,117151,298.48,881.73,0.122,32
104553,84833,80770.6,81101,42757,124308,422.3,1554.39,0.123,33
64167.8,44596,94297.6,78397.2,34644,148304,820.82,2685.59,0.138,36
119595,98025,79956.9,86852.9,47673,119397,181.22,1480.66,0.153,38
102374,87469,76703.3,77851.8,51081,99882.5,340.3,1345.32,0.158,39
49774,36245,89998.2,92102.9,49825,121145,1130.78,3728.92,0.203,41
31817.2,25717,81081.6,62795.7,37317,110282,366.54,1310.98,0.208,42
75031,56000,87807.8,104113,44304,154007,569.9,1983.64,0.221,44
15317.3,10768,93223.9,34612.7,16228,139782,73.8,669.63,0.222,45
27425.6,22252,80773.3,44903.6,23131,127223,262.4,586.81,0.248,47
39917.9,29984,87248.5,62262.5,36132,112931,309.14,1487.73,0.261,48
102169,79644,84071.1,141193,76908,120315,764.24,4400.57,0.271,49
69772.8,58481,78190,58952.7,42929,89998,146.78,730.23,0.279,51
71097.6,57001,81743.4,57514.4,26905,140095,208.28,586.81,0.282,52
53671,43335,81167.3,118692,48775,159479,602.7,2122.01,0.295,55
20228.7,16373,80969.3,27898.2,17685,103384,296.84,817.09,0.3,56
33624.8,21407,102940,68605.3,33999,132243,438.7,1876.58,0.306,58
