"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
77951.7,55073,92761.3,78123.5,47393,108031,79885.2,3007.78,0.018,0
28447.9,19628,94984.8,46954.9,29704,103597,12435.3,2384.61,0.064,4
46276.6,33874,89531.4,68969.9,37906,119243,8987.2,2032.12,0.08,6
102630,88900,75658,56764,34384,108192,5954.84,2026.06,0.106,10
36723.9,21353,112712,73787.6,34861,138715,16199.1,3406.73,0.154,12
65833.9,50404,85598.1,76429.7,34688,144399,13380.8,3083.53,0.168,13
33968.4,20076,110886,54974.3,25736,139990,4701.88,3383.5,0.202,17
105339,79425,86918.1,137785,65601,137649,21511.9,4515.71,0.237,21
22827.8,12014,124525,64236,26282,160177,19347.9,2666.4,0.242,22
47851.9,35472,88408.4,84348.1,39088,141420,12569.8,2911.83,0.248,23
17048.2,13242,84373.3,23026,18474,81684,2167.26,757.5,0.27,26
13528,8404,105494,41918,18384,149431,5504.66,1095.85,0.282,27
65114.2,51801,82379.1,79090.1,48265,107391,6935.56,2334.11,0.29,28
12480.4,6321,129397,43282.5,23045,123088,-22.96,1018.08,0.298,30
19815.6,13120,98981.2,47444.8,32372,96050.3,5684.24,1097.87,0.303,31
47938.8,32704,96065.2,71835.2,31056,151590,7489.06,2844.16,0.323,32
45622.5,36956,80904.8,64048.1,38108,110146,7373.44,2898.7,0.33,33
53899.3,46305,76284.4,55486.4,38117,95399.8,3241.46,1825.07,0.345,34
89590.7,74429,78886.2,68033.6,50041,89099.9,10567.3,2534.09,0.382,36
35458.4,28972,80208.4,43535,31400,90863.4,5817.9,1375.62,0.419,38
24347,19284,82742.5,42349.3,27140,102262,4715,1709.93,0.429,39
14510.7,10968,86704.5,34572.3,15500,146176,1989.32,1370.57,0.444,41
24661.4,19368,83447.5,45594.4,28728,104013,8241,3511.77,0.461,42
75114,63552,77458.9,60555.6,33712,117720,3244.74,3539.04,0.505,44
39093.2,29976,85468.7,77753.8,35548,143346,18272.1,2866.38,0.539,46
49620.7,34004,95634.1,68345.7,35040,127828,10562.4,3279.47,0.579,51
30818.7,20712,97515.1,46602.4,28812,106002,1314.46,1586.71,0.607,52
25473.6,18904,88311.2,55518.7,26904,135239,5675.22,2153.32,0.625,54
9913.71,9041,71862.1,25371.2,15969,104122,1049.6,1714.98,0.627,55
12063.3,9638,82027.4,25525.7,19650,85132.5,2047.54,1224.12,0.673,60
13592.7,12321,72300.4,56221.6,51221,71934.2,655.18,751.44,0.682,63
37556.6,30937,79558.8,47473,26765,116241,7155.32,2546.21,0.694,64
66026.6,56808,76171,76702.4,38812,129516,5844.96,3006.77,0.698,65
138208,120579,75117.6,108161,60615,116942,54063.4,7378.05,0.705,66
41032.6,36474,73726.8,38639.6,27198,93105.5,2869.18,2071.51,0.713,68
75584,51192,96762.7,52855.3,25608,135267,1802.36,3327.95,0.726,70
50147.6,37740,87082,59977.8,35960,109308,9744.88,1966.47,0.733,72
