"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
15514,13640,74540.1,19874.8,12117,107495,373.1,709.02,0.001,0
25282.4,18653,88827.8,29221.3,19625,97582.1,822.46,1660.44,0.003,1
28246.5,16695,110881,58724.4,25987,148096,1691.66,2164.43,0.021,3
62645.4,48413,84802.2,34962.2,17453,131283,2592.02,858.5,0.021,4
55899.6,44808,81758.6,47901.3,33388,94023.5,2133.64,1743.26,0.023,5
47009,29185,105560,56117.6,27313,134651,1630.98,2710.84,0.023,6
22940.8,15339,98014.8,33444.1,13919,157468,1917.16,1405.92,0.027,7
48005.1,44962,69971.6,51576.7,33026,102347,1032.38,1138.27,0.03,8
17748.9,14302,81330.9,29310.2,19802,97004,896.26,1157.46,0.031,9
24974.3,19045,85939.3,41277.7,20273,133437,601.06,783.76,0.032,10
44157.8,31020,93292.3,33672.4,23180,95200.8,2090.18,1513.99,0.035,11
21579.6,16965,83362.4,19163.7,14913,84216.1,774.9,815.07,0.036,12
18591.9,12756,95518.7,23122.9,12224,123968,1937.66,856.48,0.039,13
140945,122075,75666.2,102637,63323,106224,7263.56,3456.22,0.043,15
41042.1,36090,74528.5,45158.1,25050,118143,3335.76,1997.78,0.047,16
22636.7,19464,76218.5,21775.6,14620,97611.9,1609.66,887.79,0.052,18
18133.7,15481,76765.6,18827.4,13965,88354.7,1699.86,827.19,0.053,20
46586.3,27512,110973,36584.2,17976,133377,1909.78,1376.63,0.056,21
19561.2,15938,80434.3,38245.7,18534,135236,2429.66,1479.65,0.058,22
32809.5,24001,89588.1,46946.8,31573,97447.4,1808.1,1962.43,0.071,23
45754.4,28789,104157,60111.2,27989,140750,6414.04,2199.78,0.072,24
78694.3,70957,72682.2,35393.4,28637,80998.1,810.16,748.41,0.072,25
154278,133309,75844.3,119610,73885,106094,5614.54,4303.61,0.076,26
15945.4,13893,75217.4,25893.4,21345,79501,452.64,664.58,0.079,28
40101.2,23925,109846,57795.2,28677,132080,18689.4,1878.6,0.079,29
44797,38904,75463,31136.3,22988,88765.8,3243.1,1302.9,0.081,30
50170.5,36657,89695.7,80311.2,39777,132319,3576.84,3048.18,0.084,33
17486.7,12340,92869.1,27732.6,15120,120204,2065.58,835.27,0.087,34
32305.5,23484,90153.8,48339.6,24616,128696,3647.36,2367.44,0.087,35
19755.5,17163,75435.4,29858.6,17963,108936,751.12,1141.3,0.089,36
19507.5,16125,79283.2,21716,15149,93945.5,651.08,658.52,0.09,37
84891.8,78224,71122.3,47859.9,35044,89503,1492.4,1796.79,0.095,39
39558.5,25505,101647,30990.8,21221,95707.8,1021.72,1794.77,0.095,40
54826,51680,69525.5,48701.2,29268,109050,2752.74,1240.28,0.097,41
41323.3,37644,71941.5,22268.5,18668,78175.9,1204.58,770.63,0.098,42
44278.7,39380,73688.4,37939.6,21220,117173,2018.02,1867.49,0.1,43
26994.3,24916,71002.5,19844.5,16084,80858.5,581.38,596.91,0.102,44
74464.6,61618,79199.5,104031,63282,107736,4752.72,3069.39,0.107,46
16799.3,12936,85108.4,35414.6,18472,125646,2514.94,1296.84,0.11,47
37115.8,23501,103503,73747.2,26269,183985,933.16,1825.07,0.111,48
24878.7,14776,110344,42458.4,17580,158279,7147.94,1289.77,0.111,49
21546.5,15936,88608.8,26737.7,17632,99380.9,1056.98,832.24,0.113,50
26091.3,21620,79089.8,22411.9,13668,107462,637.96,873.65,0.12,53
17662,11680,99100.9,39306.2,21828,118012,2462.46,1983.64,0.126,55
87792.7,62550,91983.7,95128.9,52822,118026,964.32,2878.5,0.126,56
24749.9,20729,78248.4,28155.8,15325,120406,1585.88,862.54,0.127,57
28554.6,22976,81448.1,49597.1,32996,98508.7,1595.72,1772.55,0.127,58
30512.2,27945,71556.5,22845.2,14105,106146,318.16,845.37,0.131,60
16081.2,9360,112596,22703.8,15636,95159.6,1330.86,1101.91,0.133,61
82525,59576,90780.8,83889.6,35692,154034,15751.4,8691.05,0.139,64
70767.4,49328,94019.9,156224,67188,152383,8436.16,7614.39,0.139,65
28747.3,19260,97818.5,59821.3,24856,157726,581.38,1472.58,0.142,68
16123.9,15450,68394.6,18570.9,12126,100368,768.34,533.28,0.143,69
90203,83406,70876.7,50117.2,36458,90089.5,1463.7,1261.49,0.149,71
21522.8,15757,89516.8,22893.7,12345,121536,1694.94,850.42,0.153,73
24050.8,19504,80813.7,36180.2,22196,106826,2100.84,2244.22,0.156,74
12918.9,7444,113736,30095,10624,185646,1380.06,829.21,0.156,75
11650.9,9524,80171.6,19169.8,11104,113140,806.88,717.1,0.157,76
79094,68808,75332.9,50166.7,37500,87672.7,779.82,801.94,0.159,77
29089.4,24153,78930.2,48524.4,24605,129246,2004.9,1998.79,0.16,79
49535.4,45756,70949.2,63281.6,42616,97316,1745.78,2425.01,0.167,81
29351.7,24248,79329.9,26960.9,17628,100233,884.78,1510.96,0.168,82
23482.8,22221,69257.3,17642.7,12857,89930,572.36,770.63,0.168,83
88243,80330,71991.7,119645,60026,130627,1540.78,3626.91,0.17,84
99118.1,86226,75334.7,64764.2,44614,95135.8,3971.26,4980.31,0.172,85
36879.6,31079,77767.6,28228.5,21651,85445.6,1380.06,1198.87,0.173,86
17726,14769,78657.5,38519.4,15985,157923,1898.3,1204.93,0.178,88
43958.8,39099,73681.7,31145.4,23439,87083.2,1001.22,1046.36,0.178,89
27669,25856,70131.2,25316.7,18388,90230.2,390.32,652.46,0.18,90
18648.7,12925,94558.1,40083.9,22525,116623,10965.9,1571.56,0.181,91
29327.2,23742,80953,51313.1,26058,129053,3366.92,1272.6,0.183,92
17777.4,15436,75476.7,23793.6,14764,105617,3312.8,959.5,0.183,93
38985.7,35223,72536.9,39886.9,30931,84511.6,821.64,1133.22,0.184,94
