"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
44119.9,38588,74931.1,46991.3,25900,118904,5375.1,13663.3,0.01,1
32789.7,29800,72111,41984.7,25496,107919,786.38,6001.42,0.01,2
18012,13228,89237.6,28307.3,16440,112843,1056.16,7415.42,0.02,4
79075.8,65606,78991.5,56291.3,37778,97652.3,3321.82,6396.33,0.024,5
17687.3,13421,86368.8,22564.4,15165,97512.8,655.18,2894.66,0.025,6
102458,88929,75506.4,59021.4,46117,83874.2,760.14,7994.15,0.027,7
32277,26345,80292.6,55515.7,28701,126765,3845.8,17358.9,0.031,8
22819.2,16345,91494.4,42324.1,20717,133888,3219.32,15869.1,0.033,9
35855.7,19841,118434,82968.5,36033,150901,4973.3,40015.2,0.045,12
29900.7,16681,117473,50672.7,23085,143855,4833.08,8897.09,0.049,13
29534.2,21217,91226.4,66751.9,34453,126975,1571.94,7296.24,0.053,14
13309.9,13455,64829.4,20826.2,16491,82764.3,719.14,3439.05,0.054,15
28854.8,24120,78400.7,21392.8,14616,95922.2,3066.8,1602.87,0.058,16
22295.4,13057,111906,25539.9,16481,101558,1125.04,4594.49,0.063,17
18817.8,8609,143250,39564.7,19109,135691,2605.96,11441.3,0.064,18
111993,88125,83285.8,76716.6,48009,104724,1571.94,4846.99,0.075,23
39170.6,27060,94866.3,52702.8,26276,131448,3143.88,20080.8,0.082,24
27251.8,19800,90200.8,34193.6,22024,101748,2182.02,6459.96,0.088,25
156031,121505,84158.4,175249,79493,144480,2424.74,54549.1,0.09,27
21942.2,19205,74876.7,29320.3,19777,97160.1,523.16,5690.34,0.101,28
138591,122409,74199.8,69231.5,54109,83852.1,710.12,3784.47,0.105,29
87213.6,76256,74953.2,71194.9,43764,106613,4849.48,29852.6,0.105,30
41753.9,24544,111489,52788.7,22512,153676,2759.3,14027.9,0.105,31
39175.3,28817,89093,37751.8,26081,94862.2,801.96,4402.59,0.11,32
163359,138669,77204.5,110756,67705,107207,6487.84,23094.7,0.11,33
82505.2,70121,77110.5,58305.3,42233,90476.5,747.02,5288.36,0.113,34
86340.7,76087,74367.8,58773.9,33699,114300,3240.64,11377.6,0.121,36
60376.5,49996,79143.1,50256.6,36668,89822.6,1797.44,12613.9,0.13,37
30019.2,14617,134593,61883.7,27149,149383,3182.42,9272.81,0.135,38
21937.5,14336,100286,26400.4,18340,94338.9,1243.12,16228.7,0.139,40
35715.1,27009,86660.9,32070.5,24757,84896.2,665.02,4469.25,0.145,43
49010,42732,75164.3,62895.7,35800,115138,3093.04,28374.9,0.146,45
56199,36417,101136,69681.9,32081,142348,1048.78,19507.1,0.149,47
41954.5,40704,67549.4,41467.6,23540,115447,955.3,12597.7,0.15,48
34384.8,25868,87113,38174,22780,109823,943.82,4797.5,0.157,49
31582.6,27833,74364.9,37876,26825,92534.6,470.68,6336.74,0.158,50
114292,101933,73482.3,63280.5,43437,95475.1,3712.14,12851.2,0.159,51
14165.5,10901,85161.9,19264.7,14165,89130.5,482.98,3730.94,0.162,52
84599.5,73640,75289.4,55889.4,36392,100648,1879.44,5215.64,0.167,53
61305.6,52565,76433.4,83742.1,46357,118388,1850.74,29745.5,0.17,56
26868.7,21244,82887.7,44439,25084,116104,1371.04,20067.7,0.17,57
26961.1,21605,81783.1,59536.5,38737,100725,1052.06,10824.2,0.172,59
95502.3,84235,74302.1,35956,27295,86331.3,3174.22,7397.24,0.177,60
26485.5,25917,66973.7,27630.6,16461,110005,2420.64,5213.62,0.183,61
