"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
19319.5,15216,83209.8,57368,31568,119097,4159.04,2602.77,0.003,1
155726,132364,77102.8,66886.2,46728,93807.9,2304.2,2799.72,0.013,3
60197.2,47728,82657.6,47468,34528,90096.8,1989.32,1421.07,0.016,4
69655.1,57384,79550.3,57003.4,27112,137790,8114.72,1428.14,0.026,5
18978.2,11728,106050,30030.3,17748,110890,4154.12,2464.4,0.03,6
45445.5,35567,83738.3,61799.9,35563,113886,7739.98,2669.43,0.034,10
139928,119396,76805.9,71630.2,52960,88639.7,7233.22,2293.71,0.036,11
155297,129305,78709.4,137908,79193,114126,10506.7,8376.94,0.055,14
46358,25404,119592,81019.2,30472,174248,6653.48,4591.46,0.064,16
76286.4,64937,76990,42246.3,33741,82056,1536.68,2283.61,0.065,17
19008.2,11612,107279,25385.3,14232,116895,4412.42,1776.59,0.067,18
29851.7,22352,87525.2,28945.6,18704,101421,1260.34,5302.5,0.069,19
104894,82280,83547.9,114000,57772,129320,18055.6,7917.39,0.074,21
30771.3,19386,104025,72611.9,32682,145606,4047.52,16005.5,0.078,23
50029.1,33812,96968.8,60435.4,34804,113800,14215.5,2455.31,0.084,25
110371,83417,86712.2,105195,52861,130418,31324,2641.15,0.085,26
26229.6,21644,79420.7,44268.3,24508,118376,1651.48,3375.42,0.092,27
35159.7,33871,68029.6,32570.5,20827,102489,956.12,1374.61,0.093,29
37907.4,24689,100624,51555.4,29905,112982,6446.84,8290.08,0.114,33
44013.3,34228,84271.8,57746.8,34132,110878,8878.96,2844.16,0.114,34
41768.9,36942,74099,29865.7,21466,91180.4,2970.04,1344.31,0.13,35
36289.4,29829,79730,51986.7,25265,134851,2215.64,2482.58,0.143,36
69891.3,55435,82626.4,82789.7,46463,116775,10045.8,3515.81,0.145,37
51113.8,37869,88457.4,56010.6,29689,123639,2242.7,2006.87,0.158,41
72642.1,54621,87158.3,85005.6,44137,126219,7055.28,5625.7,0.18,42
30183.5,28004,70636.6,24127.9,18068,87516.4,2883.94,1149.38,0.184,43
26768.4,22237,78890.7,49177.9,28845,111732,5519.42,3960.21,0.19,45
20852.8,14052,97253.9,53161.3,24132,144372,2208.26,3339.06,0.191,46
11463.7,5972,125801,41843.3,21476,127689,3008.58,1365.52,0.196,50
61401.2,46964,85682.4,70927.2,39184,118627,2847.86,3969.3,0.208,52
55043.2,47320,76232.3,48524.4,33644,94522,6235.28,3312.8,0.248,54
68907.8,49271,91655.1,112242,49463,148715,30907.4,10142.4,0.251,55
76381.9,67824,73805.2,54253.2,40772,87205.3,5717.04,1725.08,0.26,57
108328,89748,79103.5,63382.6,42240,98339,3311.98,5156.05,0.282,60
53276.8,49276,70857,42413.9,31564,88063.6,1506.34,1566.51,0.287,61
36608.6,24404,98311,48734.5,25364,125921,3477.62,5447.94,0.287,62
91215,81877,73010.3,61093.9,44245,90492.7,2074.6,1719.02,0.292,63
39185.6,37866,67819.8,27157.9,21738,81876,1364.48,1926.07,0.296,64
32713.9,25836,82982.6,37135.7,20440,119067,2961.02,5266.14,0.296,65
55007.7,41717,86415.2,57443.8,31173,120766,3840.88,5514.6,0.304,67
96920.4,76713,82799.2,115768,62441,121506,47069.6,4050.1,0.314,69
23604.4,18600,83168.8,36463,20924,114206,2969.22,5291.39,0.318,70
94183.8,88382,69838.1,68793.1,45050,100076,2251.72,1713.97,0.322,72
36241.2,28490,83366.3,39265.8,23934,107517,4786.34,1384.71,0.323,73
74425.9,65015,75022.3,74246.1,41523,117183,5536.64,2261.39,0.334,74
