"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
63417.2,45165,92020.7,55154.1,32521,111146,1212.78,4356.13,0.003,0
30844,25153,80363.8,36694.3,23509,102293,305.86,4624.79,0.02,1
93980.8,75896,81152.2,45729.8,30108,99539.9,3120.1,2507.83,0.038,4
90819.2,78304,76010.5,39512.2,29920,86546.5,2774.06,2531.06,0.039,5
21180.7,12165,114106,40699,17429,153035,3490.74,8904.16,0.04,6
94016.3,74548,82650.8,48655.7,32004,99634.5,1434.18,10112.1,0.055,8
19287.8,10517,120191,48769.9,16293,196169,1196.38,9547.53,0.065,9
36200.2,29728,79804,40320.2,32004,82565.5,578.92,5417.64,0.087,10
75483.7,59961,82502,64620.8,37453,113075,478.06,5981.22,0.093,11
114959,94940,79355,57962.9,37336,101742,728.16,2705.79,0.098,12
113765,95781,77841,58212.4,37893,100678,3666.22,3789.52,0.117,14
75426.8,60608,81559.8,55905.5,35268,103885,1071.74,5741.85,0.165,15
83194.1,62710,86943.2,62251.3,35094,116251,1328.4,4902.54,0.196,16
95602.6,79131,79177.8,54358.2,35695,99801.6,865.92,4962.13,0.234,18
60563.8,50804,78125.9,45688.4,28736,104198,924.96,4634.89,0.25,20
69421.2,51047,89125.5,45739.9,26899,111439,3568.64,3730.94,0.254,21
95684,81056,77363.2,47184.2,35600,86861.3,1394.82,2252.3,0.269,23
110446,96748,74814.8,67549.8,39948,110818,2016.38,3721.85,0.276,24
84264.6,74401,74224.3,45745.9,32193,93126,1225.08,3154.23,0.297,25
127436,109184,76491.3,81989.8,51104,105144,735.54,21110,0.306,27
44062.2,37373,77266,32785.6,22361,96088.6,862.64,2844.16,0.311,28
89906,81167,72592,50752.5,31887,104309,2676.48,6029.7,0.316,29
152378,126777,78770.3,76242.9,48749,102498,6468.98,5125.75,0.32,30
72431.9,57341,82783.7,47053.9,28765,107204,1562.92,28035.6,0.342,32
87295.8,74488,76804.5,47447.8,33196,93672.1,1672.8,14797.5,0.353,33
86926.1,74681,76281.6,50114.2,31405,104578,647.8,7614.39,0.359,34
99262.7,84869,76650.9,75740.9,45377,109389,686.34,22275.5,0.375,35
89116,69987,83448.4,47335.7,31335,99000.8,3644.9,4219.78,0.408,37
118142,103488,74816.1,44663.2,33588,87145.7,646.16,3396.63,0.438,38
51767.1,34973,97006.5,71446.4,31161,150262,2464.92,6935.67,0.497,39
29805.1,17972,108686,36747.8,20420,117939,681.42,6981.12,0.53,40
93219.2,81497,74962.5,38299.2,29245,85825.8,1211.14,2462.38,0.536,41
80541.3,69242,76230.5,41437.3,28686,94667.5,457.56,3211.8,0.538,42
45647,34469,86788.7,61093.9,32945,121531,1548.98,13112.8,0.544,43
