"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
63567.4,44200,94252.3,42200.8,23800,116205,62.32,736.29,0.015,0
62414,46975,87075.3,43332,28811,98566.8,95.94,662.56,0.023,1
34572.8,25456,89007,31457.5,21088,97761.6,138.58,747.4,0.033,2
17357.1,15773,72117.8,22298.8,14329,101987,75.44,536.31,0.044,3
20322.8,15818,84199.8,22552.3,15210,97172.1,159.9,445.41,0.053,5
32875.1,19944,108027,57916.4,34776,109145,277.16,1963.44,0.054,6
50063.9,43341,75701.7,34624.8,18633,121782,102.5,616.1,0.059,7
42272.1,33076,83757,61410,37588,107071,228.78,1502.88,0.073,8
38406.6,28660,87823.4,46185.3,20180,149990,279.62,725.18,0.078,9
45512.7,44288,67348.3,29968.7,22400,87679.9,111.52,718.11,0.091,10
119551,104730,74810.7,81266.6,52314,101806,396.88,1649.33,0.123,11
76629.2,69000,72782.2,40910.1,29032,92349.2,177.12,645.39,0.126,12
65781.7,60621,71115.1,39478.9,25785,100341,129.56,580.75,0.128,13
67348.3,55804,79093.6,59658.7,35580,109887,247.64,1646.3,0.166,14
61549.7,46608,86545.7,55533.8,26596,136843,216.48,779.72,0.176,15
56661.2,47868,77574.7,49419.3,31160,103939,168.92,853.45,0.193,17
67809.6,50604,87818.6,45173.3,28424,104154,281.26,576.71,0.213,18
48318,38928,81344.2,68499.2,34448,130317,147.6,719.12,0.224,19
64172.5,54549,77097.8,43616.8,31713,90135.7,102.5,546.41,0.232,20
75517.7,60912,81250.4,60800,31232,127580,345.22,1028.18,0.234,21
90008.7,66789,88320,89997.1,39781,148263,294.38,1022.12,0.307,24
46297.2,33372,90918.5,54481.4,23500,151936,209.92,741.34,0.314,25
19299.7,14380,87957.2,22926,18056,83212.1,95.94,474.7,0.325,26
15868.7,11900,87392.7,40611.1,19640,135514,265.68,1040.3,0.345,27
46787,30247,101373,47403.3,26887,115544,82.82,499.95,0.371,29
46597.4,33921,90027,31445.3,20117,102441,63.96,494.9,0.375,30
36133.8,19141,123717,57907.3,17729,214057,305.04,1048.38,0.393,31
17973.3,14429,81634,35516.6,18169,128109,86.1,375.72,0.42,32
20208.2,19284,68676.9,24294.5,15620,101931,85.28,416.12,0.433,33
21382.9,14373,97498.9,28941.5,15521,122203,184.5,764.57,0.443,34
157883,133045,77770.9,81439.3,52709,101258,412.46,1473.59,0.459,35
19019.2,17457,71400.9,16231.7,9489,112105,33.62,362.59,0.461,36
24453.7,17857,89746,30183.8,17221,114867,150.88,700.94,0.468,37
19641.8,13527,95161,60611.1,25911,153302,566.62,2153.32,0.478,38
30580.9,24769,80913.6,42749.3,20657,135625,236.98,522.17,0.479,39
56104.2,42058,87423.2,133693,45358,193167,624.84,3867.29,0.485,40
9249.32,8069,75122.5,24952,21025,77776.8,97.58,457.53,0.486,41
40077.5,20662,127118,52217,23202,147491,299.3,1404.91,0.498,42
75221.4,62829,78462.4,45402.5,29725,100101,206.64,852.44,0.501,43
62641.5,52312,78476.7,49354.7,30764,105139,197.62,1061.51,0.521,44
