"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
42111.7,28328,97424.3,65675.2,32348,133056,7284.06,1589.74,0.01,0
66895.6,48426,90531.4,63690.6,32686,127701,1003.68,1068.58,0.04,2
140098,111197,82569.2,120717,58221,135884,6963.44,2857.29,0.081,3
9058.93,7432,79882.4,30153.5,21388,92394.9,219.76,481.77,0.11,7
57675.5,38436,98340.7,88016.4,41588,138700,1502.24,1906.88,0.207,8
31448.3,27168,75861.2,27635.6,21648,83662.6,2440.32,541.36,0.23,9
82145.8,72984,73762.8,55741.9,29016,125900,2368.16,1799.82,0.382,11
50857.8,38040,87618.8,58160.8,29708,128303,6640.36,2123.02,0.612,15
18710.4,13976,87736.3,63550.2,46408,89743.7,2153.32,1056.46,0.619,16
16381.4,7704,139353,60224.3,23068,171097,524.8,1245.33,0.645,17
35825.7,28193,83278.6,72062.5,36821,128261,9858.86,3533.99,0.655,18
199853,159637,82045.8,110679,68165,106410,1227.54,3807.7,0.689,23
104173,86056,79332.7,79451.6,46920,110975,2933.14,2000.81,0.692,24
9652.22,9228,68548.8,27751.8,27208,66845.8,2.46,91.91,0.697,25
12255.3,7821,102693,20943.4,12013,114255,289.46,339.36,0.724,27
56402.1,36885,100213,124600,55953,145940,3097.14,3406.73,0.752,29
20032.8,13245,99122,71309,42729,109371,362.44,1384.71,0.77,32
38626.3,25162,100605,74293.6,30144,161521,1790.06,1655.39,0.783,34
20221.6,16189,81860.8,49972.8,38365,85364.7,263.22,989.8,0.787,35
108142,92409,76694,71543.4,48077,97524.1,3081.56,2036.16,0.798,36
20927.1,11808,116148,62936.1,27860,148047,2751.1,1634.18,0.804,37
52655.9,34588,99770.3,44925.8,27180,108324,3767.9,1639.23,0.811,38
37561.3,22333,110223,76837.8,37933,132751,2968.4,1778.61,0.851,41
15755.8,12925,79889.3,69042.6,29021,155914,1492.4,1893.75,0.852,42
89255.8,70502,82968.8,65623.7,39906,107771,725.7,1739.22,0.868,44
