"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
104914,84001,81852.2,97147.9,59933,106230,17754.6,4159.18,0.007,0
91496.2,83699,71641.2,68321.5,45395,98634.5,5043,1802.85,0.013,2
57313.7,39005,96298.2,74975.3,47709,102991,47391.9,2797.7,0.014,3
39205.3,24241,105992,102410,44369,151266,9566.12,4585.4,0.014,4
43578,38291,74584.8,54679.4,22007,162833,4847.84,6292.3,0.023,8
65961.1,61464,70331,111639,60728,120478,14553.4,8305.23,0.031,9
32198.8,29888,70603,29545.5,20416,94842.1,1599,1048.38,0.035,12
52921.3,36369,95362.8,62921,35381,116548,17136.4,1744.27,0.049,15
153021,131848,76060.4,81005,59036,89923.9,2981.52,2953.24,0.051,16
124754,104221,78447.8,100689,54041,122106,3213.58,3541.06,0.091,20
179790,145324,81078.9,91320.2,55832,107192,5659.64,2937.08,0.103,21
21055.1,18903,72997.2,21578.7,17524,80699.5,3382.5,618.12,0.113,22
38266.8,27641,90729.5,70892.9,43645,106451,11308.6,3148.17,0.123,24
167280,150365,72908.4,87377.1,60393,94818.1,7857.24,2616.91,0.137,27
61014.1,51767,77242.6,58813.3,36231,106384,22942.8,2398.75,0.144,29
46777.5,36120,84872.9,67180.1,40296,109259,5981.9,3424.91,0.173,32
9920.82,6681,97316.4,29855.6,17389,112520,1853.2,964.55,0.188,39
81054.8,70824,75002.9,56379.2,39128,94430.3,3964.7,1383.7,0.21,43
30387.4,18177,109560,49563.7,28917,112329,4902.78,2817.9,0.213,45
183583,151364,79486,110535,74164,97676.1,42606.4,3086.56,0.227,46
16221.1,7439,142904,51677.7,21439,157971,211.56,1363.5,0.229,47
48151.3,29853,105706,111847,32061,228628,28336.7,3032.02,0.24,48
23477.2,16377,93949,32589.7,19949,107063,2660.08,2240.18,0.244,49
49729.7,30686,106208,85036.9,31198,178633,7198.78,2499.75,0.251,50
12773.5,6709,124776,61658.5,35429,114055,278.8,1348.35,0.268,53
19083.2,14989,83437.1,19880.8,13097,99481.6,4094.26,552.47,0.272,54
81035.8,60762,87402.7,96038.9,45386,138677,21279.8,2537.12,0.291,59
98385,86332,74685.6,75253.1,50908,96876.4,12036.8,1946.27,0.316,60
43327.6,23678,119922,58397.2,23642,161878,4470.64,1789.72,0.337,64
96131.2,70236,89698.3,139619,68920,132764,14163,5923.65,0.342,65
21295.2,15624,89324.4,59643.5,42956,90995.4,7735.06,1232.2,0.348,66
8716.07,7840,72859.2,23554.2,19780,78040.9,972.52,751.44,0.367,70
21379,11321,123761,58938.6,30105,128304,53109.8,2037.17,0.369,71
158397,133140,77968.5,112508,60068,122750,65876.3,3295.63,0.37,72
9494.22,7556,82346.9,31950.3,25188,83130.8,893.8,841.33,0.373,73
119591,105736,74123.4,67199.3,49228,89460.8,31099.3,1555.4,0.409,76
35203.2,25488,90516.2,52892.7,34272,101143,3094.68,2518.94,0.421,77
28631.2,20560,91263.3,73734,34240,141128,20769.8,4615.7,0.424,79
95616.1,70756,88562,116668,63460,120485,23497.9,4720.74,0.43,80
87489.3,77854,73646.8,70262.7,42154,109236,4009.8,2282.6,0.434,82
44690.3,29215,100251,59952.6,28027,140188,14181.1,3623.88,0.45,86
30276.8,28477,69677.9,24709.7,18073,89601.7,3252.12,518.13,0.452,87
44687.1,38895,75295.5,62124.1,34523,117932,3539.12,1607.92,0.454,89
50234.5,43616,75480.8,72601.8,44192,107667,17072.4,8965.77,0.458,90
35669.3,29968,78004,68647.7,43924,102425,37050.1,3377.44,0.466,91
43516.4,30260,94246.1,91795.9,66800,90058.9,6820.76,5095.45,0.475,92
32559.1,25700,83026.9,36445.9,26420,90405.6,4281.22,1383.7,0.488,94
28159.6,22325,82663.6,59018.3,32021,120790,8229.52,2310.88,0.505,98
39560.8,31020,83580.2,91341.4,45608,131252,9698.96,3559.24,0.509,100
125529,109157,75365.7,130963,81601,105180,96796.1,3763.26,0.515,101
115933,100724,75431.9,60297,43360,91135.2,22941.1,2439.15,0.526,104
53567.5,38086,92175.6,62784.6,34034,120898,15705.5,1734.17,0.538,105
115831,104119,72907.7,67643.7,47811,92721.4,1586.7,2193.72,0.54,106
48589,31325,101654,87685.2,40941,140361,17542.3,4684.38,0.543,107
121858,99196,80507.8,110131,61736,116910,12095,2660.34,0.544,108
83246.2,67769,80503.3,90156.6,51609,114486,17065,2075.55,0.571,110
45273.3,33418,88785.5,95981.3,49642,126712,7532.52,4074.34,0.577,112
43404.2,24541,115910,67241.8,30777,143183,11099.5,1360.47,0.579,113
69238,52181,86958.5,97452.9,38881,164262,15470.9,8303.21,0.589,114
130674,109025,78549.4,153166,72357,138728,32575.3,6505.41,0.59,115
41217.5,27945,96662.3,74696.6,33065,148051,10315.6,3551.16,0.6,117
38709.2,30724,82568.9,40306.1,23536,112232,25283.1,2668.42,0.629,122
121666,110765,71985.5,61645.3,40909,98755.5,16117.9,2494.7,0.654,123
20239.8,12717,104304,53836,33373,105720,2012.28,2289.67,0.668,124
88722.5,72129,80612.8,88002.3,51025,113029,5949.92,2301.79,0.674,125
17101.1,10712,104625,28509.3,15368,121576,12672.3,395.92,0.696,129
9487.9,9117,68202.1,22583.6,20809,71124.9,1362.84,767.6,0.696,130
11622.5,10277,74116.1,25638.8,18081,92930,525.62,737.3,0.708,131
10206,8702,76862.9,28434.5,22698,82099.1,-19.68,673.67,0.708,132
37051.8,27102,89595.8,55164.2,35562,101660,7462.82,2809.82,0.722,134
109306,86084,83215,119442,58020,134914,13629.2,5176.25,0.725,136
26877.4,16125,109236,63384.6,32589,127465,5050.38,2060.4,0.726,137
31996.6,25378,82627.8,63315.9,33858,122555,1525.2,2347.24,0.738,140
128220,102725,81801.3,88733.5,59745,97334.4,8161.46,3144.13,0.78,146
38240.7,31576,79368.7,57991.2,43112,88154.3,4121.32,1986.67,0.789,147
32697.3,27972,76607,82531.1,46176,117134,8429.6,2506.82,0.807,149
114781,104241,72162.3,70367.7,47701,96677.6,4476.38,1832.14,0.808,150
66227.3,53000,81891.9,86701.4,43884,129479,10162.3,2794.67,0.843,154
27879.9,19462,93882.3,81959.5,33142,162069,5655.54,3796.59,0.844,155
119384,102375,76424.4,94725.9,56083,110692,5527.62,2852.24,0.851,158
34938.5,28136,81380.9,66286.3,29496,147279,11585,2558.33,0.852,159
106172,80369,86576.8,79606.2,54817,95172.5,14198.3,2335.12,0.856,160
70130.7,65808,69840.8,48968.8,31792,100944,7557.94,1079.69,0.857,161
109553,85820,83659.8,81134.3,44328,119952,18911.7,2831.03,0.859,162
59902.5,48163,81510.1,104766,51443,133467,10523.9,3671.35,0.863,163
25611.8,24813,67645.8,42900.8,29129,96520.4,3004.48,2187.66,0.871,166
41968,27771,99039,46361,17007,178651,2248.44,1146.35,0.882,168
36133,25714,92090.4,64086.5,39506,106312,12086,4786.39,0.883,169
124495,99732,81808,92547.3,63076,96156.7,9676.82,4041.01,0.892,173
78693.5,62016,83160.1,121518,76336,104326,10632.9,4477.33,0.893,175
64595.1,51053,82919.9,106242,54089,128726,15517.7,14495.5,0.896,176
164541,141665,76118.8,86319.6,62677,90257.1,5934.34,1853.35,0.925,179
40260,26176,100798,97580.1,49264,129811,9140.54,4184.43,0.929,181
57892.8,40096,94624.4,80691.9,37664,140405,9873.62,3099.69,0.968,184
66342.6,46664,93173.1,77171.1,37772,133895,4319.76,3465.31,0.977,185
60378.9,41619,95076.6,127101,60455,137784,7139.74,4718.72,0.998,189
35213.5,31757,72669,37416.5,32925,74476.1,2140.2,1412.99,1.004,190
26496.6,23689,73303.3,32773.5,20521,104666,1489.12,1381.68,1.005,191
39304.9,20504,125628,112126,51928,141509,18742.7,5065.15,1.007,192
89581.3,79221,74106.6,96663.1,59125,107144,86759.3,5461.07,1.021,193
22038.6,15285,94492.9,68012.4,34769,128196,12563.2,2578.53,1.025,195
56575.9,46818,79195.1,79001.2,43362,119400,6005.68,3917.79,1.029,197
40122.5,33741,77931,49894,30713,106465,5941.72,1973.54,1.036,199
104984,85096,80852.5,58948.6,42424,91063,21019.9,2174.53,1.037,200
49260.5,33732,95705.4,117201,67872,113168,8874.86,4201.6,1.037,201
101415,76704,86649.5,113901,71456,104464,5893.34,5570.15,1.04,203
9093.69,7244,82270,27454.8,23068,77999,1805.64,1336.23,1.04,204
135042,123801,71486.5,90681.8,60301,98554.3,33865.2,3689.53,1.049,209
23218.1,14632,103993,88737.6,67944,85592.6,2461.64,2623.98,1.056,212
29761.7,24919,78272,57122.6,26551,140996,2860.16,2929,1.083,214
35232.4,26736,86362.7,104912,59280,115983,4756.82,3865.27,1.091,215
153122,128501,78092.7,101464,68085,97664.9,9402.94,3222.91,1.092,216
36404.8,18689,127659,79353.7,35269,147453,28293.3,3402.69,1.113,217
87381.1,68436,83678.3,92354.4,44208,136910,10942.9,2043.23,1.117,218
68483.5,52313,85793.9,78989.1,51357,100797,8436.16,8399.16,1.118,219
52846.3,34184,101314,114517,59640,125838,42145.5,3964.25,1.12,220
54372.5,44324,80393.5,66956.9,35348,124140,9793.26,3005.76,1.157,230
13239.6,11601,74792.8,29322.3,22929,83809.5,2975.78,972.63,1.158,231
46442.5,29506,103154,84720.8,41346,134288,22971.5,7809.32,1.16,233
25218.4,20503,80608.3,42232.1,25575,108220,6345.16,2988.59,1.2,235
120104,105094,74896.5,140552,80498,114428,235976,5009.6,1.201,236
78425.7,55620,92407.5,100173,49088,133738,14632.1,2996.67,1.207,239
47095.9,32612,94642.3,99510.2,51972,125481,24572.1,9008.19,1.209,241
142634,128160,72937.3,112367,72772,101194,44804.8,2952.23,1.21,242
38399.5,21170,118873,67599.3,34198,129545,12118.8,2200.79,1.216,247
37050.2,22830,106357,104567,32958,207929,9961.36,3100.7,1.218,249
36569.1,32827,73006.8,54895.5,31007,116026,10701.8,1957.38,1.231,253
30710.5,24489,82185.5,54919.8,26461,136020,72598.7,1927.08,1.232,254
55117.5,45893,78708.8,75100.6,48981,100484,10628.8,3374.41,1.235,255
30773.7,25884,77916.2,70690.9,38700,119711,26987,2296.74,1.238,256
79923.5,65645,79790.8,77502.4,41885,121265,6574.76,1373.6,1.239,257
84741.7,67020,82865.3,68355.8,40648,110209,12394.3,2402.79,1.241,259
22308.8,9337,156585,71983.7,25069,188182,3690,3943.04,1.243,261
15119,10091,98190.5,49936.4,30363,107784,8455.84,1190.79,1.252,264
70343.2,65949,69902.7,50294,31885,103374,1773.66,1021.11,1.253,265
57102.8,50808,73655.5,85790.4,50920,110416,9030.66,3099.69,1.285,267
28878.5,24732,76523.5,23281.5,15256,100012,603.52,906.98,1.294,268
144478,122395,77360,118742,62879,123759,19743.1,2673.47,1.302,269
81870.1,77820,68946.8,79287,44776,116048,23321.6,1395.82,1.303,270
131119,113174,75927.7,90528.3,64770,91598.9,9338.16,1727.1,1.328,273
71728.8,48452,97020.2,73334.1,39616,121315,7519.4,1998.79,1.331,274
120209,107668,73169.4,43309.8,34052,83353.4,2383.74,985.76,1.332,275
51192.8,40393,83058.2,90826.3,55721,106825,10138.5,5289.37,1.335,276
53723.2,42056,83717,104495,50728,134998,13878.5,6203.42,1.336,277
102107,92027,72714.2,83056.3,55295,98438.9,27237.9,1403.9,1.343,279
68793.2,45696,98661.4,131184,59216,145185,12725.6,11088.8,1.35,282
21605.7,16545,85581.9,74060.3,32753,148188,15056.8,4509.65,1.351,283
11027.6,6321,114334,48021.5,30801,102176,2760.94,1731.14,1.359,284
15688.6,6481,158644,31609,10033,206471,9981.86,776.69,1.361,285
63126.5,40678,101703,104714,51138,134196,12489.4,3275.43,1.365,286
148257,119483,81318.4,104210,65211,104729,18570.5,3965.26,1.379,290
69180.3,45999,98563,76365.1,44959,111316,2610.06,1294.82,1.387,292
40102,21612,121605,74869.3,42444,115603,10203.3,5086.36,1.389,294
37532.9,29213,84200.8,61207,30013,133651,6109.82,4601.56,1.394,295
34782.1,25536,89265.4,68261.9,31248,143165,4213.98,2177.56,1.417,299
83631.8,77136,71054.9,55302.6,40944,88518.7,9112.66,1140.29,1.432,303
41042.1,31877,84378.5,96635.8,44117,143553,20685.3,4592.47,1.448,304
24907.1,22391,72900.4,23292.6,14711,103766,924.96,546.41,1.457,307
10665,8620,81083.7,37178.1,28828,84518.7,2719.12,967.58,1.479,309
78851.5,64764,79791.4,52181.6,32504,105211,4514.1,1053.43,1.498,311
103668,80552,84342.7,71387.8,49068,95346.7,10323.8,2852.24,1.51,313
15451.6,6208,163118,42836.1,15872,176872,2573.16,1715.99,1.515,314
62529.3,45010,91044.6,72877.6,37330,127943,10574.7,1869.51,1.527,316
167012,145204,75378.9,136336,81124,110139,17817.8,4508.64,1.533,317
15844.2,14232,72960.1,17676,13128,88240,685.52,810.02,1.559,319
54882.1,38180,94205.1,128770,60608,139240,20476.2,4427.84,1.567,322
87456.2,64077,89447.5,110243,54893,131617,18658.3,4408.65,1.573,323
45090,30952,95471.1,103934,52268,130317,15130.6,4009.7,1.575,326
50354.6,43345,76134.2,69587,38689,117875,19538.1,5350.98,1.578,328
34599.6,18408,123181,46915.5,23480,130948,3036.46,1380.67,1.58,329
86516.1,81361,69688.4,69859.7,44353,103225,6660.04,1635.19,1.586,330
35577.7,28929,80597.9,75391.5,38853,127168,10589.5,5182.31,1.591,332
68586.2,49321,91134.9,91293.9,53821,111165,3163.56,5291.39,1.593,333
16921,13893,79819.7,46355,40593,74838.5,1878.62,999.9,1.631,338
12629.7,10137,81651.6,31799.8,21113,98708.6,3314.44,1103.93,1.669,347
35804.4,17804,131795,65328.8,30904,138538,10505.8,1936.17,1.672,348
14197.1,12801,72683.4,31625.1,22949,90312.6,3380.86,748.41,1.684,350
70012.2,63583,72162.7,73236.1,47935,100127,8764.98,1498.84,1.685,351
148127,122932,78967.9,112404,67364,109354,165600,4287.45,1.69,352
57666.8,46952,80491.9,95891.4,74248,84639.9,2185.3,6823.56,1.725,357
93692.4,68111,90150.3,131317,61275,140449,32277.7,4769.22,1.725,358
32738.4,28305,75800.9,30710.1,26149,76967.2,2170.54,1079.69,1.726,359
27711.6,19900,91261.8,57233.7,28204,132991,5812.16,2178.57,1.755,366
84055.2,65440,84178.5,114629,65524,114650,17720.2,6025.66,1.755,367
146889,120513,79879.3,164194,96065,112014,9103.64,3658.22,1.756,368
93453.8,68574,89313.6,86579.2,43193,131365,19028.1,1998.79,1.765,369
125853,105984,77822.3,130579,62896,136060,13014.2,3698.62,1.767,370
83725,68484,80120.9,57446.8,37920,99283.5,2567.42,1700.84,1.782,373
87099.9,66740,85528.6,63443.1,41424,100372,8259.86,1386.73,1.786,374
91655.8,77750,77257.3,115253,74178,101826,14274.6,4598.53,1.801,377
144971,125216,75875.2,115665,61812,122634,9364.4,5495.41,1.801,378
109843,81624,88193.2,113756,66588,111959,37465,3496.62,1.819,382
12448.8,9256,88142.4,37140.7,25032,97237.7,3689.18,1554.39,1.823,384
14882.8,11990,81347.8,24076.4,19686,80151.9,294.38,1320.07,1.826,385
25596,23744,70647.7,17760.8,15008,77557,1211.14,585.8,1.84,388
17951.2,11392,103270,64002.7,32612,128618,9417.7,2829.01,1.858,390
17463,12465,91813.2,50583.8,29009,114277,5942.54,1651.35,1.865,392
10616.8,9937,70019.5,19601.1,17669,72702.2,118.9,522.17,1.908,397
35623.5,29261,79786.1,47800.3,33769,92766.7,5460.38,2357.34,1.929,400
74231.6,51962,93623,59884.9,35230,111400,27475.7,1753.36,1.954,402
163707,141717,75705.1,92658.4,61633,98526.1,32504,10941.3,1.954,403
35311.4,24680,93767,73813.8,40008,120912,13286.5,3740.03,1.956,405
87137,69740,81884.3,62254.4,39916,102212,21030.5,1254.42,1.966,407
33470.7,30548,71806.2,57367,30528,123153,11559.5,3763.26,1.971,410
40170.7,21468,122630,106853,41852,167321,14754.3,4742.96,1.985,414
13387.3,8612,101876,49749.6,23908,136372,8520.62,1982.63,1.986,415
102934,91848,73446,107771,75068,94086.5,3431.7,3769.32,1.995,416
63041.2,42338,97583,82458.4,38038,142068,11391.4,3868.3,2.005,418
34145.4,25396,88114.3,73293.7,39104,122836,6762.54,6663.98,2.018,421
26032.9,15508,110014,60293,33700,117251,7258.64,2620.95,2.02,422
36932.5,23370,103569,70297,38330,120193,7959.74,12367.5,2.02,423
60803.1,43369,91881.2,92961.4,49933,122010,13534.1,3331.99,2.022,424
47564.3,41740,74680.8,81567.6,47096,113505,14808.4,3497.63,2.035,428
12179.4,9516,83878.9,32951.2,25468,84792.4,4733.04,1133.22,2.039,429
181886,156064,76379.6,114991,80948,93097,22080.1,3552.17,2.041,431
43985.6,31750,90791.9,117602,43938,175411,6253.32,2887.59,2.044,432
36131.4,18275,129571,49578.9,24775,131148,6613.3,2005.86,2.046,433
50524.5,30200,109641,84471.4,35544,155748,8608.36,2284.62,2.053,434
34047.4,26432,84417.8,68521.4,35792,125464,5162.72,3770.33,2.056,437
115256,92493,81664.9,73810.8,50937,94965.6,18537.7,2107.87,2.11,439
98656.8,75197,85981.8,81123.2,50525,105225,88531.3,3339.06,2.137,440
95201.3,75460,82681.1,115424,68480,110462,51169.6,4056.16,2.141,441
131224,110809,77609.9,108226,59565,119074,11546.4,2437.13,2.142,442
