"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
108892,108329,65876.6,108693,140432,50724.3,481.34,-21.21,0.043,0
21185.4,12073,115001,32088.7,15433,136264,8619.02,1375.62,0.116,12
38152.3,29492,84780.5,56189.3,34692,106146,8330.38,955.46,0.132,14
74410.9,57076,85440.3,96916.6,46948,135288,16145,7994.15,0.148,15
58931.6,39702,97278.3,68297.2,33890,132072,1895.84,6943.75,0.168,17
30619.6,21305,94188.5,70357.6,29593,155812,2460.82,9898,0.183,18
15477.7,9266,109470,55238.9,25462,142178,300.12,1196.85,0.192,19
82543.1,57281,94438.8,130293,54113,157797,7155.32,7281.09,0.198,22
35308.3,25915,89290.5,38200.2,25195,99364.5,5945.82,5190.39,0.201,23
84782.8,75949,73158.6,39222.3,31001,82915.9,3462.04,1072.62,0.206,25
93700.3,80792,76006.8,146911,75596,127360,5295.56,16110.5,0.211,29
58294.1,37360,102258,64156.2,22464,187168,5974.52,2036.16,0.212,30
33985,17572,126749,80920.2,32468,163336,10668.2,7578.03,0.214,31
41559.5,26103,104342,56071.2,21239,173016,4491.96,10021.2,0.214,32
39527.7,21654,119631,72294.8,38594,122763,5141.4,9282.91,0.216,33
33142.1,22160,98014.4,65431.8,27908,153653,2465.74,3248.16,0.218,35
72937.5,59713,80050.1,96221.7,43969,143419,1652.3,6192.31,0.22,37
76511.5,54964,91228,128946,81908,103172,7279.14,5986.27,0.221,38
22616.1,17300,85674.6,43814.8,25312,113442,2837.2,6019.6,0.224,39
96742.6,70588,89818.7,73277.5,45608,105295,7523.5,4542.98,0.224,40
57846.2,45708,82939.7,67369,30712,143758,3731,3699.63,0.224,41
116215,89275,85312.7,83468.4,44607,122631,36307.1,3219.88,0.225,42
105150,83104,82921.4,95873.2,51156,122823,4336.98,2785.58,0.225,44
51780.6,36759,92317.3,62354.4,32631,125232,1776.94,4750.03,0.226,45
47404.7,35568,87345.9,64046.1,30116,139372,4671.54,1613.98,0.226,46
29442.5,27177,70999.2,31545.3,21581,95795.1,2792.92,1660.44,0.227,47
27329.3,16109,111183,62424.1,24445,167356,2400.96,7356.84,0.228,51
22697.5,19275,77172.6,39975.8,22415,116880,2692.88,4988.39,0.229,52
74539.7,52722,92656.4,83206.8,41394,131735,5344.76,3470.36,0.23,53
82139.5,61820,87076.9,103961,58344,116777,4734.68,21227.2,0.23,55
105185,83734,82324.7,67033.7,36774,119463,17230.7,2458.34,0.231,56
80285.3,56901,92469,96926.7,49973,127112,5371.82,3442.08,0.232,57
23173.1,16055,94591.7,45903.5,24531,122634,4855.22,2501.77,0.232,58
22759.1,21207,70332.5,25278.3,15747,105203,3133.22,968.59,0.233,60
119940,100743,78024.3,77327.6,51299,98788.3,21746.4,3027.98,0.233,61
97933.9,77381,82942.8,89144.6,50725,115174,9056.08,1809.92,0.237,64
57504.9,40524,92997.7,65131.9,36648,116472,14489.4,36481.2,0.238,66
50733,31677,104961,62147.3,27245,149491,4540.34,3154.23,0.238,67
25302.9,18540,89441.8,30966.6,19036,106610,1435,3109.79,0.241,72
49382.9,30151,107338,80527.3,42067,125453,6692.84,7263.92,0.241,73
174658,141921,80653.2,107213,71989,97602.1,16803.4,3662.26,0.241,74
23803.5,18805,82955.9,30262.6,20897,94908,1291.5,1718.01,0.241,75
63082.3,48096,85956.4,56077.2,33856,108550,3073.36,2780.53,0.241,76
83788.2,63808,86057.3,81814,50532,106106,8675.6,3918.8,0.242,77
69447.3,51372,88594.9,56639.8,34476,107668,5518.6,2201.8,0.243,79
118762,89236,87220.5,84669.3,44832,123771,12426.3,10183.8,0.244,80
22256.7,16208,89993.4,42560.4,26068,106999,1168.5,5119.69,0.244,81
26858.4,19731,89209.5,32754.3,20576,104325,1867.96,3572.37,0.245,83
90218,80761,73210.2,54117.8,33725,105164,4522.3,3835.98,0.245,84
40341.4,29644,89185.4,44868.2,27640,106385,3012.68,1183.72,0.246,86
19241.2,12225,103149,41698.9,19077,143250,3885.98,1597.82,0.247,88
41120.3,37601,71669.9,39267.8,25201,102117,5870.38,1650.34,0.247,89
65139.5,45500,93823.7,84075.4,41576,132528,4300.08,3485.51,0.247,90
103634,89636,75770.3,77292.3,43760,115755,6464.06,7888.1,0.247,91
36450.6,27985,85361,46214.6,28933,104680,6560.82,1142.31,0.249,94
65397,46983,91221.5,78183.1,35635,143786,8189.34,7315.43,0.25,96
31479.9,25180,81932.8,47408.4,32008,97068.1,3211.12,2159.38,0.251,98
34942.5,26587,86132,60259.6,32635,121010,1473.54,2474.5,0.253,99
91121,70940,84179.6,71341.4,41288,113239,2882.3,2386.63,0.254,100
30803.7,17896,112805,66267.1,35628,121895,4793.72,6942.74,0.256,101
15913,10493,99387.4,59996,27997,140440,1961.44,20715.1,0.257,102
102419,83029,80840.6,72201.9,44977,105205,2942.16,4527.83,0.259,103
28194.3,21409,86306.8,32137.2,23185,90840.8,2479.68,1485.71,0.263,105
48123.6,44972,70128.8,40586.9,25324,105035,7834.28,1869.51,0.266,106
95179.2,86706,71940.4,45441.9,35986,82756.7,5688.34,1331.18,0.267,107
46139.2,34693,87158.1,38353.7,24485,102657,636.32,1122.11,0.272,108
107223,84881,82785.9,64193.6,42513,98957.7,3205.38,1718.01,0.276,109
22742.5,13948,106858,23685.5,16904,91827.6,1255.42,1231.19,0.277,110
121059,108961,72812.4,92773.5,56277,108037,7973.68,2441.17,0.279,111
28203.8,22168,83379.8,33068.4,17500,123838,2122.16,3105.75,0.279,112
34371.3,26753,84198.4,51380.7,30225,111407,4088.52,2802.75,0.281,113
