"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD86","CD206","Time"
83699.710938,75917.515625,72254.000000,21737.000000,86138.351562,16538.000000,1627.779907,12306.000000,0.616139
69391.234375,75658.812500,60107.000000,13553.000000,80694.968750,11007.000000,691.459961,3241.000000,0.622179
84028.351562,72951.398438,75487.000000,30864.000000,84170.578125,24031.000000,3369.520020,5755.000000,0.623186
86640.093750,75871.156250,74838.000000,26865.000000,82279.867188,21398.000000,562.869995,6096.000000,0.629227
102614.679688,73286.140625,91763.000000,40240.000000,87337.921875,30195.000000,999.459961,4847.000000,0.632247
80049.125000,74715.859375,70214.000000,38926.000000,88719.976562,28754.000000,570.570007,8769.000000,0.634260
79075.054688,82844.625000,62554.000000,36441.000000,93005.585938,25678.000000,2363.129883,1673.000000,0.659429
125475.703125,82314.890625,99899.000000,21477.000000,85102.890625,16539.000000,318.779999,6767.000000,0.662450
89465.132812,76392.328125,76751.000000,39595.000000,89125.820312,29115.000000,969.429993,10748.000000,0.663456
58418.921875,78773.351562,48602.000000,30424.000000,95519.171875,20874.000000,985.599976,4953.000000,0.666477
79148.523438,74115.929688,69986.000000,20940.000000,79407.703125,17282.000000,1047.199951,1207.000000,0.678558
86905.531250,76721.781250,74235.000000,15134.000000,84807.335938,11695.000000,1818.739990,6943.000000,0.694666
95858.601562,74028.312500,84862.000000,32988.000000,82107.929688,26330.000000,646.799988,5729.000000,0.705740
67596.351562,76093.203125,58218.000000,11249.000000,86466.625000,8526.000000,870.869995,1726.000000,0.708761
54072.339844,72776.062500,48693.000000,13868.000000,92166.445312,9861.000000,460.459991,7787.000000,0.726882
79834.242188,74262.507812,70453.000000,19766.000000,81037.507812,15985.000000,652.190002,5186.000000,0.756079
136955.187500,76871.984375,116759.000000,42904.000000,88256.273438,31859.000000,2005.079956,4275.000000,0.761112
73423.390625,74295.179688,64767.000000,13675.000000,79939.773438,11211.000000,177.099991,1524.000000,0.768160
70726.328125,81201.085938,57082.000000,15740.000000,91594.445312,11262.000000,765.380005,22783.000000,0.769166
116515.523438,81222.398438,94013.000000,23350.000000,92805.242188,16489.000000,247.169998,6547.000000,0.774200
133946.875000,76188.320312,115219.000000,26870.000000,80090.617188,21987.000000,813.889954,6230.000000,0.774200
103092.632812,87864.835938,76894.000000,18589.000000,104750.539062,11630.000000,321.859985,5112.000000,0.774200
73426.554688,75487.210938,63747.000000,13784.000000,82159.914062,10995.000000,405.789978,2343.000000,0.775207
71329.890625,78748.625000,59362.000000,18606.000000,85305.921875,14294.000000,534.380005,5911.000000,0.779234
77141.132812,76615.062500,65986.000000,12575.000000,78502.125000,10498.000000,598.289978,9769.000000,0.785275
43797.601562,77105.242188,37226.000000,28842.000000,99368.593750,19022.000000,717.639954,10600.000000,0.787288
79067.945312,74707.640625,69361.000000,14651.000000,77727.507812,12353.000000,409.639984,844.000000,0.792322
87223.906250,78079.875000,73211.000000,27471.000000,84733.820312,21247.000000,1589.279907,10969.000000,0.794336
100839.554688,76952.703125,85879.000000,39731.000000,85598.171875,30419.000000,2828.209961,14542.000000,0.798363
92749.164062,84256.179688,72142.000000,34981.000000,94708.531250,24206.000000,658.349976,5220.000000,0.799369
