"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
46166.812500,38823.000000,77932.882812,34235.757812,19831.000000,113139.757812,634.880005,2286.959961,0.542024
76018.539062,69471.000000,71712.664062,49561.199219,33327.000000,97459.804688,538.160034,2361.839844,0.640941
25007.451172,17871.000000,91706.585938,32434.478516,14575.000000,145840.546875,566.679993,3258.319824,0.648006
69681.953125,64488.000000,70814.359375,41938.000000,26456.000000,103887.546875,932.479980,3303.039795,0.697465
64911.140625,58830.000000,72310.320312,34568.558594,23866.000000,94925.210938,479.260010,1763.839966,0.736829
104179.671875,89126.000000,76605.242188,49494.636719,31970.000000,101460.140625,461.899994,2614.559814,0.750960
65885.210938,59210.000000,72924.390625,21695.439453,16634.000000,85477.476562,301.940002,1222.000000,0.769129
56059.191406,49097.000000,74829.328125,24060.398438,17517.000000,90016.687500,272.179993,1259.439941,1.038627
72861.703125,61302.000000,77894.109375,33355.917969,22022.000000,99264.984375,351.540009,1903.199951,1.044683
56261.429688,52746.000000,69903.859375,35953.839844,22378.000000,105294.078125,582.799988,1521.519897,1.136534
48807.781250,44003.000000,72692.015625,27535.039062,19655.000000,91810.546875,566.059998,1057.679932,1.209208
67940.000000,51868.000000,85843.218750,48902.878906,26991.000000,118739.539062,1022.380005,2642.639893,1.218292
71354.382812,64090.000000,72964.281250,39527.277344,26046.000000,99457.101562,1137.699951,2560.479980,1.219301
77503.742188,66331.000000,76574.835938,46206.160156,33343.000000,90818.671875,461.279999,2408.639893,1.253619
70793.484375,64271.000000,72186.859375,30139.199219,22031.000000,89655.609375,1341.680054,1438.319946,1.268760
56203.761719,49644.000000,74195.671875,41873.519531,29116.000000,94251.367188,1235.040039,2364.959961,1.298031
108749.820312,96976.000000,73492.695312,58605.039062,40580.000000,94646.132812,809.720032,3047.199951,1.312162
82716.953125,71366.000000,75959.671875,34945.039062,24598.000000,93103.421875,394.320007,1775.279907,1.329321
59394.570312,49274.000000,78996.679688,45153.679688,28606.000000,103446.539062,672.700012,2193.359863,1.340424
76848.835938,64455.000000,78137.703125,49986.558594,30323.000000,108034.132812,633.640015,2168.399902,1.365658
61962.863281,54151.000000,74990.273438,28629.119141,20307.000000,92393.656250,525.140015,1205.359985,1.378779
62516.652344,59306.000000,69083.937500,26022.878906,19438.000000,87737.179688,602.020020,1186.640015,1.380798
65730.375000,58979.000000,73037.960938,33054.320312,22487.000000,96333.351562,1577.280029,2282.799805,1.388873
35000.160156,25803.000000,88895.500000,40627.597656,19023.000000,139965.843750,678.280029,1646.319946,1.400985
62105.851562,55154.000000,73796.437500,26266.238281,19542.000000,88086.390625,372.619995,1400.880005,1.438331
126068.992188,105723.000000,78148.164062,73483.273438,42571.000000,113123.953125,2722.419922,10005.839844,1.459528
61382.210938,53179.000000,75645.359375,35685.519531,23503.000000,99505.867188,525.760010,2325.439941,1.467602
82546.312500,72303.000000,74820.625000,33847.839844,24939.000000,88947.117188,574.119995,2604.159912,1.534220
63060.171875,56660.000000,72938.781250,32853.597656,24016.000000,89652.460938,375.100006,1773.199951,1.551379
87520.156250,79507.000000,72141.078125,42741.917969,33059.000000,84731.367188,1235.660034,1851.199951,1.556426
92995.640625,76403.000000,79768.632812,52911.039062,34099.000000,101691.484375,446.399994,2390.959961,1.575604
22120.000000,15408.000000,94084.664062,26140.398438,16292.000000,105152.054688,1943.079956,2372.239990,1.602856
77855.289062,65739.000000,77614.875000,40297.917969,26815.000000,98488.320312,593.960022,1935.439941,1.642221
117895.656250,103794.000000,74439.851562,47942.957031,31346.000000,100235.750000,549.320007,2953.599854,1.680577
77607.234375,64842.000000,78437.859375,40393.597656,26510.000000,99857.976562,908.299988,3359.199951,1.687642
59929.402344,56119.000000,69985.804688,33466.160156,23367.000000,93860.507812,964.720032,2416.959961,1.712876
77682.281250,66154.000000,76956.585938,49408.316406,27198.000000,119053.726562,748.960022,2702.959961,1.761325
19228.599609,14843.000000,84899.648438,31333.119141,14047.000000,146184.062500,2207.199951,2582.319824,1.803718
55728.179688,50662.000000,72089.570312,50693.757812,30178.000000,110089.007812,1161.880005,4961.839844,1.808765
53317.101562,43211.000000,80863.429688,45131.839844,29055.000000,101798.679688,319.920013,1698.319946,1.821886
63526.273438,54672.000000,76149.734375,25105.599609,18516.000000,88859.390625,624.340027,1419.599976,1.838036
52452.839844,48302.000000,71167.851562,30715.359375,19246.000000,104591.187500,378.820007,1696.239990,1.884466
75911.890625,69091.000000,72005.937500,50754.078125,34935.000000,95211.656250,2498.600098,4457.439941,1.892541
77042.382812,69849.000000,72285.218750,28597.919922,22329.000000,83935.390625,388.119995,1447.679932,1.901625
58249.070312,40898.000000,93339.796875,46332.000000,27522.000000,110326.804688,693.780029,2488.719971,1.920803
71905.804688,65787.000000,71631.468750,45479.199219,29535.000000,100915.015625,2916.479980,2282.799805,1.952093
79204.609375,70106.000000,74041.500000,47103.679688,27978.000000,110336.218750,543.739990,2310.879883,1.959159
65131.550781,60078.000000,71048.664062,21990.798828,17050.000000,84527.210938,770.039978,1458.079956,1.964206
51376.863281,42532.000000,79164.726562,32804.718750,20916.000000,102786.867188,531.960022,1203.279907,1.982374
53163.839844,49266.000000,70721.101562,28367.039062,21878.000000,84974.054688,809.100037,1302.079956,1.996505
19333.669922,16593.000000,76360.601562,30681.039062,23941.000000,83986.156250,781.200012,26109.199219,2.019720
84305.640625,75478.000000,73200.867188,33252.957031,24658.000000,88379.664062,1119.719971,3535.999756,2.041926
25915.951172,22398.000000,75829.437500,28835.039062,16314.000000,115835.054688,345.959991,1197.039917,2.097440
60250.929688,50462.000000,78249.070312,27792.958984,20142.000000,90429.914062,345.959991,1229.279907,2.115609
84869.703125,67682.000000,82178.734375,41153.839844,26034.000000,103597.523438,275.899994,1324.959961,2.147908
39184.792969,27075.000000,94848.187500,56820.398438,37283.000000,99878.812500,2083.820068,23687.039062,2.164058
63787.761719,59167.000000,70654.164062,31215.599609,22911.000000,89290.976562,608.840027,2129.919922,2.202413
51325.511719,46902.000000,71716.968750,30621.759766,21186.000000,94724.234375,497.239990,1829.359985,2.210488
99680.625000,86358.000000,75646.375000,53115.917969,32598.000000,106785.835938,858.080017,2445.039795,2.222600
69607.695312,61838.000000,73770.343750,35586.718750,23294.000000,100120.687500,391.839996,1999.919922,2.234713
32807.121094,20894.000000,102902.632812,39706.160156,26778.000000,97176.148438,629.919983,1433.119995,2.240769
66337.093750,58454.000000,74374.164062,30730.958984,21206.000000,94972.375000,557.380005,1973.919922,2.281143
43835.519531,35814.000000,80214.578125,31180.238281,20950.000000,97538.328125,1281.540039,2294.239990,2.297293
20378.839844,13263.000000,100697.257812,52932.878906,24363.000000,142388.421875,454.459991,2914.079834,2.303349
67508.664062,55827.000000,79249.257812,51225.199219,31139.000000,107809.960938,896.520020,3659.759766,2.308396
54024.941406,47767.000000,74121.859375,34877.437500,24387.000000,93727.296875,1062.060059,3028.479980,2.315461
114187.390625,96758.000000,77341.250000,77878.320312,44150.000000,115602.125000,1541.940063,4677.919922,2.339686
58163.750000,50424.000000,75595.343750,33401.679688,24072.000000,90936.046875,1297.660034,3017.039795,2.360882
49939.062500,48610.000000,67327.835938,21742.238281,16642.000000,85620.679688,373.860016,1333.279907,2.361892
68371.343750,62891.000000,71246.835938,28852.718750,22443.000000,84253.078125,551.179993,1840.799927,2.363910
58731.761719,50026.000000,76940.890625,40778.398438,25550.000000,104596.992188,367.040009,2315.039795,2.392172
81674.945312,72733.000000,73593.140625,34780.718750,27161.000000,83921.398438,365.179993,1792.959961,2.393182
64160.640625,55216.000000,76152.406250,44811.519531,26704.000000,109974.828125,1295.800049,2200.639893,2.417406
86802.039062,77147.000000,73737.906250,43005.039062,32011.000000,88044.054688,832.660034,3598.399902,2.424471
72236.023438,62635.000000,75581.703125,43896.320312,27547.000000,104432.031250,1350.359985,4208.879883,2.464846
49322.070312,47624.000000,67872.734375,18176.080078,13772.000000,86493.437500,695.020020,1182.479980,2.465855
69289.320312,61875.000000,73389.007812,46943.519531,28899.000000,106456.648438,1160.640015,2698.799805,2.551650
65915.234375,58257.000000,74151.101562,24817.519531,18849.000000,86287.921875,251.100006,1263.599976,2.568809
81527.210938,75323.000000,70934.078125,35934.078125,27615.000000,85278.867188,1507.219971,1769.039917,2.599090
82670.343750,72694.000000,74530.007812,46977.839844,33378.000000,92238.593750,1067.020020,1905.279907,2.603127
95521.273438,84795.000000,73826.085938,55639.996094,38107.000000,95689.054688,674.559998,3526.639893,2.619277
93918.359375,79922.000000,77013.007812,70039.835938,41590.000000,110366.210938,731.599976,4106.959961,2.650567
81641.765625,71501.000000,74830.765625,46040.796875,31357.000000,96225.078125,818.400024,3073.199951,2.675801
24948.201172,21958.000000,74460.578125,41941.117188,35218.000000,78046.828125,430.279999,4791.279785,2.680848
63222.910156,51828.000000,79944.757812,36932.480469,24672.000000,98103.398438,1572.940063,3966.559814,2.686904
40084.601562,33454.000000,78525.281250,33951.839844,19754.000000,112638.843750,530.720032,1316.639893,2.708100
65332.210938,61063.000000,70117.937500,28732.078125,20243.000000,93019.093750,890.320007,1842.879883,2.735353
32200.400391,18875.000000,111803.210938,35516.000000,17547.000000,132648.125000,533.200012,1890.719971,2.784811
48479.140625,33206.000000,95679.367188,45976.316406,26726.000000,112740.546875,583.419983,2500.159912,2.790867
29540.470703,21494.000000,90069.992188,19011.199219,9218.000000,135161.406250,2153.260010,4353.439941,2.811054
66886.929688,63221.000000,69336.171875,35373.519531,24881.000000,93173.070312,536.919983,2355.599854,2.831242
83375.023438,74250.000000,73590.101562,29942.638672,22186.000000,88448.601562,645.419983,1694.159912,2.876662
106510.171875,97147.000000,71852.460938,46031.437500,32571.000000,92619.703125,729.119995,2863.119873,2.889784
78085.179688,65547.000000,78072.078125,44759.519531,28111.000000,104349.179688,3658.620117,9521.199219,3.026047
69903.148438,64510.000000,71014.921875,33938.320312,24814.000000,89634.148438,723.539978,2896.399902,3.124964
56345.171875,50643.000000,72915.054688,28885.998047,19719.000000,96002.476562,1299.520020,2234.959961,3.142123
41967.960938,35223.000000,78085.695312,25426.958984,17431.000000,95598.718750,423.459991,1366.559937,3.158273
58317.800781,53337.000000,71655.984375,29969.679688,19913.000000,98633.710938,764.460022,1863.679932,3.171395
58030.242188,52290.000000,72730.351562,24105.119141,18038.000000,87579.171875,758.260010,1590.159912,3.172404
39621.660156,26349.000000,98548.148438,37688.558594,19401.000000,127310.828125,732.840027,1470.559937,3.179469
72034.570312,60446.000000,78100.421875,36754.636719,24206.000000,99510.523438,797.940002,2633.279785,3.195619
54935.812500,49395.000000,72887.406250,32801.597656,22855.000000,94057.562500,536.299988,1707.679932,3.262236
101590.054688,88174.000000,75507.593750,46863.437500,32218.000000,95326.906250,579.080017,1930.239990,3.262236
49344.980469,36618.000000,88313.742188,44902.000000,24586.000000,119689.968750,502.200012,1948.959961,3.271321
65291.921875,57131.000000,74897.539062,27166.878906,20779.000000,85683.070312,1367.099976,2308.799805,3.307657
66652.304688,60843.000000,71793.398438,32314.878906,22399.000000,94548.320312,282.720001,1542.319946,3.314723
68395.039062,62966.000000,71186.625000,20438.080078,15574.000000,86004.234375,648.520020,1315.599976,3.415658
65451.500000,57459.000000,74652.007812,31917.599609,23495.000000,89029.664062,352.160004,1775.279907,3.435845
51842.171875,43036.000000,78946.203125,38729.597656,25432.000000,99802.726562,996.960022,3170.959961,3.457042
50402.792969,46170.000000,71544.234375,28957.759766,19690.000000,96382.718750,384.399994,1302.079956,3.461079
57338.992188,52638.000000,71388.890625,21550.878906,17130.000000,82449.406250,1706.239990,3844.879883,3.483285
57570.460938,53490.000000,70535.390625,27178.318359,18402.000000,96791.562500,723.539978,1670.239990,3.498425
26521.880859,17511.000000,99259.781250,38761.839844,18739.000000,135561.968750,1455.760010,2638.479980,3.517603
69956.875000,65853.000000,69620.125000,29840.718750,21865.000000,89441.640625,1101.739990,2218.319824,3.555959
59920.710938,57259.000000,68582.476562,33948.718750,24287.000000,91607.171875,314.959991,2045.679932,3.582202
89331.625000,74879.000000,78185.304688,32975.277344,24043.000000,89883.453125,629.919983,2059.199951,3.600370
78020.398438,68651.000000,74480.273438,30028.958984,21771.000000,90394.460938,227.540009,1476.799927,3.613492
81279.148438,72922.000000,73046.687500,42617.117188,29374.000000,95082.570312,624.960022,2211.040039,3.621567
73661.968750,68071.000000,70918.757812,28446.078125,22487.000000,82903.117188,238.080002,1715.999878,3.768933
90859.484375,84664.000000,70331.750000,61233.117188,39000.000000,102896.757812,782.440002,1968.719971,3.773979
62796.312500,54386.000000,75670.562500,43463.679688,29186.000000,97595.960938,977.739990,2566.719971,3.825457
78254.242188,69899.000000,73369.718750,49615.277344,31375.000000,103636.234375,1047.800049,4655.040039,3.857756
86754.640625,80737.000000,70420.656250,33280.000000,24929.000000,87490.000000,537.539978,1979.119873,3.877943
55293.679688,45455.000000,79721.195312,23889.839844,14555.000000,107567.476562,1007.500000,1691.039917,3.887027
83129.335938,73067.000000,74561.218750,32392.878906,24683.000000,86006.562500,515.220032,1308.319946,3.898130
65274.542969,46367.000000,92260.281250,18560.878906,12751.000000,95396.898438,2073.280029,13560.559570,3.907214
37897.882812,35946.000000,69094.632812,26500.238281,17562.000000,98890.765625,393.080017,1345.760010,3.969794
97292.453125,84919.000000,75085.179688,46400.636719,30359.000000,100165.101562,557.380005,2680.079834,3.998056
