"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
48447.542969,38419.000000,82642.906250,63013.597656,35187.000000,117363.210938,631.780029,2865.199951,0.528537
75631.445312,69203.000000,71623.812500,45924.316406,30759.000000,97847.656250,940.539978,2078.959961,0.529543
39996.910156,30950.000000,84692.656250,27861.599609,16822.000000,108544.632812,482.360016,1010.879944,0.630217
57004.820312,52282.000000,71456.101562,44832.316406,27146.000000,108234.382812,710.520020,3020.159912,0.633237
46193.671875,37385.000000,80977.625000,38886.636719,24925.000000,102245.718750,1050.900024,2684.239990,0.647332
56781.250000,50780.000000,73281.132812,30080.958984,21784.000000,90496.953125,298.839996,1564.159912,0.684581
45894.261719,42590.000000,70620.492188,33976.796875,22154.000000,100510.218750,1616.339966,1149.199951,0.701695
23910.140625,17603.000000,89017.500000,33000.238281,15459.000000,139899.312500,531.960022,1454.959961,0.716796
35896.019531,27414.000000,85813.140625,26101.919922,17090.000000,100094.523438,404.860016,1069.119995,0.719817
64452.152344,58960.000000,71640.718750,38896.000000,24676.000000,103302.328125,446.399994,2112.239990,0.727870
30617.240234,25635.000000,78273.117188,31781.359375,17927.000000,116183.585938,631.780029,1709.759888,0.730891
57512.000000,48517.000000,77686.312500,42555.757812,28661.000000,97307.632812,779.340027,1424.799927,0.739951
66446.109375,53542.000000,81330.765625,52414.957031,31330.000000,109641.453125,702.460022,3420.559814,0.741965
102779.789062,88342.000000,76246.585938,69311.835938,41542.000000,109345.257812,1269.140015,3261.439941,0.748005
56236.941406,38551.000000,95601.781250,52507.519531,22039.000000,156138.343750,852.500000,2290.079834,0.758073
65051.761719,46647.000000,91393.500000,54797.597656,24679.000000,145517.062500,804.760010,2233.919922,0.760086
77698.875000,72373.000000,70358.750000,77341.679688,48721.000000,104034.492188,1164.359985,7168.719727,0.765120
37679.050781,30331.000000,81412.890625,38963.597656,26171.000000,97570.523438,489.179993,1638.000000,0.774180
78120.734375,69692.000000,73462.093750,24542.958984,19320.000000,83252.968750,641.080017,1040.000000,0.779214
21995.179688,19715.000000,73115.710938,29009.759766,19927.000000,95407.421875,651.619995,1954.159912,0.791295
29317.691406,22850.000000,84085.960938,34880.558594,19046.000000,120021.656250,491.040009,1413.359985,0.812436
54075.500000,38078.000000,93069.281250,40260.480469,19306.000000,136667.921875,561.720032,2113.280029,0.824517
50131.820312,41346.000000,79462.078125,35554.480469,21746.000000,107150.679688,989.520020,2133.040039,0.827537
25039.839844,21283.000000,77104.304688,39407.679688,20499.000000,125987.687500,1019.280029,1633.839966,0.831564
