"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
35222.152344,32441.000000,71154.375000,36367.757812,24953.000000,95515.468750,3414.340088,5304.000000,0.841491
42069.871094,28048.000000,98299.031250,43372.160156,22272.000000,127623.828125,3110.540039,47667.359375,0.930175
70257.070312,62098.000000,74146.796875,32767.279297,22950.000000,93570.210938,2482.479980,30700.798828,1.162970
38895.652344,29076.000000,87669.062500,29662.878906,18128.000000,107236.671875,1941.839966,20006.478516,1.215374
48302.972656,42724.000000,74093.804688,27371.759766,20336.000000,88209.859375,2391.340088,21936.718750,1.407859
28609.851562,22098.000000,84848.195312,28591.679688,14054.000000,133327.484375,599.539978,20243.599609,1.453209
24266.429688,12055.000000,131922.437500,34473.917969,12199.000000,185202.281250,2721.179932,25951.119141,1.486465
57849.332031,52731.000000,71897.257812,37506.558594,23727.000000,103596.320312,6175.200195,19896.240234,1.515691
42562.832031,37018.000000,75352.476562,28670.718750,15694.000000,119725.000000,4006.439941,28285.919922,1.590266
42566.781250,35974.000000,77546.476562,23200.318359,11394.000000,133443.578125,1789.320068,30295.199219,1.663833
60788.132812,56763.000000,70183.234375,39176.796875,24623.000000,104272.046875,10370.120117,15484.559570,1.947018
64410.281250,58632.000000,71994.679688,36849.277344,26904.000000,89761.906250,10485.440430,6548.879883,2.046787
25797.451172,20367.000000,83009.859375,21739.119141,12847.000000,110897.085938,4073.400146,22368.318359,2.140510
22469.179688,16943.000000,86911.421875,27103.439453,15167.000000,117112.875000,1491.719971,13265.199219,2.222140
46553.910156,35111.000000,86894.625000,40257.359375,21335.000000,123660.953125,1726.700073,22340.238281,2.331987
66226.492188,49490.000000,87698.921875,42303.039062,27426.000000,101085.539062,3362.260010,28601.039062,2.367259
99746.195312,86146.000000,75882.421875,56877.597656,38678.000000,96373.406250,6244.640137,10986.559570,2.387414
22765.429688,18349.000000,81309.898438,33249.839844,15293.000000,142487.515625,4617.760254,23885.679688,2.479122
25292.640625,18175.000000,91201.015625,22283.039062,13499.000000,108181.437500,1157.540039,7075.119629,2.647420
30770.500000,28794.000000,70034.570312,20606.558594,11342.000000,119068.195312,4244.520020,8857.679688,2.683700
63512.839844,51443.000000,80912.421875,44229.117188,27971.000000,103628.742188,3003.899902,5486.000000,2.859052
51860.339844,46135.000000,73669.000000,25841.919922,19415.000000,87230.296875,2168.140137,1278.159912,2.975954
17012.650391,12938.000000,86175.687500,37493.039062,14574.000000,168597.765625,1507.839966,17619.679688,3.046498
33824.640625,29494.000000,75158.734375,23903.359375,18786.000000,83388.203125,304.420013,954.719971,3.325651
108042.773438,90990.000000,77818.343750,60226.398438,36298.000000,108738.695312,6510.620117,27492.398438,3.359915
35138.410156,30942.000000,74424.117188,28282.798828,19662.000000,94270.242188,2203.479980,23390.638672,3.764032
52602.152344,47173.000000,73078.554688,41972.320312,26965.000000,102009.945312,3456.500000,28492.878906,3.823491
43861.589844,35458.000000,81068.117188,27642.158203,18166.000000,99722.359375,4233.359863,240437.593750,4.110706
49573.292969,43051.000000,75464.804688,26429.519531,17487.000000,99049.867188,90406.539062,7869.679688,4.146986
71416.789062,59570.000000,78569.257812,40047.277344,28054.000000,93553.085938,4549.560059,17422.080078,4.221561
30812.371094,26869.000000,75154.257812,50168.558594,30853.000000,106564.898438,1654.780029,8936.719727,4.363657
115616.500000,101514.000000,74640.375000,47913.839844,31998.000000,98133.671875,4009.540039,5684.639648,4.426139
86685.914062,76394.000000,74365.117188,34515.519531,24794.000000,91232.117188,2421.719971,8717.279297,4.682114
22958.980469,17722.000000,84902.367188,26414.958984,14798.000000,116984.109375,2060.880127,35175.917969,4.741572
