"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
38392.421875,27539.000000,91364.460938,23639.199219,15767.000000,98257.031250,6263.240234,8079.759766,0.625078
62737.851562,58147.000000,70710.234375,32852.558594,23875.000000,90179.070312,2205.340088,13186.159180,0.627241
31054.111328,26636.000000,76406.453125,25868.958984,16476.000000,102898.039062,194373.718750,38059.839844,0.627241
58999.570312,54847.000000,70497.851562,21444.798828,17307.000000,81204.500000,2430.399902,19053.839844,0.628323
63155.761719,56455.000000,73314.609375,34675.679688,24899.000000,91268.945312,4994.720215,80149.679688,0.629404
28564.820312,20146.000000,92922.867188,32415.759766,15778.000000,134643.140625,6201.859863,89140.476562,0.629404
28849.220703,25811.000000,73250.257812,20836.398438,13143.000000,103898.210938,2692.659912,17455.359375,0.629404
69740.414062,65690.000000,69576.921875,38205.437500,29178.000000,85812.312500,2770.780029,15242.239258,0.631567
57880.140625,49639.000000,76416.382812,37555.437500,25747.000000,95593.007812,14284.799805,13990.079102,0.632648
57053.011719,52354.000000,71418.164062,18805.279297,15266.000000,80729.906250,3838.419922,17290.000000,0.632648
38396.371094,33990.000000,74031.914062,30933.759766,19714.000000,102834.273438,1593.400024,46497.359375,0.634811
49287.312500,44944.000000,71869.281250,25550.718750,18372.000000,91143.687500,7037.000000,14767.999023,0.634811
75546.125000,70400.000000,70326.578125,38043.199219,29396.000000,84814.234375,2453.340088,21492.638672,0.635893
42076.191406,35603.000000,77451.484375,28531.359375,19575.000000,95521.398438,4573.120117,44241.597656,0.639137
96065.585938,80859.000000,77860.898438,80317.117188,43583.000000,120773.296875,4052.320068,27562.078125,0.641300
38081.160156,30325.000000,82298.007812,23977.199219,15169.000000,103590.859375,3550.739990,51404.078125,0.641300
55145.160156,52655.000000,68635.335938,29561.998047,22575.000000,85819.500000,1447.699951,32952.398438,0.641300
59938.882812,55174.000000,71195.757812,22751.039062,18642.000000,79981.343750,5756.700195,28854.798828,0.641300
43318.859375,37903.000000,74900.273438,32769.359375,22299.000000,96308.031250,16096.440430,14911.519531,0.642381
42517.800781,38716.000000,71971.453125,21646.558594,16076.000000,88245.140625,1058.339966,9377.679688,0.642381
59400.101562,54303.000000,71687.492188,22293.439453,17163.000000,85126.312500,934.960022,10352.159180,0.643463
50245.582031,45470.000000,72419.062500,17443.919922,14010.000000,81599.195312,3116.120117,9629.359375,0.643463
51986.742188,47506.000000,71717.328125,23755.679688,17714.000000,87888.242188,1235.660034,34036.078125,0.644544
74774.289062,69085.000000,70933.023438,40092.000000,27721.000000,94782.632812,6718.939941,65370.238281,0.644544
30080.041016,22594.000000,87249.960938,32124.558594,19766.000000,106511.953125,2766.439941,51855.437500,0.644544
51481.140625,46482.000000,72584.398438,23041.199219,17554.000000,86021.875000,2347.320068,16824.080078,0.646707
44111.230469,41875.000000,69035.789062,21918.000000,15655.000000,91754.585938,4805.000000,23461.359375,0.647789
48740.632812,44667.000000,71512.882812,29102.318359,20571.000000,92715.460938,35809.339844,26981.759766,0.647789
44369.562500,40146.000000,72430.718750,26184.078125,17110.000000,100292.210938,5963.160156,64160.718750,0.649952
44001.421875,40950.000000,70419.476562,19959.679688,15846.000000,82549.390625,2689.560059,42030.558594,0.649952
35013.589844,30918.000000,74217.304688,20087.599609,14082.000000,93485.367188,4851.500000,26743.599609,0.649952
57849.332031,56046.000000,67644.679688,24793.599609,18430.000000,88164.593750,1011.220032,12579.839844,0.651033
163849.953125,137434.000000,78132.562500,74790.554688,43534.000000,112589.562500,9333.480469,11180.000000,0.652115
64780.000000,56967.000000,74524.234375,43406.476562,31239.000000,91062.031250,8458.040039,36782.718750,0.654277
21302.349609,15863.000000,88008.000000,31588.958984,21543.000000,96096.828125,2087.540039,7004.399902,0.656440
67149.210938,62736.000000,70146.187500,34099.519531,25060.000000,89175.828125,1796.760010,30716.398438,0.656440
63288.480469,58363.000000,71066.828125,22859.199219,17887.000000,83753.593750,3568.100098,10483.199219,0.656440
53309.992188,48607.000000,71876.968750,25774.318359,19615.000000,86115.000000,2936.320068,22907.039062,0.656440
45850.812500,42814.000000,70184.492188,21861.839844,16238.000000,88233.625000,1468.780029,12043.199219,0.656440
35250.589844,30969.000000,74596.617188,22710.478516,15549.000000,95720.242188,1101.119995,5387.199707,0.658603
57833.531250,52370.000000,72373.085938,34823.359375,25938.000000,87986.109375,485.459991,22722.958984,0.658603
33134.179688,30941.000000,70181.367188,19075.679688,14029.000000,89111.390625,1698.800049,4670.639648,0.659685
42941.242188,39427.000000,71377.414062,17407.519531,13879.000000,82197.507812,651.000000,7312.239746,0.660766
42629.191406,37247.000000,75005.953125,29537.039062,19915.000000,97200.070312,1142.660034,28077.919922,0.661848
38868.792969,36107.000000,70548.796875,23783.759766,15803.000000,98632.695312,4214.760254,22273.679688,0.662929
74185.742188,63499.000000,76565.570312,28490.798828,20939.000000,89172.031250,3943.820068,35694.878906,0.662929
64695.472656,59563.000000,71183.164062,31051.279297,22187.000000,91719.328125,14477.620117,16054.479492,0.664010
39834.960938,38004.000000,68693.406250,25836.718750,17376.000000,97446.781250,1235.040039,8815.040039,0.665092
66331.562500,61886.000000,70243.765625,25056.718750,20414.000000,80440.734375,7976.919922,24624.078125,0.665092
76849.625000,63279.000000,79590.656250,39080.078125,29407.000000,87093.273438,2336.780029,36661.039062,0.666173
40670.781250,36436.000000,73152.945312,15043.599609,11856.000000,83155.992188,1118.479980,3158.479980,0.666173
60758.113281,57150.000000,69673.562500,28342.078125,21982.000000,84497.609375,1341.680054,24924.638672,0.667255
32879.011719,28286.000000,76177.578125,20180.160156,14430.000000,91651.218750,1917.040039,35434.878906,0.667255
32232.000000,27915.000000,75671.015625,20644.000000,14543.000000,93029.304688,3922.120117,26398.318359,0.668336
23774.259766,15780.000000,98737.007812,52293.277344,28784.000000,119062.406250,5242.720215,119196.476562,0.668336
57657.363281,51503.000000,73367.242188,26986.958984,20863.000000,84772.914062,2751.560059,5970.639648,0.670499
66370.273438,60015.000000,72475.914062,36572.636719,27051.000000,88603.906250,569.780029,35331.917969,0.671581
35486.011719,30686.000000,75787.375000,29525.599609,17434.000000,110989.429688,2227.659912,66311.437500,0.672662
57326.351562,49623.000000,75709.648438,25857.519531,19379.000000,87445.085938,3155.179932,82819.359375,0.675906
64272.031250,56586.000000,74437.703125,28516.798828,22062.000000,84710.226562,1359.660034,14746.159180,0.675906
44969.171875,40243.000000,73232.609375,18490.160156,14055.000000,86216.367188,4078.360107,9618.959961,0.675906
69452.851562,63678.000000,71479.343750,20218.638672,17038.000000,77770.203125,340.380005,10441.599609,0.678069
42537.550781,31791.000000,87689.625000,29337.359375,18747.000000,102557.914062,5783.359863,19176.558594,0.678069
28576.669922,24799.000000,75519.195312,20906.080078,13615.000000,100631.718750,2100.560059,24957.919922,0.679151
50930.511719,48351.000000,69032.335938,17799.599609,13695.000000,85178.140625,2568.040039,23229.439453,0.680232
45656.472656,38207.000000,78314.000000,26038.478516,17499.000000,97517.445312,1564.880005,7632.559570,0.680232
63704.023438,54787.000000,76202.515625,34753.679688,25571.000000,89070.320312,1333.619995,26862.158203,0.682395
45379.179688,40234.000000,73916.835938,23910.638672,18334.000000,85470.039062,1668.420044,27416.478516,0.682395
31620.541016,27695.000000,74825.187500,23646.478516,15819.000000,97964.195312,1908.359985,26073.839844,0.685640
73096.328125,66669.000000,71854.109375,31243.679688,24045.000000,85156.406250,8836.860352,27065.998047,0.686721
50022.011719,45754.000000,71649.304688,22209.199219,16714.000000,87082.804688,12865.000000,14740.958984,0.686721
46991.570312,34035.000000,90484.484375,31165.679688,18643.000000,109557.148438,2108.620117,16391.439453,0.688884
57199.160156,48406.000000,77440.898438,26232.958984,18726.000000,91808.351562,4891.180176,38805.519531,0.689965
52271.929688,49607.000000,69056.648438,40290.636719,27299.000000,96724.687500,1523.339966,28098.718750,0.691047
38150.679688,33376.000000,74911.398438,30924.398438,20740.000000,97717.515625,1847.599976,33454.718750,0.691047
29557.851562,20629.000000,93901.953125,34805.679688,18529.000000,123105.671875,880.400024,71942.000000,0.693210
26481.589844,23358.000000,74299.921875,31232.238281,19882.000000,102949.203125,6628.419922,14130.479492,0.693210
57150.972656,48499.000000,77227.289062,24397.359375,18643.000000,85764.382812,16847.880859,85653.359375,0.693210
46107.562500,44206.000000,68355.093750,31150.078125,21002.000000,97202.718750,5863.339844,19921.199219,0.694291
64125.882812,58567.000000,71756.343750,37499.277344,27735.000000,88608.359375,4279.859863,69649.835938,0.695373
52625.851562,51150.000000,67426.937500,29304.078125,21386.000000,89800.437500,3212.840088,25909.519531,0.696454
65995.812500,59471.000000,72726.226562,34799.437500,24783.000000,92023.398438,6742.500000,37288.160156,0.696454
50162.632812,43199.000000,76100.335938,19715.279297,15835.000000,81595.234375,5214.200195,23099.439453,0.697535
31846.480469,21871.000000,95427.320312,46445.359375,19103.000000,159338.484375,2068.320068,42074.238281,0.697535
41204.820312,38055.000000,70960.437500,26365.039062,17063.000000,101263.507812,4524.140137,11587.679688,0.699698
66966.718750,57385.000000,76478.710938,36813.917969,25962.000000,92929.554688,2677.159912,119203.757812,0.699698
25573.880859,23859.000000,70246.445312,21640.318359,16483.000000,86041.382812,2018.719971,17935.839844,0.701861
33701.402344,30423.000000,72598.203125,24669.839844,15895.000000,101715.164062,3414.959961,10949.119141,0.701861
61668.980469,55967.000000,72212.882812,27297.919922,20523.000000,87170.320312,1651.060059,24742.638672,0.702943
