"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
42370.8,36570,75931.4,37814.5,27274,90863.5,196.71,5495.05,0.58,1
40865.4,32639,82053.9,33004.2,20831,103834,165.9,13612,0.754,5
85463.1,71967,77826.1,46402.9,34015,89403.4,959.85,22816.3,0.773,6
75286.8,68282,72259,53877.7,38346,92080.7,1182.63,30402.7,0.979,12
55624,46453,78474.5,35431.2,27077,85756.1,1524.7,7270.15,1.015,14
95180.5,78915,79043.9,91371.1,56295,106370,2627.54,21348.7,1.092,15
76325.5,70046,71411.2,43090.3,33886,83337.3,145.36,3901.34,1.21,17
33106.1,29090,74583.9,37065.6,22182,109509,542.73,41647,1.225,18
82017.3,69991,76796.8,47783.2,35043,89362.1,1376.18,7509.74,1.298,19
22446.3,20783,70780.9,94336.4,83791,73783.9,125.61,1610.2,1.329,21
75376.8,66826,73921.8,43198,34474,82120.5,771.04,5794.78,1.343,22
86537.2,79414,71414.4,48057.7,39158,80430.8,4243.09,16606.4,1.355,23
30427.3,18215,109475,100502,45911,143462,385.52,11673,1.426,26
53832.2,37622,93773.6,54280.2,38054,93480.6,154.05,4424.17,1.453,27
56530.3,48674,76114,33636.7,25286,87179.2,209.35,10930,1.517,28
69627.2,63318,72066.3,50851.3,38610,86314.1,116.92,3552.14,1.529,30
32895.2,30863,69851.2,34010.1,28767,77480.8,240.16,2501.63,1.539,32
156880,122862,83681.5,114892,72938,103232,1330.36,6531.01,1.6,33
32450.9,21578,98558.8,70754.7,35102,132100,1127.33,28974.9,1.637,35
81206.5,72735,73169,42228,34447,80339.4,186.44,5359.25,1.813,37
46782.9,37731,81258.5,48437,32291,98304.9,5063.11,6251.65,1.845,39
60101.6,49685,79275.8,44653,30917,94652.7,1118.64,4614.29,1.866,40
58695.6,39195,98141.9,63244,31711,130704,567.22,4380.52,1.872,41
80406.5,68538,76884.6,82981.6,56926,95532.4,2008.18,6841.41,1.91,42
79527.1,69174,75344.6,52707.9,35622,96969.9,586.97,4052.66,1.96,45
70339.5,53486,86186.5,60823.9,42826,93077.9,393.42,2963.35,1.982,46
107134,88709,79147.9,53220,40693,85710.8,804.22,4937.3,2.128,50
98751.7,92263,70145.1,66802,53399,81985.3,476.37,18763.7,2.138,51
71508.4,60530,77422.3,52526.5,37126,92721.4,613.04,4699.65,2.166,53
73401,48587,99006.1,63955,37275,112444,210.93,4194.28,2.262,55
60753,52491,75851.3,73354.3,47787,100599,1710.35,6925.8,2.289,57
54901,47771,75317.5,49581.6,33487,97034,368.93,2845.98,2.341,58
53100.7,44358,78452.8,42744,28438,98504.5,271.76,2646.16,2.468,61
81211.1,68412,77797.1,71422.1,47896,97726.7,601.19,59190.4,2.543,63
61905.7,39807,101918,88321.4,53563,108064,331.8,8151.88,2.566,64
128776,100510,83966.6,138468,75562,120096,1063.34,81278.2,2.671,66
18785.7,16645,73964.5,33675.5,20613,107066,447.14,7480.64,2.681,67
105686,91403,75777.2,60155.5,49887,79025.6,1108.37,9503.09,2.785,69
28467.7,17286,107929,52672,28530,120992,3287.98,18861.7,2.854,72
60025.3,56995,69020.5,64892,43011,98876.2,305.73,13900.1,2.919,75
127316,111029,75149.4,89244.9,62917,92959.8,289.93,13739.1,2.949,76
76594.2,71387,70316.4,83172.7,57615,94607.4,113.76,12049.3,3.022,78
49759.7,38518,84663.1,65892.1,38786,111337,470.05,77587.4,3.099,79
72953.6,68009,70300.8,45305.8,33977,87387.4,1203.96,12967.9,3.202,81
61644.7,44622,90537.1,99221.3,66590,97650.8,274.13,7024.74,3.275,82
57238.7,51140,73351.5,39394.6,25188,102500,373.67,10453.7,3.394,86
92239.1,79775,75775.4,62802.7,39931,103074,135.09,5334.03,3.501,88
35574,27563,84583.6,45844.1,20783,144562,180.12,19381.6,3.64,93
75216.7,64902,75951.4,64398.3,45890,91967.9,194.34,3697.64,3.745,95
63438,60065,69216.2,54050.3,36833,96170.4,203.03,16308.6,3.952,98
48700.2,35870,88977.3,51002.6,28874,115762,403.69,25932,3.956,99
41481.4,35750,76042.7,51690.3,31622,107127,378.41,15809.1,3.979,101
44914.1,23181,126979,56627.6,34461,107691,653.33,38400.4,3.988,102
31028.7,25703,79115.1,38675.8,28487,88976,80.58,3104.97,4.049,103
82547.1,74039,73067,44566.7,36515,79986.9,2102.98,13194.9,4.086,104
115634,105222,72021,67335.5,54230,81373.7,1140.76,24563.3,4.136,105
65781.1,58614,73549.5,33761.8,28470,77717.4,332.59,12083.3,4.234,108
92930.5,74833,81385.2,93327.6,62085,98515.2,352.34,10291.7,4.273,109
66270,57954,74940,46149.7,34134,88605.7,2251.5,27728.4,4.284,110
49779,34347,94981.1,54567.4,36395,98258.7,5488.13,43571.4,4.307,111
86680.4,75962,74783.3,59632.7,46926,83281.9,659.65,30773.2,4.324,112
61479.9,58182,69250.7,42515.1,29586,94175.3,715.74,3275.69,4.346,114
81971.1,59190,90759.6,69041.7,46390,97536.5,142.99,18735.6,4.438,116
52463.9,45378,75769.7,43488,27314,104343,429.76,5342.76,4.453,117
84861.7,74835,74316.8,55169.7,45527,79416.7,116.92,5316.57,4.5,119
94583.7,79837,77641.2,64304.2,51277,82185.8,188.02,3015.73,4.531,120
76956.1,70155,71889.3,51815.5,41051,82721,729.96,21718.3,4.587,123
39070.6,19219,133229,76829.8,33959,148271,1281.38,95984.4,4.643,126
32343.8,30335,69875.9,53295.7,32203,108462,326.27,21203.2,4.657,127
62778.1,50210,81940.4,58487.1,40466,94721.8,1425.16,14258,4.743,128
67896.3,58175,76487.4,64291.6,46651,90317.8,3335.38,13878.8,4.911,129
33729.8,24751,89310.3,45387.3,32511,91492.1,2166.18,23934.8,4.934,131
96880.6,81170,78220.6,99438.6,67606,96393.9,471.63,22462.3,4.962,132
102993,92763,72763.3,57331.9,46107,81490.9,749.71,25118.2,4.98,133
72510.9,67262,70650.2,53099.7,37450,92922.4,629.63,3695.7,5.245,136
90942.4,85839,69432.3,48546.6,38219,83245.2,73.47,4559,5.282,139
123619,98504,82245.3,203561,79260,168314,2053.21,62361.3,5.287,140
48711,37635,84823.2,64532.2,43959,96207.4,692.04,29514.2,5.36,141
30560.5,27498,72834.9,41073.7,36254,74248.5,48.98,1382.25,5.427,144
55536.2,45774,79512.9,81398.5,46126,115651,756.82,8913.33,5.496,146
58704.8,39202,98139.8,91589.3,40946,146593,1624.24,44857.7,5.537,148
79644.9,71667,72831.4,44500.7,35767,81538.8,819.23,2766.44,5.578,149
46431.8,39875,76312.3,53359.7,32103,108930,1014.36,12085.2,5.633,151
66848.3,57496,76196.1,59101.1,37756,102586,612.25,36338.1,5.68,152
125069,92190,88908.9,162207,78474,135464,1740.37,55132.9,5.7,155
55928.9,49266,74399.4,45920.8,34242,87888.1,481.11,15950.7,5.887,158
91061,80003,74594.4,54274.4,41287,86151.3,1361.96,12420.9,5.944,160
24767.8,15726,103217,44602.5,24462,119494,352.34,10136.5,6.056,161
56146.9,50170,73343.4,54714.8,37562,95463.2,845.3,25738,6.216,169
69639.6,51907,87924.5,45223.3,34211,86631.7,109.81,5274.86,6.301,170
45172.8,38863,76176.5,53119.1,34187,101829,459.78,54064.9,6.37,172
86870.6,79598,71523.8,59909.1,45390,86499.4,2499.56,12383,6.384,173
86665,70303,80788.6,71603.5,49931,93981.8,290.72,42340.5,6.46,174
65410,50731,84498.8,98600.5,56571,114226,616.99,40048.4,6.565,176
76100.6,67190,74227.3,49927.8,39554,82724.1,741.81,5720.09,6.675,178
