"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
68205.1,66255,67464.9,79039.5,45407,114078,5043.36,6330.22,0.601,0
77498.2,67791,74920.3,56949.7,34763,107363,19693.1,4876.19,0.61,1
63936.9,50915,82297.4,88988.8,46835,124522,1922.07,8838.64,0.611,2
60100.8,52818,74572.4,53665.2,37714,93254.7,13367.6,2675.26,0.617,3
62856.6,46335,88904.1,69068.9,45455,99581.9,14103.1,22495.3,0.617,4
122914,101739,79176.3,94680.7,57067,108732,975.65,6137.19,0.617,5
68421.4,38711,115834,63123.7,37879,109213,6846.14,2929.4,0.62,6
27914,25918,70583.2,73726.8,38970,123987,865.84,9255.74,0.626,7
116291,95782,79568.5,75936.5,45794,108673,6009.53,7095.55,0.636,9
88358.3,61138,94714.4,63343.9,38498,107832,2158.28,6612.49,0.639,10
97397.3,72927,87526.3,97323,61019,104527,3089.69,26729.3,0.642,11
44527.6,32902,88692.4,134900,64034,138064,6035.6,6046.01,0.642,12
104594,83083,82504.3,83289.1,55099,99065.9,1227.66,6475.72,0.643,13
59313.1,38431,101146,73022.6,39983,119691,2185.93,3698.61,0.644,14
54098.7,26618,133196,120429,45306,174203,2105.35,26471.3,0.644,15
95849.6,78404,80118.4,80635.1,51952,101719,6282.08,14378.3,0.649,16
158920,132444,78636.6,86267.9,45836,123345,3775.41,4954.76,0.658,17
104203,81779,83506.4,104295,56835,120262,9115.81,7698.89,0.659,18
125584,110264,74641.5,106988,61948,113185,5300.9,6693.97,0.66,20
26248.5,22967,74899.8,51065.7,33015,101367,1082.3,6967.51,0.662,21
49625,28616,113650,76342.9,32268,155052,3271.39,8629.12,0.668,22
48626.3,39209,81276.5,88428.1,48781,118801,7064.18,9065.62,0.671,23
87757.7,78082,73657,54806.9,37778,95077.2,1306.66,3853.81,0.672,24
142833,131659,71097.9,85251.4,61023,91556.2,3841.77,9395.42,0.673,25
91347.4,65987,90723.1,49934.6,36439,89808.1,1410.15,8689.26,0.674,26
89256.1,83283,70236.3,75455.3,49303,100299,4890.1,3850.9,0.68,27
89423.9,78124,75015.2,68853.5,41784,107993,17270.2,3521.1,0.681,28
49919.1,43295,75563,43162.1,30015,94241.9,831.08,12815.6,0.686,30
83069.1,67094,81140.2,69462.7,43126,105558,7348.58,9782.45,0.694,31
78606.2,58851,87535.3,79571,44659,116769,6601.24,4411.56,0.696,32
26591.2,24331,71623.8,40468.4,28987,91494,820.81,5482.44,0.703,33
68737.1,48866,92185.9,53405.3,31110,112503,2519.31,3274.72,0.704,34
56414,37463,98688.1,107364,39203,179482,3590.55,16787.8,0.712,36
137396,115883,77702.2,58762.6,44587,86371.9,3479.95,12466.4,0.718,37
33308.7,27211,80221.8,75516.4,34859,141973,944.84,4636.6,0.722,38
52086.6,38379,88943.2,55836.1,32207,113617,2253.87,3916.86,0.725,39
18067.3,9446,125350,76554.3,28978,173134,5581.35,9348.86,0.726,40
32872.8,27223,79137.3,64514.7,41687,101423,687.3,4101.16,0.737,42
32370,28770,73736.6,56400.7,30694,120423,3402.53,3940.14,0.737,43
55747.2,27274,133954,70716.9,30782,150559,2603.05,13813.8,0.764,46
67940.2,56370,78987.5,75960.7,47126,105635,10232.9,4095.34,0.765,47
45567.1,37386,79877,61402,38078,105679,5022.03,17145.7,0.768,48
63281.7,47530,87255,74045.9,39514,122809,2119.57,4167.12,0.792,49
148452,125595,77463,90784.2,64399,92387.1,5402.81,5457.22,0.809,51
48095,36335,86747,55461.7,29055,125099,1429.9,18762.7,0.815,52
43653.6,40695,70300.6,63284.7,40839,101556,16303.2,6601.82,0.817,54
144192,116462,81140.6,83425.8,51838,105471,46682.7,7407.89,0.835,55
138316,103448,87625.4,78506,56584,90926.2,9454.72,9787.3,0.837,56
74239.5,61298,79372.3,64249.9,40902,102946,548.26,4134.14,0.858,57
41448.3,29953,90687.3,74316.6,37409,130194,2156.7,6015.94,0.859,58
102352,87770,76424.3,62211,41498,98247.1,2072.96,13523.7,0.875,60
36468,19695,121349,31960.5,19519,107309,136.67,1971.04,0.877,61
126824,96559,86077,104232,65439,104387,9656.96,5781.2,0.88,62
39302.3,22942,112271,69082.4,28606,158267,4971.47,11203.5,0.881,63
111453,103604,70500.9,40432.5,33332,79496.7,6794,6300.15,0.885,64
50786.1,48139,69139.8,54974.8,36719,98118.8,1685.07,12111.4,0.886,65
102577,87587,76752.2,67777.8,42727,103960,3347.23,5054.67,0.887,66
76300.1,56327,88774.5,64342,39347,107168,6089.32,5811.27,0.889,67
81232.7,61843,86083.6,56119.4,34723,105919,1522.33,3264.05,0.889,68
85407.6,69365,80693.1,73680.2,40401,119520,2035.04,22340.1,0.89,70
104781,71255,96371,137793,60151,150129,9837.87,12952.4,0.893,72
55261.4,42835,84547.9,99705.3,43751,149352,1820.95,8179.04,0.894,74
101973,78718,84897.1,69789.6,42378,107927,1678.75,3941.11,0.896,75
48459.2,42730,74323,121065,68750,115405,4045.59,6322.46,0.898,76
54131.8,41475,85535.4,53890.3,30451,115982,1068.87,6003.33,0.898,77
65252.9,45019,94991.3,78103.4,36075,141887,11314.4,5729.79,0.9,79
44044.8,21294,135555,106605,49578,140919,1312.19,12539.2,0.903,80
79371.6,51919,100189,82201.7,40187,134053,1988.43,13188.1,0.904,81
49872.9,38121,85739.4,103003,52957,127470,1303.5,4297.1,0.907,82
76688.9,64243,78232.4,48135.3,29975,105241,1241.09,2533.64,0.91,83
101571,92078,72292.9,48313.8,36190,87490.8,25491.7,6460.2,0.922,85
104625,71458,95953.9,114463,55826,134372,6395.84,6753.14,0.94,86
149349,128750,76021.4,98049.5,68142,94299.8,2781.59,5560.04,0.941,87
20881.6,15442,88621.8,44807.2,28454,103201,2053.21,5661.89,0.948,88
25041.9,15990,102636,72540.5,42486,111896,1174.73,14106.7,0.956,90
87212.5,67888,84191,108881,52740,135298,10603.4,11551.7,0.959,91
141869,111068,83710.5,98522.9,63580,101554,11342,14099,0.963,92
33290.9,26147,83441.9,82202.7,44487,121097,727.59,4255.39,0.963,93
15746.5,11694,88247.2,46363.1,20122,151001,692.83,11158.9,0.966,95
87618.3,77075,74500.9,44458,33667,86541.7,18674,3401.79,0.972,96
39189.1,36248,70853.6,62896.7,38120,108132,946.42,9405.12,0.977,99
56007.5,48070,76357.5,90793.9,60226,98799.1,2238.86,9853.26,0.999,102
105181,77394,89065.8,88504.7,43814,132383,16316.7,16467.7,1.032,105
43223.9,28282,100160,126846,54266,153189,6131.98,22895.9,1.032,106
79046.7,55199,93849.6,58824.7,27407,140662,6400.58,8759.1,1.035,107
93501.1,76853,79732.6,89193.4,46561,125542,8780.06,5219.57,1.043,109
111769,80859,90588.7,118874,69419,112224,13994.9,9961.9,1.047,110
33404.1,30931,70776,71147.6,41559,112195,779.73,5346.64,1.056,113
87863.2,64711,88983.3,55732.3,29651,123182,6583.07,5302.99,1.057,114
96780.5,83983,75522.5,69817.7,45519,100520,1818.58,6831.71,1.059,115
57053.1,49700,75232.1,58337.7,31216,122476,1227.66,3187.42,1.063,116
36762.1,25202,95597.2,75295.3,37010,133330,2608.58,11305.4,1.07,117
33363.3,25062,87243.6,84774.1,36274,153161,10589.2,8756.19,1.082,119
83902.3,70947,77503.2,86438.6,48691,116343,729.96,11016.3,1.089,120
72815,50830,93881.7,90760,40874,145522,2468.75,10886.3,1.091,121
108362,89967,78935.8,76244.9,58095,86010.6,3004.37,4515.35,1.091,122
39400.1,27919,92486.4,119447,57951,135081,4183.84,7292.46,1.092,123
46046,35526,84942.6,87906.2,53490,107703,5165.02,30054.5,1.106,126
89104.4,75682,77159,57063.2,40806,91645.6,1975.79,16750.9,1.107,127
75699.5,62259,79683.9,97469.5,56547,112964,24871.6,6597.94,1.109,128
75370.7,53315,92647.4,94248.1,45767,134958,4481.67,6799.7,1.116,129
84091.7,71706,76856,69788.6,42154,108499,24506.6,5286.5,1.12,130
59581.1,41787,93443,99442.5,58107,112156,4672.85,5733.67,1.137,132
79826.7,70734,73960.5,33957.8,29390,75721.5,258.33,1905.08,1.142,133
41636.2,32402,84213,55349.2,34578,104904,2453.74,6164.35,1.144,135
44465.2,23887,121994,130523,51547,165945,2178.03,11913.5,1.145,136
78065.7,55646,91940.3,126514,58106,142692,5510.25,10107.4,1.145,137
34318.9,24956,90123.6,60566.8,34168,116170,2979.88,6903.49,1.147,138
75585.5,54334,91168.9,106715,55422,126189,4546.45,14096,1.162,140
61998.1,45823,88669.6,60339.8,28235,140054,3112.6,4953.79,1.172,141
57619.1,47875,78874.7,93371.2,55475,110305,2853.48,3431.86,1.174,142
56480.3,48057,77022.9,65370.2,40873,104815,1596.59,2597.66,1.195,144
169090,135011,82078.2,94026,59267,103972,11998.5,12195.8,1.198,145
71921.9,59511,79203.4,77251.8,42883,118060,27186.3,3107.88,1.199,146
138332,124467,72836.4,114540,60311,124463,10438.3,19037.2,1.214,149
135210,113403,78138.2,115903,69231,109717,4727.36,7442.81,1.218,150
23697.5,19874,78144.3,33544.5,20162,109036,846.09,6207.03,1.221,152
66052.9,57848,74831.3,74126.4,46380,104742,2813.98,7544.66,1.236,153
87603.7,75270,76274.7,71756.7,35350,133031,5712.49,6426.25,1.244,154
31351.3,21751,94461.9,69403.5,34659,131234,1512.06,10208.3,1.252,156
49702,33648,96804.2,94935.8,41072,151483,2693.9,12514,1.257,158
42420.8,36015,77192.6,47314.7,26031,119120,5666.67,3532.74,1.272,159
67113.2,45858,95912,71154.4,41606,112079,2447.42,13451,1.274,160
45401.5,36854,80735.7,73204.9,42418,113102,1340.63,10912.5,1.282,161
33550.4,30018,73248.1,59501.7,33334,116983,730.75,8131.51,1.287,162
54898.7,44010,81750.5,51934.8,38622,88125.9,7101.31,6481.54,1.308,165
94729.2,63481,97795.8,74031.4,40890,118653,4093.78,4991.62,1.315,166
120544,100428,78663.2,73863.6,51592,93827,4067.71,14413.2,1.327,167
94937.1,65291,95293.4,97871.1,46075,139210,12017.5,7275.97,1.332,169
85762.6,65594,85686.8,107765,49934,141437,9596.13,11377.1,1.343,171
100290,77510,84797,76723.1,52530,95719.2,8898.56,6808.43,1.351,172
31422.9,24887,82747.3,79470.2,44099,118101,5948.7,4219.5,1.354,173
107018,90087,77852.6,85774.2,50483,111350,2085.6,7089.73,1.357,174
113644,101178,73610.3,106168,61166,113754,22148.4,6221.58,1.361,175
43697.5,27954,102445,73858.7,38662,125198,2038.2,6279.78,1.371,176
117506,97257,79180.6,98140.7,58393,110146,7478.14,27366.6,1.384,178
54301.2,39287,90581.6,46454.3,24871,122409,10347.4,1841.06,1.386,179
59738.1,36466,107360,90668.8,42914,138465,3549.47,12998,1.39,180
98266.6,85287,75509.8,50994.8,37127,90015.3,3956.32,2986.63,1.421,181
67819.3,56075,79261.8,81912.6,45915,116917,17134.3,11402.4,1.424,182
152726,117706,85034.6,126281,68334,121111,18174.7,22150.9,1.426,183
25192.1,18102,91204.8,47945.2,25462,123405,1211.86,1989.47,1.426,184
115527,96243,78667.3,66425.6,43703,99610.3,8667.88,3859.63,1.43,186
106158,81594,85266,172523,76942,146948,2395.28,21592.2,1.431,187
67031.6,52274,84037.6,57719.9,27894,135611,4743.16,3804.34,1.444,189
81769.4,73622,72788.5,74464,48566,100483,9657.75,10175.3,1.456,191
76350.1,46019,108731,94106.5,46115,133739,7918.96,6006.24,1.46,192
84261.9,52827,104533,79339.2,27403,189745,5369.63,3479.39,1.461,193
201534,167598,78806.2,89043.1,63006,92618.6,11778.1,12623.6,1.463,195
70036.1,39661,115728,79443,34861,149347,4145.13,6246.8,1.464,196
54740.8,47238,75945.1,62476.7,41474,98723.9,733.12,12201.6,1.465,197
73990.8,69709,69561.5,49121.8,37485,85880.9,2112.46,4894.62,1.47,199
40436.6,27262,97206.7,96023.2,49630,126798,1896,6893.79,1.47,200
83405.6,68350,79971.8,110138,62638,115233,12885.7,9313.94,1.47,201
30726.8,25390,79311.3,93397.4,42974,142432,4077.98,8631.06,1.472,202
69955.3,59650,76858.1,82902,53830,100930,2820.3,11332.5,1.483,203
33575.8,18198,120916,81059,39046,136052,1348.53,13006.7,1.495,205
32055.9,24934,84255,64053,44738,93830.2,15056.6,8578.68,1.505,206
47649.9,35703,87465.6,52966.9,40243,86256.9,7914.22,12296.7,1.518,208
124354,109690,74297.4,104057,59150,115291,1692.18,9918.25,1.521,209
83889.2,61305,89678.9,67115.3,44173,99573.6,2689.95,4970.28,1.53,210
47083.2,43411,71079.8,52052.1,34483,98926.7,808.17,4200.1,1.543,211
129448,96087,88289.7,129104,68339,123809,1329.57,6666.81,1.55,212
95920.4,69942,89877.9,75006.2,49346,99615.1,1203.96,7938.48,1.554,213
86423.3,66479,85197.4,104893,58715,117078,8266.56,5938.34,1.561,215
122474,104786,76598.5,128894,65730,128513,12291.6,5557.13,1.567,216
76675.8,71151,70624.8,42827.4,31599,88823.7,4452.44,2590.87,1.575,217
26565,14654,118805,51191.8,32670,102691,1618.71,5810.3,1.592,219
22520.2,18855,78275.4,63405,36055,115249,3361.45,4787.92,1.613,221
58744.8,49211,78232.6,49637.8,31499,103275,616.99,3217.49,1.618,222
