"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
88862.6,76507,76119.8,116172,80959,94040.8,492.96,7277.91,0.595,1
95737.9,85095,73732.7,53417.9,38631,90621.4,655.7,7814.32,0.703,5
81121.8,67655,78581,55906,41907,87428.2,142.99,2896.42,0.796,6
71216.5,61495,75896.4,57361,41415,90769.2,547.47,3684.06,0.971,8
30246.4,26010,76210.2,43703.4,32266,88766.6,909.29,4390.22,1.215,13
82414.6,76086,70987.1,41879.8,33794,81216.5,377.62,2065.13,1.341,15
71709.3,63670,73810.9,68465.5,51286,87488.9,1101.26,2993.42,1.486,20
78615.5,60567,85065.2,60594,43587,91107.1,398.95,2451.19,1.617,24
64660,44842,94499.7,85580.2,37290,150404,406.06,6122.64,1.763,29
48458.4,30862,102902,41262.8,23726,113976,142.2,10498.3,1.852,31
56274.7,36435,101222,46135.1,25335,119341,232.26,1966.19,1.853,32
58667.8,52527,73197.7,51721.4,28207,120169,106.65,3395,1.898,33
132922,110362,78932.8,74726.9,51182,95684,211.72,4285.46,2.166,39
88878.8,75938,76704.2,88040.1,55202,104522,248.85,5664.8,2.3,41
81888,76926,69763.3,44203.9,35150,82416.6,263.86,2436.64,2.441,42
144056,113543,83148,132382,76743,113050,714.16,8799.84,2.743,46
58180.4,52046,73260.4,61014.9,38750,103192,64.78,2480.29,2.755,48
141923,117359,79252.9,100284,69435,94653.1,219.62,4553.18,2.773,49
70651.4,66087,70062.3,57747,41427,91353.7,289.14,3228.16,2.998,53
65835.8,45757,94294,120051,68893,114201,400.53,7449.6,3.23,57
45517.8,39902,74759.5,68696.4,41134,109449,122.45,3609.37,3.283,58
49661.1,30995,105004,80123,39203,133942,832.66,4968.34,3.301,59
61767.9,52424,77216.9,54671.1,39544,90606.1,82.16,2100.05,3.375,61
81842.5,74746,71758.1,32552.2,29214,73024.7,67.94,1810.99,3.403,62
91710.9,82419,72924.5,61842.4,46711,86765.4,238.58,3697.64,3.579,67
82422.3,74631,72377.8,54064.9,39431,89858.2,293.09,3697.64,3.59,68
57133.2,49133,76207.1,47155.6,35753,86437.2,154.84,2981.78,3.597,69
63793,51727,80823.1,58997.3,40907,94518,24.49,1557.82,3.624,71
79188.3,56875,91247.2,67411.1,42267,104523,270.97,4729.72,3.748,73
59494,55915,69730.9,40757.5,31803,83988.3,874.53,3039.01,3.773,74
86696.6,74643,76119,81663.3,55555,96335,143.78,3683.09,3.906,76
30019.2,29256,67245.7,90385.6,87276,67871,163.53,136.77,3.946,79
90190.9,78636,75165.9,46112.8,34280,88157.8,518.24,6379.69,4.007,80
25541.7,25384,65943.1,29534.6,27964,69216.7,-11.85,477.24,4.045,81
56317,49606,74402.1,45037.1,35218,83808,239.37,3452.23,4.091,83
66785.2,50995,85828.7,66339.3,32659,133121,1693.76,182987,4.218,84
49907.5,30219,108235,82035.8,37419,143678,605.14,8407.96,4.512,88
93229.3,84294,72482.9,58848.9,48402,79681.1,380.78,3081.69,5.013,95
91759.4,79611,75536.6,50754.3,42315,78606.5,114.55,2271.74,5.093,96
50830,45022,73990.4,52424.6,32494,105733,181.7,3329.04,5.45,100
102646,86291,77957.5,88798.7,55079,105657,218.83,5371.86,5.498,101
93596.6,75470,81276.6,54674.1,38750,92467.6,73.47,2260.1,5.511,102
70076.9,61495,74681.9,51255.8,31623,106223,173.01,2366.8,5.521,103
72447,53438,88848.5,72137,35002,135066,216.46,2826.58,5.57,104
35232.1,32414,71233.8,25498.4,17822,93764,173.8,1765.4,5.735,107
30582.1,27079,74014.1,35761,23991,97688,60.04,2089.38,5.84,111
47665.3,36891,84676.3,56901.2,37519,99391.6,215.67,3726.74,6.016,112
108013,80622,87801.8,120606,64618,122319,1508.9,11041.5,6.361,115
62715.7,40031,102674,37128.7,22623,107557,16.59,1633.48,6.443,118
63945.4,45648,91805.3,58247.5,38688,98669.1,169.85,2522,6.575,122
42373.1,38933,71326.7,37283.9,27669,88309.6,181.7,2352.25,6.639,123
70995.5,59807,77796.3,60520.2,43051,92129.2,209.35,2582.14,6.816,127
84742.4,69519,79887.1,64508.9,45707,92494.7,294.67,4569.67,6.825,128
85751.8,69163,81254.9,77211,46859,107986,1325.62,6752.17,7.079,130
101654,83914,79390.7,59627.8,42366,92238.4,180.91,4209.8,7.101,131
101683,91033,73203.2,49954,40989,79869.9,269.39,2750.92,7.135,132
85868.9,77630,72491.3,40423.8,32478,81569.5,183.28,2000.14,7.192,133
57985.6,53417,71141.1,23010.3,19177,78636.2,169.06,1826.51,7.306,138
39355.5,35528,72596.3,44598.7,31548,92646.7,405.27,2910,7.411,139
64503.7,56421,74924.5,55517,34705,104837,680.19,7569.88,7.414,140
51506.8,44899,75181,50500.1,33779,97977.4,282.03,2637.43,7.478,142
60581.3,56987,69669.5,54541.2,40523,88206.9,144.57,3957.6,7.561,143
78757.1,57631,89559.9,101676,64751,102909,424.23,5240.91,7.59,145
54300.4,47593,74772.2,59369.8,39577,98311.2,237,4022.59,7.76,146
89210.7,82807,70604.1,70067,52471,87513.3,179.33,4029.38,8.129,154
106060,81017,85793.5,81077.5,46589,114050,1668.48,7735.75,8.169,155
82692.6,68963,78583.3,61174,45827,87483.4,159.58,2750.92,8.304,158
32509.4,27167,78423.7,38854.3,24763,102829,245.69,3947.9,8.439,162
60024.6,54499,72180.6,70011.7,47427,96744.2,312.05,3686.97,8.457,164
53036.8,35447,98056.9,44973.1,28691,102728,255.96,2966.26,8.484,165
95691,64671,96970.9,89811.3,50187,117279,329.43,4932.45,8.586,170
59891.4,53974,72721,49335.2,36438,88732.4,486.64,2912.91,8.615,173
67066.2,60963,72097,91486.5,59399,100939,465.31,5323.36,8.616,174
100920,88518,74718.1,55762.4,41426,88216.2,278.08,4496.92,8.722,176
45533.9,40839,73070.2,52938.7,33267,104289,326.27,3201,8.723,178
76023.6,56242,88586.6,71593.8,42114,111411,119.29,3935.29,8.846,181
74174.9,68667,70792.7,66626.4,48111,90757.3,93.22,2787.78,8.985,185
66166.9,51983,83417.9,79852.3,48235,108494,285.98,4658.91,9.099,190
38703.3,26507,95690.1,40772,27531,97055.5,354.71,4661.82,9.208,193
67466.6,62495,70749.6,29279.5,24699,77689.7,244.9,1777.04,9.299,198
73572,52415,91989.2,82448.1,51723,104466,625.68,6175.99,9.531,203
71717,59546,78931.4,102038,66938,99901,74.26,2387.17,9.648,205
35758,18538,126413,43613.1,26542,107687,304.15,3527.89,9.685,206
