"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
53719,44695,78767.9,38756.4,22195,114437,822.39,17741.3,0.599,0
24214.2,18875,84074.2,30301.8,21515,92301.2,479.53,3204.88,0.605,1
39603.4,32759,79228.6,24141.4,17491,90453.8,174.59,19914.1,0.607,2
39464,29020,89121.8,50950.2,33160,100696,174.59,34326.4,0.611,3
39331.6,33181,77684.1,32901.4,28105,76720.4,257.54,16718,0.616,4
63081.5,59619,69342.1,34874.4,28979,78868.5,125.61,30098.1,0.625,6
76591.1,65094,77111.2,41021.3,31782,84587.9,376.83,6610.55,0.625,7
25904.3,19151,88646.4,53721.5,35439,99345.2,266.23,5277.77,0.633,9
69751.2,60664,75353,51344,35916,93687.6,1133.65,14744,0.634,10
51728.6,41004,82677,44398.8,29704,97957.3,550.63,11345.1,0.636,12
83435.7,73503,74392.1,42654.8,31679,88242.2,1157.35,21837.6,0.641,13
72595.6,65223,72944,48728.9,38359,83252.9,542.73,27887.5,0.641,14
79504,63831,81627.7,38984.3,26755,95491.5,201.45,6071.23,0.645,16
23993.2,21947,71646.2,49208.1,30143,106987,441.61,29457,0.647,18
27420.5,15222,118055,43528.8,19842,143771,130.35,14309.4,0.653,19
43090.7,37983,74348.9,27035.8,18795,94270.9,379.99,41990.3,0.657,20
53643.6,39559,88869.4,48006.3,33155,94891.8,871.37,27047.5,0.674,21
40187.8,30739,85681.1,83351.1,34487,158393,319.16,11025,0.681,23
71967.3,64199,73466.1,43469.6,30071,94736.5,140.62,24835.9,0.688,24
147441,118280,81693.5,108105,61080,115991,1267.16,29174.7,0.688,25
74401.2,67988,71718,45425.1,37136,80164.2,897.44,33496,0.689,26
33031.5,26598,81387.7,64797.9,42102,100865,861.1,28622.8,0.696,27
68353.7,62854,71270.4,36591.3,26806,89459.4,288.35,18567.7,0.704,28
37775.4,29084,85120.7,46526.1,36844,82757.9,482.69,4793.74,0.707,29
67770.8,51206,86736.4,51743.7,35746,94865.8,196.71,30541.4,0.708,30
60943.2,50586,78954.1,46852,31098,98736,367.35,20008.2,0.71,31
77911.7,60281,84703.6,70161.1,48253,95291,527.72,18342.7,0.719,33
88461.4,78841,73532.9,33227.4,24873,87548.3,218.04,24744.7,0.726,34
72974.4,70081,68241.8,50100.5,35685,92010.3,220.41,53209.4,0.726,35
71961.9,63382,74407.5,37121.9,30166,80647.8,307.31,24389.7,0.727,36
26975.4,23614,74864.9,47523.2,32878,94728.4,504.81,35661.1,0.728,37
49825.9,47426,68852.4,38280.1,23634,106149,443.98,11281.1,0.73,38
30029.2,25538,77061.5,43664.6,30598,93522.5,433.71,20216.7,0.734,39
23098.5,19026,79563.8,79099.6,33666,153979,191.97,6143.01,0.737,40
54606.9,42831,83554.3,41259.9,29403,91963.8,300.2,21162.5,0.739,41
37514.4,32935,74648.4,38695.2,26419,95988.9,1484.41,23965.8,0.744,42
47121.7,39463,78254.8,38695.2,28099,90249.9,102.7,35762,0.747,43
71000.2,57743,80582.3,54537.3,39451,90597.3,801.85,37085,0.75,44
29568.8,26834,72215.1,31891.7,21922,95340.4,259.12,20056.7,0.755,45
42548.7,34571,80659.2,47242.9,28427,108914,668.34,40533.4,0.761,47
134393,108557,81133.1,109384,66425,107920,3152.89,10750.5,0.763,48
102346,92963,72150.8,67555.6,50839,87085.2,450.3,25813.6,0.764,49
55766.5,47127,77550.3,33248.7,22807,95540.2,110.6,5617.27,0.773,50
49072.1,43111,74597.9,63640.7,38771,107574,481.11,31761.7,0.773,51
20729.9,16771,81006.3,60149.7,35587,110770,178.54,5395.14,0.777,52
50227.9,38427,85662,61031.4,40383,99045.5,58.46,37962.9,0.781,54
25527.8,24231,69043.4,76524.3,48535,103329,343.65,6337.98,0.782,55
31453.7,23726,86881.5,43889.6,30394,94635.4,677.82,33765.7,0.784,56
82504,64315,84070.3,80613.8,46187,114385,1301.13,19912.2,0.788,57
19068.3,16081,77710.3,45627.8,23941,124901,100.33,18669.6,0.79,58
63735.2,50858,82129.7,49079.1,28270,113776,232.26,31273.8,0.79,59
50408.8,41274,80040.5,36780.5,26090,92389.6,46.61,5571.68,0.791,60
91892.6,88670,67917.8,56869.2,45246,82371.4,827.92,7300.22,0.798,62
70993.2,41322,112594,44909.1,23290,126370,433.71,34413.7,0.8,63
64178.7,60457,69570.4,43014.7,31257,90188.1,278.87,24095.8,0.807,64
51325.9,47447,70893.7,34536.9,26087,86763.8,1011.99,28775.1,0.813,65
111312,98233,74261.6,105488,61981,111538,1012.78,6641.59,0.814,66
62228.3,50526,80714.8,35499.1,23470,99125.2,185.65,7526.23,0.815,67
33887.7,26218,84707.6,35671.8,14170,164981,437.66,12747.7,0.816,69
54310.4,50581,70368.1,41003.8,30113,89238.1,342.07,6467.96,0.817,70
62346.1,58698,69609.1,60725.9,38734,102745,154.84,8688.29,0.819,71
62796.6,55262,74471.4,34750.2,29162,78094.5,1150.24,41883.6,0.82,72
31734,26305,79061.8,53538.2,22309,157276,1461.5,15817.8,0.821,73
60789.2,58198,68453.9,33657.1,25238,87397.9,682.56,30238.8,0.836,75
62565.6,44282,92595.1,51259.7,31882,105368,1830.43,36029.7,0.838,76
30598.3,24750,81021.7,47972.3,25614,122742,278.08,26528.5,0.84,77
57763.1,55282,68477.3,43950.7,32418,88850.4,651.75,37151,0.84,78
