"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
82785,72564,74767.1,55123.2,40804,88534.2,440.82,36720.3,0.507,0
54215.7,43392,81883.3,40990.3,26960,99641.6,176.96,7314.77,0.55,4
68343.7,58764,76219.6,54049.4,33528,105648,855.57,8400.2,0.557,5
26596.6,21202,82210.8,48346.7,24038,131810,540.36,27159,0.57,6
57730,44231,85537.1,45432.9,28451,104653,305.73,16345.5,0.603,8
63653.6,56508,73823.2,63419.6,35180,118143,289.93,8860.95,0.606,9
82091.2,74119,72585,57839.2,39923,94946.5,356.29,13617.8,0.614,10
135227,122746,72200,99450.2,55594,117235,2201.73,46610.4,0.623,11
53883.8,49554,71262.3,45197.2,29698,99738.7,776.57,8905.57,0.628,12
89253.8,84567,69168.1,49282.8,33751,95694.9,372.88,10169.5,0.662,14
123865,105391,77024,80196.7,55183,95242.6,1597.38,17136,0.683,15
91980.4,76511,78786.4,72383.3,45899,103351,780.52,17332.9,0.686,17
124823,106994,76456.7,55743,41234,88596.1,407.64,16013.7,0.694,18
58868.8,47951,80457.7,37328.5,22607,108213,526.93,12826.3,0.76,21
98860.3,89288,72561.9,64006.4,46556,90100.6,282.82,25335.4,0.762,22
158122,136132,76122.2,82930.2,57184,95042.5,1843.07,30595.7,0.773,24
52392.3,39814,86240.6,47497,21846,142487,703.89,35123.7,0.821,27
22229.1,19010,76633.8,33223.5,24402,89227.7,348.39,6918.04,0.822,28
51053.3,41818,80009.3,42939,28990,97069.7,155.63,13981.6,0.856,29
44678.5,37001,79134.3,107703,58925,119787,458.99,46899.5,0.889,30
87019.2,77891,73216.3,60377.7,44003,89923.6,439.24,11044.4,0.899,31
58386,49686,77011.4,70839.1,35814,129628,1042.8,29849.8,0.899,32
105834,97963,70801.7,43600.5,34463,82912.2,244.11,10653.5,0.903,33
80563.6,73087,72240.1,54054.2,36767,96349.9,144.57,18496.9,0.92,34
78346,71322,71990.1,42210.5,29966,92314.9,79.79,33311.7,0.922,35
96247.7,74715,84423.3,80381,46827,112496,980.39,56020.4,0.929,36
79372.4,73283,70981.6,33263.2,27667,78792,25.28,6979.15,0.938,37
54392.8,36171,98551,56097,33083,111126,603.56,23296.5,0.958,40
64224.9,41974,100277,56495.7,33366,110966,378.41,23876.6,0.992,41
109842,103835,69327.4,113337,62859,118163,375.25,9571.96,1.015,42
97425,91516,69767.5,67667.2,39708,111681,1765.65,24924.2,1.03,44
54245,42879,82907.7,82007.7,34527,155660,687.3,14611.1,1.035,46
105591,95510,72453.2,99018.6,62210,104312,352.34,17438.7,1.05,47
140277,125239,73405.2,66890.2,49651,88290.6,1202.38,17454.2,1.079,48
66583.4,54503,80061.9,66602.1,33715,129463,2189.88,47360.2,1.135,49
69446.3,62727,72556.2,37666.1,29795,82848.9,669.13,16440.5,1.142,50
139483,115042,79459.4,120353,95954,82200.2,1098.89,21788.1,1.17,51
127792,121937,68682.6,73208.8,50917,94228.1,1813.05,69177.5,1.198,52
106004,94287,73679.8,44196.1,36379,79618.4,1485.2,8794.02,1.202,53
28706.4,23174,81181.5,36001.6,28434,82978,169.06,21439.9,1.206,54
104634,93393,73423.9,52969.8,40817,85048.5,188.81,18177.8,1.212,55
81090.2,73895,71917.3,63747.4,43459,96130.9,66.36,9495.33,1.231,56
85666.4,73962,75907,58879,36474,105793,177.75,11780.7,1.264,57
85089.6,80504,69269,40515,33308,79716.2,291.51,16166,1.267,58
50466.6,41382,79923.1,69332.7,38038,119454,343.65,46042,1.297,59
62523.2,51689,79272.6,49351.7,30201,107093,451.09,56427.8,1.309,61
64324.3,51395,82022.7,57962.4,40723,93279.5,164.32,7784.25,1.34,63
78767.9,65187,79189.6,53439.2,37015,94615.5,1377.76,12966,1.343,64
27088.6,17997,98643,35771.7,23645,99147,250.43,27260.9,1.347,65
68265.1,60815,73564.5,44599.6,31147,93841.5,298.62,24666.1,1.363,66
126514,103134,80392.8,101207,51758,128148,1145.5,76052.9,1.368,67
