"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
33931.6,26342,84418.1,67857.3,37922,117270,772.62,2807.18,0.517,1
69833.6,43154,106053,108855,64214,111096,1700.08,5568.77,0.586,11
206014,170592,79143.8,187216,120256,102027,1133.65,14326.9,0.59,12
31210.4,21069,97081.3,28343.4,9438,196812,16.59,1713.99,0.609,13
35663.3,25247,92574.6,53184.1,31999,108925,279.66,2806.21,0.622,15
26121.5,16226,105503,71095.2,39730,117274,202.24,3976.03,0.627,17
64314.2,54783,76938.1,120262,62507,126089,786.84,5525.12,0.657,23
100507,79730,82613.8,96199.8,60802,103690,740.23,4544.45,0.657,24
18778.8,13811,89109,91008.3,76775,77685.7,47.4,6411.7,0.663,25
104266,93755,72883.7,75287.5,52955,93174.3,530.09,4524.08,0.669,27
132425,114215,75984.6,108440,73639,96507.8,514.29,6633.83,0.685,31
112823,99810,74080.8,61830.7,48838,82971,191.97,3499.76,0.704,33
86056.7,77790,72500.5,27022.3,23294,76025.2,122.45,2679.14,0.72,34
28644,10514,178544,71979.8,20386,231398,1772.76,2766.44,0.732,36
116455,91618,83302.2,107209,65266,107653,421.86,7538.84,0.755,38
191623,161015,77994,96944.7,67763,93758.7,352.34,8499.14,0.764,39
49163.7,33562,96001.3,122942,55086,146264,599.61,5929.61,0.844,44
24379,11322,141115,85881.9,35962,156508,1113.11,3725.77,0.858,46
60553.6,41535,95544.5,95503.3,26843,233167,648.59,4456.18,0.859,47
208788,180191,75936.7,143552,90587,103854,618.57,10095.8,0.861,48
130125,107511,79321.1,157039,81895,125670,363.4,8646.58,0.861,49
30106.2,27118,72757.6,69978.7,42990,106679,462.94,3030.28,0.891,50
49779.7,42383,76973.4,65891.1,44207,97682.3,371.3,3310.61,0.949,53
45587.8,37894,78842.2,48797.8,36790,86926.1,423.44,2734.43,0.952,54
73876.9,65842,73533.5,82566.4,46834,115537,398.95,4006.1,0.953,55
46011.3,39282,76762.9,83331.7,48102,113534,270.18,3847.02,1.018,58
31314.4,25667,79955.5,38910.6,24131,105675,180.91,2487.08,1.032,60
