"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
52150.6,23106,147916,116249,39062,195035,1931.55,5366.04,0.611,0
77864.7,51283,99505.5,131864,80551,107284,2988.57,9719.4,0.619,2
145508,123773,77044.2,115238,73721,102443,1815.42,10256.8,0.629,4
57881.7,43711,86782.1,57751.9,35855,105559,7250.62,6352.53,0.629,5
83867.6,70827,77602.5,110111,65547,110092,2652.82,8692.17,0.63,6
69004.3,42963,105260,89976.2,32867,179410,5649.29,7400.13,0.631,7
60158.6,49143,80226.1,88458.2,48339,119928,979.6,13790.5,0.641,8
132976,121090,71968.9,101347,54914,120950,5816.77,7013.1,0.648,11
73440.3,52574,91546.8,103503,59118,114739,7486.04,4647.27,0.652,13
69350,52431,86683.9,73188.4,45547,105308,2823.46,7688.22,0.654,14
56462.6,41315,89563.8,85602.5,50515,111057,3921.56,3993.49,0.667,15
27072.4,14891,119147,67771,35599,124763,4708.4,7229.41,0.68,17
89134.4,74255,78668.3,79529.3,49003,106362,2138.53,6383.57,0.693,21
156151,123724,82712.6,79142.3,53932,96170.5,6139.09,17966.3,0.703,22
34425.9,21350,105674,62601.9,17826,230151,12035.7,2364.86,0.718,24
40986.3,34731,77339.6,52985.3,39279,88404.6,310.47,5329.18,0.735,25
42225.3,37757,73291.7,28799.3,17917,105341,2472.7,2794.57,0.739,27
60056.1,31791,123804,101604,35071,189863,4920.12,5949.01,0.741,28
165448,146432,74046.5,73252.5,51364,93463.8,7723.83,11215.1,0.769,32
61877.2,44455,91220,127453,63507,131525,4124.59,8753.28,0.77,33
31356.7,24691,83228.4,64257.7,34887,120709,756.82,3406.64,0.774,34
145883,122734,77897,84502.5,52954,104581,11428.9,15008.8,0.776,36
61300.5,48507,82820.8,61142,29231,137081,1083.88,5635.7,0.782,37
161013,131775,80077.1,100645,69467,94949.9,9424.7,4655.03,0.783,38
104950,84746,81160.4,74127.4,49242,98655.9,10744,4968.34,0.785,39
156567,134237,76437.8,88465,64729,89567.9,588.55,13502.4,0.786,41
106626,87871,79523.7,89203.1,58011,100774,5220.32,13246.3,0.788,42
112927,88042,84059.4,108014,62170,113862,2475.07,4978.04,0.807,44
43836.9,22071,130166,81221,37799,140821,649.38,8410.87,0.818,45
61825.6,45213,89615.9,84941.9,39961,139305,2296.53,6737.62,0.827,46
56119.9,53831,68322.6,22681.5,19943,74535.2,1072.82,3315.46,0.837,47
59435.5,47224,82482.8,68418,46728,95956.2,363.4,9971.6,0.855,48
195588,165530,77436.6,104500,68222,100386,6444.03,24873.7,0.867,50
133179,110910,78694.7,88225.4,62430,92614.7,4499.84,8307.08,0.869,51
33214.7,22489,96792.2,116287,63437,120135,3588.18,35134.4,0.871,52
61244.3,41969,95635,122361,58533,137000,2787.91,17691.8,0.885,54
106476,89549,77924.2,87481.4,48397,118461,2765.79,5942.22,0.885,55
121847,108011,73931.1,79536.1,56543,92186.1,11036.3,10347,0.908,59
130368,106048,80565.3,147586,70211,137759,1576.84,99944.9,0.93,60
141894,112233,82855.9,138738,67881,133945,7988.48,20401,0.933,61
155985,147835,69149,111302,68463,106543,11075,11210.3,0.937,62
49453.2,36140,89678.1,74758.9,41628,117695,2950.65,7235.23,0.953,67
47269.5,35142,88152.5,63893.9,41830,100104,847.67,8489.44,0.955,68
60830.8,43422,91810.7,66119.1,34490,125636,4920.91,2344.49,0.956,69
40019.2,26262,99866.7,45170,26402,112123,899.81,5885.96,0.962,70
98732.5,92921,69634.8,57439.5,41865,89916.6,9789.68,13392.8,0.968,71
72222.9,58481,80935.7,56231.9,37697,97758.8,4354.48,2671.38,0.974,72
72278.4,46578,101697,121204,60998,130222,5106.56,9632.1,0.985,75
77813.9,60750,83944.2,70391,39994,115346,2853.48,9223.73,0.999,78
113674,104366,71380.6,71085.5,51418,90603.6,4318.14,4746.21,1.002,79
52702.6,39125,88279.1,54616.8,21457,166816,3814.12,5428.12,1.033,81
25259.8,20911,79165.5,31529.9,24095,85758.1,891.91,2899.33,1.039,83
19290.8,10344,122220,45359.1,20780,143054,1113.11,6962.66,1.05,85
36209.2,23510,100936,72262.1,25398,186462,2708.12,15858.5,1.052,86
79485.6,69547,74901.4,91969.6,44955,134074,2478.23,16515.2,1.055,87
101916,89906,74290.9,53972.7,41602,85023.7,861.89,9556.44,1.065,89
86815.2,73311,77608,71335.7,38543,121295,1993.17,3910.07,1.067,90
94346.6,81285,76066.9,97185.3,53905,118155,5950.28,15911.9,1.074,91
228995,188018,79819,130241,89618,95242.8,30445,5944.16,1.077,93
140323,111423,82534.4,104303,58287,117275,7910.27,4535.72,1.078,94
48634,28695,111074,118762,51811,150223,8376.37,21694.1,1.082,96
80490.4,59695,88366.2,60281.6,29099,135765,4662.58,6274.93,1.084,97
16786.8,8763,125544,58619,27599,139196,774.99,8527.27,1.125,101
171591,139274,80742.7,116965,65518,116997,7321.72,11685.6,1.137,102
83832.2,74702,73545.9,103257,70142,96476.9,1131.28,14222.1,1.146,103
106720,82647,84624.8,127355,64083,130243,5437.57,4515.35,1.171,104
23359.5,12154,125958,72506.5,32958,144177,2950.65,7187.7,1.188,105
97140.9,81406,78203.4,70356,46922,98266.3,2789.49,26442.2,1.249,112
129357,103078,82243.9,89308.9,61062,95852.5,3603.19,5496.99,1.255,113
26738.2,18622,94099.3,52985.3,31770,109299,678.61,7095.55,1.269,117
35982.1,32759,71984,34099.4,24375,91681.5,590.13,1901.2,1.269,118
68666.3,52823,85192.3,72892.6,49959,95620.2,1843.86,23383.8,1.292,122
50532,35515,93247,53333.5,30367,115101,4023.47,8909.45,1.293,123
178093,149013,78325.5,75094.5,56337,87356.3,17186.5,10068.6,1.296,124
86350.1,75549,74905.6,39192.9,25581,100408,5009.39,4820.9,1.296,125
46065.2,30307,99611.7,76562.1,24819,202167,4649.15,4061.39,1.301,126
52998.3,40147,86514.5,78798.9,45923,112453,1269.53,7330.29,1.302,127
65872,55618,77618.5,72685,44966,105935,1750.64,6290.45,1.305,128
70492.7,54086,85416,66246.1,47958,90527.3,6538.04,11411.1,1.306,129
84177.9,70547,78198.7,72143.8,36343,130094,7435.48,4922.75,1.307,130
45373.8,39386,75499.3,61040.2,35934,111324,665.97,18021.6,1.307,131
188414,151273,81626.4,133155,87497,99734.1,5419.4,7751.27,1.308,132
109618,78520,91491.6,86732.6,44680,127218,16926.5,11271.4,1.31,133
74841.7,58278,84162.6,87406.7,49622,115438,1923.65,6865.66,1.31,134
44004.7,41225,69955,46218.6,30249,100135,1030.16,4473.64,1.333,137
147149,120207,80224.8,124478,66239,123157,15089.8,8578.68,1.34,138
50372.6,30722,107455,55120.2,24146,149605,2758.68,9803.79,1.34,140
52823.5,44825,77230.2,63657.2,42297,98632,2499.56,40074.6,1.347,142
128966,115187,73375.5,65249,46243,92471.5,4260.47,9074.35,1.367,143
95655.6,86950,72097.6,101069,56006,118267,7208.75,13935,1.369,144
82911.3,62039,87584.8,90518.5,50711,116981,2373.16,37222.8,1.371,145
96916.8,67304,94370.9,126617,60248,137730,4213.86,15529.7,1.381,146
158175,132418,78283.6,87486.2,58422,98139.4,33797.8,9231.49,1.385,147
103146,91219,74105,101167,58359,113609,3129.19,5492.14,1.386,148
101029,74974,88310.8,134734,58590,150707,3047.03,6924.83,1.387,149
19387.8,11152,113935,32428.1,16775,126689,193.55,4933.42,1.39,151
29401.7,12747,151162,67974.7,31003,143689,4914.59,14420,1.392,152
51690.9,32107,105510,60098.3,29599,133065,3199.5,4489.16,1.395,153
115662,85331,88830.6,100233,61635,106577,2084.81,7081.97,1.395,154
60369.5,45466,87018.4,103223,47694,141837,10639.7,11204.5,1.41,156
57645.3,51871,72831.5,58030.2,37503,101407,402.9,5639.58,1.426,159
72524.8,57678,82405.5,95519.8,50174,124766,2866.91,5367.01,1.438,163
86334.7,61438,92093.4,107539,55870,126144,20560.5,16142.7,1.441,164
161592,134500,78736.9,100197,67684,97017.3,12307.4,17451.3,1.45,166
134015,111539,78741.8,86299.9,58979,95894.3,17542,5205.02,1.454,167
88974.3,77426,75310.9,54620.7,40002,89486.1,7493.15,4510.5,1.468,169
185880,152089,80096.9,131947,70761,122204,25014.6,9733.95,1.473,171
81258.1,69882,76204.6,64218.9,41082,102445,1478.88,5624.06,1.478,172
86282.4,67705,83518.2,68166.8,30713,145456,5680.89,4539.6,1.495,174
95314.4,80063,78020.2,72242.7,54059,87580.2,1203.96,9840.65,1.496,175
41690.9,25893,105521,96135.7,42629,147795,6502.49,10764.1,1.541,177
88747.1,60898,95506.1,82875.8,49222,110344,11112.1,4476.55,1.557,180
147453,131459,73509.3,148177,84675,114685,30867.7,7218.74,1.59,183
93138.4,62903,97037,131277,60439,142348,1851.76,8318.72,1.596,185
147105,127499,75613.5,79045.3,50331,102925,1462.29,11851.5,1.613,187
194283,168855,75404.9,95197.7,63555,98165,13023.9,5542.58,1.615,188
31665.5,20966,98980.7,69014.5,37042,122103,1584.74,4644.36,1.635,193
111423,89926,81202.4,95991.2,57282,109823,6368.19,5263.22,1.636,194
35744.2,24814,94403.6,39006.6,22766,112288,467.68,5803.51,1.646,196
53793.7,46734,75436,69435.5,48542,93744.1,1470.19,2653.92,1.648,197
61339,56659,70949.2,42228,29047,95275,2334.45,4472.67,1.658,200
164263,129189,83328.4,107783,67237,105056,2871.65,5142.94,1.668,202
54870.2,30683,117198,76761,36715,137018,5236.91,3682.12,1.692,204
45671.8,36651,81666.1,64934.7,44299,96064.5,1992.38,11031.8,1.693,205
43516.6,35935,79362.8,49651.4,36555,89015.3,861.89,3738.38,1.693,206
188120,156042,79008.5,138647,72586,125181,2873.23,10284.9,1.695,207
121134,111342,71299.6,55481.1,40490,89800.2,16736.9,5293.29,1.7,210
120735,99843,79249.5,136707,62515,143313,5646.92,32475.6,1.701,211
45825.8,25134,119489,107297,50206,140059,2641.76,15037.9,1.703,212
73946.9,65739,73718.6,32542.5,28971,73615.2,1075.98,3728.68,1.721,214
159392,143382,72853.9,171112,94982,118064,16430.4,6091.6,1.755,218
103877,88651,76791.8,110612,67499,107395,5432.83,30906.1,1.778,219
135732,126562,70284.3,79006.5,60566,85489.7,1762.49,18237,1.778,220
150626,124562,79249,109371,67078,106857,56284.3,10661.3,1.78,222
160758,133775,78755,142807,78491,119237,7511.32,7307.01,1.781,223
67962.5,63202,70472.3,74407.7,49106,99303.2,605.93,6261.35,1.783,224
85309.8,75705,73850.7,92483.7,53865,112522,1574.47,13085.3,1.783,225
112699,89027,82961.6,75506.7,47847,103422,2202.52,6883.12,1.783,226
98797.2,84651,76487.8,67272.4,42027,104903,2734.98,13127,1.792,227
50184.8,31866,103211,110261,57210,126308,2565.92,10179.2,1.795,229
63393.3,37719,110145,93856.2,41207,149270,6800.32,12654.6,1.799,232
54833.2,41842,85883.8,82514,48134,112346,11243.3,3902.31,1.812,233
25032.7,21367,76779.3,55280.3,33255,108942,874.53,6537.8,1.849,238
67767.7,37265,119179,119668,55697,140808,4837.17,5284.56,1.852,239
58339.8,42383,90209.7,87321.3,42667,134125,944.84,9085.02,1.858,240
142050,121943,76342.3,74972.3,52483,93618.6,13021.6,7922.96,1.865,241
165879,138630,78417.6,86806.3,59830,95085,1532.6,9087.93,1.882,242
40960.9,37750,71110.3,64417.7,46530,90730.3,833.45,14692.6,1.882,243
147974,134435,72136.1,78581.6,55127,93419.3,4210.7,5297.17,1.883,244
36351.7,18467,129006,42195,24771,111634,791.58,4697.71,1.884,245
49350.1,28226,114583,55070.8,35798,100819,614.62,5901.48,1.886,246
130387,104190,82014.1,71815.9,43818,107411,3438.87,4430.96,1.889,247
114222,83087,90094,110465,65195,111042,5143.69,10320.8,1.893,248
29069,20798,91598.6,37846.5,18826,131749,808.96,3104.97,1.894,249
54621.5,33742,106090,66241.3,41246,105251,2269.67,17183.6,1.895,250
78271.3,70438,72824.1,77975.4,50034,102134,1924.44,5512.51,1.914,253
37233.3,29358,83116.2,90693.1,44282,134223,1689.02,8085.92,1.924,254
97357.3,83414,76490.8,73117.6,46838,102307,3331.43,5209.87,1.93,255
118889,90391,86197.7,85048.6,51475,108281,2383.43,7918.11,1.931,256
154345,127919,79074.6,100885,67835,97465.8,25177.3,11252,1.944,259
69146,51591,87836.1,57937.1,38615,98328.8,8154.38,4321.35,1.97,262
153493,130671,76981.8,78313,57535,89203.4,2072.17,4924.69,1.97,263
192350,163840,76939.9,91926.9,68596,87826.1,3968.17,14268.7,1.972,264
67278,40836,107972,87587.1,48640,118012,2791.86,14232.8,1.977,266
36090.7,20811,113653,34776.4,15627,145844,2102.98,2262.04,1.978,267
69884.4,67838,67513,67100.7,47386,92801.9,1159.72,5418.42,1.978,268
43672.1,29647,96539.1,72736.4,48987,97308.6,1000.14,6361.26,1.979,269
48243.6,36429,86790.5,59070.1,36409,106326,445.56,4262.18,1.98,270
66626.6,57954,75343.2,58976,39926,96805.4,4134.07,5198.23,2.009,272
124049,95606,85032.8,92941.5,59398,102546,5160.28,10597.2,2.02,275
22845.1,11596,129112,41856.5,20444,134177,3619.78,5574.59,2.072,278
32846.7,29346,73353.7,50257.6,34390,95774.5,667.55,19200.2,2.082,279
147403,116854,82668.8,119493,73686,106277,16469.9,6235.16,2.086,280
111293,98023,74408.4,55436.5,39495,91988.5,4472.98,2778.08,2.087,282
92054.3,69727,86521.3,67668.2,38107,116375,3191.6,7832.75,2.089,284
28011.8,14502,126588,77442.9,42082,120605,2403.18,15616,2.091,287
132127,115610,74899.2,60965.5,46126,86620,556.16,4268,2.094,288
115359,105395,71731.8,71694.6,45331,103650,9390.73,4479.46,2.11,290
36947.7,26363,91848.5,80411.1,36943,142647,7216.65,9578.75,2.117,291
37009.3,25842,93856.5,53043.5,28294,122862,1031.74,4225.32,2.128,292
157889,133938,77255.4,121823,71858,111105,9837.87,7150.84,2.147,294
139804,117115,78232.2,89253.6,54619,107093,7682.75,3609.37,2.155,295
49503.3,44990,72110.4,72052.6,45934,102800,1839.91,5700.69,2.155,296
35280.6,29534,78287.8,41377.3,26666,101691,782.89,9643.74,2.162,298
41460.6,35190,77214.1,79055,45010,115107,2791.86,13703.2,2.163,299
104263,94550,72268.2,55446.2,36290,100130,4141.18,9779.54,2.173,300
47700,37471,83426.2,80170.5,42155,124637,3388.31,6415.58,2.177,302
42523.2,29919,93144.9,91634.9,49595,121089,3630.05,15133,2.193,305
42224.5,32694,84640.1,34726,20418,111461,489.8,2636.46,2.209,306
125205,105666,77654.5,102664,64550,104232,3404.11,5604.66,2.215,307
100603,92675,71142.2,86540.5,58227,97403.6,799.48,13260.9,2.216,309
231773,194910,77930.7,174492,95166,120164,8513.04,8888.11,2.241,316
144278,125190,75528.4,60914.1,44774,89160.3,19099,3883.88,2.25,319
28747.9,21130,89163.5,41087.3,19614,137284,679.4,5562.95,2.265,320
72149,53431,88494.6,78119.9,50307,101768,2257.82,11904.8,2.267,321
109248,76586,93485.8,105968,59806,116120,3989.5,7227.47,2.28,323
77393.5,65573,77349.8,103172,57829,116922,8057.21,8664.04,2.292,325
92771.1,69794,87111.4,71461.8,48818,95934.4,5359.36,4623.99,2.306,327
133538,100505,87075.7,130389,73497,116266,5891.82,8224.63,2.306,328
43303.3,24554,115579,46687.1,32846,93152.4,1002.51,3553.11,2.31,329
37686.9,24630,100278,29392.9,18482,104226,396.58,4177.79,2.312,330
160137,142267,73767.9,86428,58143,97417.5,16984.2,7437.96,2.314,331
23635.2,17107,90545,29038.9,17395,109405,761.56,1574.31,2.332,332
133421,118867,73560.2,126608,61891,134065,11491.3,6820.07,2.347,333
42674.9,38126,73355.3,83722.6,50446,108767,1722.99,4948.94,2.395,339
69807.4,57866,79060.2,71091.3,40174,115972,2341.56,5687.11,2.411,340
115752,101027,75087.9,69678,49031,93133.3,5250.34,14536.4,2.413,341
98698.6,87431,73981.9,99048.6,56119,115669,5804.92,9632.1,2.413,342
171979,144772,77852.1,168709,83332,132680,5150.01,6902.52,2.418,345
62253.7,33295,122537,109404,47755,150140,1880.2,7566,2.463,352
73704.4,57839,83512.7,94239.4,55323,111637,2894.56,3217.49,2.483,354
20275.6,10251,129625,58238.8,29627,128826,1035.69,6375.81,2.492,355
