"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
28717.1,17136,109828,128209,46032,182532,4152.24,46387.3,0.513,0
61521.5,48926,82407.5,57054.4,39130,95556.3,357.08,19424.2,0.514,1
34699.3,17883,127163,63653.3,22719,183617,582.23,13935,0.515,2
39521.8,31288,82782.5,62114,40072,101585,971.7,9319.76,0.54,4
190541,171843,72666.9,142122,89159,104466,1200.01,12508.2,0.559,7
229212,190374,78905.9,111598,72950,100257,17252,11835,0.584,10
183168,151650,79156.8,127496,79382,105258,4691.02,34551.4,0.605,14
145800,117082,81610.9,93703.9,63834,96202.4,10089.1,34283.7,0.623,17
42894.4,31499,89245,80130.7,51515,101940,590.92,29037.9,0.626,18
54762.4,42799,83855,105151,57851,119119,3463.36,41984.5,0.654,22
74139.4,43243,112360,69614,26619,171390,1266.37,14251.2,0.657,23
172323,147815,76402,91312.9,66179,90425.7,6554.63,15086.4,0.684,27
86603.4,78212,72567.4,119016,60432,129068,1640.83,17475.5,0.7,28
221120,188795,76757,174031,96623,118039,1949.72,66449.9,0.724,30
29079.8,20914,91124.4,82130.9,39878,134975,1211.86,23138.4,0.724,31
122197,108430,73856.7,103828,77626,87657,1225.29,24914.5,0.735,32
152630,120599,82942.4,144211,88295,107039,2294.95,66387.8,0.741,34
75189.7,74614,66041.7,60261.2,43490,90808.9,5639.02,22671.8,0.779,38
34589.9,27556,82264.7,34750.2,17696,128695,1169.99,15036,0.795,39
37814.7,25358,97729.5,124717,51310,159295,1509.69,36555.4,0.842,43
26542.7,25970,66981.2,30738.3,25602,78684,419.49,4373.73,0.849,44
139530,111946,81684.5,122477,76798,104516,4250.99,34008.2,0.85,45
86106,76432,73830.9,48549.5,37636,84539.8,3422.28,9049.13,0.894,49
205046,167618,80169.9,153212,88850,113009,4093.78,39834,0.915,50
114313,95758,78235.2,58942.1,47034,82128.4,1005.67,41947.7,0.958,54
127678,105466,79338.1,106220,72922,95461.2,1804.36,72524,0.963,55
189408,162875,76212.3,100549,68011,96890.1,395.79,24089,0.966,56
104151,83045,82192,125798,60641,135953,14299,19677.4,0.971,57
52498.6,29528,116518,92111.2,41960,143866,1552.35,45239.8,0.975,58
30317.2,26937,73759.8,89296.3,42285,138397,2268.88,36282.9,0.981,60
18716.4,8795,139465,72805.3,29483,161835,1192.9,18861.7,0.993,61
93706.7,77195,79553.9,92946.4,51887,117396,6740.28,29023.4,1.014,66
75098.9,53304,92332.3,64299.4,33368,126286,706.26,39774.9,1.018,67
138642,119066,76310.7,125256,76570,107206,2133,16795.6,1.027,69
83382.5,70039,78021.6,52750.5,37283,92724.8,1496.26,28416.2,1.049,70
82554,69427,77927.3,64344,43719,96453.4,1949.72,48609.6,1.074,73
22113.6,10643,136168,50366.3,13447,245468,546.68,6925.8,1.083,75
37444.3,30383,80767.3,45384.4,29199,101863,1550.77,1300.77,1.087,76
77562.9,56859,89399.4,107663,43119,163636,3215.3,39446,1.088,77
44839.4,31505,93273.9,40547,28517,93182.5,1147.08,14567.5,1.098,78
55886.6,36167,101269,82458.7,38035,142080,8432.46,25584.7,1.106,79
67649.9,39339,112700,111235,48411,150583,3946.05,20751.2,1.148,81
90367.2,74630,79355.5,71186.4,44306,105297,3671.13,74852,1.151,82
133798,121547,72141.7,100221,62831,104536,2445.84,12377.2,1.154,83
61597.7,44223,91284.3,132935,73995,117738,1016.73,13225,1.176,85
49331.6,34563,93539.2,63314.8,43479,95434.6,723.64,15399.7,1.195,88
43225.5,35011,80912.5,74024.6,44839,108193,1404.62,11119.1,1.2,89
89888.3,72143,81656.1,79794.1,50795,102951,1699.29,19873.4,1.2,90
104525,86891,78836.3,77024.8,49323,102344,8257.87,30187.4,1.201,91
19061.3,14026,89063.5,89028.5,48590,120078,48.19,6110.03,1.204,93
35695.7,26127,89537.7,123864,51663,157125,812.91,110773,1.205,94
24664.6,15154,106666,37705.8,17426,141805,1908.64,8855.13,1.231,95
38803.4,28015,90773.5,130623,64235,133269,1539.71,22277,1.251,99
118537,104316,74470.2,106784,63064,110970,3769.88,38770.9,1.262,101
49883.7,35055,93258.5,108630,65631,108473,3531.3,111520,1.264,102
46612.7,39546,77247,69519.9,47390,96139.6,782.1,10344.1,1.266,103
59783.6,29364,133428,96213.3,38228,164943,300.2,61572.7,1.289,104
70639.8,48615,95226.8,105589,41891,165188,3623.73,72312.5,1.324,108
119090,110589,70573.6,80455.7,59945,87959.7,950.37,54658.5,1.334,110
108425,77198,92045.9,123152,71386,113060,15108,12177.4,1.356,111
133566,112090,78092.3,124695,71118,114908,13413.4,61341.8,1.363,112
96176.1,73958,85224,124820,61858,132241,505.6,100245,1.383,114
40554.4,31751,83706.7,97720.7,49859,128447,2246.76,12329.7,1.408,116
80462.7,60604,87010.8,115880,70683,107442,2814.77,217848,1.477,119
13584.3,13466,66111.9,50838.7,50702,65712.7,56.09,545.14,1.48,120
30896.2,25156,80490.4,66082.2,38084,113716,736.28,26556.7,1.48,121
71523.8,51210,91532.5,84992.4,49710,112051,556.95,29897.3,1.48,122
57352.7,47746,78722.1,75981.1,28758,173152,928.25,57609.3,1.51,124
183800,163454,73693.5,95643.9,69358,90373.5,1315.35,37885.3,1.538,126
60908.5,57899,68942.5,40509.1,35787,74183.6,200.66,11355.8,1.544,128
38098.8,22807,109477,72443.5,42291,112262,1482.04,61774.5,1.545,129
