"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
61628.5,50562,79879.8,78005.5,41046,124547,3421.49,13413.2,0.52,0
98232,67127,95903.8,144140,49223,191910,2749.2,6259.41,0.549,2
167348,144973,75650.7,100878,68349,96726.3,3631.63,10754.4,0.646,3
43107.7,39666,71222.3,81490.7,42502,125655,2762.63,11077.4,0.681,5
94496.7,78677,78713.4,82986.4,56529,96209,11951.1,6248.74,0.688,6
137473,119858,75167.8,76912.3,52418,96160.2,8627.59,13648.9,0.74,8
31395.2,21400,96145.6,89400.1,44648,131225,1882.57,30572.5,0.766,9
196919,159335,80994.7,128321,77783,108117,9272.23,13290,0.79,10
122435,96339,83287.9,103199,65731,102893,36559.6,8627.18,0.827,11
46215.4,23595,128365,55391.9,23487,154560,6865.89,24906.7,0.837,12
150694,129021,76545,99429.9,63065,103326,5642.18,7586.37,0.905,13
77033.1,53706,94001.5,98108.7,55978,114860,2408.71,18747.2,0.912,14
84522.1,76999,71939.1,67526.6,41187,107447,5222.69,4225.32,0.916,15
48632.4,27384,116388,107694,46540,151651,7500.26,10222.8,0.948,17
212565,175730,79273,83741.1,57538,95381.4,9223.25,6329.25,0.96,18
125125,92170,88968.1,178594,79294,147607,9441.29,9053.01,0.962,19
97264.9,68091,93615.2,70108.7,42923,107044,3723.27,7439.9,1.039,22
58765.6,45427,84779.2,82836.1,47591,114071,4156.98,9997.79,1.058,23
194009,160598,79170.3,126471,77766,106581,3521.03,12194.8,1.154,27
112636,86479,85358.1,127824,59867,139928,10078,15290.1,1.217,30
25220.6,18687,88449.5,63561.2,33243,125306,1233.19,28451.1,1.22,31
62791.2,45840,89770.6,117353,55364,138914,3631.63,6836.56,1.22,32
59233,34671,111964,98036.9,49983,128543,6481.16,27241.5,1.222,33
112251,87395,84174.8,95715.7,55235,113566,11305.7,7725.08,1.225,34
