"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
86611.9,63066,90004.1,71185.4,47374,98476.1,3468.1,16182.5,0.502,1
111326,95281,76571.9,39698.2,30065,86534.6,391.05,4019.68,0.505,2
54526.8,43563,82029.9,59823.8,42479,92295.3,112.97,15579.2,0.506,3
20798.5,12947,105279,45057.5,24675,119671,322.32,20853.1,0.507,4
97793.1,78322,81828.4,70684.9,39206,118155,406.85,9926.01,0.515,5
122650,107385,74852.2,68663.4,52073,86415.7,338.12,10838.8,0.516,6
54194.9,48390,73397.8,73495.9,51234,94012.4,537.99,25734.1,0.519,7
59320.8,32986,117858,69691.6,31370,145595,278.87,21174.1,0.525,8
43784.5,36380,78874.7,48207.1,32956,95864.1,158.79,21536.9,0.53,9
77033.1,51220,98563.9,54474.2,33460,106695,256.75,7735.75,0.536,10
88520,78594,73812.8,54466.5,37874,94247.1,1370.65,17073.9,0.537,11
50920.1,33014,101081,51465.3,25702,131228,361.82,10996.9,0.541,12
98436.8,88987,72495.5,40059.1,34207,76747.8,1173.94,4068.18,0.543,13
104004,93955,72545.4,56920.6,43715,85333.3,966.96,14972.9,0.55,16
85021.9,77339,72046.3,31828.6,26155,79752.2,1254.52,34687.2,0.552,17
120013,108238,72665.5,68485.9,46878,95744.1,1288.49,8772.68,0.555,18
40248.7,32869,80250,27702.2,21685,83721.2,267.81,4479.46,0.556,19
71685.5,56221,83562.7,49300.2,31113,103845,312.84,3186.45,0.561,20
77023.9,61471,82117.4,41943.8,30047,91484.2,205.4,2469.62,0.578,23
32715,24123,88878.2,41138.7,25499,105732,670.71,9896.91,0.58,24
78058,75125,68094.6,50489.5,34545,95784.6,109.81,4343.66,0.586,25
25423.9,14630,113888,45212.7,26402,112229,780.52,10292.7,0.594,26
49196.1,40875,78877.4,36844.5,27887,86586.6,282.82,4615.26,0.595,27
93045.3,87226,69908.2,34520.4,29306,77196.7,221.99,5424.24,0.597,29
132461,118614,73186.6,63953.1,48182,86987.4,332.59,5620.18,0.598,30
64187.2,49094,85684,64695.1,44642,94974.7,324.69,5338.88,0.598,31
80682.1,62553,84529.7,63938.5,40301,103974,276.5,3780.09,0.602,33
13734.5,9873,91168.2,52084.2,37313,91479.8,246.48,7805.59,0.603,34
86801.3,78228,72718.4,39128.8,31440,81563.2,364.98,2230.03,0.609,35
100050,90893,72138.4,43401.7,34521,82395.4,750.5,2007.9,0.622,36
63284.8,40278,102970,88462.1,37138,156106,527.72,23465.3,0.627,38
95926.6,78898,79680.7,80398.5,49446,106561,323.9,5986.84,0.631,40
55175.1,43214,83675.6,49309,32542,99302.8,22.12,10452.7,0.636,41
58580.1,52402,73262.5,46497.9,33254,91636.7,2219.11,8690.23,0.64,43
36427.2,30319,78739.1,35639.7,19771,118137,512.71,4966.4,0.652,45
105381,80527,85763.5,95920.4,60335,104189,670.71,21927.8,0.674,48
47993.3,41568,75666.2,81934,50468,106397,419.49,46986.8,0.676,49
34325.8,25211,89230,48669.8,27931,114196,863.47,6380.66,0.68,50
68992,59479,76017.8,53693.4,38787,90722.4,929.83,17020.6,0.681,51
115905,97033,78282.1,92699,57161,106281,313.63,18628.8,0.688,52
117700,102426,75308.8,48375.8,38286,82807.3,166.69,6660.99,0.69,53
46923,33378,92131,50637.9,24582,135001,394.21,14934.1,0.691,54
60662.1,40707,97662.6,34821.1,23335,97794.4,317.58,2246.52,0.694,55
112206,91348,80500.2,64119.9,45264,92836.7,322.32,4120.56,0.695,56
76668.1,51663,97255.7,52556.5,33771,101991,705.47,11857.3,0.702,57
51122.6,24586,136272,78800.9,28078,183927,911.66,29642.2,0.702,58
109505,98461,72886.8,39255.9,29945,85913.3,1557.88,4612.35,0.704,59
164098,136603,78726.8,85079.7,62207,89632.7,1553.93,6922.89,0.705,60
72614.9,65838,72281.8,51686.5,37934,89295.2,402.11,8090.77,0.721,61
23123.1,18015,84118.5,36021.9,26043,90647.5,217.25,3196.15,0.723,62
121995,112226,71240.7,70649,52322,88491.5,538.78,28424.9,0.726,63
27901.7,22554,81075.1,41658.6,26878,101575,199.87,18508.6,0.729,64
117742,109168,70683.3,62641.6,46740,87832.3,971.7,13266.7,0.731,65
80661.4,57362,92155.5,87587.1,40770,140792,410.01,37248,0.734,66
49667.3,35730,91099.8,32328.2,21106,100382,229.89,1391.95,0.745,67
62678.8,57315,71669.1,42499.6,30167,92327.8,499.28,4594.89,0.749,69
94237.2,84863,72775.3,49582.5,34559,94025.9,130.35,2341.58,0.751,70
40079.3,34958,75136.9,44638.4,33358,87697.8,767.09,15971.1,0.757,72
86053.7,75380,74815.8,72179.6,50612,93463.3,137.46,28220.2,0.761,73
39444,30666,84295.4,64166.5,31258,134532,635.16,15739.2,0.768,74
78186.6,60367,84881.4,75840.4,37567,132304,638.32,14592.7,0.785,78
116382,104804,72776.2,53525.6,39956,87792.9,883.22,6626.07,0.787,79
82661,71986,75254.6,55961.2,35478,103373,809.75,17859.6,0.79,80
89316.1,78975,74117.4,48255.6,34751,91003.9,235.42,5445.58,0.79,81
33390.3,24734,88472,90166.4,53722,109995,140.62,5463.04,0.795,82
95885,77401,81186.6,69427.8,45113,100858,684.93,5829.7,0.795,83
35464.7,28582,81317.3,32051.7,25094,83706.9,644.64,6665.84,0.8,84
65349.9,52255,81959.1,61867.6,32859,123392,970.91,32558.1,0.803,85
142610,124363,75151.8,71538.5,49727,94281.7,424.23,4023.56,0.817,86
62091.3,50442,80671.1,44872.2,33566,87610.8,293.88,4477.52,0.823,88
149511,131627,74440.2,70652.9,49227,94060.3,681.77,5006.17,0.836,92
94009.3,84134,73228.3,38285.9,31938,78561.7,214.09,2302.78,0.837,93
45908.2,36634,82126.9,51754.4,32558,104176,185.65,28371.5,0.851,95
46794.4,30890,99278.7,55392.8,28462,127546,530.09,8140.24,0.863,96
25049.6,18271,89850.2,76755.1,43119,116659,549.84,3476.48,0.867,97
99798.2,89996,72674,70412.3,39116,117971,663.6,9585.54,0.868,99
113201,104825,70772.5,61220.6,46201,86841.2,611.46,7681.43,0.869,101
84304.2,75483,73194.8,43779,35483,80858.5,206.19,2344.49,0.881,102
114428,90766,82620.9,96598.4,57402,110287,1301.13,20210.9,0.885,103
70816.1,62256,74547.1,64124.8,33264,126337,541.15,5697.78,0.892,104
76298.5,68130,73393.5,39909.7,30098,86900.2,127.98,3316.43,0.897,107
119004,105519,73911.5,52067.7,41919,81402.4,1098.1,11247.2,0.9,108
64171.8,45942,91540.7,44068.1,26946,107179,793.16,15007.8,0.905,109
73027.6,61210,78188.8,39718.6,31758,81963.5,101.12,2947.83,0.914,110
63602.8,51925,80274.8,45950.8,31201,96517.2,1011.99,5668.68,0.917,111
81392.9,71043,75083.6,50575.8,37715,87883.8,789.21,13989.3,0.935,112
80619,74327,71083.8,41428.7,33607,80788.9,319.16,3064.23,0.938,113
92889.7,80909,75240.3,62202.2,47421,85963.7,172.22,5283.59,0.946,114
88635.5,81587,71197.8,48028.6,37959,82921.1,446.35,12032.9,0.96,116
77599.8,64931,78322.9,44933.3,34023,86551.7,974.86,2405.6,0.975,121
85450,77782,71996.7,60398,44770,88412.9,165.11,14960.3,0.978,122
80472.7,68651,76821.3,63643.6,42351,98485.3,820.81,40389.8,0.98,123
72533.2,60102,79091.2,50120.9,33398,98350.9,198.29,5398.05,0.982,124
93435.6,83135,73656.1,68700.2,46779,96247,703.1,7995.71,0.984,125
88198.1,84410,68477.1,53648.8,38510,91299,376.04,15720.8,0.989,126
61088.7,58903,67967.9,51988.1,40243,84663,176.17,15931.3,0.99,127
42137.5,25102,110012,49050,24110,133328,689.67,2461.86,0.993,128
