"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
41832.6,32706,83823.7,44607.4,29906,97752.6,202.24,2414.33,0.506,0
88826.4,82391,70654.9,48155.7,32855,96056.3,168.27,2264.95,0.511,1
77230.2,68443,73950,46717.1,37947,80682.4,206.98,3436.71,0.534,3
68335.2,61894,72356.2,39119.1,29654,86454.1,131.14,2859.56,0.565,5
40485.1,33563,79052.2,42728.5,24139,116005,267.81,3132.13,0.629,6
40053.9,30695,85517.8,70565.6,33011,140092,322.32,4512.44,0.643,7
47318.8,45267,68506.5,29185.4,23335,81966.6,133.51,1576.25,0.659,8
59661.9,45285,86342.1,60758.9,41701,95486.8,304.94,4372.76,0.677,9
87003.8,77187,73871,42790.6,32867,85323.4,277.29,1912.84,0.683,11
27586,25542,70780.6,34621.2,27762,81728.2,79.79,1541.33,0.711,12
26581.2,16963,102695,41355,26119,103765,108.23,2169.89,0.733,13
73766.8,57966,83400.2,62773.6,37994,108278,453.46,4360.15,0.734,14
57331.1,47063,79834.5,51430.4,40531,83159.6,280.45,2588.93,0.747,15
77302.6,60723,83429.7,46306.8,38019,79822.3,292.3,3814.04,0.754,17
58762.5,54967,70061.4,53516.8,37927,92474.5,372.88,4312.62,0.766,18
39216.9,30446,84415.6,57124.3,34142,109651,177.75,4123.47,0.78,19
84095.5,68523,80429.7,112003,58699,125049,837.4,6835.59,0.796,20
66137.6,55159,78580,55208.5,37303,96993.4,319.95,5145.85,0.834,23
87977.9,78234,73698.4,48267.2,38138,82941.9,301.78,3617.13,0.848,24
42597.9,36287,76933.9,39609.9,27215,95384.1,1301.13,2900.3,0.874,26
89688.1,87683,67034.6,71249.4,52295,89289.6,331.8,6575.63,0.898,28
49106,39678,81108.2,35501,19758,117755,210.93,3404.7,0.908,29
48486.9,36726,86522.8,46643.4,30690,99603.2,256.75,3641.38,0.91,30
86949.9,62234,91563.3,59344.6,40586,95826.3,316.79,3795.61,0.913,31
53222.4,42711,81664.8,39146.3,28167,91081.5,182.49,2576.32,0.934,33
22741.9,16078,92699.1,39385.9,18522,139358,153.26,2438.58,0.943,34
26922.3,20603,85637,61042.1,32315,123796,400.53,2951.71,0.963,35
71652.4,62751,74832.4,46459.1,35547,85654.1,162.74,2840.16,0.964,36
39315.4,24851,103681,143001,47239,198390,803.43,7918.11,0.966,37
58550.8,54056,70985.4,32916,27004,79883.8,251.22,2445.37,1.008,39
49486.4,28891,112254,51275.2,35115,95696.1,416.33,3398.88,1.017,40
78694.8,67340,76586.6,118615,52140,149091,410.01,6171.14,1.025,41
24341.2,16842,94717.2,42590.8,32026,87155.1,134.3,2287.26,1.031,42
31945,24803,84407,119325,56323,138843,374.46,6401.03,1.052,43
32184.5,26191,80533,36463.3,20879,114453,396.58,1507.38,1.083,44
53341,49267,70955.3,51316.9,32227,104357,191.97,3319.34,1.084,45
66624.2,55399,78815.3,43962.3,29315,98281.3,266.23,3390.15,1.086,46
44899.5,34803,84548.2,40548.9,19219,138270,532.46,2192.2,1.093,47
60070.8,46810,84101.7,47113.9,30286,101950,222.78,2812.03,1.094,48
61287.4,56216,71448.2,32189.5,24748,85242,195.13,3063.26,1.096,49
67873.2,63173,70412,52200.6,32337,105793,192.76,3675.33,1.103,50
80291.8,73371,71717.7,74787,54459,89998.7,240.95,4101.16,1.153,51
43227.8,33347,84954.5,31171,25255,80887.7,217.25,2101.02,1.166,53
69855.2,63262,72366.2,40053.2,33162,79154.7,158.79,2802.33,1.191,55
55463.9,47144,77101.6,50610.7,34252,96835.9,391.05,3327.1,1.202,56
23161.6,15119,100398,40998,28955,92793.9,246.48,1823.6,1.225,58
64409,57967,72819.1,42790.6,34603,81042.8,88.48,2184.44,1.238,59
34423.6,23047,97886.3,45879.1,24947,120525,521.4,3703.46,1.298,63
76529.5,71719,69931.8,35485.5,30259,76855.8,192.76,3159.29,1.319,64
55916.6,54151,67672.8,30673.3,23219,86576,70.31,1866.28,1.328,65
54027,52109,67948.3,33999.5,25689,86737.1,246.48,2596.69,1.334,66
59313.1,49270,78894.7,36395.4,27462,86854.8,243.32,2631.61,1.339,67
62665.7,59959,68494.4,33938.4,27795,80021,258.33,2679.14,1.362,68
21598.5,14163,99942.1,45296.1,26755,110952,297.04,1756.67,1.411,71
24000.1,18868,83361.9,34792.9,22080,103269,243.32,1844.94,1.412,72
74763.9,62015,79008.8,71073.8,50347,92515.9,323.9,3837.32,1.435,73
61238.1,46667,85998.7,120923,85387,92810.6,331.01,6939.38,1.446,74
47636.8,37607,83014.5,38005.6,24183,102995,156.42,2965.29,1.467,76
12297.7,11508,70033,86949.8,85104,66957.4,42.66,1153.33,1.473,77
93231.6,86666,70500.9,60017.8,46138,85251.3,255.96,4295.16,1.497,79
67328,54307,81249.4,56836.2,28535,130535,142.99,2796.51,1.513,80
21588.5,14895,94986.5,57534.6,22907,164604,1108.37,3349.41,1.524,81
41332.8,23230,116607,47923.8,21998,142774,362.61,2507.45,1.559,84
55824.2,27107,134965,65767,31475,136937,724.43,5165.25,1.58,87
69566.4,66671,68382.1,36867.8,27743,87091,102.7,3213.61,1.589,88
30051.6,26938,73110.8,39265.6,23578,109140,167.48,2496.78,1.627,90
49526.4,40507,80128.4,44325.1,29791,97509,151.68,2134.97,1.68,95
116412,107060,71261,46294.2,35620,85175.1,273.34,3255.32,1.709,96
50692.2,45979,72253.9,37063.7,29483,82386.7,198.29,2131.09,1.762,98
86755.1,79307,71690.8,35712.5,30847,75873,282.82,2418.21,1.763,99
62410,53554,76373.5,43698.5,32134,89121.3,167.48,2326.06,1.821,103
30597.5,26825,74752.5,41347.2,30889,87724.8,342.07,2719.88,1.825,104
45364.6,43219,68789.4,45684.1,30679,97589.6,134.3,3007,1.872,106
59717.3,54166,72252.6,42392.9,32518,85437.6,263.07,2865.38,1.885,107
66697.4,59983,72872,49966.6,36187,90491.4,79,3007,1.889,108
53528.9,48542,72268.7,45082.7,33786,87448.6,324.69,3828.59,1.907,109
