"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
40897.8,26647,100585,55972.9,28039,130826,165.11,35548.6,0.601,0
53381,47858,73099.1,39805.9,27206,95887.6,229.89,50116,0.601,1
89550.2,79067,74225.2,44136.9,35723,80971.9,209.35,27414.1,0.602,2
36499.5,24655,97020.2,80536.2,37291,141536,191.18,73132.2,0.605,4
57063.9,49703,75241.8,43630.6,27027,105797,425.81,38096.8,0.608,5
50980.2,46800,71389.7,46310.7,33204,91405.2,242.53,35106.2,0.609,6
28401.4,18046,103143,47712.4,19146,163318,319.16,34467,0.615,7
86682,73855,76918.1,74971.3,46191,106370,444.77,38923.2,0.615,8
28757.2,17250,109254,64804.7,30038,141389,324.69,29359,0.617,9
52846.6,42892,80746,67625.5,44700,99147.8,348.39,64315.9,0.619,10
89875.9,75978,77523.9,55272.5,38174,94890.3,172.22,38153,0.626,11
77649.1,70091,72602.9,34183.8,28075,79795.8,132.72,10934.8,0.626,12
92212.1,80394,75170,68101.8,43626,102304,516.66,45283.5,0.627,13
101162,88915,74562.7,47773.5,36451,85892.9,417.91,31459,0.628,14
35169.8,21390,107755,52440.1,27454,125181,319.16,32905.3,0.628,15
77581.4,73638,69045.5,52037.6,37270,91503.5,383.94,59657.9,0.631,16
22663.4,19045,77987.4,40289,26549,99453,21.33,22808.6,0.631,17
47145.6,40070,77108.3,46330.1,30658,99037.5,485.06,25629.3,0.632,18
77093.2,73593,68653,40120.2,34013,77303.2,327.85,26124,0.633,19
38058,15630,159576,83371.5,21246,257170,273.34,65493.4,0.634,20
91807.9,71950,83623.6,74967.4,43658,112535,229.1,109891,0.634,21
107032,94266,74411.4,62729.9,38462,106886,110.6,21213.9,0.636,23
66380.9,59352,73297.3,42496.7,31788,87613.6,169.06,66279.1,0.636,24
68997.4,69263,65284.7,33585.3,26991,81547.4,154.05,22687.3,0.636,25
50528.2,37979,87190.7,65066.6,30319,140645,265.44,29546.2,0.638,26
82979,76047,71509.9,54406.3,39887,89391.9,1140.76,96182.3,0.639,27
41023.3,37326,72027.6,53118.2,35018,99410.4,120.87,21200.3,0.64,28
57522.8,51410,73328.5,39662.3,28834,90147.4,203.82,17927.5,0.643,29
40938.6,34805,77085.2,36676.7,22353,107531,206.98,20801.7,0.648,31
78513.8,77530,66367.6,53338.4,37930,92158.8,1609.23,64934.7,0.65,33
40907,29960,89482.1,28001,21080,87052.8,567.22,22792.1,0.651,34
37193.3,25627,95114.6,61234.2,45883,87462.5,157.21,32343.7,0.651,35
63977.8,59610,70338,19845.2,17722,73387.7,11.85,12854.4,0.651,36
67119.4,58879,74708,45881,31599,95156.7,63.2,39376.2,0.653,37
46855.3,37714,81420.9,41741,25666,106582,56.88,20487.4,0.653,38
87100.9,74800,76313.4,35981.2,29300,80479.9,68.73,35054.8,0.654,39
82936.7,77871,69799.3,37346,29407,83228.7,638.32,27421.9,0.655,40
66047.5,60054,72076.6,54785.6,31606,113600,274.13,35786.2,0.659,41
