"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
55259.8,42825,84565.3,128271,55577,151256,876.9,5617.27,0.601,0
107815,97855,72206.7,71143.7,44495,104786,383.94,3580.27,0.604,1
94301.9,71755,86128.8,91053.9,58603,101826,407.64,5657.04,0.607,3
42087.4,28950,95276.1,69304.6,51030,89005.4,237.79,3991.55,0.608,4
46823.7,35764,85802.4,70186.3,33424,137618,388.68,3374.63,0.616,6
27535.2,16855,107063,53091,23571,147612,147.73,2352.25,0.621,7
29233.8,22939,83520.1,65065.7,40223,106013,394.21,4710.32,0.622,8
21811,16454,86872.9,82533.4,37494,144261,316,4844.18,0.623,9
77545.2,50275,101084,136118,69171,128965,476.37,8486.53,0.626,10
72271.4,58463,81015,67962.1,43247,102989,153.26,3975.06,0.628,11
52136.7,40512,84341.2,83592.7,56576,96831.3,455.83,3511.4,0.628,13
70930.9,42054,110537,137740,57714,156408,285.19,6086.75,0.636,15
21878,18419,77843.4,56149.4,37463,98225.1,286.77,3434.77,0.638,16
57693,27223,138889,76063.5,23811,209353,579.86,5184.65,0.643,17
100694,90367,73025.7,54127.9,37227,95289.1,255.96,3184.51,0.643,18
36695.9,14411,166880,84931.3,34575,160985,259.91,3755.84,0.645,21
68001,59512,74884.3,66854.3,43560,100582,517.45,3228.16,0.65,22
117691,112710,68432,68425.7,49894,89877.5,373.67,4950.88,0.65,23
61247.3,38391,104553,58708.3,32455,118549,628.05,4054.6,0.663,25
133985,114418,76743.8,94601.2,52210,118747,841.35,6285.6,0.671,26
87902.4,72408,79559.9,113265,59612,124521,984.34,7445.72,0.673,28
31045.6,19149,106251,74276.8,41949,116041,387.89,4408.65,0.674,29
87461.2,77226,74221.9,68253.1,41274,108374,391.84,3996.4,0.677,30
116352,103627,73583.8,59107,43567,88912.1,171.43,3427.01,0.682,32
117153,105320,72899.3,88736.6,56408,103096,177.75,4841.27,0.685,33
81919.5,66120,81196,60198.2,41372,95358,301.78,4029.38,0.686,34
56538.8,49799,74405.6,26942.7,21043,83910,31.6,1105.8,0.692,35
44995.7,38534,76525.7,89625.1,56038,104816,310.47,7136.29,0.693,36
43237,27949,101384,112164,50713,144949,575.12,8441.91,0.693,37
67305.7,63635,69316.4,67358.7,38563,114473,217.25,3896.49,0.694,38
78577.7,70924,72608.3,66670,43228,101075,352.34,3713.16,0.698,40
115187,88542,85257.5,67278.2,43146,102191,364.98,4010.95,0.708,41
35250.6,19742,117019,93758.3,45130,136152,829.5,4397.98,0.712,42
22232.2,14938,97537.2,100867,46394,142485,1170.78,11025,0.721,43
58456.1,33074,115831,90385.6,37666,157264,473.21,4245.69,0.721,44
50697.6,36583,90821.3,112653,51571,143158,592.5,4441.63,0.723,45
35507.8,27414,84885,51509.9,29282,115284,396.58,3789.79,0.727,46
106636,96645,72310.8,54320,41473,85836.9,222.78,2439.55,0.733,47
45425.4,28265,105325,56017.5,27001,135964,301.78,3185.48,0.738,48
102106,88359,75732.1,58979.9,41175,93875.1,353.92,3590.94,0.739,49
36183.8,31932,74262.3,55679,33992,107348,286.77,2912.91,0.74,51
155203,137394,74030.6,117236,65846,116684,789.21,7428.26,0.741,52
112285,92799,79297.5,71399.8,52235,89580.8,233.05,3912.98,0.742,53
118000,99073,78056.2,68752.6,51537,87427.9,464.52,3913.95,0.749,54
37869.4,31206,79529.8,125999,59666,138395,319.95,4922.75,0.755,55
104841,88910,77278.7,88576.5,52538,110491,437.66,5537.73,0.757,56
44306.6,38398,75620.5,83834.2,38436,142943,376.83,3724.8,0.758,57
123831,109814,73901,103009,66054,102201,328.64,5980.05,0.759,58
83648.2,58578,93584.1,76889,44866,112312,490.59,4786.95,0.76,60
78170.4,54654,93734.7,84420.1,50494,109569,445.56,4511.47,0.761,61
99467.1,90869,71737,56480.2,39621,93422.3,451.09,4982.89,0.761,62
65802.7,46779,92187.6,82146.4,51663,104205,369.72,6505.79,0.766,65
99959.1,82867,79053.4,64023.9,42583,98533.9,567.22,4157.42,0.768,66
78061.8,57567,88867.9,64362.4,36079,116912,390.26,4889.77,0.776,68
61333.6,45180,88967.6,67504.2,45896,96390.9,548.26,6680.39,0.783,69
129671,114149,74447.6,75577.6,57489,86156.5,443.19,4531.84,0.784,70
79932.9,64338,81421.3,77978.3,39542,129239,378.41,3904.25,0.785,71
38208.2,29891,83771.4,111936,46835,156632,407.64,5235.09,0.791,73
131855,115506,74812,81503.3,52934,100907,378.41,4796.65,0.802,74
87198.6,74818,76380.7,65318.8,38118,112302,421.07,3535.65,0.803,75
91027.1,68947,86523.7,76111.1,50583,98610.5,341.28,3657.87,0.813,76
134973,120671,73303.1,63343.9,47659,87104.4,409.22,4223.38,0.817,77
83628.9,70582,77650.2,69525.7,49062,92871,308.89,4381.49,0.818,78
43023.8,36640,76954.3,63316.8,42656,97278.9,377.62,3941.11,0.819,79
156760,144690,71002.9,88700.7,59330,97978.9,586.18,5205.02,0.83,80
30364.9,18276,108886,46525.1,24340,125270,180.12,2950.74,0.832,81
100530,83859,78564.2,50873.6,32519,102526,347.6,3790.76,0.84,84
45357.6,36811,80751.9,61174,45227,88644,214.09,3526.92,0.84,85
27566,25035,72161.6,72678.2,40319,118134,412.38,4380.52,0.84,86
89731.2,59462,98897.2,81351,35238,151297,436.87,4721.96,0.843,87
76801.3,70387,71508.3,54183.2,35687,99502.7,344.44,3865.45,0.844,89
36325.5,18462,128948,84052.4,45114,122101,1005.67,4966.4,0.844,90
74345,52023,93656.2,66125.9,42039,103086,389.47,3661.75,0.846,91
62494,33451,122436,98772.2,36175,178939,345.23,5598.84,0.848,92
132920,120603,72229.4,78519.6,57947,88802.8,327.85,4315.53,0.85,93
60430.4,48104,82329.2,63805.6,41848,99922.7,168.27,3019.61,0.851,94
32651.8,20615,103802,88260.3,36503,158459,316,4407.68,0.851,95
122013,107790,74183.3,56859.5,45150,82532.5,349.18,2920.67,0.851,96
