"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD86","CD206","Time"
96279.671875,77813.000000,81089.085938,100056.000000,54577.000000,120147.132812,9380.910156,72279.000000,1.197807
57581.523438,51028.000000,73952.789062,59321.000000,33620.000000,115635.367188,1159.619995,23060.000000,1.604081
71385.984375,56457.000000,82865.757812,103702.000000,53225.000000,127688.382812,4752.439941,13132.000000,1.607083
56404.421875,41764.000000,88509.718750,65944.000000,35588.000000,121437.171875,4082.539795,33833.000000,1.698144
140203.671875,122225.000000,75176.015625,49496.000000,35061.000000,92517.890625,3229.379883,2246.000000,1.801213
51869.820312,41536.000000,81840.835938,33699.000000,16148.000000,136766.015625,832.369995,16759.000000,1.803215
47129.031250,29232.000000,105659.828125,208028.000000,123056.000000,110789.593750,1533.839966,17817.000000,2.089407
148530.281250,117234.000000,83031.203125,144652.000000,75878.000000,124936.257812,45649.449219,29305.000000,2.113424
61849.890625,40580.000000,99886.507812,83161.000000,33152.000000,164395.484375,1508.429932,9606.000000,2.211490
72429.570312,50773.000000,93489.539062,76966.000000,44657.000000,112950.796875,4485.250000,46469.000000,2.381604
69697.750000,54541.000000,83748.226562,60029.000000,32157.000000,122339.164062,3793.789795,23587.000000,2.822902
92750.742188,77184.000000,78753.546875,56572.000000,47236.000000,78488.921875,296.449982,16897.000000,3.019034
83743.953125,74628.000000,73541.351562,43908.000000,26132.000000,110116.125000,1858.010010,21900.000000,3.577410
49713.910156,34745.000000,93770.343750,87206.000000,38237.000000,149466.031250,4454.449707,59122.000000,3.687484
45487.410156,31497.000000,94645.937500,94259.000000,39929.000000,154708.531250,4870.250000,17727.000000,3.833582
85443.242188,67128.000000,83416.875000,102519.000000,44024.000000,152614.140625,3490.409912,11229.000000,3.908633
54135.542969,35773.000000,99176.117188,72460.000000,36317.000000,130758.000000,2739.659912,24629.000000,4.208835
46161.281250,35613.000000,84947.234375,52271.000000,35117.000000,97549.117188,4663.889648,9014.000000,5.053404
200276.062500,163585.000000,80235.304688,137774.000000,87633.000000,103033.750000,18633.230469,51759.000000,5.324586
54336.203125,40469.000000,87992.718750,45647.000000,30529.000000,97989.515625,1208.900024,18398.000000,5.558744
105585.875000,79573.000000,86960.101562,96663.000000,54037.000000,117232.757812,17700.759766,11699.000000,5.728859
91168.375000,66308.000000,90106.937500,54364.000000,33924.000000,105022.968750,2294.599854,18439.000000,5.836932
54902.632812,39317.000000,91515.093750,64638.000000,40645.000000,104222.320312,850.079956,28344.000000,6.168155
51958.300781,33217.000000,102511.937500,262143.000000,144917.000000,118549.265625,1506.119995,31661.000000,6.352279
53057.980469,41565.000000,83657.117188,86193.000000,46237.000000,122169.359375,2199.889893,12343.000000,6.429331
63493.882812,53553.000000,77701.257812,67157.000000,37749.000000,116591.203125,2364.669922,15133.000000,6.968695
47851.089844,31530.000000,99459.851562,126462.000000,71946.000000,115194.921875,448.910004,11049.000000,6.993711
83180.679688,68960.000000,79050.601562,85600.000000,52784.000000,106279.960938,5222.909668,50557.000000,7.086774
68442.445312,57222.000000,78386.710938,52954.000000,31826.000000,109042.718750,2828.209961,12705.000000,8.025406
50650.851562,37928.000000,87519.882812,95390.000000,36060.000000,173363.265625,4681.600098,59007.000000,8.503728
74369.812500,57911.000000,84161.906250,121545.000000,68327.000000,116580.171875,1636.250000,33565.000000,8.986053
148268.781250,124422.000000,78096.656250,82429.000000,57410.000000,94096.281250,26019.070312,5236.000000,9.109136
206920.750000,169004.000000,80239.273438,91666.000000,60892.000000,98657.015625,11821.809570,34976.000000,9.619480
57930.703125,46855.000000,81027.570312,62584.000000,41127.000000,99727.789062,5068.909668,12365.000000,9.806606
46811.453125,39276.000000,78109.671875,64845.000000,36264.000000,117187.351562,3006.079834,84009.000000,10.003738
131114.718750,96876.000000,88698.289062,96194.000000,58552.000000,107667.890625,950.179993,4844.000000,10.033759
117796.906250,86944.000000,88792.078125,97570.000000,58064.000000,110125.859375,1253.559937,81856.000000,10.037762
51660.472656,42047.000000,80519.906250,50100.000000,31339.000000,104768.929688,3040.729980,5535.000000,10.038762
64982.242188,51185.000000,83201.648438,128300.000000,66961.000000,125569.632812,944.789978,27393.000000,11.051445
50874.421875,40437.000000,82451.867188,147853.000000,71921.000000,134726.906250,744.589966,23258.000000,11.383668
47779.992188,29016.000000,107916.656250,126709.000000,54268.000000,153018.375000,923.229980,16921.000000,12.120164
52911.832031,34421.000000,100741.687500,57378.000000,30965.000000,121437.898438,778.469971,19385.000000,12.173200
47625.152344,35281.000000,88465.796875,23166.000000,17045.000000,89070.515625,1764.069946,3879.000000,12.568466
46296.371094,34100.000000,88975.921875,30430.000000,19908.000000,100173.828125,1141.140015,19183.000000,12.963733
54687.750000,44608.000000,80344.703125,65810.000000,36832.000000,117097.210938,1622.390015,13153.000000,13.110831
60995.902344,55496.000000,72030.906250,35038.000000,29068.000000,78995.820312,652.190002,5609.000000,13.339986
49899.562500,41259.000000,79260.710938,54187.000000,34859.000000,101873.234375,858.549988,7875.000000,13.691222
50082.050781,44004.000000,74588.156250,9932.000000,9380.000000,69392.703125,110.879997,2296.000000,13.891356
44572.589844,36607.000000,79796.476562,34574.000000,26363.000000,85947.789062,2053.589844,14937.000000,13.926380
53744.492188,46241.000000,76170.484375,69859.000000,40773.000000,112287.046875,4584.580078,8836.000000,13.993426
52675.621094,39148.000000,88182.023438,71273.000000,45308.000000,103093.218750,1109.569946,14190.000000,13.995427
51184.890625,37492.000000,89471.171875,72700.000000,37328.000000,127637.890625,1945.789917,32444.000000,14.261606
65309.300781,49715.000000,86092.945312,73716.000000,49255.000000,98082.468750,971.739990,9872.000000,14.736926
55015.601562,47061.000000,76613.390625,35785.000000,26581.000000,88228.656250,951.719971,9337.000000,14.873019
144709.828125,108548.000000,87368.765625,108514.000000,59076.000000,120380.078125,20337.240234,40030.000000,15.158212
116181.351562,102877.000000,74011.304688,73370.000000,47577.000000,101065.140625,3438.049805,10710.000000,15.234262
58599.042969,49794.000000,77124.695312,75608.000000,43810.000000,113103.078125,2402.399902,43779.000000,15.237264
48049.382812,37072.000000,84941.851562,105275.000000,63824.000000,108098.867188,11410.629883,38812.000000,15.380361
68190.429688,50911.000000,87779.226562,79386.000000,41467.000000,125464.609375,1344.419922,116823.000000,15.892705
58738.082031,48238.000000,79801.382812,48462.000000,28206.000000,112600.351562,865.479980,14667.000000,16.309986
60133.222656,50308.000000,78335.273438,46409.000000,25856.000000,117630.734375,624.469971,19537.000000,16.464090
105517.929688,78701.000000,87867.023438,90334.000000,50061.000000,118258.304688,3203.969971,8246.000000,16.569162
111141.156250,101521.000000,71746.203125,84778.000000,53313.000000,104214.937500,1111.880005,18758.000000,16.613190
64540.632812,53953.000000,78396.656250,53263.000000,29653.000000,117716.390625,1367.520020,16275.000000,16.627199
52447.312500,33897.000000,101400.929688,69782.000000,42029.000000,108811.382812,1523.059937,44831.000000,16.674232
51583.839844,40252.000000,83985.859375,116345.000000,48860.000000,156053.734375,1032.569946,29287.000000,17.036476
147278.125000,131457.000000,73423.390625,94931.000000,57029.000000,109091.843750,9454.059570,40782.000000,17.508793
56904.492188,53074.000000,70265.906250,48803.000000,35286.000000,90640.859375,714.559998,20370.000000,17.878042
67976.343750,47381.000000,94022.875000,51814.000000,34353.000000,98846.750000,2841.300049,7719.000000,18.001125
53686.820312,46402.000000,75824.742188,37457.000000,27814.000000,88257.062500,488.179993,5303.000000,18.159231
111644.382812,86180.000000,84900.507812,95443.000000,46400.000000,134805.015625,7541.379883,69521.000000,18.253296
133261.156250,113008.000000,77281.281250,79344.000000,52800.000000,98482.734375,8927.379883,9903.000000,18.515472
75342.304688,59649.000000,82778.148438,71969.000000,49697.000000,94906.335938,4856.389648,18088.000000,18.636555
68609.921875,56429.000000,79682.773438,52547.000000,35901.000000,95922.679688,8456.910156,7178.000000,19.053835
72896.460938,48671.000000,98155.835938,61068.000000,31707.000000,126222.992188,8445.359375,40888.000000,19.341028
80442.539062,63340.000000,83231.484375,93166.000000,38632.000000,158048.421875,6069.139648,3870.000000,19.466114
58169.281250,41827.000000,91141.664062,74666.000000,34419.000000,142168.890625,4468.310059,16049.000000,19.973454
119677.890625,99227.000000,79043.109375,68805.000000,46171.000000,97663.132812,4606.139648,3969.000000,20.399742
62157.992188,47048.000000,86583.625000,101345.000000,42120.000000,157686.296875,2158.310059,53080.000000,20.493805
73763.093750,51325.000000,94186.812500,55449.000000,27433.000000,132464.750000,2368.520020,60708.000000,20.537834
58697.792969,44820.000000,85828.171875,75734.000000,36228.000000,137001.859375,4323.549805,80446.000000,21.072195
50920.242188,40932.000000,81528.125000,77262.000000,32276.000000,156879.484375,1066.449951,18137.000000,21.079199
145369.484375,124350.000000,76613.867188,72826.000000,51882.000000,91991.921875,10917.830078,9230.000000,21.233301
46550.750000,30117.000000,101296.609375,56486.000000,31429.000000,117785.054688,3764.529785,10186.000000,21.269327
48730.359375,35694.000000,89471.414062,59391.000000,34126.000000,114055.226562,11626.229492,10964.000000,21.357388
77730.468750,56240.000000,90578.671875,73195.000000,32116.000000,149361.937500,2525.599854,31521.000000,22.563200
53870.890625,47741.000000,73950.750000,13556.000000,10413.000000,85317.007812,289.519989,4457.000000,22.987484
68642.312500,53105.000000,84710.343750,93301.000000,44485.000000,137452.500000,5791.169922,89377.000000,23.033516
56373.613281,46669.000000,79163.921875,55715.000000,37337.000000,97794.101562,2547.159912,31071.000000,23.493826
48998.171875,36965.000000,86869.851562,93119.000000,43009.000000,141892.328125,2276.889893,14874.000000,23.494825
50567.113281,43664.000000,75896.992188,58504.000000,36480.000000,105101.929688,3285.589844,27364.000000,23.514839
68574.375000,61076.000000,73581.937500,40647.000000,29504.000000,90287.484375,26347.859375,22243.000000,23.651934
73827.875000,58220.000000,83105.179688,97444.000000,46684.000000,136793.968750,5232.919922,47474.000000,24.043196
