"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
82646.5,72095,75127.5,38541.7,29835,84661.2,1758.4,1646.37,0.001,1
117389,94969,81007.7,64676.7,40313,105144,5036.8,3797.64,0.002,2
151895,126537,78669.3,76423,53209,94128.1,4230.4,4430.25,0.004,3
60631,54896,72382.5,39964.3,28500,91898.3,825.6,1541.43,0.004,4
25486.5,18244,91552.5,84063.9,27508,200277,7814.4,5863.77,0.005,5
66575.3,49490,88160.9,80501.9,50594,104277,4158.4,8114.04,0.01,6
91391,76537,78255,35108.4,27609,83337.4,988.8,1139.49,0.015,8
28679,16735,112310,54703.4,24719,145032,3124,5412.33,0.015,9
71173.4,47144,98939.9,62273,27544,148167,480.8,6464.7,0.015,10
99347,86656,75134,56670.6,37168,99923.7,8724,3193.74,0.021,11
168825,133240,83038.9,104762,67384,101889,1032.8,6551.82,0.027,12
36857.3,26820,90062.7,108967,49056,145574,2656,3957.03,0.03,13
160241,134223,78239.5,82155.1,57263,94024.4,2451.2,2422.53,0.03,14
55472,36524,99535,49673.2,30188,107837,2434.4,2268.09,0.034,16
102699,90703,74203.9,33461,26779,81888.8,1063.2,2635.38,0.034,17
53107.1,46415,74984.9,106085,49419,140683,2336.8,9099.09,0.037,18
134861,108035,81809.3,68590.2,44611,100763,5260.8,9030.78,0.038,19
33370.7,23130,94551.9,43287.8,14398,197035,698.4,4539.15,0.045,20
67768,52420,84724.2,73385.7,41972,114586,2229.6,4485.69,0.051,21
124188,104770,77682.2,76138.9,51666,96578.8,5611.2,5167.8,0.052,22
113283,98504,75368.9,54428.2,39068,91302.5,2756,3953.07,0.056,24
55529,35268,103186,53406.5,24512,142789,3916.8,8055.63,0.058,25
38882.2,19009,134052,51637.4,21521,157247,592,2940.3,0.059,26
78922.7,65533,78926.3,59451.5,36701,106161,1476,11928.5,0.067,27
88449.7,76720,75555.7,70335.5,52004,88637.6,3181.6,6252.84,0.067,28
80016.3,61473,85304.9,89806.9,53957,109079,776,3559.05,0.072,29
72688.2,57717,82535.4,64664.8,39121,108327,960,2688.84,0.073,30
70805.3,56154,82635.2,35588.5,21150,110276,1510.4,1133.55,0.074,31
144550,119965,78966.8,53715.4,40985,85892.3,880,1778.04,0.076,32
