"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
77592.8,65777,77308.5,42039.4,29409,93681.9,480,2343.33,0.005,1
82922.6,68325,79537.7,63958,40405,103738,236.8,1505.79,0.01,2
73476.8,55217,87208.2,68723.8,39841,113046,255.2,1264.23,0.014,3
92655.4,75501,80426.3,89367.3,46669,125496,615.2,2753.19,0.015,4
98908.7,86189,75207.7,73104.6,55581,86198.2,233.6,2074.05,0.021,7
46055.1,32456,92995.6,39035.7,13148,194573,184,1352.34,0.039,11
38234,27348,91623,51983.9,23060,147737,463.2,2776.95,0.04,12
65123,40100,106431,147262,54916,175740,952.8,7389.36,0.05,15
70647.7,51490,89919.8,55559.8,31810,114466,326.4,1355.31,0.057,16
121554,110086,72362.9,49736.6,38630,84378.4,94.4,1269.18,0.058,17
68846.7,50339,89631,52573.9,20787,165752,148,1122.66,0.062,18
164770,127681,84572.8,85662.7,55649,100882,359.2,2627.46,0.062,19
138686,122325,74301.2,62884.8,50049,82343.7,348.8,2057.22,0.07,22
118817,107618,72355.6,65055.9,51622,82590.8,429.6,1805.76,0.072,23
31631.3,21893,94687.4,56814.1,33957,109650,368.8,1620.63,0.077,25
55380.8,35204,103097,52833.3,27360,126553,272,1722.6,0.078,26
68228.2,47129,94875.8,110944,61161,118880,624.8,4411.44,0.093,31
134471,118860,74143.6,80462.2,53992,97665.8,319.2,1455.3,0.112,34
25493.5,19474,85793.5,35343,22757,101781,304,1107.81,0.114,35
107402,88788,79275.4,46707.2,32368,94568.8,521.6,1381.05,0.117,37
134087,109767,80056.4,66481.5,42052,103608,372,1584,0.128,40
86965.3,59569,95676.6,60538.5,26353,150550,561.6,2452.23,0.134,43
31001.9,24591,82621.3,74429.2,36799,132552,474.4,2233.44,0.135,44
118555,104071,74657.1,69460.4,47155,96536,256.8,1496.88,0.143,47
108011,75028,94346.5,65187.5,43812,97510.5,353.6,1901.79,0.147,48
55026.7,32498,110968,66907.2,32322,135661,357.6,1782,0.148,49
39357.2,25945,99414.8,64847,34233,124144,343.2,1810.71,0.149,51
100051,90420,72516.8,41047.4,32068,83886.8,301.6,901.89,0.155,53
86066,70041,80530.3,41746.3,26765,102219,315.2,967.23,0.158,54
43228.4,37198,76160.4,64502.5,34877,121204,663.2,1659.24,0.167,57
51189.8,32649,102753,48189.2,21209,148905,226.4,1449.36,0.178,61
136064,104728,85145.2,90872.1,45100,132049,321.6,2318.58,0.18,62
66316.4,49401,87976.2,100236,45885,143163,258.4,2420.55,0.186,63
101980,80728,82788.9,46348.8,27628,109943,272,1502.82,0.187,64
56735.6,47250,78692.6,43181.8,29926,94565.4,256,1056.33,0.187,65
29533.9,24420,79260.2,60659.3,37444,106168,414.4,1992.87,0.188,66
81113.8,57589,92307.1,106949,59061,118674,642.4,3377.88,0.188,67
133253,101712,85858.7,78387.2,47728,107635,347.2,2510.64,0.197,71
112603,94928,77738.5,54065.9,37344,94881.7,350.4,1372.14,0.2,75
48032.4,25992,121108,51043.4,29816,112194,424.8,1337.49,0.206,76
61985.8,47720,85127.9,64444.1,35320,119575,458.4,1530.54,0.208,77
109946,88572,81351.3,81406.7,48424,110174,247.2,1593.9,0.213,78
36181.9,28031,84592.6,49232.7,23739,135916,499.2,1233.54,0.216,79
19907.2,13081,99735.2,48963.4,24397,131527,416,1481.04,0.221,80
60668.4,36308,109507,48887.2,18260,175458,372,1622.61,0.221,81
126103,98717,83716.7,103634,49609,136906,450.4,2335.41,0.224,82
35945.5,22627,104111,66262.7,28083,154634,168,1478.07,0.237,85
28910.7,18376,103107,62968.9,30136,136937,418.4,1343.43,0.247,88
88020.7,64870,88924.3,78306,45750,112172,141.6,1525.59,0.252,90
39369.7,21585,119534,52175,21525,158854,560,2051.28,0.253,91
165509,132172,82065.8,62570,41852,97978.3,440.8,2450.25,0.254,92
106248,84892,82022.5,77004.2,41176,122560,200.8,1273.14,0.254,93
38598.3,35083,72102.7,67601.2,40139,110374,286.4,1597.86,0.258,94
79508.5,62794,82980.4,65838,38845,111076,144,877.14,0.259,95
41701.1,32325,84545.3,49441.6,30021,107931,300.8,1545.39,0.259,96
102826,82316,81864.9,86376.5,57212,98943.8,357.6,1464.21,0.262,98
102287,80552,83219.2,87998.1,48540,118810,624.8,2438.37,0.272,101
43375.8,32768,86751.6,74401.5,39684,122870,588.8,2085.93,0.273,103
32688.2,17257,124138,72594.7,26157,181885,326.4,1599.84,0.273,104
81836.8,64253,83470.9,91392.8,36921,162225,248.8,2186.91,0.275,105
35200.6,34368,67123.7,40792,27028,98910.1,132.8,562.32,0.286,107
104318,79661,85821,71871,47773,98594.2,251.2,1299.87,0.287,108
36449.4,22932,104167,56640.9,29440,126088,452,2255.22,0.292,112
116999,82828,92573.3,82389.8,44616,121022,619.2,2833.38,0.299,114
33192.9,26760,81290.4,96407.2,43228,146159,676.8,4079.79,0.303,116
156842,129650,79280.9,97364.5,53190,119964,597.6,3155.13,0.304,117
63985.7,41692,100580,61236.4,34088,117730,212,1338.48,0.308,118
114989,90081,83657.3,72718.5,48901,97455.6,261.6,2172.06,0.309,119
67199.3,63677,69161.2,48719.9,34809,91726.5,354.4,1520.64,0.31,120
56878.4,42537,87631.5,84265.8,33321,165735,395.2,1655.28,0.312,121
30795.2,19937,101229,65076.7,35777,119207,556,1989.9,0.313,122
21886,15326,93587.5,60910.7,27390,145741,517.6,2176.02,0.322,125
71138.3,60412,77172.1,61380,38188,105337,495.2,2173.05,0.323,126
22096.6,15554,93103,60987,29554,135239,458.4,2001.78,0.327,127
72555.6,66907,71068.8,47296.3,31368,98814.3,259.2,1132.56,0.329,128
76472,58199,86112.6,68150.6,43748,102092,305.6,1835.46,0.329,129
86092.5,57437,98232.1,75315.2,45993,107318,228.8,1590.93,0.345,131
60491.3,52604,75362.3,50441.5,29336,112685,310.4,1197.9,0.346,132
87644.7,68609,83719.1,68464.4,48513,92488.3,262.4,1564.2,0.355,133
52292.8,39977,85725.8,36103.3,27597,85736.4,306.4,1466.19,0.356,134
21840.8,14904,96038.5,77882.3,41628,122612,579.2,2330.46,0.357,137
54642.1,42128,85003.5,53488.7,33172,105675,64,351.45,0.36,139
124606,113587,71893.5,98869.3,62384,103865,563.2,2562.12,0.371,140
54221.7,36757,96674.7,68576.3,39009,115210,493.6,1560.24,0.373,141
82520.9,65921,82038.9,84919.2,38005,146435,235.2,1465.2,0.374,142
56011.8,51549,71209.7,68045.7,45225,98605.7,333.6,2395.8,0.376,144
150262,114743,85823,84419.3,53863,102714,415.2,2672.01,0.378,145
161381,125446,84309.4,83291.7,48646,112211,584.8,2459.16,0.381,148
61446.8,38271,105223,72566,40123,118528,224,1380.06,0.382,149
26714.2,22568,77576.4,41133.5,26028,103570,236.8,1694.88,0.383,150
63378.1,51168,81174.7,26290.4,18928,91027.6,83.2,334.62,0.389,152
27463,16616,108318,54041.1,19256,183924,339.2,1711.71,0.395,154
76624.1,49496,101455,73927.3,35848,135151,347.2,1474.11,0.399,155
140436,120741,76226,62727.4,46693,88041.1,656,2109.69,0.404,156
96903.3,91709,69247.9,41830.5,31721,86422.3,420.8,922.68,0.404,157
25761.8,20465,82498.3,42923.4,27057,103967,261.6,1701.81,0.407,159
49172.8,36512,88261,67094.3,34672,126820,455.2,2369.07,0.407,160
84356.2,73257,75465.4,53558,39005,89987.9,344,1538.46,0.419,161
17359.7,11380,99972.2,38793.1,19184,132524,358.4,1468.17,0.423,162
64548.9,43176,97977.5,58404.1,24968,153299,186.4,1330.56,0.423,163
161628,137387,77099.6,76487.4,49375,101523,312.8,1687.95,0.438,165
129826,117463,72433.9,107746,69667,101357,819.2,4605.48,0.446,170
127136,96701,86162.4,107964,62477,113251,556.8,2515.59,0.449,171
138432,104573,86755.5,74163.9,37805,128565,145.6,1172.16,0.451,172
155700,122816,83083.1,131947,67888,127376,452,3229.38,0.456,173
18815.9,12880,95739.2,54281.7,30468,116759,209.6,1858.23,0.46,176
42985,25016,112611,39846.5,14984,174278,276,1192.95,0.46,179
40017.1,34780,75404.3,100476,44092,149342,665.6,3605.58,0.467,180
30001.1,26617,73868.4,64289.6,35433,118908,435.2,1792.89,0.468,181
39283.1,35308,72914.4,60424.7,26748,148048,323.2,1326.6,0.468,182
40890.7,18860,142090,126006,45784,180367,599.2,3996.63,0.489,190
67643.2,62232,71234.4,30954.3,27164,74680.6,66.4,771.21,0.495,192
