"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
27970.8,20965,87435.9,71231.5,33869,137832,336.8,2627.46,0.002,0
89314.7,81865,71499.8,51630.5,34397,98370.6,312.8,1242.45,0.002,1
116604,101568,75237.7,52308.6,39360,87096,160,1514.7,0.01,2
50566.6,32797,101044,49823.7,21405,152546,233.6,1176.12,0.015,3
83718.2,55698,98505.4,49384.2,27494,117714,93.6,976.14,0.018,4
48382.6,41492,76419.6,59197.1,38516,100725,358.4,1693.89,0.022,6
109798,95644,75234.6,45238.1,34920,84900.4,268,2400.75,0.023,7
148677,126389,77092.7,106314,72309,96355.9,649.6,3238.29,0.023,8
139030,119593,76187.1,83508.5,51101,107098,393.6,1645.38,0.027,9
54169.4,38131,93101.4,38305.1,26312,95407.5,146.4,1242.45,0.032,10
65996.6,51992,83188.8,56945.8,35724,104468,168,1268.19,0.038,11
109568,102035,70374.5,48596.1,35591,89483.2,120.8,1264.23,0.04,12
67767.2,61582,72118.3,57513.1,38654,97510.6,250.4,1696.86,0.048,13
37411.1,23784,103085,35313.3,19644,117812,93.6,873.18,0.05,14
150846,132814,74433.6,76116.1,55850,89316.9,202.4,1505.79,0.052,15
56215.4,52520,70147.2,50864.2,35656,93488.8,31.2,1043.46,0.053,16
113803,94089,79267.3,84028.2,54637,100790,225.6,2080.98,0.055,17
88138.4,76220,75783.8,53737.2,35660,98758.3,138.4,1160.28,0.058,19
109099,98914,72283.9,67220,48658,90536.6,136.8,1171.17,0.062,20
27009.1,20242,87445.2,51904.7,33058,102899,413.6,1431.54,0.062,21
88364.6,78920,73378.9,29052.5,24536,77599.7,136,811.8,0.069,22
65335.1,50956,84029.4,56281.5,37900,97321,149.6,962.28,0.07,23
29626,19501,99562.4,50412.8,35385,93368.7,359.2,1817.64,0.072,24
62371.1,39845,102586,51610.7,26437,127940,112.8,905.85,0.083,25
110787,92745,78285.2,51888.9,40141,84716.1,222.4,1335.51,0.089,26
83396,76752,71209.1,59076.3,39764,97365,134.4,1367.19,0.094,27
78646.6,68376,75380,36186.5,27580,85986.8,72,982.08,0.098,28
67009,61779,71084.1,57107.2,39843,93933.1,186.4,1240.47,0.101,29
18444.7,16652,72591.2,41564.2,28012,97242.2,75.2,810.81,0.103,30
52588.4,46631,73908.6,35973.6,25459,92602.5,178.4,887.04,0.104,31
96436.9,80432,78576.8,80836.5,49760,106465,286.4,2033.46,0.104,32
104124,94256,72397,63155.1,48048,86141.6,156.8,1498.86,0.105,33
68967.6,43912,102930,52918.5,32060,108174,150.4,993.96,0.106,34
19298.8,11840,106821,60760.3,32612,122102,117.6,1993.86,0.106,35
103279,93952,72042,56352.8,40848,90411.7,371.2,1320.66,0.108,36
27433.4,17141,104887,65884.5,40657,106201,379.2,3886.74,0.109,37
67522.3,60576,73051,45532.1,30128,99043.8,102.4,909.81,0.12,38
50892.7,38512,86604.2,38542.7,23652,106796,240,1170.18,0.124,40
68660.3,59838,75198.4,42930.4,30430,92457.6,184,1034.55,0.124,41
38189.6,21492,116452,39230.7,20580,124928,92,728.64,0.131,42
66030.9,50825,85143.2,74194.6,47485,102399,399.2,2296.8,0.141,43
48997.3,36974,86847.1,37075.5,20890,116313,179.2,961.29,0.142,44
84874.9,76841,72388,27230,22329,79920.4,24.8,827.64,0.143,45
