"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
94058.6,81632,75512.4,40551.4,29936,88775.2,1966.4,1872.09,0.006,1
168023,142128,77476.3,80293,56372,93345.6,3297.6,3245.22,0.013,2
99498.4,87156,74816.7,31386,25024,82197.5,8868.8,1972.08,0.023,4
96856.5,87508,72537.2,38942.6,31456,81133.8,1558.4,1651.32,0.028,5
112996,101225,73157.1,57332.9,41081,91462.4,1170.4,4154.04,0.036,6
135166,109399,80972,87458.6,51820,110608,7908,4515.39,0.045,7
132850,112421,77444.9,82316.5,56337,95757.6,6660.8,7022.07,0.047,9
39202,21871,117468,56271.6,25551,144332,13735.2,9406.98,0.053,11
31722.6,14114,147299,82617.5,21778,248619,8570.4,12917.5,0.059,13
120773,107917,73343.1,43175.9,33545,84351.6,2619.2,2580.93,0.063,14
175790,147370,78174.6,75978.5,52986,93974.4,13592,3850.11,0.063,15
77457.1,63300,80193.2,62176,39056,104331,3110.4,3199.68,0.066,16
28940.3,24945,76032.6,35671.7,21569,108386,1708,5856.84,0.068,18
106898,92589,75664.3,64409.4,44301,95283.1,2855.2,3409.56,0.073,20
83052.1,69241,78608,85242,52745,105914,8679.2,8087.31,0.077,21
132277,113409,76439.4,72300.7,48469,97759.4,8315.2,2175.03,0.078,22
66220.4,50244,86374.9,55045,32436,111217,2708,6208.29,0.086,23
32590,22948,93072,42791.8,28180,99517.4,3142.4,7064.64,0.089,24
28755.5,25299,74489.9,36271.6,25111,94663.6,1768,1577.07,0.092,25
35069.6,26543,86588.5,68504,39243,114402,14511.2,12459.2,0.093,26
56726.3,48904,76018.6,83014.5,42716,127363,4675.2,5677.65,0.098,29
47509.8,24732,125894,82775.9,33432,162264,1288,2642.31,0.099,30
118171,103811,74601.3,47628.9,36151,86343.6,2860,2471.04,0.099,31
130053,113828,74877.2,49999.9,38496,85120.5,3056.8,3650.13,0.102,32
63616,48243,86419.6,46027.1,28243,106803,10567.2,2516.58,0.103,33
115801,98567,76994.8,43799.6,34135,84091.1,1852,2298.78,0.104,34
39685.6,20137,129157,96797.2,43069,147292,2274.4,9308.97,0.11,37
22611.4,14102,105082,50840.5,25974,128278,1981.6,5102.46,0.11,38
148861,109061,89452.1,101721,65973,101047,7180.8,6586.47,0.112,39
86835.1,77492,73437.5,45711.3,36176,82810,3148,3597.66,0.112,40
111801,95952,76360.7,66115.2,44036,98395,7731.2,2738.34,0.112,41
61978,55544,73127.5,67890.2,34236,129958,4748,4077.81,0.113,42
58768.3,37808,101868,65417.2,29140,147124,3420.8,4789.62,0.116,43
203388,163028,81760.5,121407,66724,119245,9156.8,3317.49,0.118,44
127596,110296,75815.1,77122,49756,101581,6474.4,4133.25,0.118,45
129267,114417,74041.8,67817,46561,95454.4,12942.4,4648.05,0.12,46
17259.8,12128,93266.9,43072.9,21060,134037,4478.4,5772.69,0.123,47
130250,115925,73634.3,52165.1,41349,82678.9,7597.6,2728.44,0.129,48
39630.2,26170,99243.7,69218.8,33450,135615,15843.2,15116.3,0.129,49
87401.3,67516,84838.2,57909.1,36956,102693,19657.6,3457.08,0.134,51
58557.7,50348,76222.3,63910.4,34892,120040,2433.6,5695.47,0.134,52
104756,92172,74483.1,60239.5,44380,88955.8,8080,6639.93,0.135,53
34182.7,27444,81628,45841.9,21396,140414,4500.8,5934.06,0.136,54
75441.6,62788,78743.4,73353.1,45136,106506,6662.4,10849.4,0.143,55
116174,103470,73582.5,42587.8,32826,85025.1,6539.2,2283.93,0.144,56
102840,77507,86956.2,98404,44903,143621,11842.4,7783.38,0.146,57
176075,145201,79470.8,82248.2,57265,94127.6,3949.6,2673,0.15,58
92462.8,71540,84702.8,70415.7,37984,121492,5016,2443.32,0.151,59
111715,85496,85633.7,91808.6,54248,110912,2188,3331.35,0.152,60
130798,108797,78788.9,68518.9,44537,100825,23197.6,3842.19,0.153,61
92058.7,68753,87751.2,81921.5,44245,121343,19333.6,8913.96,0.159,62
81279.1,56504,94271.3,79817.8,43160,121199,12407.2,11630.5,0.163,63
109148,85728,83439.6,72272,48512,97633.9,2817.6,5811.3,0.166,64
63421,52909,78556.8,53975.8,32281,109580,3696,7477.47,0.174,67
58261.3,46532,82055.7,55637,35012,104142,4278.4,6722.1,0.184,69
32359.1,27400,77397.2,36763.6,26700,90237.5,1800.8,1185.03,0.186,70
62319.7,53744,75993.2,46715.1,25380,120627,2892,4127.31,0.189,72
91854.4,67078,89742.8,77115.1,39894,126681,15077.6,4773.78,0.191,73
34511.9,16953,133414,46761.7,16569,184958,4432.8,6436.98,0.191,74
154094,129703,77860.5,67692.2,46839,94713.4,4826.4,2961.09,0.194,76
174228,147427,77449.8,70554.3,52115,88724,8323.2,2757.15,0.199,77
145630,131325,72674.7,85562.7,52153,107519,4266.4,5270.76,0.2,78
58435.3,49380,77553.9,39736.6,24548,106085,2424,5165.82,0.207,79
17963.4,11433,102969,64168.8,20173,208465,2130.4,4658.94,0.21,80
143104,110960,84521.3,91539.4,57716,103942,6101.6,5736.06,0.217,81
99589.6,84341,77384.7,40434.6,29349,90290,1261.6,2463.12,0.227,83
111401,95988,76059.4,59204,42448,91405.8,1581.6,3319.47,0.228,84
106196,94149,73921.9,40235.6,32145,82030.8,2722.4,1957.23,0.231,86
91866.1,63509,94798.1,56929.9,39153,95291.8,1002.4,4463.91,0.239,87
93725.6,80585,76222.6,58400.1,40429,94667.4,2280.8,2953.17,0.243,88
78057.7,61640,82991.4,48950.6,31996,100263,2344,1718.64,0.245,89
72360.6,67021,70757.3,39251.5,28857,89142.6,1071.2,1872.09,0.246,90
106334,82345,84627.8,68034.8,47385,94095.8,17824.8,2839.32,0.251,91
29731.3,18026,108092,65780.5,40494,106460,2232,2380.95,0.254,93
152520,120756,82774.6,96680.4,56436,112270,18083.2,7734.87,0.254,94
78564.7,70205,73339.8,38451.6,31325,80445.8,8231.2,1047.42,0.254,95
58850.2,34357,112257,89408.9,46853,125061,5964.8,11472.1,0.258,96
105670,91722,75501.7,51405.8,38410,87709.6,729.6,1456.29,0.265,100
138874,121184,75102.9,54778.7,42884,83713.6,1252.8,2854.17,0.266,101
40917.2,30737,87241.8,44718.3,24865,117863,2590.4,5601.42,0.269,102
99527.2,89345,73004.8,53947.1,37717,93736.9,3676,3558.06,0.271,103
134762,105580,83650.1,65080.6,45020,94738.4,7276.8,3118.5,0.273,104
33140.6,30956,70161,55739,31160,117231,3468.8,5874.66,0.275,105
28727.4,17264,109052,64112.4,36608,114775,12126.4,6110.28,0.276,106
53427.7,40605,86231.6,73639.2,30221,159691,10315.2,2743.29,0.277,107
49141.6,30792,104590,46456.7,20204,150692,4575.2,2016.63,0.278,108
47148.7,33276,92857.8,119965,55180,142480,2102.4,5582.61,0.283,109
52620.4,36079,95582.7,95580.5,39279,159474,3762.4,8284.32,0.291,110
79233.2,57504,90300.2,68722.8,39984,112641,6079.2,9929.7,0.301,111
99790.1,76532,85452.4,72593.7,47284,100615,18925.6,3989.7,0.301,112
142536,121972,76584.9,77139.8,54640,92522.6,6961.6,3516.48,0.302,113
33567.3,21481,102410,79827.7,37757,138559,17018.4,7147.8,0.311,116
89197.7,72124,81050.1,46057.8,33308,90622.1,6123.2,1518.66,0.311,117
54773.2,35005,102546,78292.2,36681,139880,4744.8,4293.63,0.314,118
49723.4,38112,85502.6,53827.3,22292,158246,6672.8,5739.03,0.317,119
187468,158856,77340,77699.2,54760,92989.3,37066.4,7235.91,0.325,120
62617.6,47633,86152.6,73528.3,35045,137502,2008.8,3134.34,0.325,121
137962,117849,76721.1,57869.5,45737,82920.5,6184,3495.69,0.333,122
63341.5,49188,84393.5,43058.1,31332,90063,11082.4,1390.95,0.335,123
91189,81982,72896,71133.5,42266,110297,9632.8,6795.36,0.336,125
141754,119049,78035.1,70483,48333,95569.8,7536.8,2249.28,0.347,126
115945,99343,76488,49258.4,36219,89130,2987.2,4656.96,0.35,127
103002,92500,72976.7,38181.3,30272,82659,2335.2,1418.67,0.351,128
106951,89837,78020.8,71853.2,47769,98578,18561.6,3506.58,0.351,129
71570.5,65961,71109.3,44693.6,28617,102353,3602.4,4720.32,0.352,130
23485,14028,109717,48532.8,29756,106891,4835.2,2778.93,0.353,132
127007,104576,79593.4,61190.9,44404,90311.9,4079.2,3426.39,0.358,134
35942.4,28301,83231,43893.6,23853,120598,1544.8,3817.44,0.359,135
136386,115501,77386.4,87514,58477,98078.2,4156.8,6001.38,0.362,136
151104,137881,71821,74560.9,52105,93780.3,16036.8,4418.37,0.363,138
79980.4,62137,84355.5,56764.6,38077,97700.1,7153.6,4499.55,0.37,140
121783,105535,75625.8,46701.3,35231,86872.8,3507.2,1658.25,0.372,141
91387.9,70904,84469.1,73653,40552,119030,2276.8,7915.05,0.372,142
118812,105430,73854.3,80432.5,47622,110689,5377.6,3546.18,0.379,143
99630.2,88124,74092.9,32933.3,25788,83694.7,4091.2,1459.26,0.38,146
88101,77595,74409.3,72323.5,46619,101671,16928,9806.94,0.38,147
39038.2,34299,74591.4,48484.3,32283,98425.3,2150.4,1826.55,0.382,148
15949.4,11494,90939.8,50374.2,29618,111463,7417.6,4009.5,0.382,149
37879.9,32724,75861.7,90539.5,48848,121471,21799.2,8717.94,0.383,150
46693.1,30823,99279.2,64137.2,27719,151639,5556,4463.91,0.383,151
121042,110069,72069.4,71538.4,47941,97794,9136.8,6237.99,0.386,153
18521.9,10256,118355,70631.5,34112,135697,4048,4810.41,0.386,154
27826.5,15740,115860,69852.4,29320,156134,2920,12184.9,0.398,155
130140,110292,77329.7,80591.9,52848,99940.8,8354.4,4258.98,0.4,156
21724.6,16779,84852.5,46427,23611,128865,1296.8,1755.27,0.401,157
53809.1,43961,80217.3,76581.5,40989,122444,4327.2,2868.03,0.402,159
30912.2,24543,82543.3,56694.3,34427,107925,5226.4,4786.65,0.402,160
132044,116873,74043,77004.2,57101,88379.3,4600,3147.21,0.402,161
110432,97661,74105.8,44763.8,34333,85446.8,4629.6,1983.96,0.404,162
31803.7,16372,127308,43822.4,15504,185239,7440.8,8088.3,0.409,163
69683.6,61228,74586.6,39133.7,28748,89212,2904,1875.06,0.411,164
122012,108880,73440.5,46371.6,36180,83996.9,2853.6,2200.77,0.414,167
70095.5,63673,72146.4,52470,33869,101529,816,2665.08,0.426,168
72572.8,50629,93940.8,67781.3,37813,117476,2440,11388,0.43,170
39595.9,25157,103151,76138.9,32405,153984,2472,3155.13,0.432,172
133888,98890,88729.6,78868.4,40442,127806,4274.4,3143.25,0.434,173
83557.5,68249,80236,73867.9,35773,135326,15695.2,5629.14,0.442,174
13923.8,11017,82827.3,47660.6,27689,112806,1073.6,2281.95,0.446,175
36465.8,24329,98229.3,40503.9,20057,132346,1529.6,2688.84,0.454,177
113309,100792,73674.7,49152.5,36056,89340.5,7073.6,2858.13,0.456,178
62610.6,39145,104822,60779.1,32717,121748,3556,5174.73,0.462,180
191357,156833,79962.7,83054.1,59461,91539.5,18007.2,2822.49,0.466,181
43056,37953,74347.7,55586.5,34065,106940,7760,4034.25,0.469,182
81126.2,53972,98508.3,59626.7,35348,110549,3123.2,3173.94,0.471,183
135635,113493,78321.8,52121.5,38321,89137.5,5076.8,2433.42,0.471,184
96384.6,80360,78604.5,51613.7,29544,114492,2468.8,5030.19,0.476,186
115128,98728,76422.4,88070.4,61164,94365.7,7135.2,3682.8,0.48,187
112646,93029,79355.6,69511.9,45941,99160.4,8360.8,2252.25,0.49,189
102126,89729,74590.6,35625.1,28741,81233.4,12346.4,1116.72,0.491,190
19935.2,11868,110084,41305.8,17708,152870,1831.2,4528.26,0.498,191
123128,107958,74744.8,48288.2,37777,83771,7104,2230.47,0.506,193
112052,91897,79909.8,83433.2,48589,112533,12962.4,13017.5,0.507,194
30154.8,18549,106541,80488,41665,126602,4912.8,12243.3,0.51,195
78510.1,60836,84575.6,57626.9,32080,117726,6408,4165.92,0.516,197
112605,100844,73179,35050,29052,79066.3,3520,2510.64,0.524,199
79328.3,59877,86825.7,61133.5,41697,96084.7,2389.6,2101.77,0.525,200
52097,38713,88193.3,62664,25241,162702,3183.2,8714.97,0.542,201
108294,99924,71025.3,66645.8,47104,92724.6,4243.2,3590.73,0.544,202
45098.8,32929,89756.6,45869.7,26341,114123,1282.4,1713.69,0.545,203
101359,88932,74694.1,47508.1,37872,82210.9,6116.8,3179.88,0.545,204
