"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
75531.3,54033,91611,52058.2,33577,101608,976,2635.38,0.005,0
64279.8,42763,98511.3,72411.6,37643,126068,947.2,25844.9,0.006,1
56603,53133,69816.1,43649.1,25417,112546,330.4,986.04,0.028,4
111018,96936,75056.6,49923.7,37148,88074.8,156.8,1225.62,0.064,5
93709.2,83663,73405.5,35562.8,27919,83478.7,4042.4,3672.9,0.092,7
95329.3,73992,84434.8,59188.1,34488,112473,2302.4,3465,0.104,8
61215.2,51637,77692.3,45895.4,35425,84906.2,442.4,2597.76,0.125,9
44463.1,34961,83348.2,49831.7,28645,114008,2620.8,2518.56,0.177,10
20577.2,8474,159139,41234.5,17006,158905,287.2,7131.96,0.187,11
92075.1,79306,76088,54591.6,37706,94884.5,554.4,2124.54,0.202,12
40448.5,26219,101103,69905.9,37243,123012,589.6,6247.89,0.212,13
50318.6,44172,74655.4,46297.4,31756,95545.5,558.4,4276.8,0.246,14
32402.8,28954,73342.1,41821.6,29130,94089.2,1245.6,1779.03,0.265,15
58290.2,53436,71489.4,45374.7,33420,88978.9,467.2,7832.88,0.283,16
33578.2,27721,79383.2,34994.5,22653,101240,1083.2,3567.96,0.299,17
48973.9,42844,74912.5,36716.1,26184,91896.9,1568.8,3721.41,0.308,18
51525.2,44021,76707.9,84533.1,52613,105296,764,6216.21,0.343,19
100859,68912,95918.3,74687.6,44624,109688,2476,10825.7,0.354,20
16269.2,11596,91947.3,45444,23644,125961,348.8,2355.21,0.363,21
44314.9,39274,73947.7,37622,28234,87327.1,282.4,1612.71,0.4,22
92555.6,73689,82315.2,47049.8,37849,81467.2,1060,2071.08,0.407,23
33991.6,32328,68908.5,44379.7,30316,95938.4,2864.8,6924.06,0.419,24
93849.6,82013,74994.5,40136.6,33449,78638.9,979.2,1078.11,0.472,27
82937.4,74412,73044.5,57302.2,42524,88311.5,1622.4,2379.96,0.476,28
33718.6,28976,76262.5,45431.1,26436,112626,608,4232.25,0.487,29
80262.8,67832,77546,61433.5,33852,118933,1962.4,6624.09,0.504,30
129004,99032,85370.6,73782.7,47692,101389,736.8,2128.5,0.52,31
75589.8,66679,74294,42969,30935,91030,6385.6,2572.02,0.529,32
104871,78460,87596.6,119823,63532,123602,1301.6,10488.1,0.541,33
63336,49352,84105.8,43910.5,30712,93700.1,628,2099.79,0.576,34
41726.1,36000,75960.1,50508.8,30852,107291,653.6,7075.53,0.589,35
14636.7,11885,80709.4,49644.5,26045,124919,1044.8,2973.96,0.599,37
49568.2,40456,80297.2,45683.6,22716,131798,389.6,2927.43,0.605,39
108943,85180,83818.5,78862.4,42412,121860,8065.6,3317.49,0.618,40
96583.5,81976,77214,77745.7,59660,85403,318.4,2531.43,0.62,41
67786.7,47396,93730.9,77187.3,40340,125398,793.6,4494.6,0.628,42
21436.7,13105,107202,53772.8,27553,127901,332.8,3530.34,0.63,43
75459.5,56463,87585.1,74577.7,41035,119106,1645.6,2391.84,0.717,45
117804,91354,84511,66841.8,48654,90034.7,5999.2,12057.2,0.73,46
65109.7,60673,70328.3,42493.8,28433,97945,1952,1089,0.758,48
92215.5,83752,72158.7,31488.9,26584,77627.8,388.8,1633.5,0.801,49
110857,94693,76723.3,73463,50485,95364.3,3357.6,4154.04,0.822,50
129687,110409,76979.2,55577.6,40153,90711.4,567.2,1662.21,0.863,51
94317.6,82213,75185.2,71557.2,46757,100297,1035.2,4166.91,0.889,52
38519.5,37501,67315.9,39129.8,30361,84463.9,1187.2,5818.23,0.899,53
66277.4,53229,81601.3,37773.4,26473,93511.2,1570.4,1337.49,0.922,55
74289.5,61473,79199.6,65249.9,39505,108245,1069.6,5952.87,0.934,57
98861.9,87612,73951.2,38268.4,30392,82520.4,2365.6,2356.2,0.94,58
55717,39373,92740.4,68129.8,42665,104651,1482.4,2442.33,0.944,59
134698,101445,87018.4,65582.5,44709,96133.2,1868.8,2641.32,0.948,60
64569.2,51027,82928.8,46657.7,31907,95833.5,548,1644.39,0.962,61
94360.5,78728,78549.1,51326.6,39388,85400,2701.6,3456.09,0.966,62
41728.4,35272,77532.2,54823.2,34360,104566,328.8,1390.95,0.976,63
55085.9,44208,81662,51770.1,40676,83410.5,788,6639.93,1.003,64
85808.6,73663,76341.6,30579.1,24799,80811,724,1499.85,1.019,65
75380.8,59953,82400.4,66456.7,35141,123938,2760.8,4838.13,1.058,67
60613,45548,87212.1,50400.9,31548,104700,768,5791.5,1.084,68
101238,91125,72809,50348.4,37793,87308.1,203.2,2158.2,1.123,70
