"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
61418.550781,50542.000000,79639.226562,36907.000000,23182.000000,104336.867188,298.759979,2451.000000,0.531662
59449.082031,35743.000000,109001.898438,34391.000000,19883.000000,113355.562500,184.799988,1116.000000,0.557222
50920.242188,38603.000000,86446.882812,45132.000000,30367.000000,97400.828125,961.729980,1773.000000,0.567447
67922.625000,61136.000000,72811.062500,34701.000000,25168.000000,90359.382812,224.839996,2142.000000,0.572559
73257.492188,56441.000000,85062.328125,45395.000000,28249.000000,105313.703125,264.880005,1754.000000,0.589940
57183.363281,46622.000000,80381.984375,57001.000000,33546.000000,111358.062500,699.929993,2944.000000,0.619590
81363.679688,70714.000000,75405.867188,38025.000000,28974.000000,86008.367188,187.110001,1418.000000,0.650263
126623.570312,104614.000000,79324.023438,46410.000000,32214.000000,94416.273438,563.640015,2489.000000,0.667644
69000.968750,55509.000000,81465.125000,43562.000000,30373.000000,93993.984375,752.289978,1665.000000,0.672757
77522.703125,59109.000000,85951.851562,45450.000000,29221.000000,101933.929688,644.489990,2120.000000,0.691160
86157.398438,75978.000000,74316.406250,32880.000000,25242.000000,85366.593750,518.979980,3540.000000,0.706497
94480.054688,75442.000000,82074.234375,48762.000000,31670.000000,100905.164062,279.509979,1432.000000,0.712631
63295.589844,58052.000000,71455.585938,39097.000000,22960.000000,111596.734375,402.709991,1457.000000,0.713654
75514.523438,63547.000000,77878.101562,32910.000000,25487.000000,84623.140625,504.349976,1596.000000,0.726945
63634.500000,56711.000000,73536.890625,41758.000000,24423.000000,112052.257812,913.989990,1879.000000,0.735125
94619.882812,83266.000000,74472.273438,48714.000000,33682.000000,94784.179688,740.739990,2316.000000,0.741259
50271.652344,43035.000000,76556.359375,30557.000000,21423.000000,93478.203125,537.459961,1848.000000,0.743304
70996.515625,58090.000000,80096.882812,36496.000000,25406.000000,94143.195312,376.529999,1403.000000,0.750461
64953.011719,50837.000000,83733.515625,41900.000000,27153.000000,101129.101562,293.369995,1406.000000,0.758640
75712.023438,59111.000000,83941.445312,37978.000000,26471.000000,94024.640625,377.299988,2134.000000,0.768865
