"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
58053.941406,39725.000000,95774.023438,40150.000000,21933.000000,119968.562500,288.750000,1369.000000,0.538023
112184.742188,100235.000000,73349.023438,58167.000000,40463.000000,94210.335938,642.950012,2831.000000,0.549812
52000.171875,43346.000000,78620.476562,30989.000000,16918.000000,120043.453125,574.419983,1265.000000,0.558387
101853.914062,86366.000000,77288.500000,49386.000000,34554.000000,93666.750000,304.149994,2062.000000,0.558387
59509.121094,47958.000000,81320.937500,31325.000000,23158.000000,88648.218750,563.640015,1286.000000,0.560530
77954.835938,62431.000000,81831.914062,35152.000000,25391.000000,90729.843750,301.070007,1404.000000,0.563745
72314.234375,57938.000000,81797.531250,36314.000000,26002.000000,91526.593750,423.500000,2157.000000,0.566961
55611.261719,46446.000000,78468.320312,30989.000000,23198.000000,87546.125000,368.059998,1053.000000,0.573391
91865.156250,75278.000000,79976.546875,65958.000000,38346.000000,112726.843750,569.799988,2592.000000,0.575535
116968.195312,94290.000000,81298.406250,48214.000000,32466.000000,97324.984375,429.660004,1987.000000,0.577678
91986.023438,79331.000000,75990.414062,55745.000000,33283.000000,109764.875000,783.859985,4000.000000,0.580893
76833.031250,64763.000000,77750.101562,29474.000000,21291.000000,90724.156250,189.419998,1112.000000,0.604472
59110.960938,47572.000000,81432.273438,51384.000000,31268.000000,107698.023438,363.440002,2222.000000,0.607687
85634.421875,71387.000000,78615.687500,47977.000000,34015.000000,92436.296875,708.399963,1765.000000,0.607687
74903.851562,60087.000000,81696.515625,43455.000000,29271.000000,97293.117188,313.389984,1348.000000,0.614118
76998.140625,65499.000000,77041.632812,32116.000000,23755.000000,88602.578125,391.160004,2366.000000,0.616261
102874.593750,90286.000000,74673.695312,44128.000000,31962.000000,90481.601562,589.820007,2893.000000,0.626979
64204.882812,50367.000000,83541.429688,38825.000000,27051.000000,94060.664062,411.179993,1677.000000,0.645199
89546.500000,78904.000000,74375.437500,39225.000000,29032.000000,88545.390625,376.529999,2769.000000,0.648414
89925.703125,77002.000000,76535.296875,41854.000000,29854.000000,91878.609375,312.619995,1552.000000,0.666634
123371.140625,98722.000000,81899.179688,56784.000000,36866.000000,100943.859375,329.559998,1827.000000,0.667706
76088.062500,63387.000000,78667.664062,32945.000000,25151.000000,85844.835938,279.509979,1098.000000,0.679495
127934.179688,107511.000000,77985.453125,70441.000000,46227.000000,99864.179688,251.019989,1827.000000,0.680567
107211.695312,86730.000000,81012.632812,62687.000000,36702.000000,111935.460938,761.529968,3182.000000,0.698787
79648.593750,65308.000000,79926.664062,38044.000000,28172.000000,88501.054688,147.839996,1197.000000,0.698787
60976.941406,32858.000000,121619.843750,35320.000000,14878.000000,155580.828125,237.159988,1292.000000,0.725581
107754.421875,92295.000000,76513.289062,70423.000000,45143.000000,102236.046875,512.820007,2370.000000,0.789886
78600.265625,66878.000000,77023.039062,30364.000000,22698.000000,87670.062500,463.539978,2338.000000,0.810250
77092.945312,53886.000000,93760.218750,48661.000000,32602.000000,97817.546875,436.589996,2029.000000,0.815609
97071.250000,80494.000000,79032.742188,58302.000000,38314.000000,99725.421875,494.339996,1610.000000,0.826326
