"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
69575.304688,49810.000000,91541.601562,59613.000000,29938.000000,130496.273438,1867.250000,25817.000000,0.608000
126105.335938,110699.000000,74656.859375,59967.000000,37071.000000,106012.718750,14502.179688,18328.000000,0.662448
80987.640625,64415.000000,82397.054688,40498.000000,27295.000000,97236.750000,2826.669922,24045.000000,0.830833
73818.390625,61991.000000,78039.750000,66956.000000,34423.000000,127473.742188,18824.958984,18461.000000,0.900405
89490.414062,71179.000000,82395.710938,58475.000000,38383.000000,99841.539062,3284.049805,8292.000000,0.902421
99254.812500,75819.000000,85793.312500,76442.000000,38479.000000,130193.164062,12137.509766,3894.000000,0.990143
82953.164062,64118.000000,84787.710938,59077.000000,33746.000000,114729.765625,13785.309570,21041.000000,1.027450
86271.953125,58603.000000,96478.320312,45846.000000,23963.000000,125383.445312,6187.719727,27162.000000,1.046607
125401.445312,105123.000000,78178.031250,72529.000000,46503.000000,102214.070312,1179.640015,11175.000000,1.048624
63527.062500,50314.000000,82746.539062,49732.000000,29486.000000,110535.054688,2612.609863,17479.000000,1.053665
97652.695312,85229.000000,75089.078125,33470.000000,24281.000000,90337.710938,2429.349854,6371.000000,1.057698
114771.203125,97166.000000,77410.265625,47668.000000,33534.000000,93158.289062,16490.320312,18445.000000,1.074839
76104.648438,66721.000000,74753.000000,29416.000000,19585.000000,98432.828125,9375.519531,7129.000000,1.150461
92724.671875,80241.000000,75731.914062,50563.000000,32049.000000,103394.703125,6591.969727,16963.000000,1.229108
100296.820312,82351.000000,79817.515625,30024.000000,22383.000000,87908.367188,1683.219971,6438.000000,1.245241
88669.601562,61350.000000,94719.656250,74423.000000,38982.000000,125118.914062,10945.549805,23026.000000,1.260365
103626.671875,87822.000000,77330.031250,55020.000000,37294.000000,96685.546875,9242.309570,20506.000000,1.263390
77623.031250,67031.000000,75891.804688,65183.000000,35571.000000,120093.148438,18141.968750,26025.000000,1.270448
114692.203125,89514.000000,83969.750000,54217.000000,34030.000000,104412.734375,1532.299927,4360.000000,1.293639
115958.570312,91957.000000,82641.460938,58909.000000,40389.000000,95586.921875,6752.899902,18334.000000,1.297672
100279.445312,84028.000000,78211.007812,49804.000000,33948.000000,96145.726562,10223.290039,12837.000000,1.306747
86182.679688,74950.000000,75357.812500,44548.000000,30374.000000,96118.320312,2159.849854,16516.000000,1.314813
60687.800781,45138.000000,88112.804688,34241.000000,18002.000000,124653.835938,4173.399902,6029.000000,1.316830
123787.476562,106703.000000,76029.132812,44588.000000,31039.000000,94143.468750,6043.729980,15101.000000,1.347078
95377.492188,63090.000000,99075.273438,64201.000000,33734.000000,124725.101562,13894.649414,6208.000000,1.381360
86255.359375,59014.000000,95787.968750,78311.000000,38406.000000,133629.906250,7472.079590,40136.000000,1.393460
51406.882812,36979.000000,91105.804688,41538.000000,22291.000000,122122.570312,6769.069824,9806.000000,1.401526
96992.250000,64903.000000,97938.210938,69353.000000,38419.000000,118303.921875,4376.679688,28479.000000,1.405559
134290.531250,108927.000000,80795.984375,64159.000000,43775.000000,96053.101562,10273.339844,21892.000000,1.407576
54759.640625,40134.000000,89418.656250,42808.000000,24578.000000,114145.375000,8201.269531,15992.000000,1.418667
