"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
68326.312500,52622.000000,85094.320312,46459.000000,30302.000000,100479.742188,6768.299805,15978.000000,0.529667
52323.281250,38478.000000,89117.375000,42486.000000,28154.000000,98897.578125,1653.959961,35389.000000,0.549634
51880.089844,34727.000000,97906.921875,42459.000000,21859.000000,127297.375000,2569.489990,38332.000000,0.553838
101569.515625,82266.000000,80913.867188,47543.000000,32894.000000,94721.773438,721.489990,21401.000000,0.556991
80855.710938,67771.000000,78189.195312,34320.000000,24651.000000,91241.554688,2096.709961,17028.000000,0.559093
91098.851562,77375.000000,77159.984375,30803.000000,24399.000000,82737.226562,2747.359863,25304.000000,0.565398
57963.882812,50215.000000,75649.125000,36260.000000,22039.000000,107824.101562,15843.519531,21664.000000,0.568551
104913.585938,79193.000000,86821.015625,60736.000000,39433.000000,100940.695312,13763.750000,12811.000000,0.569602
68365.023438,60063.000000,74594.515625,41401.000000,28203.000000,96204.523438,1140.369995,18220.000000,0.569602
81446.632812,73259.000000,72860.484375,29545.000000,22111.000000,87570.039062,1401.400024,12094.000000,0.569602
78061.484375,65419.000000,78201.093750,40454.000000,27467.000000,96522.859375,5020.399902,14253.000000,0.586417
96097.179688,82899.000000,75969.859375,47315.000000,32199.000000,96302.242188,810.039978,16033.000000,0.592722
96085.335938,79534.000000,79174.296875,43412.000000,29150.000000,97600.296875,2234.540039,9680.000000,0.603232
103851.820312,91842.000000,74105.890625,45259.000000,34146.000000,86865.046875,1194.270020,30240.000000,0.607435
94754.179688,71300.000000,87094.109375,49233.000000,28772.000000,112141.453125,1625.469971,35416.000000,0.610588
87009.812500,69498.000000,82049.484375,55160.000000,34266.000000,105497.164062,1904.979980,20511.000000,0.614792
117778.734375,100118.000000,77096.500000,50617.000000,35590.000000,93206.960938,4951.100098,60183.000000,0.617945
80873.882812,69807.000000,75925.789062,22207.000000,17979.000000,80947.656250,3171.629883,7782.000000,0.618995
83101.679688,55170.000000,98715.820312,54442.000000,31778.000000,112276.132812,4372.060059,10041.000000,0.618995
81937.218750,63002.000000,85232.812500,44020.000000,28142.000000,102512.070312,5276.810059,42779.000000,0.623199
76626.843750,63738.000000,78788.429688,47462.000000,32906.000000,94525.914062,7432.810059,27304.000000,0.631607
55137.261719,48161.000000,75029.085938,28683.000000,20625.000000,91140.320312,1844.149902,25249.000000,0.631607
72031.414062,64396.000000,73306.585938,47891.000000,28248.000000,111108.203125,2075.919922,30895.000000,0.634759
54732.781250,30050.000000,119366.640625,50711.000000,25574.000000,129952.140625,2236.849854,17180.000000,0.636861
67811.234375,52951.000000,83928.101562,60593.000000,33511.000000,118499.085938,1175.020020,59955.000000,0.652625
75294.898438,61423.000000,80336.789062,36698.000000,24751.000000,97169.414062,2771.229980,15144.000000,0.655778
56783.621094,47391.000000,78524.851562,30810.000000,23275.000000,86752.484375,2548.699951,14243.000000,0.657880
81219.898438,68298.000000,77935.335938,30976.000000,22702.000000,89421.335938,1958.880005,17868.000000,0.668389
76138.625000,68027.000000,73350.601562,41328.000000,27359.000000,98997.476562,1671.669922,8643.000000,0.679949
107747.312500,89498.000000,78899.281250,52871.000000,36938.000000,93804.593750,1023.329956,30558.000000,0.689408
121483.835938,90047.000000,88415.664062,82640.000000,46287.000000,117006.835938,1952.719971,16134.000000,0.689408
67676.140625,53755.000000,82508.109375,33505.000000,23595.000000,93061.398438,2587.199951,17441.000000,0.707273
122171.921875,103183.000000,77596.703125,61649.000000,40399.000000,100008.140625,4175.709961,30315.000000,0.708324
78258.984375,59980.000000,85508.187500,39688.000000,27340.000000,95135.070312,256.410004,20327.000000,0.713579
122536.117188,105806.000000,75898.593750,46344.000000,33790.000000,89884.601562,953.259949,39362.000000,0.723037
87765.054688,71438.000000,80514.164062,45353.000000,32042.000000,92761.195312,8152.759766,45209.000000,0.726190
68559.359375,57579.000000,78033.765625,32116.000000,23631.000000,89067.507812,3829.979980,11654.000000,0.750361
55679.992188,40210.000000,90749.656250,54235.000000,33858.000000,104978.000000,2497.879883,26111.000000,0.753514
69679.578125,41106.000000,111091.343750,44906.000000,20034.000000,146898.250000,3421.109863,19868.000000,0.755616
