"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
66199.632812,59202.000000,73282.312500,22689.000000,18882.000000,78749.414062,1046.429932,4465.000000,0.526891
58538.210938,52190.000000,73507.578125,30894.000000,22990.000000,88067.382812,7008.540039,6041.000000,0.551931
83122.218750,74531.000000,73090.367188,44792.000000,34755.000000,84462.335938,5782.699707,15085.000000,0.570712
92796.562500,62943.000000,96619.414062,63206.000000,35563.000000,116476.914062,7611.449707,11685.000000,0.576972
132892.218750,114458.000000,76091.007812,65174.000000,43082.000000,99142.179688,1961.959961,5561.000000,0.611402
68840.601562,61812.000000,72988.054688,26260.000000,20768.000000,82866.695312,785.399963,6312.000000,0.612446
51725.250000,42635.000000,79508.992188,36882.000000,25487.000000,94836.546875,1119.579956,2095.000000,0.618706
75734.929688,69255.000000,71667.953125,32107.000000,25539.000000,82390.242188,4245.779785,3199.000000,0.636443
103312.250000,97879.000000,69173.898438,48312.000000,36659.000000,86368.289062,10230.990234,16946.000000,0.639573
83003.718750,72037.000000,75513.023438,42620.000000,31297.000000,89246.390625,2975.280029,11930.000000,0.640616
54468.132812,43907.000000,81299.640625,51801.000000,36343.000000,93410.843750,2058.209961,21298.000000,0.642703
73948.742188,65143.000000,74394.867188,34060.000000,26851.000000,83131.210938,1319.779907,1269.000000,0.643746
88553.468750,81063.000000,71591.726562,30249.000000,23591.000000,84031.984375,4750.129883,25089.000000,0.663570
89025.890625,74156.000000,78677.398438,39327.000000,29352.000000,87807.789062,762.299988,17032.000000,0.668786
78924.953125,70886.000000,72968.234375,31620.000000,24706.000000,83876.320312,3234.770020,3807.000000,0.674003
93749.304688,84534.000000,72680.281250,28276.000000,22818.000000,81212.023438,1274.349976,8684.000000,0.682350
125029.351562,105218.000000,77875.687500,71114.000000,46210.000000,100855.382812,23729.859375,39872.000000,0.683393
78782.750000,66542.000000,77591.695312,28675.000000,23822.000000,78886.945312,2405.479980,4638.000000,0.684437
48159.980469,42542.000000,74190.507812,30455.000000,18958.000000,105280.031250,2263.800049,3228.000000,0.685480
81397.648438,71696.000000,74404.101562,23887.000000,19728.000000,79352.109375,11494.559570,5105.000000,0.688610
104400.085938,88482.000000,77326.046875,47131.000000,35250.000000,87624.890625,1276.659912,4048.000000,0.688610
