"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
63952.871094,35653.000000,117555.765625,20754.000000,11158.000000,121897.664062,2346.959961,6126.000000,1.697561
113412.406250,98377.000000,75552.171875,37963.000000,33373.000000,74549.578125,658.349976,24961.000000,1.707118
91535.718750,82099.000000,73068.914062,35170.000000,28723.000000,80245.843750,1161.929932,17741.000000,1.818218
71179.000000,65351.000000,71380.500000,34083.000000,27507.000000,81203.453125,2313.849854,11832.000000,1.826580
136810.625000,113530.000000,78974.906250,78193.000000,54398.000000,94203.039062,366.519989,7559.000000,1.827775
93882.812500,74777.000000,82280.703125,49354.000000,36957.000000,87519.648438,4500.649902,31210.000000,1.827775
85313.679688,73027.000000,76562.335938,43128.000000,32423.000000,87173.820312,1319.010010,20866.000000,1.831359
98961.726562,89748.000000,72264.062500,42998.000000,34340.000000,82059.320312,4088.699951,11051.000000,1.834943
77423.953125,66490.000000,76313.078125,38756.000000,31710.000000,80098.179688,1794.099976,4999.000000,1.836137
121306.085938,104911.000000,75777.710938,51730.000000,39167.000000,86556.984375,368.059998,16839.000000,1.837332
53881.160156,48272.000000,73151.226562,37592.000000,26608.000000,92589.804688,752.289978,27668.000000,1.840916
82546.312500,74577.000000,72539.187500,26341.000000,21397.000000,80678.773438,1945.789917,8812.000000,1.849278
119331.875000,104450.000000,74873.468750,50179.000000,37190.000000,88425.140625,16544.990234,18746.000000,1.856446
119357.156250,103981.000000,75227.117188,89015.000000,53758.000000,108517.562500,634.479980,16845.000000,1.864808
114935.523438,93470.000000,80586.437500,66068.000000,44810.000000,96626.476562,2324.629883,30255.000000,1.864808
95521.273438,86896.000000,72041.085938,32914.000000,25988.000000,83001.843750,3722.179932,6040.000000,1.866003
101718.031250,93531.000000,71272.554688,58261.000000,41163.000000,92757.890625,7793.939941,31848.000000,1.867198
53638.632812,48034.000000,73182.773438,29166.000000,23222.000000,82310.875000,472.779999,11050.000000,1.870782
93474.382812,64858.000000,94451.539062,73329.000000,44750.000000,107389.703125,1156.539917,53916.000000,1.881533
88241.421875,81795.000000,70701.015625,33273.000000,27043.000000,80633.789062,3361.049805,7131.000000,1.881533
62479.523438,54377.000000,75301.289062,32788.000000,24665.000000,87119.171875,840.070007,7147.000000,1.881533
108559.429688,89958.000000,79087.468750,70023.000000,42166.000000,108832.406250,7914.059570,71239.000000,1.882728
85624.945312,74930.000000,74890.117188,39082.000000,30546.000000,83849.867188,4921.839844,24218.000000,1.882728
128875.070312,111309.000000,75878.468750,56442.000000,44557.000000,83016.882812,8051.119629,22227.000000,1.886312
93396.960938,81730.000000,74891.273438,41022.000000,32070.000000,83829.679688,1049.510010,6006.000000,1.888701
101832.585938,95126.000000,70156.437500,39349.000000,30150.000000,85531.546875,2031.260010,12701.000000,1.891090
60179.832031,55658.000000,70860.351562,35539.000000,25242.000000,92270.179688,3076.149902,6298.000000,1.892285
74624.195312,67859.000000,72069.601562,39087.000000,29779.000000,86020.539062,11761.750000,18425.000000,1.893479
129360.132812,108078.000000,78440.992188,52885.000000,39386.000000,87997.546875,3312.540039,7531.000000,1.894674
89935.179688,81216.000000,72571.812500,28492.000000,22724.000000,82170.914062,1661.659912,8237.000000,1.895869
90628.804688,80734.000000,73568.132812,45010.000000,33870.000000,87091.093750,1349.809937,33713.000000,1.895869
76833.820312,70932.000000,70988.859375,45845.000000,33891.000000,88651.789062,2677.290039,22748.000000,1.898258
108209.460938,93627.000000,75743.265625,67125.000000,46459.000000,94687.875000,5494.719727,17983.000000,1.899453
58799.703125,49650.000000,77613.242188,43815.000000,33318.000000,86183.437500,2591.819824,77794.000000,1.899453
66137.218750,62037.000000,69867.476562,29430.000000,23205.000000,83116.757812,3748.359863,30754.000000,1.900647
59602.339844,51442.000000,75932.093750,38378.000000,27078.000000,92885.023438,1563.099976,46168.000000,1.900647
68105.109375,59046.000000,75590.835938,47390.000000,23894.000000,129980.375000,2106.719971,47037.000000,1.901842
106099.375000,95339.000000,72932.679688,36445.000000,28847.000000,82797.507812,1661.659912,18668.000000,1.901842
91348.492188,84571.000000,70788.031250,34465.000000,27035.000000,83547.187500,6834.520020,7119.000000,1.901842
88427.070312,78527.000000,73798.273438,29443.000000,24479.000000,78825.789062,495.879974,5074.000000,1.901842
59016.160156,44855.000000,86226.351562,41407.000000,27123.000000,100049.750000,2010.469971,25054.000000,1.903036
55431.140625,46539.000000,78057.875000,35723.000000,23263.000000,100638.031250,2214.520020,36228.000000,1.903036
58381.792969,48330.000000,79166.343750,39514.000000,25822.000000,100286.179688,2862.089844,50109.000000,1.903036
92981.421875,86379.000000,70545.289062,36313.000000,27947.000000,85154.359375,1366.750000,7690.000000,1.903036
76180.492188,65953.000000,75698.820312,44602.000000,33730.000000,86659.851562,597.519958,23300.000000,1.904231
69775.171875,59138.000000,77323.984375,28438.000000,22982.000000,81094.460938,1985.059937,5441.000000,1.904231
86385.710938,76512.000000,73993.289062,25329.000000,21664.000000,76623.039062,2939.859863,10669.000000,1.904231
92411.835938,82322.000000,73568.445312,37480.000000,29782.000000,82475.632812,723.029968,11169.000000,1.905426
128408.179688,114246.000000,73659.984375,55448.000000,41714.000000,87113.203125,3199.349854,29305.000000,1.905426
82898.648438,71386.000000,76105.195312,34296.000000,27898.000000,80565.734375,1734.809937,2381.000000,1.905426
93108.609375,84350.000000,72341.031250,45871.000000,35614.000000,84410.679688,1926.539917,15920.000000,1.905426
51624.921875,43344.000000,78056.734375,32185.000000,24144.000000,87362.335938,5940.549805,33779.000000,1.905426
64661.500000,52294.000000,81035.226562,39905.000000,27814.000000,94025.101562,3628.239990,18029.000000,1.906620
115490.101562,104125.000000,72689.164062,46660.000000,36974.000000,82704.335938,3138.520020,6498.000000,1.906620
112760.656250,96898.000000,76264.554688,65665.000000,45490.000000,94601.484375,409.639984,26183.000000,1.907815
89415.359375,81027.000000,72320.648438,30662.000000,25463.000000,78917.046875,1600.829956,8911.000000,1.907815
77077.929688,55119.000000,91644.968750,52825.000000,36091.000000,95922.507812,2632.629883,24822.000000,1.907815
89710.820312,72335.000000,81278.609375,59169.000000,40575.000000,95568.687500,3416.489990,21172.000000,1.907815
77151.398438,67226.000000,75211.890625,40415.000000,32158.000000,82363.257812,1559.250000,39431.000000,1.907815
84672.992188,75590.000000,73410.890625,48040.000000,32850.000000,95840.171875,7850.919922,28322.000000,1.907815
88690.140625,78523.000000,74021.593750,36489.000000,28443.000000,84074.921875,818.510010,15803.000000,1.907815
77064.500000,67495.000000,74827.750000,49431.000000,36295.000000,89255.000000,1894.199951,30345.000000,1.909010
80677.960938,74970.000000,70525.695312,60299.000000,38058.000000,103835.070312,2767.379883,49393.000000,1.909010
81651.242188,69636.000000,76843.812500,40123.000000,29047.000000,90525.734375,1044.890015,18370.000000,1.909010
86499.468750,62621.000000,90526.007812,49416.000000,32089.000000,100923.281250,5898.969727,11742.000000,1.909010
70840.093750,64350.000000,72145.710938,39396.000000,30266.000000,85305.507812,845.459961,5906.000000,1.909010
100446.132812,88691.000000,74222.164062,48001.000000,37043.000000,84922.757812,2978.359863,8568.000000,1.910204
84218.742188,75013.000000,73578.703125,32628.000000,27046.000000,79061.921875,506.659973,19854.000000,1.910204
85120.921875,65611.000000,85023.632812,51538.000000,37183.000000,90837.054688,6565.020020,32408.000000,1.911399
94802.375000,85506.000000,72661.203125,35114.000000,27974.000000,82263.218750,708.399963,13838.000000,1.911399
50760.660156,41858.000000,79474.671875,35442.000000,27158.000000,85526.437500,10848.529297,42396.000000,1.911399
60905.050781,51254.000000,77876.328125,37847.000000,27010.000000,91830.468750,1897.279907,32260.000000,1.911399
78131.000000,55547.000000,92181.273438,69831.000000,39419.000000,116097.429688,1777.159912,47078.000000,1.911399
67481.015625,60484.000000,73117.453125,42007.000000,29968.000000,91863.679688,5366.899902,7732.000000,1.911399
86382.554688,75258.000000,75223.468750,43089.000000,33434.000000,84461.343750,3735.270020,10937.000000,1.912593
89988.109375,76935.000000,76655.109375,67541.000000,44819.000000,98760.945312,3467.309814,49525.000000,1.912593
56772.562500,54230.000000,68608.648438,30650.000000,23734.000000,84632.945312,2052.820068,17829.000000,1.912593
73273.289062,52432.000000,91586.015625,38395.000000,28212.000000,89190.937500,502.809998,3634.000000,1.912593
113141.429688,100267.000000,73950.921875,39481.000000,31407.000000,82383.765625,1429.890015,12243.000000,1.913788
93258.710938,85487.000000,71493.937500,30914.000000,26015.000000,77877.375000,6644.330078,5985.000000,1.913788
60273.839844,47800.000000,82638.210938,58427.000000,32156.000000,119077.992188,345.729980,4879.000000,1.913788
70422.968750,56831.000000,81209.898438,31947.000000,25211.000000,83046.226562,1581.579956,36288.000000,1.914983
57218.121094,53186.000000,70504.390625,40274.000000,27298.000000,96688.289062,2097.479980,17765.000000,1.914983
79319.953125,70241.000000,74006.796875,31760.000000,24930.000000,83490.710938,1888.809937,9517.000000,1.914983
93121.250000,86051.000000,70920.671875,45802.000000,35783.000000,83885.640625,656.039978,8191.000000,1.914983
74579.953125,62285.000000,78472.695312,51943.000000,28414.000000,119804.906250,2587.199951,21096.000000,1.916177
73658.812500,63578.000000,75927.265625,32430.000000,25774.000000,82460.335938,2820.510010,9378.000000,1.916177
62670.703125,52114.000000,78811.593750,62214.000000,35734.000000,114100.210938,2314.619873,59900.000000,1.916177
100823.750000,90627.000000,72909.679688,51852.000000,39155.000000,86787.710938,1695.539917,22095.000000,1.917372
111089.804688,100223.000000,72641.828125,35654.000000,30351.000000,76986.617188,418.880005,15534.000000,1.918567
71675.125000,66840.000000,70276.804688,36779.000000,29979.000000,80401.234375,3691.379883,6263.000000,1.918567
48784.082031,36839.000000,86786.109375,36150.000000,24723.000000,95826.812500,3360.280029,15725.000000,1.918567
118719.625000,85723.000000,90762.210938,84136.000000,31259.000000,176395.171875,1889.579956,31090.000000,1.918567
82306.148438,69986.000000,77072.781250,45737.000000,33410.000000,89716.257812,4536.839844,15643.000000,1.918567
69913.421875,55774.000000,82150.210938,44530.000000,28302.000000,103113.500000,455.069977,12446.000000,1.919761
119970.195312,106414.000000,73884.695312,37971.000000,31690.000000,78525.320312,555.169983,8685.000000,1.919761
90676.203125,74018.000000,80285.281250,58693.000000,46742.000000,82292.250000,2196.040039,25185.000000,1.919761
84391.750000,74043.000000,74695.765625,36302.000000,29087.000000,81792.140625,529.760010,15176.000000,1.920956
89667.375000,77526.000000,75799.617188,35233.000000,27862.000000,82873.804688,6472.619629,18121.000000,1.920956
91906.234375,80030.000000,75261.367188,36656.000000,29550.000000,81295.687500,1822.589966,15538.000000,1.920956
78705.335938,52100.000000,99002.546875,36145.000000,25364.000000,93392.156250,1493.029907,24244.000000,1.920956
98584.101562,88497.000000,73005.960938,46844.000000,35778.000000,85806.039062,2981.439941,11644.000000,1.920956
57387.972656,29109.000000,129203.273438,52232.000000,32545.000000,105179.796875,832.369995,14824.000000,1.920956
103934.773438,91437.000000,74493.578125,38526.000000,31566.000000,79986.062500,1708.630005,41434.000000,1.922150
78138.898438,68126.000000,75168.234375,40072.000000,30958.000000,84829.718750,1623.929932,20632.000000,1.922150
93981.562500,83748.000000,73544.148438,33625.000000,26983.000000,81668.015625,4553.009766,24910.000000,1.923345
114729.335938,97730.000000,76935.445312,75892.000000,45106.000000,110266.000000,444.289978,26436.000000,1.923345
91393.523438,59378.000000,100871.804688,68027.000000,40562.000000,109911.187500,5322.239746,82117.000000,1.923345
68371.343750,56311.000000,79572.101562,32435.000000,24019.000000,88499.117188,459.690002,8477.000000,1.923345
52835.992188,39847.000000,86898.875000,48490.000000,33223.000000,95651.828125,1573.880005,25448.000000,1.924540
81058.742188,73687.000000,72092.296875,27741.000000,24259.000000,74942.664062,1976.589966,6081.000000,1.924540
