"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
50038.6,41115,79759.9,39901.9,25083,104254,3136,1486.98,0.004,0
105914,90055,77077,95474.6,55111,113535,3995.2,6381.54,0.011,1
118305,105452,73523.8,68375.3,43132,103891,6267.2,18473.4,0.019,2
65278.2,50546,84637.2,53263,22134,157705,3601.6,6323.13,0.023,3
128091,109647,76559.9,59895,43503,90230.1,4147.2,4108.5,0.024,4
50017.5,45142,72614.1,36712.2,20578,116919,7033.6,4886.64,0.027,5
75009.5,64435,76291.2,64599.5,39991,105864,5656,8096.22,0.04,6
103639,75526,89930.1,79689.1,26114,199989,2609.6,2438.37,0.053,7
40180.9,35519,74137.7,33366,17579,124391,672,1087.02,0.059,9
85564.4,80379,69763.9,42055.2,32543,84691.9,1250.4,4559.94,0.074,10
71224.1,60034,77751.7,55562.8,24002,151711,1422.4,3030.39,0.078,11
28151.8,12734,144884,48912.9,13454,238261,1356.8,1943.37,0.082,12
36527.4,28774,83195.2,35274.7,16306,141774,621.6,962.28,0.091,13
93870.7,84166,73092.5,63454.1,37778,110078,4745.6,2337.39,0.093,14
92123.5,83142,72615.6,34035.2,27702,80518.8,2080.8,1323.63,0.126,16
104262,94714,72142.5,75872.6,48878,101731,4676,4046.13,0.143,18
91940.9,74439,80944.7,92358.1,42039,143980,7295.2,3426.39,0.149,19
75016.5,67106,73261.4,68216.9,40018,111716,2096.8,18450.6,0.15,20
43104.4,35203,80245.6,63287.7,31751,130630,1123.2,1198.89,0.151,22
52356.7,37766,90855.5,82498.7,38130,141795,1671.2,6142.95,0.158,23
129696,124402,68325,57398.2,42994,87492.4,2465.6,2067.12,0.158,24
89090,70415,82917.1,81373.1,42399,125778,3776,2568.06,0.165,25
86597.9,67436,84158.1,117819,59352,130095,1216.8,12252.2,0.189,28
79603.7,73794,70695.5,42582.9,32178,86727.3,7793.6,1279.08,0.189,29
101555,89863,74063,53755,35783,98451.5,1153.6,1830.51,0.201,31
96929.8,85251,74514,70115.8,59491,77240.4,4190.4,2746.26,0.219,32
94172.5,86991,70946.3,41131.5,31007,86935.1,4650.4,1485,0.221,33
70256.2,45470,101260,92691.7,43806,138672,3488.8,3020.49,0.222,34
71777.2,61157,76916.6,54665.8,30694,116719,4023.2,2770.02,0.232,37
38453.2,29397,85725.4,49209.9,17889,180280,476,2278.98,0.245,40
105965,97539,71197.1,44461.9,31111,93659.9,4089.6,1631.52,0.263,42
101233,90938,72955.3,44109.4,34238,84431.3,1337.6,1716.66,0.268,43
35717,19655,119092,75151.9,22227,221584,1582.4,945.45,0.277,44
90157.1,76327,77410.8,40712.8,29895,89250.8,4401.6,2263.14,0.28,45
122462,112039,71633,62707.6,42903,95788.3,1638.4,3563.01,0.284,46
54795.8,50946,70488.3,43144.2,26710,105859,1609.6,2158.2,0.286,47
54893.3,38348,93811.6,62427.4,30232,135328,596,1517.67,0.306,48
73050.9,63194,75758.2,49511.9,29006,111867,424.8,1980,0.308,49
98811.2,87943,73635.1,47374.5,36339,85438.1,653.6,2022.57,0.323,51
114513,97074,77309.5,55184.6,42182,85737.4,1628.8,3985.74,0.331,53
85939.6,82826,67999.7,34959.9,28142,81413.2,403.2,1894.86,0.333,55
27710.3,16083,112916,63012.5,22499,183545,3350.4,3056.13,0.362,59
31026.8,22403,90763.5,82107.6,38247,140691,936,1319.67,0.374,61
54934.6,42315,85080.8,98377.3,42111,153101,7987.2,4405.5,0.389,64
52571.2,41267,83488.2,46984.4,23475,131168,1896.8,3233.34,0.389,65
65801.6,58227,74061.4,57012.1,31511,118573,320,1444.41,0.391,67
50931.7,42187,79120.5,84850.9,39647,140258,1821.6,3079.89,0.392,69
35039.9,14636,156899,81386.9,22859,233334,890.4,2213.64,0.394,70
98201.2,85044,75675.1,55338,39159,92613,1598.4,4430.25,0.415,73
110387,100139,72242.9,46456.7,36795,82744.6,7022.4,1610.73,0.417,74
107691,96518,73122.8,47746.7,33670,92935.2,8817.6,6869.61,0.427,76
72560.3,62172,76486.4,53393.7,30716,113921,2910.4,3523.41,0.442,77
94928.3,80559,77225.7,42126.5,31727,87017.4,9182.4,1661.22,0.456,79
44651.9,38258,76488.7,48885.2,29954,106955,2710.4,1831.5,0.459,81
139276,128844,70842.2,63727.3,44456,93945.3,6950.4,2684.88,0.464,82
47846.8,46324,67690.3,73787.7,37540,128816,2057.6,3441.24,0.483,83
47390.5,39286,79055.7,35755.8,21510,108940,1231.2,7762.59,0.509,85
45596.5,34822,85813.8,78302.1,39689,129295,497.6,3241.26,0.527,86
105422,92546,74653.9,43634.2,30002,95314.1,1045.6,1676.07,0.547,88
50411.4,29450,112182,59833.6,20218,193949,4916,3022.47,0.554,91
66530.9,56193,77592.7,46821.1,24754,123958,1601.6,3446.19,0.56,92
43013.1,34860,80863.6,41404.8,17567,154466,395.2,1626.57,0.58,93
41151.2,31830,84727.9,72945.2,36338,131557,1424.8,6366.69,0.601,94
89851.3,81883,71913.5,33823.4,27163,81605.4,662.4,1720.62,0.604,95
64352.3,45043,93630.4,78271.4,29751,172418,11362.4,2358.18,0.606,96
78099.8,50979,100401,70662.2,37299,124157,1616.8,2199.78,0.616,97
72019.7,50260,93909.4,104968,41300,166566,805.6,2159.19,0.639,99
53579,50622,69364.2,28933.7,20110,94291.5,2400.8,1731.51,0.642,101
40548.3,31605,84080.8,52578.9,27317,126142,2605.6,3350.16,0.642,102
171055,150234,74618.6,73721.3,52062,92800.9,11998.4,4752,0.648,104
39383.8,32339,79812.4,42549.2,20632,135154,2187.2,1257.3,0.652,105
100576,83722,78729.2,77201.2,47662,106153,2924,3643.2,0.653,106
110177,90927,79410.8,59914.8,41979,93536.7,3964,3461.04,0.655,107
64594.9,45618,92798.7,60396.9,27766,142555,1279.2,1967.13,0.673,108
48176.7,38902,81160.6,35103.4,22822,100804,1824,1409.76,0.685,109
48687.6,35883,88922.1,54059.9,29803,118876,852,2314.62,0.687,110
89779.6,79427,74078,49076.3,31847,100991,1840.8,1835.46,0.688,111
91665.6,84750,70883.7,28687.2,23502,79995.2,1036,1485.99,0.694,112
65011.4,57955,73515.5,47915,32179,97584.1,1514.4,3146.22,0.7,113
144237,125695,75203.5,54865.8,40139,89580.8,12471.2,2678.94,0.704,114
73516.6,65051,74064.7,33584.8,26779,82191.7,2788.8,1397.88,0.717,115
98606,90415,71473.2,49448.5,35835,90432.8,1643.2,2312.64,0.718,116
92705.3,83274,72958.4,39313.9,31258,82426.1,5411.2,1320.66,0.724,117
120243,102742,76699.5,62162.1,41814,97428,1292,2941.29,0.751,119
67494.2,64558,68516.7,30539.5,23950,83567.4,748.8,1208.79,0.755,120
30803,24994,80767.5,52593.8,22886,150607,503.2,1608.75,0.76,121
75809,66171,75081.5,64584.6,32383,130705,2243.2,2720.52,0.766,124
112874,98007,75477.2,56496.3,34579,107075,2251.2,1873.08,0.779,126
42038.9,24347,113158,49501,19311,167992,3907.2,2414.61,0.788,127
135942,111182,80130.9,111584,55130,132646,11291.2,2947.23,0.8,128
138203,122439,73973.6,57658.6,42963,87952.7,2643.2,1846.35,0.813,129
73657.7,71187,67810.6,39872.2,29239,89369.3,2532,2965.05,0.814,131
117180,98520,77948.9,67523.9,47596,92975.2,1164,2090.88,0.815,132
41884.4,19530,140550,86863.6,31530,180548,4595.2,3218.49,0.818,133
71007.3,45899,101386,82694.7,36031,150412,926.4,2526.48,0.835,136
41248,28403,95174,42937.3,12659,222288,1619.2,3306.6,0.842,137
72568.9,63927,74395.4,89388.1,46483,126028,9768.8,2613.6,0.857,138
39877.5,26766,97639.2,74839,27054,181291,5109.6,3310.56,0.875,142
46840.6,30519,100585,55104.4,23175,155828,2264,2429.46,0.876,143
43616,28401,100645,38693.2,15026,168760,6536.8,1203.84,0.908,145
119054,101583,76807.2,46056.8,35567,84864.5,1038.4,2024.55,0.916,147
116417,104487,73018.9,54319.3,39571,89961.6,2393.6,2416.59,0.921,148
80645.8,60198,87796.9,51140.4,28870,116091,724,2278.98,0.924,149
32107.9,24615,85485.5,41795.8,26487,103414,2117.6,1757.25,0.927,150
108244,89479,79279.6,89746.5,45367,129645,1010.4,3275.91,0.928,151
69973,55391,82788.8,42939.3,24351,115563,1212.8,2574,0.957,152
74400.3,60330,80820.4,76568.6,46734,107374,3288,2624.49,0.97,155
37426,27127,90417.2,44455.9,15699,185583,2656.8,1154.34,0.987,157
62513.9,46605,87907.1,50242.5,26393,124756,2131.2,5541.03,0.987,158
77996.9,71043,71950.8,44031.2,31683,91078.2,3749.6,1728.54,0.994,159
31978.4,29009,72244.4,38165.5,18113,138089,3023.2,1472.13,0.997,160
51975.3,47447,71790.7,47420,37523,82821.7,530.4,721.71,1.002,161
60338.5,48823,80993.4,43445.2,22455,126797,490.4,1533.51,1.007,162
30927,24547,82569.4,59588.1,22819,171137,1516,4719.33,1.021,165
56053.9,38287,95947.7,184661,49835,242840,1556.8,3682.8,1.025,167
43359.4,35223,80674.6,33571.9,16355,134526,2340,778.14,1.027,168
60272.9,51904,76103,45509.3,19332,154278,1050.4,1375.11,1.03,169
71653.9,62391,75265.8,34681.7,25943,87611.2,234.4,1156.32,1.044,172
58812.8,50142,76868.8,54104.5,36106,98205.1,1456.8,5886.54,1.049,173
41029.6,35506,75731.2,59682.2,32610,119943,2095.2,1305.81,1.059,175
170349,143914,77574,76196.3,51482,96997.1,1439.2,3513.51,1.061,176
86325.7,70986,79698,52453.2,30366,113205,4042.4,1841.4,1.069,177
63527.1,51953,80136.1,64055,32706,128353,5756.8,2695.77,1.092,180
61048.3,45562,87811.3,90262.3,42986,137613,2360,5565.78,1.103,181
49853.7,45182,72312.2,38944.6,16782,152084,792,2008.71,1.104,182
146358,134739,71187.6,62379.9,44439,91994.2,1632.8,2727.45,1.119,184
130371,112402,76012.7,59304,43622,89096,924.8,2181.96,1.146,186
109344,89440,80120,69807.9,40016,114327,2044,2442.33,1.15,187
145528,134236,71048.8,85707.3,55560,101096,2639.2,6472.62,1.152,188
103929,89044,76491.1,45652.9,33984,88038.7,3569.6,1702.8,1.159,189
72344.2,70515,67236.1,39371.3,28359,90984.8,4604,1768.14,1.164,190
98166.1,84162,76440.9,55391.5,36738,98811.5,2931.2,2371.05,1.164,191
109826,99602,72263.4,63090.7,39106,105731,15795.2,2367.09,1.174,194
67560.5,47308,93591.9,52216.6,17512,195413,1140,1864.17,1.18,196
42230,37098,74602,33933.2,18218,122069,146.4,1226.61,1.181,197
51466,38138,88438.6,46240.9,16810,180276,3709.6,1167.21,1.183,198
110177,93142,77521.8,74786.6,35958,136304,8430.4,2406.69,1.185,199
27101.1,23631,75159.6,93315.4,38975,156909,2405.6,2417.58,1.191,200
50624.3,28135,117921,52505.6,17187,200210,1575.2,1825.56,1.193,201
99232.4,89398,72745.4,33989.7,28818,77297.1,1910.4,1071.18,1.203,202
86027.8,76464,73732.9,28916.9,23012,82352.6,396,1040.49,1.207,203
68493.4,59738,75141.1,46353.8,26938,112772,3820.8,3442.23,1.21,205
