"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
51659.4,33150,102128,66094.4,31994,135387,12606.4,3979.8,0.023,1
84589.4,70326,78827.9,72413.5,34614,137103,1794.4,3366,0.026,2
160866,135759,77655.9,80267.2,54239,96985.4,12908,3409.56,0.054,3
62562.2,39927,102689,160000,57491,182389,15268.8,3885.75,0.059,4
82812.6,76831,70638.2,41718.6,30667,89153.5,2756,1926.54,0.097,6
95783.2,79961,78503.9,108609,53485,133080,1874.4,2966.04,0.17,7
89733.5,79807,73687.5,36923,29963,80759.2,2935.2,1930.5,0.175,8
75885.4,70066,70979.2,38205.1,27778,90136.4,4133.6,2484.9,0.22,9
76860.4,60838,82795.7,93069.9,39490,154455,12326.4,2733.39,0.223,10
55279.4,40902,88572.4,73867.9,27970,173078,4399.2,2828.43,0.232,11
65506.7,50839,84444,83596.6,46051,118968,4348.8,3101.67,0.305,13
121495,104467,76218.4,58293.2,40483,94368.1,7941.6,1901.79,0.357,14
92388.7,80383,75324.2,48098.2,36527,86296.7,3964,1724.58,0.372,15
99688.7,73507,88878.6,81316.6,30579,174275,12544,3964.95,0.445,18
73740.4,66309,72880.8,49374.3,30961,104512,2120,4550.04,0.509,20
32476.1,26363,80732.6,55046,17403,207291,2057.6,2154.24,0.512,21
54896.4,49262,73031.8,26494.4,14282,121575,502.4,849.42,0.529,22
26750.9,21702,80782.7,60632.6,29746,133585,10284.8,1851.3,0.544,24
122972,104693,76978.1,58990.1,40833,94677.8,1294.4,3024.45,0.547,25
117617,105369,73153.8,70929.5,45177,102894,7492.8,3426.39,0.553,26
43789.2,33634,85323.5,51802.7,23206,146296,34576,2996.73,0.553,27
80836.1,66958,79119.4,55951.8,35294,103895,2348,1858.23,0.562,29
101937,81838,81631,84732.1,38170,145481,1312.8,3754.08,0.562,30
89707.8,76892,76459.1,67116.1,45868,95895.1,3758.4,1479.06,0.566,31
44655,34943,83751,99703.9,33519,194940,1444,3176.91,0.571,32
25662.8,21449,78410.9,44776.7,21129,138884,2009.6,3916.44,0.573,34
111411,100134,72916.3,54839.1,37222,96554,2368,3952.08,0.577,35
45080.1,20351,145171,116473,39803,191773,5141.6,4369.86,0.581,36
104915,95619,71907.7,58198.1,38275,99649.2,1869.6,2274.03,0.581,37
68614.3,55391,81181.1,35803.4,26239,89424.5,2380,1982.97,0.601,40
162025,142071,74740.5,101824,60707,109924,1580,12351.2,0.604,42
122020,98807,80932.6,66592.4,40791,106989,4859.2,2575.98,0.607,43
52036.9,40310,84601.6,39516.8,23670,109412,4368.8,1599.84,0.617,47
54777.1,50546,71021.8,66544.8,34962,124738,4121.6,3091.77,0.629,48
64346.9,57799,72960.4,37706.1,24151,102319,945.6,1657.26,0.632,49
109978,97780,73711.9,58695.1,39124,98319.3,12701.6,2100.78,0.658,52
165958,140711,77294.9,83047.1,58211,93497.4,9188,4698.54,0.665,54
