"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
138423,120147,75504.8,58743.6,41819,92059.2,3336.8,1946.34,0,0
22505.3,13429,109830,61740.4,16149,250555,3873.6,5055.93,0.004,2
77765.2,70829,71953.9,30790,24445,82546.6,3853.6,3082.86,0.006,3
153555,131934,76276.1,64155,44222,95076.2,2046.4,3691.71,0.027,5
38170.1,23443,106706,58264.5,30371,125726,2104,2791.8,0.031,6
123590,108369,74741,59302,39634,98057.6,1125.6,3607.56,0.035,7
108287,90407,78497.5,65343,44855,95470.2,1397.6,3626.37,0.037,8
79125.5,70227,73840.1,44307.4,29763,97561.8,1700,5186.61,0.039,9
88584.6,75199,77201.6,71666.1,46267,101513,26275.2,2388.87,0.048,11
65133.9,61746,69131.9,38229.8,27810,90091,2429.6,3055.14,0.052,12
30124.4,26563,74322.6,46907.2,25719,119527,2276.8,13992.7,0.055,13
46565.2,30384,100438,45742.9,21060,142346,9268,2750.22,0.063,15
75090.6,65755,74840.5,35842.9,27931,84100.2,2190.4,4498.56,0.063,16
82035.7,72152,74513.4,86876.5,50776,112130,4571.2,15966.7,0.064,17
39117,35594,72022.6,82401.7,43422,124367,2042.4,29102,0.064,18
59746.4,54806,71443.7,52917.5,29766,116509,1798.4,4426.29,0.076,19
35498.6,32826,70871.7,91079,38826,153736,3416,2376.99,0.077,20
35660.8,30819,75832,61743.3,32163,125809,4070.4,4844.07,0.081,21
84377.3,72167,76624.3,93904.5,42691,144155,3796,3626.37,0.087,22
78173.9,70790,72371.9,40215.8,32386,81380.3,940,5405.4,0.094,23
102701,93158,72249.5,73153.1,44818,106970,2603.2,3732.3,0.104,24
85317.2,61867,90376.9,50068.3,28651,114526,3635.2,3784.77,0.108,25
22378.2,20075,73054.9,60851.3,22363,178328,1732.8,8116.02,0.109,27
48214.1,23446,134768,73397.6,22274,215955,2570.4,2599.74,0.109,28
84477.1,75775,73062.3,117718,45119,170987,1621.6,5035.14,0.127,29
32860.6,17674,121849,93910.4,26798,229663,3934.4,4512.42,0.142,31
112063,91902,79912.7,55723.1,39278,92975,2242.4,3439.26,0.144,32
51886.4,45810,74228.9,54229.2,30994,114666,900.8,1693.89,0.156,33
46122.2,30714,98413.2,38454.6,16670,151179,1596.8,4271.85,0.158,34
35798.9,32515,72154.9,41539.4,18483,147288,558.4,1911.69,0.158,35
39372.1,18375,140424,62746.2,25971,158336,4975.2,9661.41,0.16,36
52353.6,35259,97309.8,56665.6,20875,177899,4860.8,3418.47,0.162,37
44639.4,37314,78401.9,89006,41634,140104,4568.8,4806.45,0.175,39
122845,108843,73967,54788.6,40783,88042.2,1024.8,2614.59,0.176,40
115115,84935,88822.7,126268,27175,262143,5399.2,8352.63,0.176,41
90154.7,84042,70302.7,39867.3,30398,85951.2,4408.8,4829.22,0.184,42
47463,33670,92383,60216.8,29410,134184,1947.2,4969.8,0.186,43
123027,111810,72110.7,64485.6,46630,90631.1,2411.2,4219.38,0.189,44
47691.5,35282,88586.6,85501.4,40486,138404,1042.4,3525.39,0.2,46
24527.1,14202,113182,67715,26666,166421,2479.2,9938.61,0.205,47
163339,132878,80559.5,96221.1,61758,102107,2579.2,5557.86,0.211,48
59443.8,49009,79489.7,94684.6,42053,147558,1485.6,9165.42,0.213,49
108507,98641,72091.1,44452,32965,88372.7,743.2,2206.71,0.213,50
135174,119520,74119.5,62744.2,46144,89112.5,1224,2750.22,0.222,52
33465.9,28211,77743.5,36127.1,16359,144729,1400,3854.07,0.222,53
100878,86687,76264.6,45156.9,35131,84239,3391.2,2046.33,0.227,54
24206.5,16603,95548.9,111466,38539,189549,1371.2,3568.95,0.231,55
87777.3,79638,72234,30381.1,24674,80694.5,1376,4439.16,0.238,56
47702.5,42738,73148.7,62663,36018,114018,4491.2,11377.1,0.239,57
102097,88557,75556.4,47995.2,36510,86152.1,2928.8,4575.78,0.246,58
88608.8,77326,75098.5,36327.1,28266,84225.9,3789.6,2345.31,0.249,59
80599.7,74571,70834.3,25604.4,21627,77588.6,1149.6,2219.58,0.254,60
84394.4,70935,77971,76234,44631,111942,2753.6,9450.54,0.276,64
49499.6,41817,77576.2,29926.7,18265,107379,5099.2,5868.72,0.284,65
48394.3,42582,74481.5,67822.9,34210,129928,2135.2,8805.06,0.285,66
51827.1,44818,75785.2,79862.3,40674,128678,2018.4,6137.01,0.288,67
88528.4,77987,74394.4,35319.2,26663,86812.5,1785.6,1561.23,0.293,68
50852.1,40839,81604.4,38857.5,21539,118230,1852,5125.23,0.343,70
39126.4,27946,91755,70968.1,19886,233882,1840.8,6637.95,0.359,71
125268,109869,74721.4,51736.4,37710,89912.4,892.8,3804.57,0.378,72
31808.4,26283,79313.5,71329.5,24667,189510,5811.2,2260.17,0.383,73
71585.3,65518,71605,36153.8,27354,86619,1036,2031.48,0.389,75
