"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
75207.6,64722,76153.5,50437.5,28650,115374,6746.4,2332.44,0.049,0
61170.7,54162,74016.5,39887.1,17282,151258,2957.6,3051.18,0.148,3
51113.4,40945,81811.4,61796.8,20721,195450,786.4,5896.44,0.169,5
66169,58663,73921.4,46346.9,24035,126374,1342.4,2959.11,0.191,6
50501.9,35103,94285.1,66339.9,34863,124707,1310.4,2924.46,0.196,7
62963.2,56937,72472.3,39138.7,21865,117310,512,1674.09,0.201,8
144932,126750,74936.9,53269.9,38270,91222.8,3168.8,4065.93,0.292,10
83587.9,66691,82140.3,98487.2,59223,108986,4584,10235.6,0.304,11
61148.1,47199,84904.4,179590,55515,212008,6090.4,7144.83,0.32,13
52753.7,30179,114559,46428,23047,132022,358.4,1991.88,0.336,14
113704,102230,72891.4,53309.5,39510,88425.5,3749.6,1923.57,0.344,15
70203.1,59624,77164.1,30749.4,23599,85393.1,2998.4,1825.56,0.37,17
99218.3,92286,70458.9,49543.6,37524,86528.3,4455.2,1864.17,0.381,18
70690.6,59588,77746.9,30948.4,18340,110591,2426.4,1348.38,0.385,21
139321,115911,78772.1,59537.6,39219,99488.9,7301.6,2428.47,0.431,22
34388.6,19134,117785,64375.7,20394,206871,1157.6,3955.05,0.441,24
62965.5,52870,78050.1,51233.5,26994,124385,2420,4871.79,0.451,26
94763.8,88318,70319.1,42766,33054,84792,924,1706.76,0.464,30
77592.1,74091,68632.8,36994.3,28687,84514.2,294.4,982.08,0.502,31
68908.3,55432,81468.8,73476.8,33580,143400,1962.4,5442.03,0.514,33
80995.2,72290,73427.9,40194,29190,90241.7,584.8,2963.07,0.548,34
44293.1,25382,114364,47066.6,27782,111027,328.8,1569.15,0.563,35
70773.3,49130,94406.6,104058,33998,200586,4504,3705.57,0.576,36
135501,117891,75325.4,70104.9,51411,89365.9,580,2801.7,0.589,37
62772.1,49342,83373.8,50341.5,27098,121750,726.4,4152.06,0.59,38
87304.6,77698,73638.9,39207,30182,85132.5,742.4,2199.78,0.6,40
66750.8,44460,98393.7,69250.5,30907,146841,5933.6,3880.8,0.636,43
22491.3,14935,98693.6,87360.6,16819,262143,2864.8,3589.74,0.654,45
49747.6,35266,92447.7,33912.4,19618,113288,398.4,1168.2,0.677,47
70060.4,65834,69743.2,63917.4,30346,138038,3080,2842.29,0.698,49
54068.8,43387,81670.9,68268.4,37115,120545,7427.2,4558.95,0.699,50
25160.5,20310,81187.4,47090.3,21170,145778,2432,8346.69,0.703,52
47893.6,44187,71033.4,26493.4,17791,97592.6,1212,1450.35,0.71,53
19735.6,12847,100676,119927,51103,153797,7808.8,2871,0.739,56
102874,80154,84112.6,56845.8,40414,92182.1,630.4,4580.73,0.745,57
89022.2,79122,73736.2,35344,27746,83482.5,1224,1830.51,0.746,58
95733.3,84911,73888.9,37880.4,29563,83974.2,1030.4,2052.27,0.802,64
63335.2,40862,101579,132579,66894,129887,3303.2,6271.65,0.813,65
61939,56860,71390,27557.6,19720,91583,2504,1199.88,0.834,68
