"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
54795.8,48403,74191.6,43945.1,19443,148125,6816,1780.02,0.002,0
135049,115645,76532.4,73793.6,51965,93065.3,2397.6,9274.32,0.007,1
60010.1,52131,75441.1,136847,57607,155682,3036,12876.9,0.014,2
79850.9,63657,82207.9,95508.3,59001,106087,3296,24512.4,0.022,3
52102.4,48251,70767.1,48243.7,27387,115445,2379.2,2491.83,0.046,4
43018.6,38432,73357.2,73694.6,39044,123698,3283.2,20310.8,0.068,6
52376.2,29159,117718,74810.3,34999,140083,5926.4,48500.1,0.111,12
101583,86719,76768.8,97856.6,47515,134971,7906.4,5223.24,0.112,13
28353,22093,84105.5,39211.9,17913,143460,1551.2,4114.44,0.112,14
63651.1,46719,89287.9,94836.1,44847,138586,1815.2,41920.6,0.114,15
61343.9,45611,88141.7,109710,54303,132404,934.4,13994.6,0.126,16
104871,97066,70805.7,80729.5,53914,98132.1,3123.2,4469.85,0.133,17
94599.2,73206,84687.8,115082,48258,156285,8981.6,22620.5,0.138,18
25570.7,21090,79459.6,53757,23026,153002,3547.2,6136.02,0.178,19
126411,111891,74040.4,60505.8,46679,84948.5,5497.6,5087.61,0.21,24
14767,13724,70516.4,52583.9,43160,79845.6,310.4,1756.26,0.216,25
35815.3,26822,87509.8,54618.3,18258,196049,2234.4,2157.21,0.231,26
22683.2,13079,113660,47519,17203,181027,4714.4,16511.2,0.255,27
135306,114888,77183,66597.3,46908,93044.3,6324.8,2877.93,0.267,29
114323,89226,83969.6,88569.4,47982,120972,4552,5225.22,0.275,30
56876.8,45183,82497.4,114317,49903,150129,1438.4,5177.7,0.28,31
59641.1,53612,72906.1,35679.6,25391,92091.6,2746.4,4608.45,0.31,33
29647,18862,103009,87007.1,22474,253720,4880.8,3027.42,0.312,34
36848,21575,111929,71441.4,23239,201471,18382.4,5178.69,0.363,40
131130,110686,77640.5,138097,53402,169476,2324.8,33185.8,0.373,41
40407.9,32694,80998.7,76749.8,29234,172056,15724,3654.09,0.375,42
60567.8,52299,75897.6,89646.5,40783,144057,14284,3565.98,0.437,46
115703,102142,74236.9,52618.5,38446,89694.8,2432,2210.67,0.447,47
50927,43025,77572.3,42475,21617,128771,501.6,1805.76,0.472,50
110869,102314,71015.9,52987.8,39998,86819.5,1880,14952,0.501,52
31859.9,22981,90856.3,46036,19521,154552,4196.8,5203.44,0.502,53
141015,123755,74676.1,86908.1,56815,100248,6516.8,5359.86,0.51,54
92875.4,83214,73144.9,36742.9,28286,85129.8,1022.4,2259.18,0.519,55
43119.2,29903,94500.8,95925.1,29579,212534,4348,20370.2,0.52,56
124321,93764,86893.8,79800.9,45972,113761,18603.2,8412.03,0.532,58
33566.5,26147,84132.6,114069,39699,188307,851.2,6602.31,0.569,61
140943,122712,75272.4,77620,53592,94919.1,1914.4,3408.57,0.572,62
55202.2,41711,86733.2,53140.2,28015,124312,6973.6,1602.81,0.572,63
59467.2,36397,107076,94781.6,31289,198524,4977.6,5252.94,0.574,64
154087,126020,80132.3,99784.1,59924,109129,6220.8,16518.2,0.574,65
93547.7,82939,73918.7,46095.4,34587,87342.3,3650.4,5555.88,0.599,67
47282,31869,97231.7,46889.4,27001,113808,1767.2,9555.48,0.612,68
167088,139175,78679.8,83185.7,56467,96546,26376,4755.96,0.629,69
40822.1,29914,89433.6,101985,33066,202131,4468,9645.57,0.643,71
74344.1,51359,94865.9,86725,40319,140966,5889.6,8474.4,0.646,72
33892.6,20406,108850,63378.8,25826,160830,9768,3247.2,0.656,73
61987.4,41030,99010.6,60387,34614,114333,4036.8,2376.99,0.663,74
81326.7,67022,79523.5,74012.4,34670,139904,8232,4441.14,0.671,76
57886.1,38255,99166.8,69094.1,30063,150622,4455.2,5353.92,0.674,77
63572.3,37727,110432,76285.4,41563,120286,2940.8,2052.27,0.682,79
75846.4,72602,68464.7,30106.9,24506,80514.4,544,1957.23,0.727,81
67959.8,53047,83959.8,89499,35283,166239,5658.4,18392.2,0.728,82
34656.2,28793,78881.2,106522,80490,86731.6,77.6,1098.9,0.75,83
33175,29499,73702.6,63051.1,24459,168941,24041.6,10548.5,0.754,84
146842,130587,73693.7,64142.1,47471,88551.3,2765.6,4497.57,0.767,85
89264.8,79142,73918.5,50209.8,36345,90536.6,701.6,2032.47,0.774,86
79668.4,69379,75255.5,37060.6,26707,90942.7,1877.6,3092.76,0.781,87
59886.1,44586,88025.2,64026.3,33226,126287,2688.8,9316.89,0.788,89
72997.9,51740,92462.1,56850.8,32872,113342,1848,5411.34,0.788,90
17989.1,17901,65858.7,52349.2,52185,65742.2,614.4,198,0.794,91
91835.6,83359,72200.2,42640.3,31147,89718.9,2984,3595.68,0.795,92
