"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
108155,102458,69179.9,37239.8,30282,80594.1,2324,1487.97,0,0
83768.9,79004,69488.6,37052.7,29836,81387.8,8883.2,2599.74,0,1
87805.4,80162,71784.8,32801.7,27606,77870.4,247.2,1576.08,0.002,2
49388.8,46730,69264.8,42416.6,24170,115011,708,5833.08,0.005,3
66514.5,56521,77123.5,56893.3,33725,110558,6048.8,6329.07,0.006,4
99948.4,83971,78005.7,40933.5,25367,105752,2504,1447.38,0.008,5
94713.1,85255,72806.5,29494.1,23219,83247.5,877.6,1884.96,0.008,6
43778.3,40274,71238.3,39132.7,21942,116881,535.2,4628.25,0.036,9
51370,42991,78309.1,71265.1,42991,108637,2172.8,5145.03,0.038,10
45163.6,40974,72237,53821.4,20234,174322,1625.6,6461.73,0.038,11
52205.4,36506,93719.7,40199.9,25002,105373,1742.4,2615.58,0.042,12
32830.2,28407,75740.5,79056.5,31655,163672,6809.6,5506.38,0.043,13
41097.4,33919,79405.7,45897.4,18511,162494,2119.2,9778.23,0.049,14
45334.4,35566,83535.8,47804.1,21290,147153,1512,5059.89,0.052,15
64292.3,57546,73219,74422.3,40814,119502,3453.6,9315.9,0.052,16
50132.9,40152,81826.9,74257.9,26984,180350,2895.2,4718.34,0.053,17
52519.7,46280,74371.9,31592.9,21423,96647.1,606.4,2864.07,0.059,18
19745.7,13671,94656.9,58616.9,20455,187803,588,7180.47,0.062,19
95496.2,78139,80093.7,68269.4,45179,99030.6,1161.6,3624.39,0.062,20
54000.2,48970,72267.8,57568.5,31866,118396,952,6650.82,0.068,22
92086,86858,69480.6,40318.7,31086,85000.6,258.4,2726.46,0.069,23
87363.9,84191,68005.9,35565.8,28687,81250.6,719.2,1881,0.075,24
45383.5,40323,73760.7,33321.4,22867,95498,3078.4,4751.01,0.08,26
53566.5,46815,74987.4,33678.8,22303,98963.1,2954.4,4718.34,0.083,27
51135.2,49699,67429.9,29254.5,20499,93527.6,857.6,1159.29,0.085,28
54954.9,53899,66819.9,40900.9,29595,90572,2667.2,24523.3,0.088,29
33022.9,28932,74802.5,45459.8,22068,135003,4488,3014.55,0.091,30
62823.5,43442,94774.7,74690.5,30998,157911,2304,2574,0.099,31
127630,115132,72650.1,60940.4,44796,89155.1,4973.6,1840.41,0.104,32
48210.2,39003,81006.7,58148.6,32975,115567,1773.6,3677.85,0.11,34
30598.6,28150,71236.6,51123.6,29554,113367,1112,10253.4,0.111,35
29051.9,19458,97848.9,51505.7,17602,191767,5021.6,3358.08,0.114,36
48792.1,43455,73585.1,41623.6,23547,115847,2388.8,3271.95,0.123,37
97042.9,86530,73498.3,44924.2,32230,91348.2,1552,2195.82,0.142,39
55963.4,50299,72916.4,62513.6,36075,113566,397.6,2645.28,0.142,40
42690.2,39450,70918.7,55995.4,32046,114514,1068.8,7048.8,0.144,41
59869.7,41482,94586.1,73298.6,25562,187923,3213.6,14360.9,0.15,42
51873.9,42727,79565.8,80718.7,39527,133832,1100.8,18554.6,0.153,43
47909.9,41000,76581.1,29479.2,16684,115797,683.2,1324.62,0.16,45
84562.1,72554,76382.6,79192.1,51034,101696,2348.8,5713.29,0.166,47
127354,114762,72727.1,78603,36014,143037,992.8,5651.91,0.179,49
43244,38543,73529.2,60918.7,25359,157434,1231.2,2061.18,0.191,50
78061.6,73279,69813.3,28667.4,24539,76561.8,184.8,1289.97,0.197,51
68022.2,64595,69013.2,51811.7,32131,105678,3752,11160.3,0.21,52
46176,40250,75184.9,53635.2,21374,164454,306.4,1769.13,0.211,53
187831,158337,77743.6,92673.9,50769,119630,1992,4398.57,0.217,54
84612.1,76159,72810,40884,30539,87736.2,1899.2,3803.58,0.218,55
51566.6,40773,82884.9,37539.8,20214,121708,945.6,22307.7,0.23,56
98123.2,92749,69333.4,36041.9,29417,80295.2,1298.4,1665.18,0.247,57
97212.2,87146,73106,38792.2,31962,79540.8,208,2750.22,0.247,58
28321.8,23543,78838.6,78482.2,33795,152194,1298.4,3600.63,0.248,59
171286,143762,78083.1,80236.5,53826,97692.2,1048.8,3917.43,0.255,60
43329,33926,83700.1,61515.6,26230,153698,2315.2,8235.81,0.265,62
70522.9,67242,68733.7,43551.1,30826,92589.5,999.2,3629.34,0.27,64
26615.2,17446,99980,39919.8,20082,130275,3876.8,10071.3,0.272,65
55442.4,48816,74432,60619.7,33508,118562,1501.6,5340.06,0.275,66
135819,122243,72814.3,64057.9,47219,88907,3272,2753.19,0.275,67
41240.2,32472,83232.2,86847.8,35400,160781,1028,7217.1,0.276,68
57816.7,43854,86402.1,91564.1,46702,128490,1500.8,14079.8,0.278,69
73079,69847,68568.5,36105.3,28643,82610,626.4,1507.77,0.292,72
64478.7,55477,76169.9,66054.8,29297,147761,331.2,3265.02,0.3,73
74912,64390,76245.2,107680,49318,143090,3069.6,5998.41,0.302,74
22934.3,17961,83682.7,104827,46185,148749,400,6033.06,0.303,76
128035,112730,74433.4,49736.6,33930,96066.6,4780.8,4141.17,0.305,77
65116,58342,73145.2,46292.4,25106,120840,434.4,5798.43,0.314,78
105296,97939,70459,43036.3,36899,76436.4,143.2,2673.99,0.326,79
96737.9,77622,81675.5,76089.4,33782,147611,1806.4,28410,0.328,81
51283.4,42351,79358.5,46244.9,21419,141496,1595.2,2376,0.33,82
44132.4,43060,67168.2,65911.2,27876,154956,1203.2,2615.58,0.343,83
35618.7,20922,111572,92689.7,25818,235282,2744,13522.4,0.346,84
158664,124958,83213.8,128631,51338,164205,5078.4,13992.7,0.346,85
70744.4,63099,73476.7,28902.1,23311,81254.6,2730.4,1743.39,0.357,86
80329.1,67874,77562.1,103911,46146,147574,1456,23152.1,0.36,87
45277.4,37991,78105.4,28609,17875,104891,482.4,2772.99,0.375,88
77596,67034,75861.9,33708.5,27694,79768.9,188.8,3227.4,0.376,89
34640.6,29413,77183.7,46814.1,25205,121722,4925.6,13878.8,0.381,91
104918,77580,88629.7,55086.6,36236,99628.9,5516,3288.78,0.381,92
95373.7,89367,69940.9,34513.4,28471,79444.6,1603.2,2185.92,0.381,93
51848.2,38499,88260,43417.4,29395,96799,504,11987.9,0.383,94
57617.8,50594,74634.2,50422.7,23378,141351,792.8,3615.48,0.392,96
82762.7,77958,69575.1,36685.4,28962,83012.8,884,2140.38,0.402,99
84978.7,75074,74182.3,62994.7,34274,120453,304,5750.91,0.403,100
128483,108308,77743.8,60532.6,42276,93837.2,4631.2,2939.31,0.403,101
75581.2,70908,69855.2,38379.3,28604,87932.7,496,3700.62,0.408,102
72380.9,69502,68250.6,53557,35438,99043.8,1120,4042.17,0.419,103
107106,95007,73882.2,47859.6,35151,89230,894.4,2330.46,0.431,105
40494.5,32030,82855,90904.8,39550,150633,2888.8,5044.05,0.441,106
83020.1,81120,67071.1,56608.2,44256,83827.6,1216.8,3707.55,0.446,107
36009.5,33678,70073,33278.9,19646,111013,2605.6,1823.58,0.446,108
38137.3,34736,71953.2,39549.5,20048,129286,2120,1919.61,0.448,109
144944,123495,76918.2,64423.3,45715,92355.8,6308.8,2682.9,0.449,110
66130.7,48702,88989,65770.6,31390,137316,2749.6,5700.42,0.45,111
62968.6,57074,72304.6,29158.5,19270,99166,1072.8,4355.01,0.456,112
89873.9,79606,73989.1,48561.5,33586,94757.5,4038.4,3506.58,0.467,113
62683.1,41314,99433.7,67329.9,29714,148500,5661.6,7053.75,0.479,115
39680.2,20706,125591,59985.1,20022,196343,988.8,7708.14,0.479,116
96454,91626,68989.3,31784,26730,77927.2,2688.8,1437.48,0.488,119
41088.8,31411,85727.9,129190,52327,161802,1653.6,9078.3,0.492,120
84409.3,78210,70730.7,28076.4,24178,76102.9,844.8,2166.12,0.492,121
68905.2,51897,87014.1,67979.3,23741,187654,1588,5035.14,0.496,122
50741.3,44499,74729.4,64756.9,35751,118707,2099.2,2432.43,0.506,123
41450.8,36627,74167.1,34020.4,19751,112883,2756,9757.44,0.544,125
66963,62636,70063.3,43604.6,28280,101049,1085.6,7753.68,0.558,127
63952.2,57735,72593.3,38176.4,26119,95789.5,1600,5140.08,0.559,128
36020.4,33644,70165,35270.7,19068,121224,3080,9739.62,0.564,129
102453,94214,71267.1,34338.1,27090,83070.7,1233.6,2121.57,0.569,132
51370,51570,65281.9,45846.9,27970,107423,509.6,1811.7,0.573,135
37255.1,28571,85455.6,55718.2,23759,153691,1336.8,13528.4,0.576,137
65512.2,54064,79413.4,39693.1,24356,106804,2305.6,10840.5,0.578,138
86279.7,81963,68987.5,32773,27051,79398.5,768.8,1935.45,0.583,139
58384.6,45420,84242.4,63463,33016,125973,924.8,2574.99,0.588,140
87860,80482,71543.9,30971.2,25698,78983.8,268,2012.67,0.596,141
65137,45635,93542.7,78430.8,33031,155613,2204,7787.34,0.606,144
36880,31518,76685.2,41730.5,24174,113132,2938.4,12128.5,0.609,145
14757.6,8061,119979,56762.6,17465,212997,1299.2,7150.77,0.614,146
45772.7,41923,71554.1,44836.1,24279,121026,906.4,2901.69,0.617,149
112315,90841,81028.4,89991,40137,146938,870.4,5729.13,0.66,151
55678.7,46995,77645.7,38216,24343,102885,3809.6,2826.45,0.66,152
78039.8,71563,71467.3,31613.7,25147,82388.9,4140,2479.95,0.665,153
37273.9,33036,73943,38178.4,19468,128522,3843.2,6813.18,0.666,154
63265.8,60863,68123.3,27867.5,22591,80843,1226.4,2185.92,0.67,155
40397,32673,81028.9,37191.3,23922,101888,2628.8,4382.73,0.679,156
42734.6,41057,68213.9,62312.6,30165,135379,1338.4,6999.3,0.684,157
39884.5,38190,68443.9,45835,25086,119742,172.8,3470.94,0.696,162
51838,44182,76892.3,70053.4,46162,99454.5,2607.2,9075.33,0.703,164
47425.6,40590,76572.6,59577.2,21566,181047,2116,18979.3,0.704,166
22785.4,18599,80287.2,57245.8,21495,174536,2890.4,11868.1,0.708,167
27133.9,17098,104003,47831.9,16698,187730,1231.2,8462.52,0.713,168
62659.7,55667,73768.5,70678.1,37191,124545,1410.4,7036.92,0.721,170
99821.3,88951,73544.8,95416.2,54003,115794,6673.6,20346.5,0.722,171
17994.6,13400,88007,60802.8,28392,140348,1080.8,4586.67,0.725,172
50625.9,39338,84341.3,71496.8,33166,141278,368,2949.21,0.731,173
25753.3,22194,76046,59329.7,28022,138756,418.4,7282.44,0.731,174
102867,91249,73880.3,65125.2,46737,91320.4,785.6,1712.7,0.732,175
26084,18328,93269.3,62546.2,32264,127047,3579.2,3057.12,0.732,176
114813,85211,88302.9,61523.6,36267,111176,7596.8,5274.72,0.736,177
24147.2,20333,77829.8,41965.1,21721,126616,520.8,2623.5,0.737,178
79696.5,75657,69035.1,29258.5,24845,77177.8,4684.8,1419.66,0.745,179
73356.7,55819,86126.6,56705.2,23339,159228,1308.8,9241.65,0.745,180
68956.7,62059,72820.1,36253.8,25291,93943.7,809.6,1548.36,0.747,181
116138,97914,77733.8,71813.6,41418,113631,1452.8,4222.35,0.752,183
72391,62816,75525.6,91430.5,55008,108929,781.6,7048.8,0.76,184
87181.4,83125,68734.1,38240.7,29013,86380.1,909.6,2362.14,0.763,185
