"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
21837.7,10427,137255,104165,39823,171422,10991.2,262143,0.031,0
176722,151248,76574,81777,54820,97762.4,1526.4,8090.28,0.032,1
53603.9,43822,80164.9,69583.1,27066,168484,7603.2,2970.99,0.035,2
71795.1,52866,89001.7,79174.3,31542,164503,5841.6,7233.93,0.116,4
97599.1,76971,83099.5,105932,47263,146888,34000,7613.1,0.123,5
46261.8,32975,91942.8,59422.8,24747,157366,6405.6,1773.09,0.161,7
73308.3,62195,77246.3,40198.9,29143,90398.3,1773.6,1179.09,0.22,9
66073.8,47416,91323.9,49502,17912,181117,4204.8,2073.06,0.26,10
39604.5,26310,98651.5,58048.7,24726,153857,1493.6,2574.99,0.305,12
81058.4,76223,69693.4,32328.5,24191,87581.2,1976,2081.97,0.311,13
115130,96166,78460,56245.9,34290,107499,4144.8,3832.29,0.324,16
88124.4,75874,76117.3,80920.6,36822,144023,10003.2,5805.36,0.325,17
55454.9,40138,90544.9,152343,50282,198559,11446.4,3296.7,0.337,18
134180,114330,76914.1,57710.1,45406,83294.9,5721.6,2468.07,0.338,19
96115.5,72257,87175.3,103535,34933,194237,5836,5404.41,0.353,21
147588,128710,75148.5,64000.5,44006,95312.9,1561.6,3638.25,0.373,24
138033,120724,74932.6,55459.8,39764,91404.6,7108,2321.55,0.374,25
46569.9,36083,84582.9,60039.5,29911,131549,3940.8,2673.99,0.383,26
94649.1,76735,80835.6,105729,46719,148314,6670.4,7135.92,0.389,27
75372.2,66879,73858.6,81154.3,39787,133675,17092,2887.83,0.406,29
87776.5,80865,71137.4,75668.7,41042,120828,3079.2,3325.41,0.428,31
190127,158115,78804.2,94805.4,56243,110470,5816,4262.94,0.432,32
46994.2,27247,113033,107333,37551,187323,6911.2,5297.49,0.433,33
38430.6,28322,88926.9,66459.7,28018,155454,3239.2,2250.27,0.439,35
30520.6,24762,80777,49733.6,26106,124850,3880.8,3289.77,0.449,37
129056,114754,73704.1,70722.6,51254,90429.6,4135.2,2886.84,0.46,40
77025.8,71390,70709.6,56483.5,36666,100957,3040,1441.44,0.468,41
122835,103038,78127.7,48753.5,35018,91242,5509.6,2955.15,0.469,42
40889.9,16438,163022,52284.9,20582,166482,1168,2324.52,0.478,45
57775.4,45126,83906.6,49148.6,26274,122593,7464,1666.17,0.484,46
49384.1,35346,91564.5,59935.6,20390,192640,5968,2893.77,0.489,47
39886.9,32854,79564.9,31539.4,18374,112494,2891.2,1364.22,0.494,49
49144.7,37607,85642.2,52803.6,25991,133144,2129.6,2203.74,0.505,50
122118,97857,81784.1,66785.4,44369,98646.5,6191.2,3272.94,0.505,51
93715.4,86667,70865.9,27519,21311,84627.1,12568.8,1124.64,0.506,52
