"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
128868,116715,72360.2,93833.2,57330,107264,10871.2,4277.79,0.001,0
100666,88741,74342.7,106537,64421,108381,5560,2456.19,0.01,1
105113,100042,68857.8,56575.5,41342,89684.4,6589.6,2486.88,0.03,4
132668,108019,80490.7,112488,61751,119383,13757.6,5004.45,0.051,6
160667,138191,76194.9,89479.2,62079,94462,14232.8,3238.29,0.077,7
173286,151739,74842,102957,65615,102833,1657.6,6540.93,0.079,8
120898,94140,84164,86096.3,39372,143310,5400,6427.08,0.084,9
162343,142599,74610,78804,54979,93935.9,11188.8,4514.4,0.089,10
55153.8,40240,89825,104901,38692,177681,3467.2,5747.94,0.102,12
184436,158375,76320.3,92548.2,59219,102420,15983.2,5148.99,0.135,15
93910.4,73163,84120.6,98867.3,49999,129590,39309.6,16691.4,0.157,17
199713,164722,79457.4,105382,64626,106865,45664.8,6087.51,0.168,18
99919.6,77707,84269.5,107297,42715,164622,8168,12722.5,0.203,19
188087,168626,73099.4,102749,61874,108830,20463.2,3657.06,0.211,20
123130,109155,73926.5,77510.1,46167,110029,4661.6,4759.92,0.242,22
41652.8,31663,86212.8,60838.5,24159,165036,2639.2,27316.1,0.251,24
35114.8,30478,75506.4,81756.2,44446,120550,8190.4,1201.86,0.258,26
40378.3,26723,99024.4,139993,42995,213387,30396,9214.92,0.259,27
50153.2,25958,126622,72140.3,33058,143015,7069.6,4663.89,0.261,30
72813,49862,95701.6,125036,50614,161899,31552,10708.8,0.262,31
38566.3,35531,71134.6,47242.8,28907,107106,3061.6,2947.23,0.267,33
146273,121571,78852,95226.1,58871,106007,12476,6704.28,0.305,35
30577.6,21562,92938.1,36995.3,23838,101708,565.6,1263.24,0.332,36
88254.7,80210,72108.9,58634.7,35954,106878,1099.2,28520.9,0.334,37
180122,152239,77539.2,117304,69931,109932,10375.2,11800.8,0.443,42
157982,127002,81522.4,75577.6,50554,97975.5,2728,5829.12,0.461,43
194352,159843,79684.7,108035,70035,101095,1257.6,5770.71,0.506,46
32621.2,18877,113252,77320,35325,143446,6397.6,4516.38,0.513,47
34524.4,24743,91443.6,136089,58819,151630,35517.6,2987.82,0.522,48
60477.3,36119,109733,164075,56807,189287,13305.6,10133.6,0.523,49
105603,78661,87982.9,164868,65797,164214,26387.2,30092,0.549,51
78224.6,61431,83451.9,85745.9,39347,142818,2753.6,6155.82,0.56,52
43537.3,34902,81750.6,39913.8,23766,110065,11370.4,3179.88,0.563,53
73589.9,60939,79141.2,81672,44299,120826,14436.8,27583.4,0.572,54
50315.5,40167,82094.1,81579,21607,247436,816,3259.08,0.574,55
57129.5,35018,106918,55018.3,30314,118944,3628.8,2671.02,0.58,56
47477,37602,82747.1,36953.7,20838,116220,882.4,5682.6,0.612,59
128104,102731,81722.4,191873,65759,191222,9416,5180.67,0.628,60
73001.8,50159,95381.5,105381,33515,206064,9040.8,16754.8,0.647,61
54544.6,29907,119525,85674.6,37895,148167,36892.8,2789.82,0.654,62
116268,93579,81425.4,82433.3,41871,129024,1909.6,23601.6,0.655,63
102792,92882,72528,48589.2,34386,92605.8,26216.8,2945.25,0.661,64
62479.6,48755,83984.4,62025.5,33447,121533,24939.2,1539.45,0.693,67
82957.7,63555,85543.5,69636.6,38179,119534,10189.6,23734.3,0.725,71
104456,82467,83010.5,79624.7,50083,104193,4160.8,4153.05,0.737,72
91228.8,70452,84863,96262.6,36596,172387,4519.2,17754.7,0.74,73
82093.4,58891,91356.5,158428,62763,165427,5259.2,3126.42,0.741,74
132952,107678,80918.4,81048.3,52766,100663,3195.2,5999.4,0.765,79
39711.4,29498,88227.1,53951,30394,116330,3980,8305.11,0.767,80
86205.6,62410,90523.5,117907,55438,139384,56444.8,11537.5,0.787,83
92710.8,69730,87134.6,81647.3,40962,130629,9743.2,4527.27,0.787,84
70836.5,48966,94807.4,93355,36038,169768,6966.4,7327.98,0.799,87
