"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
82653.5,66871,81003.4,67624.9,41911,105745,14620.8,2452.23,0.105,9
106426,83103,83928.4,82736.3,36431,148835,4533.6,3606.57,0.106,10
96567.9,81122,78014.3,51855.2,35218,96495.6,38535.2,2050.29,0.217,19
61354,44914,89524.4,117464,44706,172194,11812,16783.5,0.332,23
83448.3,58601,93323.8,122110,54265,147472,30074.4,5728.14,0.37,26
64615.2,60059,70507.7,55043,29615,121806,8863.2,1904.76,0.457,32
95365.9,68498,91242.1,125505,55122,149217,12860,5471.73,0.475,34
31538.5,20182,102413,92077.9,20162,262143,10207.2,2781.9,0.536,36
54958.8,49834,72275.6,69343.6,42846,106066,4221.6,4101.57,0.551,37
95279.3,70916,88051,77573.4,40820,124543,14501.6,3069.99,0.565,38
23786.1,15787,98742.4,50434.6,21419,154315,30377.6,2751.21,0.602,45
168170,145102,75954.9,79543.5,58394,89272.3,10400.8,3514.5,0.682,50
59789.3,38227,102502,69914.8,30867,148441,4555.2,2782.89,0.698,53
47793.7,36943,84784.9,48891.2,35099,91288.4,1713.6,1505.79,0.779,58
94048.5,68023,90610,108543,58819,120938,15544,3273.93,0.871,64
160957,137699,76605.3,95903.3,57191,109897,39660.8,3293.73,0.981,70
66250.1,58267,74515,76981.4,35935,140394,24805.6,5239.08,0.997,72
175100,151803,75593.7,69467.3,50731,89740.2,7133.6,3282.84,1.112,81
32335.7,18598,113945,66265.6,26246,165465,3506.4,3881.79,1.197,88
31327.1,19998,102663,75928,48382,102849,324.8,19325.8,1.2,90
46508.3,25162,121134,101652,33310,199996,20510.4,131801,1.209,91
52962.8,27890,124452,121497,37206,214009,38438.4,2110.68,1.209,92
37863.5,18426,134670,81864.1,23882,224648,17796.8,3643.2,1.289,98
74853.5,58087,84452.6,92644.2,40535,149785,8393.6,11533.5,1.347,102
60694.9,42350,93924.5,68452.6,32042,140007,8107.2,1890.9,1.356,103
68609.6,54990,81767.5,83310.5,46090,118460,13589.6,2344.32,1.399,113
93960.4,85595,71941,63411.5,34031,122116,7265.6,1266.21,1.577,127
43350.1,23419,121311,35599.4,15259,152896,6846.4,5869.71,1.623,130
51196.9,34481,97306.8,144747,51317,184854,50108,3182.85,1.633,132
144897,117270,80975.5,84883.6,56098,99164.5,30750.4,3553.11,1.695,141
45050.5,35615,82898.4,54753.9,26139,137280,8996.8,2428.47,1.812,146
143311,122242,76831.4,65616.2,44930,95709.4,15538.4,3611.52,1.825,149
87232.1,62071,92101.7,104131,39267,173793,6233.6,4272.84,1.844,150
29426.3,9294,207497,108356,22010,262143,16347.2,4662.9,1.86,151
119175,101586,76883.4,66417.1,39814,109326,1658.4,2476.98,1.867,152
13139.1,11950,72057.2,51588.9,45406,74460,128.8,756.36,2.016,166
149719,126586,77512.6,80993.9,56238,94384.9,14176.8,2788.83,2.027,167
21318.2,11140,125414,51825.5,17936,189364,8919.2,1731.51,2.074,172
83336.8,65034,83980,91773,42890,140229,5652,3726.36,2.077,175
58416.5,42886,89268.9,99725.7,39586,165099,39511.2,3797.64,2.088,178
87338.2,59648,95959.5,127050,35936,231699,37981.6,6301.35,2.094,180
45911.6,30643,98190.8,92079.9,33111,182252,12884,3126.42,2.325,198
130461,107838,79284.7,110837,68430,106150,27407.2,10536.6,2.446,209
90451.9,79410,74648.7,71715.6,45542,103200,3144.8,6107.31,2.577,215
121737,106466,74936.1,77514,46930,108245,18324.8,3767.94,2.684,224
55979.8,43894,83580.8,53661,23846,147477,21673.6,1953.27,2.806,234
36706.8,19853,121171,81895.8,35581,150842,6068.8,1544.4,2.83,235
72158.6,54980,86012.8,54177.8,21744,163291,16921.6,4224.33,2.864,241
58602.2,48058,79914.9,71261.2,27230,171508,5439.2,4397.58,2.887,245
144056,127167,74239.7,71445.3,50843,92092.1,5628.8,2422.53,2.934,250
97096.7,76532,83146,53370.9,34768,100602,13052.8,4691.61,2.951,252
42224.5,25579,108184,53388.7,19391,180439,28870.4,2657.16,2.989,255
162659,140198,76035.4,95637,65154,96197.7,54353.6,3105.63,3.029,260
62776.7,37566,109518,147090,42026,229375,4484.8,6173.64,3.038,262
38655.2,26267,96444.6,113057,46495,159357,7416.8,6885.45,3.11,269
110921,103188,70447.6,75176.6,47252,104266,3636.8,3071.97,3.111,270
142554,127876,73058.2,94285.6,49472,124901,2400.8,2833.38,3.179,275
105957,84919,81771.8,70518.7,44519,103810,1328.8,3476.88,3.265,284
72178.9,56169,84215.7,161843,55997,189413,32697.6,3290.76,3.28,286
113214,94466,78542.4,75485.5,39942,123855,5767.2,2452.23,3.347,289
136124,118602,75218.2,57821.9,41258,91846.9,916.8,2465.1,3.528,298
68002,49863,89376.4,77040.8,38163,132300,6674.4,3762,3.582,302
37195.9,13816,176438,86382.5,17128,262143,11848.8,4186.71,3.645,311
124246,104077,78236.3,137734,73037,123588,1888,3425.4,3.687,315
102776,89819,74990,84015.4,48463,113613,8043.2,2933.37,3.703,317
145163,117264,81128.3,100251,58580,112156,17287.2,3738.24,3.751,323
