"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
101559.914062,82980.000000,80210.054688,91182.914062,58916.000000,101428.539062,585.390015,4402.830078,0.509457
48386.027344,33392.000000,94963.671875,52255.839844,24308.000000,140885.250000,71.099998,2465.739990,0.549810
45831.167969,41260.000000,72796.687500,49201.312500,31724.000000,101640.937500,293.089996,3770.390137,0.559899
31672.410156,14163.000000,146556.734375,75477.640625,30435.000000,162526.781250,1340.630005,2835.310059,0.649684
62644.886719,54148.000000,75819.882812,48285.632812,36048.000000,87784.265625,312.050018,3126.310059,0.664816
118315.890625,99703.000000,77770.484375,97966.125000,63415.000000,101242.734375,335.750000,3995.430176,0.664816
122453.867188,101513.000000,79055.265625,100421.195312,72893.000000,90285.804688,884.800049,8830.879883,0.665825
61948.039062,56501.000000,71854.070312,64246.011719,41989.000000,100274.507812,248.850006,3127.280029,0.707187
112260.609375,88560.000000,83074.875000,64453.593750,47776.000000,88413.234375,206.190002,2421.120117,0.736443
38847.269531,25540.000000,99682.640625,45743.261719,31844.000000,94141.140625,188.020004,2922.610107,0.860529
55888.910156,50983.000000,71842.296875,34164.371094,29523.000000,75839.046875,173.010010,1635.420044,0.921058
94429.718750,76853.000000,80524.453125,71602.492188,52613.000000,89189.757812,409.220001,5396.110352,0.964438
28173.529297,19962.000000,92494.757812,77809.523438,54942.000000,92812.875000,83.740005,1626.690063,1.036065
71469.085938,53852.000000,86975.375000,79786.382812,41820.000000,125033.023438,534.040039,2803.300049,1.043126
49457.867188,32661.000000,99239.796875,79877.562500,42593.000000,122904.140625,456.620026,4433.870117,1.108700
161883.250000,141981.000000,74722.554688,138549.953125,89545.000000,101401.648438,708.630005,7617.410156,1.141991
65028.039062,56785.000000,75049.351562,75171.125000,43729.000000,112657.843750,327.850006,3519.160156,1.156115
47475.117188,27892.000000,111549.156250,63337.121094,32384.000000,128176.304688,440.820007,3508.489990,1.200503
53336.359375,45812.000000,76299.921875,68509.164062,28596.000000,157008.562500,575.119995,5441.700195,1.211600
110154.656250,99032.000000,72896.593750,77226.554688,52072.000000,97194.640625,527.720032,3321.280029,1.220680
62839.699219,48585.000000,84764.078125,67702.125000,43277.000000,102523.890625,541.150024,4671.520020,1.272130
81603.054688,60093.000000,88994.351562,82884.562500,45645.000000,119003.679688,428.970001,4568.700195,1.296342
84052.429688,69748.000000,78976.609375,108556.585938,53844.000000,132129.203125,440.820007,5103.169922,1.325598
124769.257812,108465.000000,75387.234375,82825.390625,56773.000000,95609.617188,324.690002,2859.560059,1.329633
66366.296875,45076.000000,96489.968750,76231.335938,47392.000000,105416.453125,635.950012,3460.960205,1.333668
79251.476562,51212.000000,101418.125000,89347.671875,50664.000000,115574.953125,485.850006,3813.070068,1.386127
98311.289062,78912.000000,81647.015625,83068.859375,50596.000000,107597.460938,564.059998,4164.209961,1.392180
58337.507812,52544.000000,72762.007812,59915.933594,33492.000000,117241.445312,373.670013,3343.590088,1.435560
69948.335938,59872.000000,76565.578125,59454.210938,34228.000000,113836.367188,455.830017,2695.630127,1.452710
75380.687500,56233.000000,87851.414062,101326.203125,53242.000000,124723.226562,568.799988,5333.060059,1.530389
109616.429688,97784.000000,73466.234375,95537.242188,56296.000000,111218.000000,318.369995,3952.750000,1.537451
46509.539062,30720.000000,99220.351562,59128.292969,25252.000000,153454.468750,229.889999,2471.560059,1.547539
67519.757812,42697.000000,103636.671875,95219.085938,42829.000000,145702.156250,280.450012,3801.430176,1.571751
71345.890625,55197.000000,84709.750000,60507.632812,43049.000000,92114.289062,293.880005,3690.850098,1.604034
66980.757812,50599.000000,86753.718750,52243.230469,33747.000000,101455.312500,438.450012,1868.220093,1.680705
61179.578125,36475.000000,109923.640625,63334.210938,41867.000000,99139.429688,553.000000,3309.640137,1.701890
125250.507812,108495.000000,75657.109375,97420.984375,54335.000000,117504.031250,553.000000,5076.979980,1.841108
