"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
145587.531250,125381.000000,76097.851562,81627.000000,54881.000000,97474.664062,16193.869141,15889.000000,0.487833
116280.890625,90176.000000,84507.906250,91612.000000,59396.000000,101082.296875,28443.798828,6027.000000,0.575341
120983.765625,103638.000000,76504.687500,90334.000000,59654.000000,99241.109375,1858.010010,3619.000000,0.907269
180962.140625,146006.000000,81226.351562,176366.000000,105366.000000,109696.882812,28752.568359,6678.000000,0.982707
142168.406250,119850.000000,77740.078125,111278.000000,77114.000000,94570.570312,10568.250000,7217.000000,1.039034
144299.031250,127381.000000,74240.117188,99135.000000,71905.000000,90354.109375,8534.679688,15460.000000,1.515803
117161.742188,105399.000000,72849.953125,76260.000000,58483.000000,85456.898438,1018.709961,2449.000000,1.540949
151239.968750,122081.000000,81189.234375,186175.000000,106897.000000,114139.460938,41760.179688,14758.000000,1.588223
93897.820312,73332.000000,83915.445312,83493.000000,58852.000000,92975.554688,2939.859863,14633.000000,1.621416
109320.992188,90912.000000,78806.554688,138334.000000,77956.000000,116294.539062,18355.259766,12657.000000,1.679755
99043.882812,79394.000000,81756.046875,116075.000000,69730.000000,109093.523438,12363.120117,12420.000000,1.692831
135557.687500,120949.000000,73451.695312,93379.000000,69285.000000,88326.273438,2162.159912,12501.000000,1.708924
155630.000000,141004.000000,72333.882812,83617.000000,60780.000000,90159.984375,13833.819336,7815.000000,1.723006
136576.000000,106337.000000,84172.437500,116864.000000,76065.000000,100687.562500,16246.229492,3926.000000,1.740105
174878.359375,153891.000000,74473.679688,88386.000000,62067.000000,93326.007812,3545.079834,2869.000000,1.833649
130808.992188,105629.000000,81158.562500,135965.000000,97065.000000,91800.359375,4738.580078,10193.000000,1.862818
162702.875000,133104.000000,80109.515625,210375.000000,112228.000000,122849.351562,18764.900391,16602.000000,2.165576
119967.820312,99625.000000,78918.054688,102631.000000,66461.000000,101202.593750,34721.609375,4710.000000,2.260125
191074.140625,161816.000000,77385.648438,127271.000000,86172.000000,96792.835938,25541.669922,20486.000000,2.327517
164277.343750,142677.000000,75457.710938,128215.000000,91093.000000,92243.085938,14569.169922,18486.000000,2.394908
120335.171875,107109.000000,73628.601562,62449.000000,47969.000000,85318.796875,7596.819824,5338.000000,2.570930
183287.906250,142694.000000,84179.828125,184273.000000,110278.000000,109509.742188,6829.899902,14566.000000,2.879723
139931.125000,126297.000000,72610.812500,131200.000000,85837.000000,100170.367188,5829.669922,5935.000000,2.898834
116085.765625,98189.000000,77481.148438,109486.000000,68397.000000,104906.273438,129989.859375,18614.000000,3.068822
195323.562500,158708.000000,80655.828125,164067.000000,110468.000000,97334.023438,30957.080078,21774.000000,3.176446
164011.109375,148045.000000,72603.812500,111005.000000,79417.000000,91602.859375,8318.309570,7170.000000,3.370574
226544.359375,191064.000000,77705.960938,135747.000000,93004.000000,95655.195312,24070.199219,9533.000000,3.393708
139599.328125,118692.000000,77080.023438,175665.000000,93472.000000,123163.960938,57897.839844,16403.000000,3.665285
92151.921875,81044.000000,74518.390625,79159.000000,55396.000000,93648.718750,25674.878906,1916.000000,3.670315
97429.125000,78430.000000,81411.640625,73857.000000,56670.000000,85411.898438,1373.679932,5650.000000,3.878524
173138.781250,141705.000000,80073.562500,152805.000000,83389.000000,120090.515625,24116.398438,12515.000000,4.690238
147131.187500,115621.000000,83396.523438,146533.000000,79845.000000,120272.859375,5849.689941,14310.000000,4.735500
129061.515625,114321.000000,73986.195312,175005.000000,99233.000000,115577.757812,34921.039062,12446.000000,4.887383
182735.687500,149092.000000,80324.671875,191354.000000,108608.000000,115466.421875,23588.179688,18222.000000,4.977908
