"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
194898.531250,162833.000000,78441.531250,172225.000000,109237.000000,103325.226562,11563.089844,8837.000000,0.158682
134766.890625,115776.000000,76285.953125,101970.000000,78592.000000,85030.359375,1164.239990,16509.000000,0.183467
154918.218750,134336.000000,75577.070312,125480.000000,87892.000000,93563.203125,743.820007,86881.000000,0.187698
203308.875000,176820.000000,75353.757812,113473.000000,80564.000000,92306.328125,74759.296875,10332.000000,0.189209
174152.343750,153237.000000,74481.015625,120204.000000,85333.000000,92317.031250,38764.109375,12343.000000,0.196463
108042.773438,95818.000000,73897.304688,88274.000000,60074.000000,96299.976562,5542.459961,5658.000000,0.230618
149245.218750,128393.000000,76179.656250,104714.000000,75497.000000,90898.140625,18527.740234,27527.000000,0.246335
191068.609375,153732.000000,81452.609375,169533.000000,115952.000000,95819.960938,2490.179932,23752.000000,0.259029
216576.921875,172108.000000,82469.062500,143807.000000,93368.000000,100939.679688,86908.359375,7975.000000,0.296811
151287.375000,140972.000000,70331.484375,102300.000000,69836.000000,96001.101562,65399.179688,11007.000000,0.302251
171095.828125,141005.000000,79521.554688,112508.000000,77389.000000,95276.140625,232268.953125,6723.000000,0.310412
194664.687500,149264.000000,85469.671875,132421.000000,89828.000000,96610.671875,5674.129883,40986.000000,0.316759
143084.015625,115628.000000,81097.609375,151161.000000,87756.000000,112886.734375,3179.329834,212489.000000,0.317968
205626.734375,175020.000000,76996.648438,213328.000000,121704.000000,114874.328125,60856.179688,91178.000000,0.327640
247866.453125,206417.000000,78695.921875,238986.000000,137281.000000,114088.523438,237085.296875,16986.000000,0.331570
223830.703125,189966.000000,77218.914062,137267.000000,89678.000000,100313.679688,5342.259766,28260.000000,0.346985
126396.054688,110760.000000,74787.757812,75750.000000,58956.000000,84204.359375,10677.589844,8488.000000,0.359075
174781.968750,140141.000000,81735.617188,102233.000000,63529.000000,105462.734375,73162.320312,11841.000000,0.368142
130737.890625,117660.000000,72820.312500,95637.000000,71272.000000,87940.101562,5232.149902,24853.000000,0.371769
214439.187500,184564.000000,76144.250000,121198.000000,83620.000000,94987.234375,50250.199219,14691.000000,0.395647
143435.562500,130070.000000,72270.265625,115635.000000,78998.000000,95929.710938,8575.490234,17366.000000,0.400785
210235.593750,176608.000000,78014.585938,138104.000000,95264.000000,95007.398438,3508.119873,22109.000000,0.415596
192441.640625,157024.000000,80318.015625,220042.000000,133924.000000,107678.031250,4089.469971,19865.000000,0.418014
227977.421875,194488.000000,76820.820312,184929.000000,126472.000000,95827.593750,14656.179688,15748.000000,0.431615
226557.000000,188874.000000,78611.343750,176376.000000,113710.000000,101653.132812,57938.648438,32376.000000,0.432219
173080.312500,150980.000000,75129.093750,96982.000000,69168.000000,91889.500000,76018.250000,15530.000000,0.446123
164449.562500,143580.000000,75061.750000,116252.000000,83516.000000,91224.328125,15439.269531,27770.000000,0.449448
150314.093750,127880.000000,77033.031250,173315.000000,97996.000000,115906.484375,25846.589844,53619.000000,0.450052
172754.046875,139905.000000,80923.554688,211397.000000,124869.000000,110949.195312,6023.709961,109924.000000,0.460329
170479.640625,142170.000000,78585.882812,125079.000000,89262.000000,91832.781250,30797.689453,12938.000000,0.479068
248187.203125,201372.000000,80771.898438,200409.000000,120428.000000,109061.054688,88804.101562,18052.000000,0.494785
186561.671875,154643.000000,79062.781250,163461.000000,101715.000000,105319.562500,192666.312500,79275.000000,0.504155
190860.062500,159369.000000,78485.804688,160484.000000,108617.000000,96830.875000,11248.160156,26341.000000,0.504457
219056.734375,184372.000000,77864.867188,202223.000000,125936.000000,105235.093750,19614.208984,18310.000000,0.505666
209957.515625,178985.000000,76876.703125,137363.000000,92893.000000,96909.593750,16244.689453,48768.000000,0.520779
209690.500000,163925.000000,83832.718750,216991.000000,115393.000000,123237.312500,17168.689453,74436.000000,0.521081
161798.328125,142984.000000,74159.460938,94360.000000,65720.000000,94095.820312,27497.468750,7537.000000,0.522290
215914.109375,178152.000000,79427.382812,132360.000000,96440.000000,89945.515625,215107.968750,17017.000000,0.526522
221753.796875,185317.000000,78421.609375,171367.000000,108613.000000,103401.132812,7639.939941,19389.000000,0.544355
240885.218750,201840.000000,78213.703125,195912.000000,122836.000000,104523.828125,13744.500000,16714.000000,0.551306
108598.929688,94759.000000,75107.789062,108376.000000,77363.000000,91807.843750,1777.929932,25623.000000,0.551911
164836.671875,133844.000000,80711.390625,158753.000000,101988.000000,102012.359375,20872.388672,13834.000000,0.552213
186078.187500,160244.000000,76101.570312,147242.000000,93696.000000,102988.945312,103048.328125,103079.000000,0.553422
179755.812500,151072.000000,77979.218750,171411.000000,112420.000000,99925.203125,43745.238281,24327.000000,0.554933
174151.562500,140640.000000,81151.859375,161302.000000,103600.000000,102037.531250,4112.569824,206734.000000,0.555236
172097.546875,146832.000000,76812.859375,63835.000000,51268.000000,81600.429688,1339.029907,9924.000000,0.569441
252745.500000,210404.000000,78724.406250,184057.000000,121380.000000,99376.835938,28504.628906,17424.000000,0.582136
180533.968750,153151.000000,77253.656250,204462.000000,123915.000000,108135.593750,22914.429688,20523.000000,0.583345
164594.140625,138389.000000,77945.812500,197384.000000,121269.000000,106669.945312,12014.309570,151880.000000,0.593319
159200.015625,132524.000000,78727.875000,130671.000000,96680.000000,88577.312500,5821.199707,35871.000000,0.613570
220695.984375,186739.000000,77453.195312,169842.000000,116903.000000,95213.679688,6339.409668,55441.000000,0.639262
210672.468750,177469.000000,77797.421875,147981.000000,99725.000000,97248.265625,2199.119873,44554.000000,0.643191
122314.125000,107756.000000,74390.093750,84638.000000,57912.000000,95780.429688,167720.625000,32371.000000,0.643795
201233.546875,173496.000000,76013.523438,205665.000000,131640.000000,102388.796875,19269.250000,39475.000000,0.644098
192831.890625,160751.000000,78614.937500,134580.000000,93531.000000,94298.523438,12223.750000,11978.000000,0.647422
