"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
173480.062500,150634.000000,75475.593750,159876.000000,90878.000000,115293.398438,1157.309937,4455.000000,0.457185
162506.171875,145597.000000,73147.140625,121516.000000,86045.000000,92552.406250,654.500000,4134.000000,0.480346
239963.296875,213977.000000,73494.976562,193426.000000,120797.000000,104939.414062,990.989990,6667.000000,0.549830
188790.250000,163424.000000,75708.328125,116134.000000,79668.000000,95533.437500,1152.689941,4641.000000,0.557886
89090.671875,74793.000000,78064.070312,87543.000000,59225.000000,96871.562500,408.869995,1752.000000,0.604209
165935.546875,141153.000000,77042.304688,98401.000000,67957.000000,94895.414062,739.969971,3667.000000,0.628377
109763.390625,95061.000000,75671.984375,81723.000000,56833.000000,94237.476562,876.259949,2884.000000,0.648517
152018.921875,126532.000000,78736.703125,192101.000000,103252.000000,121930.156250,1690.919922,5378.000000,0.672686
120056.304688,101732.000000,77340.554688,115707.000000,79508.000000,95373.718750,361.899994,2252.000000,0.689805
233482.140625,198757.000000,76985.898438,156247.000000,98545.000000,103909.929688,1475.319946,6524.000000,0.729079
108997.882812,92656.000000,77094.687500,138774.000000,91524.000000,99369.484375,789.250000,2986.000000,0.768352
97831.234375,77756.000000,82456.250000,100676.000000,70188.000000,94003.281250,601.369995,2591.000000,0.772380
167235.109375,141708.000000,77341.570312,156608.000000,103484.000000,99179.218750,974.049988,5211.000000,0.815682
138480.687500,112208.000000,80880.781250,89069.000000,58896.000000,99110.734375,761.529968,2703.000000,0.839850
177264.156250,146849.000000,79109.726562,113924.000000,78469.000000,95147.421875,1939.630005,4334.000000,0.840857
90169.812500,76292.000000,77457.250000,53997.000000,45172.000000,78339.406250,251.019989,1979.000000,0.841864
130777.390625,117805.000000,72752.671875,98588.000000,70761.000000,91308.250000,787.709961,3285.000000,0.877110
200336.109375,166877.000000,78676.085938,163057.000000,104381.000000,102375.945312,968.659973,6604.000000,0.880131
131537.375000,121097.000000,71186.179688,85841.000000,60925.000000,92337.726562,445.829987,2888.000000,0.916383
174272.421875,150476.000000,75899.929688,118517.000000,80812.000000,96113.578125,1086.469971,3924.000000,0.922425
213721.078125,175217.000000,79937.585938,173442.000000,105365.000000,107879.234375,1241.239990,7894.000000,0.923432
111122.195312,101816.000000,71526.125000,98155.000000,66056.000000,97382.312500,687.609985,3077.000000,0.929475
201083.453125,178981.000000,73629.070312,136776.000000,91169.000000,98320.171875,1205.819946,5067.000000,0.937531
184078.687500,160160.000000,75323.312500,179922.000000,111056.000000,106174.976562,907.059998,5278.000000,0.938538
97640.054688,82726.000000,77351.000000,88770.000000,59650.000000,97529.437500,1215.829956,2748.000000,0.959685
162757.390625,149072.000000,71552.460938,108962.000000,74112.000000,96353.273438,1144.219971,4590.000000,0.982846
162852.187500,140009.000000,76228.531250,117616.000000,74413.000000,103585.156250,565.950012,3919.000000,0.985867
147896.687500,132281.000000,73272.484375,87246.000000,68781.000000,83129.843750,283.359985,1907.000000,0.988888
121687.656250,111393.000000,71592.671875,100918.000000,73793.000000,89625.875000,385.000000,2264.000000,1.013057
143776.046875,129497.000000,72762.359375,167980.000000,101053.000000,108940.226562,988.679993,6871.000000,1.051323
128034.515625,99284.000000,84513.820312,96559.000000,64724.000000,97770.390625,860.859985,3589.000000,1.080527
239214.375000,197601.000000,79337.421875,166951.000000,108257.000000,101067.820312,1433.739990,7543.000000,1.098653
204489.921875,164013.000000,81709.695312,186858.000000,113741.000000,107665.015625,940.169983,6205.000000,1.118793
134356.093750,114533.000000,76878.820312,155676.000000,82469.000000,123711.726562,2312.310059,5122.000000,1.125842
114617.156250,91121.000000,82434.906250,124960.000000,81249.000000,100793.585938,275.660004,2955.000000,1.133898
117242.320312,91207.000000,84243.453125,133307.000000,74547.000000,117193.289062,1220.449951,4725.000000,1.141955
95663.468750,87896.000000,71327.492188,84565.000000,57592.000000,96229.546875,695.309998,1756.000000,1.161088
207673.625000,173431.000000,78475.578125,127479.000000,92371.000000,90444.656250,811.579956,4412.000000,1.187270
229801.531250,181610.000000,82926.460938,157683.000000,92714.000000,111460.117188,1559.250000,5773.000000,1.194319
196730.546875,161428.000000,79868.007812,138023.000000,91092.000000,99300.445312,1203.510010,4705.000000,1.234600
143922.203125,118889.000000,79335.218750,111773.000000,78393.000000,93441.445312,876.259949,3424.000000,1.236614
177671.000000,149812.000000,77723.054688,142200.000000,91780.000000,101538.664062,782.320007,3377.000000,1.259775
215222.859375,177437.000000,79492.132812,212429.000000,129021.000000,107902.953125,1523.059937,7945.000000,1.259775
163216.375000,149156.000000,71713.828125,98235.000000,64052.000000,100510.976562,881.649963,3774.000000,1.275888
154437.109375,124041.000000,81595.523438,170880.000000,101709.000000,110106.210938,588.279968,5279.000000,1.288979
136567.296875,115122.000000,77744.257812,109174.000000,77622.000000,92175.250000,752.289978,3672.000000,1.299049
201750.203125,158563.000000,83385.796875,177912.000000,106275.000000,109711.984375,589.820007,4178.000000,1.306098
166678.156250,145673.000000,74985.890625,181478.000000,103641.000000,114755.187500,1010.239990,5841.000000,1.334294
124880.046875,99521.000000,82235.289062,138237.000000,80661.000000,112315.742188,1493.029907,4992.000000,1.348393
111077.164062,95369.000000,76330.382812,115513.000000,74761.000000,101259.476562,950.949951,3860.000000,1.350407
136324.781250,111249.000000,80307.960938,137458.000000,81841.000000,110072.546875,368.059998,3543.000000,1.382631
