"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
57362.7,44191,85069.8,70587.9,33019,140103,328.82,1372.59,0.009,0
69866,59099,77475.8,48539.6,27231,116819,266.5,1320.07,0.011,1
119867,106207,73965.3,83388.6,52587,103922,310.78,1999.8,0.013,2
44539.4,36917,79067.5,51026.2,33333,100323,588.76,2161.4,0.02,3
83382.9,68287,80023.8,52595.8,31903,108044,261.58,1385.72,0.026,4
65646.6,61470,69988.9,33636,23338,94454.2,419.84,891.83,0.028,5
66183,61059,71035.8,56702.4,36215,102611,446.9,1081.71,0.031,7
85233.9,75151,74328.9,46701.4,33727,90747,230.42,1347.34,0.037,8
83560.7,78157,70067.1,50250.5,37881,86935.9,339.48,1010,0.042,9
46495.5,27735,109866,40931.3,20099,133463,333.74,1277.65,0.045,10
71397.8,66388,70481.5,42912.9,28180,99799.1,181.22,970.61,0.046,11
100878,80079,82557.9,98374,51535,125100,460.84,2777.5,0.046,12
72718.7,55982,85129,51519.1,29338,115085,466.58,1541.26,0.048,13
21642.8,14312,99104.6,54740,28392,126354,377.2,1626.1,0.049,14
97229.2,90098,70723.2,76701.4,40006,125649,571.54,3105.75,0.05,16
45933,37555,80156.1,86797.4,43639,130350,888.88,3710.74,0.053,17
99774.6,89743,72861.7,54387.5,38331,92988.4,246,1544.29,0.063,20
90824.7,69562,85568.1,71549.4,45786,102413,666.66,2151.3,0.065,22
71268.3,59790,78117.4,69541.5,43662,104381,551.04,1944.25,0.07,25
84767,72899,76205.3,81547.4,46695,114451,296.84,1527.12,0.074,26
41835.2,35799,76586.3,39612.2,26183,99149.3,621.56,797.9,0.076,27
58732.6,54040,71226.8,64865.2,35128,121015,417.38,1911.93,0.083,29
78735.4,64318,80226.4,48899.1,34446,93034.2,343.58,1402.89,0.087,30
66534.6,58373,74699.1,36232.7,27189,87334.9,660.1,1519.04,0.088,31
64319.4,56838,74162.3,46130.7,30546,98972.8,423.94,1150.39,0.088,32
74696.1,64423,75986.6,55018.7,39507,91267.6,526.44,1594.79,0.089,33
97759.3,84239,76054.5,70861.6,38187,121612,753.58,3553.18,0.091,34
