"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
80483.6,55219,95521,104928,47335,145274,854.44,4284.42,0.159,3
24771.2,16928,95900.8,55574.2,30112,120952,460.02,4464.2,0.293,8
41505,39799,68345.3,44093.6,29267,98736.3,445.26,1154.43,0.329,10
62899.8,39878,103370,68138.6,29350,152148,1382.52,2393.7,0.37,13
21082.7,13291,103956,55303.6,22011,164662,1995.88,8714.28,0.835,20
52637.7,50067,68901,34577.4,24979,90718.7,2879.02,3907.69,0.948,23
72709.2,52338,91044.2,63796.6,28646,145953,1821.22,1262.5,1.398,32
50308,43194,76329.7,39061.8,28014,91381.1,756.86,1736.19,1.429,35
34899.8,25776,88733.5,46162.1,21488,140789,3694.1,6390.27,1.485,36
32761.3,27827,77156.9,47986.1,26787,117401,10622.3,24754.1,1.908,42
36501.2,19195,124623,65386.4,30191,141935,852.8,4871.23,1.997,46
98343.2,90538,71185.8,53172.5,43690,79759.9,1125.04,2746.19,2.036,48
49802.4,39743,82123.9,33193.6,22063,98598.5,877.4,759.52,2.04,49
43218.5,23910,118460,48337.6,18774,168736,2636.3,1245.33,2.07,50
100636,72071,91510.6,70759.6,33571,138134,1015.16,3063.33,2.166,51
43830.8,28410,101109,59120.3,24526,157976,1193.92,4819.72,2.182,52
57049.1,52184,71645.9,37148.8,27688,87929.2,853.62,5537.83,2.531,59
25328.2,12531,132464,108278,46807,151604,86.92,2715.89,2.626,64
86472.6,61027,92861.7,50686.8,30807,107827,2050.82,2062.42,2.727,67
15675.2,9858,104209,58763.8,36962,104192,165.64,1334.21,2.742,68
31931.8,14183,147549,93169.5,26035,234529,11111,8857.7,2.798,71
44077.3,29146,99109.6,70739.4,36702,126314,1316.1,5957.99,2.968,76
51302.6,29206,115119,86236.8,39202,144167,741.28,2182.61,2.975,77
46399.9,29714,102338,48549.7,24850,128038,1614.58,16903.4,3.023,78
52465.5,49049,70100.9,30705,20297,99141.9,216.48,930.21,3.089,79
36780.8,29763,80988.7,40795.9,25671,104149,446.08,4024.85,3.261,83
52354.9,48374,70929.2,47514.4,34902,89218.6,505.94,3994.55,3.262,84
47821.1,38749,80879.6,44845,24121,121842,2501.82,3942.03,3.346,89
68501.7,56175,79916.8,79167.8,45183,114830,877.4,5408.55,3.387,90
38856.9,33038,77078.8,41217.1,26286,102762,1146.36,4456.12,3.798,94
72562.3,65406,72706.5,49165.8,32938,97824.1,1357.92,6106.46,3.818,95
49348.1,35099,92141.6,46056,29131,103612,346.86,2984.55,3.893,96
58624.3,41873,91753.7,73800.7,34673,139492,6686.28,4590.45,3.985,99
42348.7,35267,78695.9,51173.7,26375,127155,1886,19157.7,4.159,103
44457.2,32995,88302.8,92019.1,51139,117925,911.02,3615.8,4.182,104
69858.9,56579,80918.2,62093.8,33479,121550,1319.38,4113.73,4.219,105
70117.2,57213,80317.5,59186,39789,97484.6,560.88,3566.31,4.235,106
62375.2,55982,73020.3,30279.8,24654,80490.7,631.4,992.83,4.235,107
46293.2,43108,70378.4,33472.4,27204,80637,759.32,3284.52,4.237,108
47792.6,43141,72602.3,54212.8,39105,90855.1,792.94,2253.31,4.26,109
43491.9,35032,81362.3,40332.3,24940,105983,1736.76,1791.74,4.389,115
57725.3,39655,95400,87329.6,51459,111219,1214.42,3179.48,4.406,116
18255.3,9146,130809,65286.4,27902,153344,43.46,1268.56,4.445,117
91200.8,71375,83739.9,66768.1,42159,103791,2309.12,7181.1,4.567,124
50322.2,37695,87489.5,44573.3,19951,146417,4838.82,2368.45,4.738,129
41855,33087,82902.9,53340.1,29851,117105,1535.04,8339.57,4.828,131
54344.9,49177,72423,54787.4,36121,99403.4,1099.62,4790.43,4.887,132
26772.3,15449,113570,56711.5,22221,167258,1157.84,2864.36,5.222,137
62380.8,53472,76454.7,39797,28628,91104.5,2350.12,2105.85,5.635,144
36827.4,19094,126402,53061.4,19814,175504,2853.6,4539.95,5.939,149
46322.4,32826,92481.2,66877.1,38110,115006,5485.8,6848.81,6.062,152
68263.9,54494,82096.1,57941.7,34698,109438,436.24,2500.76,6.075,153
48470.5,35451,89604.2,59915.2,38479,102045,2291.08,6106.46,6.124,156
69994.8,48690,94211.9,86210.6,39650,142494,1995.06,12971.4,6.362,158
51921.2,28842,117977,51649.4,27198,124454,489.54,5492.38,6.497,159
53482.2,35918,97583.7,62362.4,32922,124141,815.08,3154.23,6.737,163
62515.9,50138,81715.3,61910,38906,104286,2901.16,3439.05,6.847,164
54407.3,52196,68312.5,29326.4,26080,73693.7,268.96,1691.75,7.433,168
46708,42639,71790,36964,23167,104566,726.52,1865.47,7.48,170
91371.4,71703,83512.8,94724.9,51607,120292,3014.32,6666,7.51,172
56559.3,37418,99061.1,82685.7,30602,177076,1827.78,7080.1,7.519,173
55637.3,49811,73201.7,28461.8,22147,84222.4,210.74,2488.64,7.557,175
31328.2,14250,144079,50721.2,20174,164770,820,9638.43,7.888,180
49503,34115,95096.8,52575.6,26707,129015,27634,7537.63,7.889,181
110049,96410,74807,69351.6,55914,81286.1,323.08,2861.33,8.055,185
44358.5,40914,71053.4,42005.9,30534,90158.5,704.38,1527.12,8.089,187
62086.1,48097,84597.3,56242.9,29477,125044,514.96,2123.02,8.345,193
35177.1,28186,81791.2,53195.7,28990,120256,1710.52,3971.32,8.426,195
30697,19679,102229,49262.8,25963,124349,1174.24,1465.51,8.496,197
51402.1,48767,69077.3,45184.4,25807,114744,1571.12,2142.21,8.613,198
56462.1,42214,87655.7,62768.5,42834,96035.7,1525.2,7012.43,8.648,199
50631.1,46090,71993,41342.3,26346,102840,1170.96,1646.3,8.883,206
55245.5,50848,71203.8,33753.2,26880,82293.5,948.74,2569.44,8.942,207
62320.7,57562,70954,53007.8,34974,99328.7,901.18,23954.2,8.984,208
35279,25753,89777.8,46972.1,23417,131458,1783.5,2566.41,9.112,210
96038.7,83223,75628.1,81255.5,53719,99129.9,979.08,4762.15,9.171,213
76520.2,64500,77749.3,64338,43936,95968.1,2605.14,11890.7,9.345,220
63542.9,56370,73875.2,43653.2,32054,89251.2,747.84,5093.43,9.357,221
48184.5,37023,85293.4,53213.9,36635,95193.8,949.56,2627.01,9.565,226
55153.1,49778,72612.6,48614.3,31622,100752,843.78,3808.71,9.6,228
73437.6,61042,78844.2,61931.2,36230,112027,1353,2176.55,9.784,233
39992.2,30759,85208.5,46489.3,24151,126153,1797.44,21499.9,9.898,236
74037.2,61554,78826.8,42611.9,29942,93267.4,2377.18,11807.9,9.919,237
75090.3,61605,79881.8,55954,39110,93761.2,1175.88,2069.49,9.933,239
46938.6,42883,71734,46435.8,28243,107751,800.32,2956.27,10.201,245
40848.5,34983,76524.3,37988.1,20595,120883,1188.18,1433.19,10.224,246
53882,45939,76867.3,34155.2,23267,96204.6,722.42,5592.37,10.341,249
61988.9,52950,76723.5,52416,34466,99667.3,1193.92,3083.53,10.558,253
53846.4,38858,90814.7,61901.9,29322,138354,3879.42,8001.22,10.561,254
63402.2,57814,71870.6,40473.7,30790,86147.7,2391.94,4302.6,10.692,257
55598.6,37250,97817.8,59257.7,29826,130206,1585.06,2018.99,10.726,259
69877.1,59154,77416,69555.7,39730,114734,2704.36,9813.16,10.954,262
99706.7,84030,77762.4,115044,66778,112904,3931.08,12990.6,11.006,263
60721.8,37851,105135,47456.9,24683,126003,2216.46,8809.22,11.206,270
37028.1,23017,105430,49291,21593,149601,1761.36,1835.17,11.214,271
66759.7,57597,75961.7,42431.1,31533,88185.9,296.02,1814.97,11.404,272
67827.8,46795,94992.3,59527.4,32843,118783,1658.04,6122.62,11.657,276
26168.8,14087,121743,65363.2,24739,173153,2555.94,5353,11.728,278
47931.7,36375,86357.4,35556,24695,94359.2,402.62,1746.29,11.736,279
37979.2,28962,85940.5,47944.7,22694,138455,2236.14,660.54,11.77,280
66646.8,51451,84891.7,55523.7,31615,115097,702.74,1640.24,11.843,282
68918.8,62802,71919.1,39978.8,30870,84873.7,3197.18,4270.28,11.844,283
55819.8,49811,73441.8,41044.4,25075,107274,1521.92,1668.52,11.904,284
