"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
73185.6,65354,73389.4,37693.2,27402,90149,706.84,2323,0,0
69081.6,66285,68301,40511.1,28525,93074,1340.7,1942.23,0.046,2
62680.2,54102,75927.1,29156.7,21490,88916.3,398.52,2149.28,0.065,3
96466.1,86138,73393.9,47153.9,37086,83327.3,845.42,4641.96,0.066,4
56026,51203,71709.1,27252.8,21335,83714.2,932.34,1687.71,0.072,5
59598.4,49590,78762.7,39757.6,27042,96352.2,643.7,8882.95,0.073,6
61816.7,57655,70266.6,37856.8,27523,90142.2,3809.72,3247.15,0.074,7
63133.6,59675,69334.3,33152.2,24591,88352,400.16,2558.33,0.106,9
48225.6,37595,84067.3,58091.2,28731,132507,487.08,2265.43,0.147,10
71243,69636,67048.4,44945,32784,89846.1,817.54,3835.98,0.16,11
84065.5,70365,78296.2,61989.8,42781,94961.8,2404.24,5595.4,0.17,12
38911.4,32238,79102.3,42612.9,25534,109371,483.8,2888.6,0.175,13
84024.4,74738,73679,54841,39574,90818.7,723.24,4237.96,0.18,14
73216.4,66382,72283.3,38188.1,30186,82909.1,358.34,1798.81,0.186,15
81693.1,65890,81254.2,44747,30694,95541.2,2399.32,2347.24,0.189,16
65932.6,60424,71510.6,39537.5,28712,90245.4,475.6,1922.03,0.189,17
64663.9,52680,80444.4,48252.8,31100,101681,424.76,3069.39,0.233,19
71260.4,62310,74949.8,39818.2,30726,84929,760.96,1912.94,0.265,21
48729.6,39086,81705.5,56862,30062,123961,223.86,4408.65,0.265,22
71239.8,66580,70122.8,30257.6,24868,79739.5,242.72,1510.96,0.269,23
57340.6,37582,99991.3,73516.9,37370,128927,1147.18,3448.14,0.28,24
72996,69263,69068.1,59805.1,40223,97441.5,245.18,2403.8,0.327,28
84571.1,76786,72180.5,31971.5,26774,78258.3,952.02,8049.7,0.331,29
60247.8,38447,102697,59905.1,28639,137084,995.48,4126.86,0.338,30
68341.3,64807,69110.1,34567.2,25747,87986.9,118.08,1502.88,0.351,31
73850,68459,70696.8,29607.1,24155,80328.4,1747.42,1431.17,0.364,32
53569.1,46771,75061.6,43211.8,29219,96920.9,533.82,3988.49,0.365,34
91461.5,83703,71610.5,50599,38999,85029.2,1694.12,5742.86,0.378,35
53731.1,49214,71551.2,39971.8,27994,93576.8,900.36,2339.16,0.387,36
42095.2,33971,81208.9,37168,24227,100542,442.8,1283.71,0.418,37
75430.8,57847,85457,117208,58115,132175,1225.08,9955.57,0.432,39
65319.6,51709,82786,49287,33865,95380.8,378.02,2224.02,0.433,40
114602,92798,80934.6,110175,62042,116380,1403.02,7084.14,0.442,42
55572.6,50953,71477.7,49719.3,29261,111356,569.9,5469.15,0.485,43
64768.2,58174,72964.7,47538.7,28410,109662,5650.62,8858.71,0.487,44
48721.7,39787,80252.9,40411.1,27499,96308.3,221.4,6086.26,0.507,45
64908.8,55474,76682.1,45451,34658,85944.9,1177.52,3542.07,0.514,46
42305.3,29839,92916,38352.7,19307,130185,1477.64,3543.08,0.521,47
60429.5,50126,79007,57755.8,32106,117893,645.34,5064.14,0.534,48
63564.2,57710,72184.1,41904.9,31006,88572.5,289.46,3704.68,0.536,49
42783.2,35115,79847.4,46240.8,25899,117010,1708.88,1955.36,0.54,50
46597.4,43390,70380.4,44076.4,25726,112283,341.94,2689.63,0.545,52
89908.3,73251,80438.9,49525.3,29863,108686,437.06,2884.56,0.55,53
37621.4,30338,81269.5,46294.4,23650,128285,943,4209.68,0.557,56
45957.5,38199,78846.8,35293.4,24947,92716.2,982.36,7317.45,0.565,57
39939.2,37939,68991.2,38404.2,24083,104508,1585.88,3886.48,0.566,58
75136.9,63566,77465.5,50408.1,35674,92603.7,582.2,5716.6,0.569,59
68242.6,60559,73851,35783.3,27723,84590.2,244.36,1756.39,0.574,60
65369.3,57155,74954.9,34121.8,27303,81903.4,522.34,1815.98,0.574,61
68079.8,61258,72834.2,49191,34026,94744.7,3207.02,3077.47,0.592,63
95021.2,82847,75166.4,78384.1,46635,110153,1364.48,5610.55,0.601,64
83563,69130,79218.7,53042.2,33610,103427,324.72,2623.98,0.602,65
62534,56955,71955.6,34260.2,22719,98828.2,1330.86,2622.97,0.605,66
61384.6,55746,72164.8,27531.6,21510,83882.4,139.4,1528.13,0.613,67
58353.4,50959,75045.5,38091.1,25739,96986.7,770.8,4595.5,0.613,68
78517.3,69700,73826.6,53755.2,40212,87608.2,809.34,2829.01,0.616,69
60556.7,53330,74416.7,32367.5,24802,85526.8,518.24,1799.82,0.632,73
51879.3,44487,76426,43216.9,26423,107189,534.64,3774.37,0.632,74
61601,50250,80340,55815.6,36410,100465,1151.28,3845.07,0.637,76
66370.3,58046,74934.4,38312.3,27710,90611.2,983.18,4437.94,0.641,77
39931.3,22508,116267,80082.9,32280,162587,708.48,7182.11,0.641,78
126515,105567,78540.2,61277.7,44459,90328.1,1407.94,5590.35,0.642,79
29890.4,18787,104269,54291.5,22999,154705,492,3916.78,0.645,80
50619.2,41291,80341.6,34207.7,20955,106983,113.98,1086.76,0.654,81
53803.7,49042,71899.2,37451.8,28582,85873.7,354.24,4413.7,0.669,84
106677,87095,80270.7,73923.9,40487,119660,1632.62,4809.62,0.672,86
65907.3,59314,72821,53343.1,38962,89725.8,305.86,4520.76,0.677,87
72632.6,63079,75461.7,42856.3,30391,92416.6,184.5,1322.09,0.678,88
62598,54135,75781.4,53347.2,30675,113974,204.18,1263.51,0.69,89
58027.1,50975,74602.5,39238.5,27675,92919,1127.5,1218.06,0.71,91
76672.7,63331,79342.2,44204.7,30323,95537.9,212.38,3347.14,0.713,92
77525.9,69407,73202,43019.9,32863,85791.2,614.18,1719.02,0.717,93
46296.4,44185,68667.6,36219.6,25149,94385,261.58,1932.13,0.725,95
50406.7,43706,75583.6,45118.7,29934,98780.7,2664.18,12051.3,0.726,96
70061.9,64155,71570.1,40584.8,29663,89666.2,118.08,1638.22,0.729,99
118572,102598,75739.6,93586.6,61570,99614.9,645.34,8755.69,0.731,100
57865.1,53839,70436.9,38395.1,27163,92635.7,1338.24,2389.66,0.735,101
