"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
83735.3,77926,70421.6,44267.3,31438,92280.1,8661.66,3542.07,0,0
90538,74255,79907,96415.6,51711,122192,11421,3568.33,0.013,1
95247.9,72812,85729.9,68813.3,38380,117503,2679.76,2818.91,0.021,2
51280.5,37346,89988.7,86287.3,29666,190620,2681.4,2159.38,0.027,4
71457.9,66542,70377.6,56036.8,36026,101938,3509.6,1622.06,0.034,6
89309.5,63904,91590.3,57734.6,27328,138455,8055.68,2263.41,0.036,7
80748.3,75295,70282.5,55024.8,37839,95301.3,2264.02,1125.14,0.046,9
114391,95474,78521.3,75637.9,46582,106415,13564.4,2843.15,0.048,10
71924,51558,91423.4,55387.4,29750,122012,2770.78,1151.4,0.054,12
127158,109061,76410.5,54294.6,39217,90732.3,2400.14,2324.01,0.058,13
79850.8,74074,70647,66154,45962,94327.2,5248.82,10204,0.06,14
55037.7,45834,78696,50349.5,33294,99108.1,1271,2026.06,0.061,15
63284.5,47707,86935.2,47904.3,28271,111049,390.32,1780.63,0.061,16
46291.6,38767,78256.5,47096.3,30335,101747,382.12,3662.26,0.062,17
91719,73092,82237.4,105460,46800,147680,8997.86,4512.68,0.069,18
152679,122162,81907.6,82080.7,56934,94482,9899.04,3434,0.084,24
24977.4,11735,139490,84797.6,34167,162651,8532.92,9477.84,0.085,25
48867.8,39126,81853.5,36629.7,24518,97910.2,4456.7,965.56,0.086,26
67221.1,46324,95099.8,60905,27856,143289,7293.08,1698.82,0.087,28
94749.4,75475,82272.3,64608.7,42711,99135.9,2077.06,3144.13,0.09,29
76249.2,68155,73319.2,50724.2,36303,91569.9,2833.92,1138.27,0.09,30
71280.1,55851,83640.7,63497.7,33327,124865,13113.4,2276.54,0.092,31
49239.9,43172,74747.2,41974.6,24624,111714,4906.88,1078.68,0.093,33
52900.8,45247,76621.8,65196.5,38239,111737,18577.1,5805.48,0.095,34
47280.7,36553,84769.8,41302.9,25850,104713,2675.66,929.2,0.104,38
85983.6,81131,69455.8,48620.4,34559,92201.3,5243.9,1903.85,0.106,39
67867.3,56050,79353.3,36758.9,22438,107364,2692.06,1309.97,0.109,41
63470.2,52994,78491.6,62522,34418,119049,5357.88,1843.25,0.113,42
64467.2,43516,97088.9,52608.9,24296,141907,3493.2,2194.73,0.114,43
85371.4,71787,77937.5,42033.2,29679,92816,6705.96,1181.7,0.121,45
60639.6,47883,82995.6,72215,37659,125672,14691.9,4925.77,0.124,46
83149.9,73594,74045.6,61161.6,38922,102982,11972,1679.63,0.125,47
77079.5,58050,87019.5,80677.8,36162,146211,33578.2,1946.27,0.133,51
110032,82766,87125.8,88407.3,53178,108952,10018.8,3532.98,0.137,52
53589.7,45279,77564.7,46290.3,27615,109856,2552.66,1929.1,0.138,53
56778.1,49054,75855.4,53717.9,30314,116133,7499.72,4029.9,0.145,56
103101,92287,73215,46730.7,36287,84397.8,2445.24,1963.44,0.148,57
82730.4,70506,76898.7,58576,39326,97615.7,3240.64,1689.73,0.156,58
93137.1,87130,70054.3,79193.1,44778,115905,5880.22,2504.8,0.156,59
61048.8,42683,93735.1,50049.5,27343,119959,2933.96,2165.44,0.156,60
36748.4,21934,109800,47299.3,25146,123272,1193.1,1305.93,0.161,61
81667,72364,73961.2,72398.8,42748,110993,4451.78,7077.07,0.161,62
74536.5,62043,78732.9,42670.5,30907,90479.6,1037.3,1403.9,0.165,63
50834.9,34990,95213.4,61523.1,38346,105147,7222.56,3054.24,0.167,64
25773.8,17930,94205.7,73846.1,32954,146859,5335.74,2317.95,0.167,65
59317.9,39836,97586.6,54139,32847,108018,1717.9,2132.11,0.18,68
94931.9,80819,76980.2,56206.5,40983,89879.9,4764.2,1820.02,0.181,69
65863.1,51811,83310.6,55712.6,28531,127972,5068.42,1905.87,0.181,70
47838.5,45263,69265,48603.2,25707,123906,5700.64,2638.12,0.189,72
62262.3,40694,100271,100293,37954,173178,9364.4,6363,0.189,73
69042.8,60638,74619.7,29723.3,22250,87548.1,1530.94,975.66,0.19,74
77592.2,68718,73999.3,42845.2,26462,106111,9206.96,8716.3,0.193,75
72489.6,47446,100128,67998.2,32662,136438,7044.62,2884.56,0.196,77
59029.6,49681,77868.1,39020.3,26501,96495.9,5880.22,704.98,0.197,79
81463.2,78185,68283.9,46187.3,32521,93076.2,1126.68,1238.26,0.197,80
