"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
72808,61571,77496.6,40511.1,27427,96800.1,150.06,977.68,0,0
57024.6,40194,92978.1,59523.3,34470,113169,390.32,1425.11,0.001,1
80800.4,66206,79982.7,40177.8,28750,91585.8,270.6,886.78,0.002,2
64727.9,46640,90952.1,63865.3,37152,112658,218.94,1531.16,0.002,3
132632,113964,76270.9,50020.2,38412,85341.2,188.6,1483.69,0.003,4
86637.7,68918,82386.2,53737.1,33638,104694,141.04,1481.67,0.007,6
62286.8,48822,83610.4,51446.4,30674,109917,132.02,1085.75,0.007,7
67347.5,59075,74713.3,42995.7,28007,100609,169.74,1171.6,0.008,8
57335.8,45994,81696.8,53147.2,34238,101731,107.42,868.6,0.008,9
32077.2,21978,95650.6,64775.3,27022,157099,423.12,1819.01,0.01,10
67016.5,59415,73920.6,53053.3,36791,94504.1,172.2,1634.18,0.012,12
62914,54731,75334.5,33504.7,24799,88542.5,222.22,759.52,0.014,13
46028.6,28191,107003,49710.2,25243,129058,185.32,1242.3,0.024,14
102760,90699,74250.9,46099.4,34463,87664.2,291.92,1340.27,0.025,15
144534,119851,79033.2,81512,50271,106264,467.4,2048.28,0.026,16
73970.9,67019,72334,39113.3,27259,94036,112.34,989.8,0.029,17
65532.9,59840,71770.8,42942.2,30144,93360.5,160.72,977.68,0.03,18
79168.3,65363,79377.8,67205.4,43619,100974,84.46,1353.4,0.031,19
87835.4,82155,70067.3,47556.9,31967,97497,217.3,1394.81,0.035,20
65637.9,58787,73173.5,47751.8,31975,97872.1,293.56,1176.65,0.035,21
53190.7,48022,72589.8,34136,23458,95367.7,79.54,564.59,0.037,22
50067,35594,92183.9,44007.7,28910,99761,271.42,902.94,0.039,23
41984.6,25699,107066,52627.1,28199,122308,260.76,1650.34,0.04,25
55990.5,44442,82565.8,55778.3,31802,114945,140.22,1363.5,0.044,26
74757.7,65803,74454.4,34159.2,26331,85019.9,260.76,765.58,0.046,27
72716.3,62546,76192.5,53530,35334,99285.2,224.68,1309.97,0.047,28
55194.1,46474,77832.8,44538,29098,100311,178.76,936.27,0.05,30
112626,86747,85087.4,95947,53371,117816,501.84,1872.54,0.051,31
55769.3,47630,76735.1,40643.4,24302,109604,187.78,1430.16,0.052,32
67920.2,53776,82773.4,65785.3,41284,104430,100.04,875.67,0.052,33
57127.3,52298,71587.7,43757.2,27822,103072,283.72,795.88,0.055,36
92448.2,66215,91500.2,82893.7,31671,171530,458.38,2176.55,0.055,37
90902.9,75774,78620.8,51122.2,37130,90232.8,136.94,1214.02,0.056,38
67105.8,61730,71243.2,44052.2,32454,88956.8,25.42,729.22,0.057,40
78899.7,72074,71742.5,49637.5,33978,95739.6,265.68,782.75,0.063,42
60682.3,52514,75729.8,36491.3,26818,89175,90.2,812.04,0.07,45
82423.9,70046,77116.9,60604,40426,98247.3,152.52,1279.67,0.07,46
113880,100667,74138,81458.5,50831,105024,231.24,1971.52,0.07,47
82694,69944,77482.5,50640.4,35084,94594.9,309.14,976.67,0.071,48
87712.1,77188,74471.4,47716.4,32756,95467.8,112.34,739.32,0.073,49
91353.2,75665,79124.1,59155.7,41857,92620.8,163.18,1837.19,0.081,52
68265.5,50978,87760.3,62526.1,30018,136508,241.9,1085.75,0.084,53
109388,96803,74056.2,62762.4,43639,94255.1,224.68,1244.32,0.086,54
100868,87714,75364.1,61428.2,43826,91857.8,264.04,1664.48,0.094,56
55939.1,46291,79195.2,56522.6,34691,106779,134.48,1130.19,0.098,59
103420,90790,74652.6,51158.5,35334,94886.6,186.14,1493.79,0.099,60
107974,94294,75043.9,46881.2,35590,86327.7,171.38,1041.31,0.101,63
70515.4,53694,86067.3,67470,39978,110604,126.28,1315.02,0.102,64
120231,91191,86406,78057.9,46039,111114,138.58,1506.92,0.102,65
75844.7,57372,86637.4,46823.6,32444,94582.4,218.94,1193.82,0.105,66
83537.8,75859,72169.8,58056.8,37571,101270,254.2,1330.17,0.108,67
83906.7,69734,78855.5,60413.1,38774,102111,113.98,1243.31,0.109,69
78177.6,66659,76860.6,52413.9,36211,94860.7,82,1062.52,0.114,70
68752.1,59462,75775.1,48920.4,36434,87996,122.18,937.28,0.115,71
82863.1,75575,71856,56551.9,41027,90335.3,257.48,1292.8,0.117,72
66876.7,55658,78745.7,62520,38910,105302,173.84,1490.76,0.117,73
80123.4,73011,71920.2,37559.9,28163,87402.8,112.34,801.94,0.118,74
95823.1,84068,74699.8,55486.4,37060,98120.7,188.6,1165.54,0.125,76
85148.6,72755,76699.8,53664.3,35651,98649.3,166.46,1244.32,0.126,77
64042.9,54289,77310.6,41005,28465,94407.3,139.4,1114.03,0.13,79
68631.2,60566,74263.1,34297.6,26242,85653.8,126.28,891.83,0.131,80
85179.4,77642,71898.2,42367.5,30074,92325.4,213.2,931.22,0.133,81
73722,62399,77428.3,71512,45135,103835,148.42,1170.59,0.137,82
78921.8,65034,79531,61193.9,34958,114721,86.92,1630.14,0.143,84
99492.6,88168,73953.7,52051.4,36600,93203.2,210.74,1138.27,0.146,85
78804.9,58667,88031.7,61795.8,34735,116593,309.96,1272.6,0.149,87
96525.4,84611,74764.4,55093.5,37223,96999.3,199.26,1336.23,0.15,88
64295.7,52838,79747.2,56038.8,37382,98244.1,214.84,1390.77,0.151,91
95909.2,86387,72759.8,49768.8,35479,91931.7,220.58,850.42,0.152,92
74245.8,67423,72167.8,37578.1,26351,93458.2,138.58,796.89,0.152,93
69268.8,58775,77236.9,50660.6,29447,112748,219.76,1178.67,0.157,94
135313,103930,85325.3,187114,82926,147875,792.12,5597.42,0.159,95
81512.2,71315,74906.9,66063.1,41411,104550,248.46,1600.85,0.16,96
61929.7,39394,103026,58778,27986,137643,250.92,1541.26,0.162,97
68375.3,53919,83106.9,50106.1,30399,108022,138.58,1680.64,0.163,98
71796,61131,76969.5,48564.8,34159,93174.4,108.24,1164.53,0.168,100
55940.7,41432,88485.4,41131.2,26792,100611,128.74,1052.42,0.169,101
72943.1,66621,71755.1,37418.5,26813,91457.8,291.92,708.01,0.169,102
98084,85910,74822.9,57404.4,40038,93962,306.68,1629.13,0.171,103
126403,110786,74774.4,67566,44902,98614.8,235.34,1605.9,0.176,104
86959.2,80237,71026.6,59125.4,38857,99720.6,79.54,1049.39,0.179,106
48694.8,39614,80559,53700.7,29550,119097,173.84,990.81,0.184,110
79725.2,60067,86984.1,82759.4,36179,149913,208.28,1153.42,0.185,111
77732.1,69242,73571.6,45401.5,32810,90686.8,78.72,837.29,0.185,112
73100.3,67331,71151.5,45421.7,31207,95387.5,233.7,989.8,0.187,114
99251.7,86086,75558.8,41672.6,30674,89034.9,118.9,996.87,0.187,115
76559.7,68939,72780.5,55320.7,36847,98393.3,154.98,1243.31,0.188,116
62675.4,54586,75248.2,48399.2,32942,96287.1,59.04,844.36,0.191,118
98580.9,74739,86442.2,72503.9,42979,110557,250.1,1909.91,0.196,121
94822.9,82635,75202,54020.9,34991,101178,240.26,1382.69,0.203,122
54777.8,41801,85881.2,40080.8,23705,110809,127.1,934.25,0.208,125
79135.1,71078,72964.9,51088.8,31186,107361,334.56,1151.4,0.21,126
91641.6,81142,74016.2,51236.3,36566,91829.1,144.32,924.15,0.211,127
54450,50131,71182.1,43688.6,27047,105859,129.56,1244.32,0.217,128
81647.3,72486,73818.9,40886.8,30626,87492.9,113.98,1021.11,0.218,129
107182,79435,88427.8,54608.7,35647,100397,318.16,1185.74,0.222,130
74224.5,54606,89081.3,59920.3,31434,124926,254.2,1806.89,0.224,131
122406,96400,83215.6,67172.1,47360,92951.6,133.66,1108.98,0.225,132
78221.9,68567,74764.1,49682.9,28659,113612,303.4,1127.16,0.23,133
88984.8,76022,76710.8,62928.1,41862,98515.4,188.6,1710.94,0.234,135
105390,90718,76135.2,64767.3,42222,100530,182.86,1621.05,0.237,136
109290,79778,89779.7,78467.9,41894,122750,265.68,2127.06,0.242,139
