"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
71736,66747,70434.4,34817.7,27915,81741.5,127.1,557.52,0.002,0
66003.7,63499,68121.1,57742.7,38335,98714.7,349.32,1194.83,0.023,1
73752,66458,72728.8,35840.9,28794,81574.9,66.42,585.8,0.041,4
59507.5,54206,71945.7,38109.3,27626,90405.1,162.36,761.54,0.053,6
70566.8,63354,72997.2,44467.3,29198,99808.4,256.66,1022.12,0.061,7
74165.2,66138,73490.1,42337.2,30506,90952.9,145.14,950.41,0.062,8
79468.5,70146,74245.8,45366.2,33442,88903.7,191.06,997.88,0.07,9
63000.1,59232,69705.2,46848.8,31668,96952.3,346.86,849.41,0.072,10
107978,79483,89030.9,58164.9,35231,108197,239.44,1131.2,0.073,11
72531.5,65234,72867.3,45810.6,31830,94321.1,204.18,841.33,0.073,12
38989.7,31919,80053.5,56763,39627,93875.9,369,1169.58,0.074,13
73431.3,63951,75251.3,58152.8,39451,96603.4,445.26,1317.04,0.075,14
81919.1,73622,72921.8,32665.4,26934,79481.7,94.3,619.13,0.107,16
116651,103899,73579.3,62268.5,46347,88049.5,334.56,1437.23,0.11,17
78291.4,69986,73313.3,53391.6,38182,91642,114.8,1086.76,0.115,18
61492.8,56865,70869.5,32878.5,25541,84363.5,92.66,716.09,0.115,20
76445.9,68854,72762.1,43386.6,31718,89645.7,99.22,830.22,0.128,21
69097.4,61876,73184.5,26904.4,21396,82408.2,186.96,644.38,0.136,22
51816.9,43940,77284.3,31856.4,22432,93069.8,277.98,776.69,0.146,23
88909,79815,73003,58784,40231,95758.7,187.78,1095.85,0.149,24
79577.5,70458,74018.4,40105.1,30686,85652.3,212.38,782.75,0.155,26
75029.5,68090,72215.2,48259.8,33262,95086.2,232.88,986.77,0.159,27
75327.3,65886,74927.1,47673,32942,94842.4,115.62,917.08,0.162,28
79091.6,70131,73909.5,38996.1,29351,87071.9,232.88,688.82,0.163,29
65306.1,58610,73023.4,40962.6,29874,89861.5,245.18,1020.1,0.167,31
88107.9,79114,72986.3,40210.1,32986,79888.8,223.04,825.17,0.208,34
75318.6,64910,76045,39654.6,29674,87578.5,168.1,688.82,0.218,35
83665.7,77595,70663.3,47022.6,34655,88924.3,305.86,961.52,0.24,37
67061.5,51574,85216.3,54300.6,31238,113920,185.32,1108.98,0.247,38
79790,71787,72842.1,39303.1,30287,85045.4,223.86,900.92,0.252,39
76603.1,69173,72575.5,39823.3,30241,86302,118.08,803.96,0.255,40
69566.6,62402,73060.4,51701.9,34674,97719.8,334.56,1060.5,0.283,42
44578.1,33647,86827.1,37378.1,23167,105737,273.06,913.04,0.29,44
99208.2,87678,74154.4,36549.9,29626,80852.4,127.1,1362.49,0.295,45
72978.6,60766,78707.3,60942.4,38990,102434,207.46,1000.91,0.329,47
65283.2,55734,76764.7,29722.3,22966,84815.8,85.28,473.69,0.333,48
56494.5,35495,104308,54349.1,27331,130322,217.3,1373.6,0.344,49
72926.5,64125,74531.1,39077.9,29305,87391.6,144.32,849.41,0.347,50
52892.1,50607,68495.2,30827.2,22315,90535.2,31.98,563.58,0.353,51
70634.7,65401,70780.5,34383.4,27017,83405,103.32,596.91,0.358,52
108079,94767,74742,66064.1,43231,100150,249.28,1547.32,0.362,54
85366.6,73906,75698.7,53079.5,37090,93788.6,113.98,1101.91,0.371,55
64678.1,54439,77862.3,31707.9,23763,87447.4,113.98,746.39,0.375,56
72946.2,66361,72039.4,48161.8,30617,103091,233.7,1179.68,0.375,58
61537.8,50027,80615.3,63104.8,38447,107567,289.46,1422.08,0.383,60
55747.9,50111,72908.1,39862.7,28091,92999.2,222.22,1075.65,0.388,61
80203.2,71994,73008.8,53958.2,38974,90732.5,304.22,1240.28,0.388,62
86057.9,75939,74268.7,50524.2,37043,89386.8,163.18,1078.68,0.39,63
74143.9,64650,75160,59034.5,39406,98180.1,310.78,1336.23,0.393,64
102407,75730,88621.9,87554.9,46018,124690,632.22,2348.25,0.405,66
83840.3,71043,77341.3,55600.5,40103,90861.9,282.08,1337.24,0.411,68
40304.2,24246,108941,45017.7,23778,124076,180.4,767.6,0.411,69
